,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,0.44156635,0.26094437,"('unsociable', 'sociable')",-0.6745671,-0.823139,1.0609889,0.899628,-0.26994884,-0.38715476,0.1395098,-0.0124304,-0.1519402
1,-0.6910484,-0.741653,"('unfriendly', 'friendly')",-2.1283202,-2.1991284,-1.0429295,-1.1016518,1.3485473,1.2924073,-0.6284376,-0.6875065,-0.0590689
2,1.1482012,1.1059155,"('unlikable', 'likable')",0.878646,0.84314245,0.3365488,0.35242456,0.7312397,0.80717564,0.773659,0.7771646,0.0035056
3,-1.437444,-1.392083,"('repellent', 'pleasant')",-0.8898057,-0.86179435,0.40040493,0.49342707,0.14010188,0.29350632,-0.4466857,-0.366736,0.0799497
4,-0.35893366,-0.37817803,"('disliked', 'liked')",-0.13967559,-0.16154723,-0.45047536,-0.47419143,-5.640283,-5.743041,-1.647342,-1.6892395,-0.0418975
5,-0.8765411,-0.75383216,"('distant', 'outgoing')",-1.4097772,-1.3653691,-2.0369773,-1.9041228,-0.35416958,-0.28297365,-1.1693662,-1.0765744,0.0927918
6,-1.2384894,-1.140701,"('distant', 'open')",-1.4956567,-1.4504883,-2.575574,-2.4254735,0.16385889,0.2161181,-1.2864653,-1.2001362,0.0863291
7,-0.5357219,-0.57893825,"('insensitive', 'sensitive')",-0.478379,-0.49841207,-0.13618991,-0.030227862,0.59282875,0.7199743,-0.1393655,-0.096901,0.0424645
8,-0.55254275,-0.5452013,"('unaffectionate', 'affectionate')",-1.9586166,-2.004743,-0.9451638,-0.97767705,0.19695717,0.20884967,-0.8148415,-0.829693,-0.0148515
9,0.034908697,0.04927696,"('unaffectionate', 'caring')",-1.7842121,-1.8541965,-0.46732196,-0.37970182,0.9787777,1.0846024,-0.309462,-0.2750047,0.0344573
10,-0.5931887,-0.7460912,"('unsympathetic', 'sympathetic')",-0.90494394,-1.0234034,0.43268296,0.43672743,-0.0064854454,0.032677002,-0.2679838,-0.3250225,-0.0570387
11,0.36453485,0.3616866,"('unhelpful', 'helpful')",-0.6199125,-0.69042826,0.7912742,0.7222662,1.9838519,2.01419,0.6299371,0.6019286,-0.0280085
12,0.9579975,0.92976415,"('unsupportive', 'supportive')",-0.29452544,-0.35114074,0.28154412,0.44324142,-1.7281401,-1.6683276,-0.195781,-0.1616157,0.0341653
13,0.76694,0.6545229,"('impolite', 'polite')",0.06576322,0.030069277,0.7213372,0.6301694,0.030339047,0.007487491,0.3960949,0.3305623,-0.0655326
14,0.5311167,0.48873368,"('antisocial', 'social')",0.27040368,0.24911259,1.5659221,1.5646304,-0.19346696,-0.185862,0.5434939,0.5291536,-0.0143403
15,-0.0076827686,-0.07972579,"('boring', 'funny')",0.54086417,0.4859083,-0.6302473,-0.7351315,0.7688582,0.7299005,0.1679481,0.1002379,-0.0677102
16,0.440825,0.40851772,"('unpopular', 'popular')",0.18324398,0.12533998,0.6481257,0.6576154,0.8282408,0.8410784,0.5251089,0.5081379,-0.016971
17,0.5230315,0.49109605,"('nasty', 'nice')",-0.14930212,-0.1662218,-0.4390003,-0.42156208,-0.066015914,-0.034080666,-0.0328217,-0.0326921,0.0001296
18,0.13466409,0.11000809,"('disagreeable', 'welcoming')",-0.089085,-0.11127597,-0.39585775,-0.42231274,-0.4382934,-0.464087,-0.197143,-0.2219169,-0.0247739
19,-1.0493323,-1.0729141,"('inhospitable', 'hospitable')",-1.0503793,-1.0491112,-1.753343,-1.8054416,-0.16609856,-0.15147002,-1.0047883,-1.0197343,-0.014946
20,0.29443088,0.32115626,"('rough', 'thoughtful')",-0.017328203,-0.03440068,1.3712202,1.398787,0.8805933,0.88597864,0.6322291,0.6428803,0.0106512
21,0.5263764,0.36164945,"('immoral', 'moral')",-0.15363812,-0.25368443,0.7013382,0.59351426,-0.672372,-0.6540561,0.1004261,0.0118558,-0.0885703
22,-0.26677024,-0.30438638,"('untrustworthy', 'trustworthy')",0.1732351,0.18823232,0.16063824,0.09006293,-0.90428185,-0.8141662,-0.2092947,-0.2100643,-0.0007696
23,0.49870345,0.39870033,"('insincere', 'sincere')",-0.5314079,-0.6002584,0.39390457,0.4028939,5.596989,5.7089415,1.4895474,1.4775693,-0.0119781
24,0.13433789,0.071814425,"('dishonest', 'honest')",-0.7322917,-0.74873257,-0.5560617,-0.5129553,1.1443565,1.2196047,-0.0024148,0.0074328,0.0098476
25,-0.23528628,-0.19861604,"('egoistic', 'altruistic')",-0.51645815,-0.5252514,-0.15656656,-0.075249575,0.95125365,0.91654587,0.0107357,0.0293572,0.0186215
26,-0.3436957,-0.3725189,"('hardhearted', 'benevolent')",-0.41105276,-0.45543656,0.4613998,0.44285443,1.2101946,1.1001372,0.2292115,0.178759,-0.0504525
27,-1.112627,-0.98890954,"('hardhearted', 'softhearted')",-0.8068774,-0.75422966,-0.5273515,-0.38162667,1.2971206,1.3498468,-0.2874339,-0.1937298,0.0937041
28,-0.08944769,-0.17920512,"('disloyal', 'loyal')",-0.58915794,-0.69474185,0.005777631,-0.100730434,0.7645525,0.6519574,0.0229311,-0.08068,-0.1036111
29,-0.2797674,-0.3181072,"('unfair', 'fair')",-0.6532792,-0.6470201,-0.87428707,-0.7724906,-0.77689207,-0.8741691,-0.6460564,-0.6529468,-0.0068904
30,0.64813,0.5611989,"('intolerant', 'tolerant')",0.5831852,0.49440747,0.5185117,0.39344507,1.6105137,1.5516143,0.8400851,0.7501664,-0.0899187
31,-1.1426557,-1.1068994,"('evil', 'good')",-1.5647138,-1.4829732,-1.387331,-1.3545041,-1.2788732,-1.3461965,-1.3433936,-1.3226433,0.0207503
32,0.71582663,0.6213068,"('unkind', 'kind')",-0.046822116,-0.11798603,0.8988952,0.9462817,1.1252568,1.0719981,0.6732891,0.6304001,-0.042889
33,0.61738753,0.61710274,"('wrong', 'right')",0.25528213,0.24463166,-0.51086116,-0.52122086,-0.4863975,-0.5132488,-0.0311472,-0.0431838,-0.0120366
34,0.28913242,0.3053891,"('mean', 'honorable')",-0.03645073,-0.0065024765,0.3946931,0.45681047,5.8093276,5.942642,1.6141756,1.6745849,0.0604093
35,-0.91785073,-0.85820216,"('corrupt', 'incorrupt')",-0.14094111,-0.12148087,-1.7062911,-1.6747435,-0.3659207,-0.5371176,-0.7827509,-0.797886,-0.0151351
36,-1.1062859,-1.1496177,"('hostile', 'amicable')",-1.527114,-1.5453027,-2.528588,-2.6224527,-0.20127046,-0.35428154,-1.3408147,-1.4179137,-0.077099
37,-0.5970215,-0.65064156,"('fake', 'genuine')",-0.47335508,-0.39109725,-1.4737318,-1.416012,-0.013382212,0.041786693,-0.6393726,-0.603991,0.0353816
38,0.41346937,0.39305592,"('untruthful', 'truthful')",-0.55088896,-0.61227274,0.1999464,0.19445218,0.2528367,0.29804134,0.0788409,0.0683192,-0.0105217
