,juniper_male,juniper_female,tuple,networks_male,networks_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.036755256,-0.29479772,"('unsociable', 'sociable')",-0.1621648,-0.3230443,-0.36403185,-0.52345574,-0.1876506,-0.3804326,-0.192782
1,2.3246589,2.2764528,"('unfriendly', 'friendly')",0.9835228,0.72959405,1.4295075,1.3064001,1.5792297,1.4374822,-0.1417475
2,0.6600889,0.63315797,"('unlikable', 'likable')",0.81587523,0.8491291,0.86756724,0.9097121,0.7811771,0.7973331,0.016156
3,-1.1267303,-0.93661356,"('repellent', 'pleasant')",-0.2184552,-0.027188383,-0.008102559,0.06622433,-0.451096,-0.2991925,0.1519035
4,-0.4143715,-0.3514488,"('disliked', 'liked')",-1.094675,-1.2738103,-5.683453,-5.8008227,-2.3974999,-2.4753606,-0.0778607
5,1.2924201,1.2849826,"('distant', 'outgoing')",0.04449535,-0.07722528,-0.20040488,-0.20296595,0.3788369,0.3349304,-0.0439065
6,1.443991,1.4825743,"('distant', 'open')",0.0039160773,-0.17227854,0.38827848,0.34620517,0.6120618,0.552167,-0.0598948
7,0.07868917,0.08594182,"('insensitive', 'sensitive')",-0.7406571,-0.5279982,0.16744414,0.24015443,-0.1648413,-0.0673007,0.0975406
8,0.31561753,0.37636632,"('unaffectionate', 'affectionate')",-0.17946406,-0.39279783,0.15318935,0.096871145,0.0964476,0.0268132,-0.0696344
9,1.8961533,1.913289,"('unaffectionate', 'caring')",1.0571005,0.89479816,1.0613797,1.0455551,1.3382111,1.2845474,-0.0536637
10,-0.78440523,-0.8362785,"('unsympathetic', 'sympathetic')",-0.59511966,-0.5057727,-0.19526654,-0.24426608,-0.5249305,-0.5287724,-0.0038419
11,0.5365468,0.48104075,"('unhelpful', 'helpful')",1.0342349,1.131727,2.1613612,2.1881366,1.2440476,1.2669681,0.0229205
12,1.221329,1.3126342,"('unsupportive', 'supportive')",0.92533517,1.0053617,-1.4856192,-1.4686581,0.2203483,0.2831126,0.0627643
13,-0.2072635,-0.45848757,"('impolite', 'polite')",-0.5086363,-0.51864016,-0.01927432,-0.07500485,-0.245058,-0.3507109,-0.1056529
14,-0.4917922,-0.5633961,"('antisocial', 'social')",-0.40839612,-0.2954886,-0.89230615,-0.8520543,-0.5974982,-0.570313,0.0271852
15,0.8885477,0.7939172,"('boring', 'funny')",-1.3731652,-1.4533949,0.37742305,0.40870604,-0.0357315,-0.0835906,-0.0478591
16,-0.17721625,-0.19915229,"('unpopular', 'popular')",0.5415886,0.44911554,0.8840745,0.88272464,0.416149,0.3775626,-0.0385864
17,-1.021401,-0.97025615,"('nasty', 'nice')",-0.7960333,-0.79658544,-0.40227187,-0.33623958,-0.739902,-0.7010271,0.0388749
18,0.52185977,0.5369058,"('disagreeable', 'welcoming')",-0.03580329,-0.019746445,-0.44802612,-0.5059511,0.0126768,0.0037361,-0.0089407
19,0.6182488,0.6029433,"('inhospitable', 'hospitable')",-0.48772427,-0.5284946,-0.12364307,-0.083305374,0.0022938,-0.0029522,-0.005246
20,0.61857945,0.57857466,"('rough', 'thoughtful')",-0.2016043,-0.024844937,1.056589,1.0111781,0.491188,0.5216359,0.0304479
21,-0.42698485,-0.56370425,"('immoral', 'moral')",-0.5530455,-0.5131618,-0.67139703,-0.6801996,-0.5504758,-0.5856886,-0.0352128
22,-0.14106186,-0.16777425,"('untrustworthy', 'trustworthy')",-0.075091034,-0.04552324,-0.8265831,-0.8956638,-0.3475786,-0.3696538,-0.0220752
23,0.8091863,0.727356,"('insincere', 'sincere')",0.23835051,0.35304588,5.187828,5.2254267,2.078455,2.1019429,0.0234879
24,0.43298167,0.42245772,"('dishonest', 'honest')",-1.3433833,-1.2917931,0.766847,0.7420812,-0.0478515,-0.0424181,0.0054334
25,1.1070379,1.1241554,"('egoistic', 'altruistic')",0.49657091,0.36770576,1.2204218,1.220349,0.9413435,0.9040701,-0.0372734
26,1.3525556,1.3153383,"('hardhearted', 'benevolent')",0.12855384,0.08842632,1.203652,1.1068106,0.8949205,0.8368584,-0.0580621
27,0.0903241,0.17266649,"('hardhearted', 'softhearted')",-0.2843684,-0.28722858,1.0511088,1.020549,0.2856882,0.3019957,0.0163075
28,0.65798634,0.5102828,"('disloyal', 'loyal')",-0.64672375,-0.74864215,0.5026448,0.36350468,0.1713025,0.0417151,-0.1295874
29,0.58650476,0.5596813,"('unfair', 'fair')",-0.5830201,-0.59346855,-0.75285053,-0.8597387,-0.2497886,-0.297842,-0.0480534
30,0.68202025,0.5904476,"('intolerant', 'tolerant')",0.76359576,0.851447,0.9248818,0.88249826,0.7901659,0.7747976,-0.0153683
31,0.5486521,0.7808479,"('evil', 'good')",-0.3186253,-0.44436294,-0.99181885,-1.0451761,-0.2539307,-0.2362304,0.0177003
32,0.35079646,0.13859311,"('unkind', 'kind')",0.19119693,0.2621504,0.91122144,0.83435565,0.484405,0.4116997,-0.0727053
33,2.1829247,2.0468907,"('wrong', 'right')",1.5139589,1.371251,-0.29440993,-0.3289044,1.1341579,1.0297458,-0.1044121
34,0.45807233,0.53189135,"('mean', 'honorable')",0.16236717,0.29980958,5.9914618,6.098368,2.2039671,2.310023,0.1060559
35,0.1792614,0.18245758,"('corrupt', 'incorrupt')",-0.72234243,-0.8259546,0.04160465,-0.08814831,-0.1671588,-0.2438818,-0.076723
36,1.0328692,1.0880553,"('hostile', 'amicable')",-0.44515842,-0.802088,0.5880728,0.33436948,0.3919279,0.2067789,-0.185149
37,0.2050212,0.1603997,"('fake', 'genuine')",-0.7431785,-0.6056579,-0.11471218,-0.053806067,-0.2176232,-0.1663547,0.0512685
38,0.39648098,0.40251827,"('untruthful', 'truthful')",0.2172071,0.18579617,0.5416225,0.5555477,0.3851035,0.3812874,-0.0038161
39,2.9808865,2.9666467,"('exploitative', 'cooperative')",2.008816,2.0445995,0.11841479,0.14032221,1.7027057,1.7171895,0.0144838
40,0.5025991,0.64085674,"('stingy', 'generous')",0.20253247,0.25825638,-1.4443716,-1.5020013,-0.2464133,-0.2009627,0.0454506
41,0.3550573,0.37783784,"('unforgiving', 'forgiving')",-0.7247285,-0.7729168,0.23494934,0.09507209,-0.0449073,-0.1000023,-0.055095
42,-0.5070378,-0.5569499,"('unreliable', 'reliable')",-0.65854967,-0.56709117,-3.0863252,-3.0496328,-1.4173042,-1.3912245,0.0260797
43,-0.3202735,-0.36450064,"('irresponsible', 'responsible')",-0.99876785,-0.87624353,0.06685199,0.102933586,-0.4173965,-0.3792702,0.0381263
44,-2.3840244,-2.3508155,"('prejudiced', 'unprejudiced')",-1.0733972,-0.9245062,-1.3585823,-1.3958192,-1.6053346,-1.5570469,0.0482877
45,-0.84598714,-0.7759917,"('incompetent', 'competent')",-1.2100673,-1.0963938,-0.40902606,-0.4372028,-0.8216935,-0.7698628,0.0518307
46,-0.7325491,-0.78666484,"('uncompetitive', 'competitive')",1.1229674,1.1967032,-0.42277968,-0.48155504,-0.0107871,-0.0238389,-0.0130518
47,-0.6961689,-0.6646546,"('stupid', 'smart')",0.65794003,0.79546577,5.3184123,5.4394503,1.7600611,1.8567538,0.0966927
48,-0.09866393,-0.18997249,"('unintelligent', 'intelligent')",-0.7075747,-0.72036743,0.6228653,0.55555737,-0.0611244,-0.1182609,-0.0571365
49,-0.45988673,-0.52435154,"('unable', 'able')",-0.6576883,-0.5573004,-0.09267516,0.053839136,-0.4034168,-0.3426043,0.0608125
50,-0.042622004,-0.037182365,"('clumsy', 'skillful')",0.16290566,0.17758776,0.029858429,0.070142016,0.0500474,0.0701825,0.0201351
51,0.17289066,0.015610658,"('uneducated', 'educated')",-0.35623908,-0.4406435,0.9477593,0.8897562,0.2548036,0.1549078,-0.0998958
52,1.3300612,1.2831068,"('irrational', 'rational')",0.5835976,0.25814092,-0.18174866,-0.22536133,0.5773034,0.4386288,-0.1386746
53,1.8233949,1.7208377,"('uncreative', 'creative')",0.99572766,0.8138719,1.0051147,0.90401506,1.2747458,1.1462416,-0.1285042
54,0.69209695,0.587852,"('incapable', 'capable')",-0.16710554,-0.28834653,1.2064044,1.2439852,0.5771319,0.5144969,-0.062635
55,-0.4455943,-0.49651894,"('incompetent', 'clever')",-0.48457056,-0.35523096,-0.0076676384,0.006525079,-0.3126108,-0.2817416,0.0308692
56,0.4447626,0.2956465,"('impractical', 'practical')",-0.29906678,-0.16298907,-0.22895019,-0.2016271,-0.0277515,-0.0229899,0.0047616
57,-0.76375824,-0.8180859,"('unimaginative', 'imaginative')",-0.9945293,-1.094394,-2.386723,-2.4656217,-1.3816702,-1.4593671,-0.0776969
