,dominos_male,dominos_female,tuple,pizza_male,pizza_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33631667,-0.540852,"('unsociable', 'sociable')",1.7879609,1.701836,-0.39642185,-0.61250013,0.3517408,0.182828,-0.1689128
1,0.67323476,0.51286393,"('unfriendly', 'friendly')",0.9980891,0.89666575,2.2785423,2.1589584,1.316622,1.189496,-0.127126
2,0.71865064,0.75992477,"('unlikable', 'likable')",0.5030135,0.58457047,0.8208902,0.9293817,0.6808515,0.757959,0.0771075
3,-2.1239421,-2.0259697,"('repellent', 'pleasant')",-1.1597439,-1.0338813,-0.065913975,-0.04735715,-1.1165334,-1.0357361,0.0807973
4,0.42344588,0.47581986,"('disliked', 'liked')",-0.797712,-0.75596964,-6.495419,-6.467685,-2.2898951,-2.2492784,0.0406167
5,1.0460417,0.9944495,"('distant', 'outgoing')",-0.06317627,-0.013924032,0.3727881,0.47154742,0.4518845,0.4840243,0.0321398
6,0.73874825,0.777946,"('distant', 'open')",-0.25670657,-0.19816343,0.7194676,0.7873995,0.4005031,0.4557273,0.0552242
7,-1.2580004,-1.168951,"('insensitive', 'sensitive')",-0.34317827,-0.2817117,-0.027067348,-0.013756527,-0.5427486,-0.4881397,0.0546089
8,0.044394802,0.008087587,"('unaffectionate', 'affectionate')",-0.3348309,-0.3844559,0.83791786,0.89060766,0.1824939,0.1714131,-0.0110808
9,0.07176148,0.028770782,"('unaffectionate', 'caring')",0.3041137,0.28859574,1.3053192,1.3722423,0.5603981,0.5632029,0.0028048
10,-1.9045929,-1.8906403,"('unsympathetic', 'sympathetic')",0.017368834,-0.09569633,-0.79249763,-0.87725765,-0.8932406,-0.9545314,-0.0612908
11,-0.6324588,-0.6308249,"('unhelpful', 'helpful')",0.53051895,0.6080761,1.8976766,2.0079896,0.5985789,0.6617469,0.063168
12,-0.26565856,-0.17990492,"('unsupportive', 'supportive')",0.37828374,0.4773641,-1.8085274,-1.7603346,-0.5653007,-0.4876251,0.0776756
13,-0.34620968,-0.43388605,"('impolite', 'polite')",0.8760333,0.84264916,-0.38833913,-0.48217696,0.0471615,-0.0244713,-0.0716328
14,-0.9473612,-0.92483014,"('antisocial', 'social')",0.4129053,0.42450088,-1.311498,-1.3887349,-0.615318,-0.6296881,-0.0143701
15,0.66362834,0.6365601,"('boring', 'funny')",0.87474173,0.86756426,0.47773474,0.45790297,0.672035,0.6540091,-0.0180259
16,-0.44945198,-0.38534936,"('unpopular', 'popular')",-0.9991521,-0.9152441,0.68639827,0.6559945,-0.2540686,-0.2148663,0.0392023
17,-0.14671484,-0.04340286,"('nasty', 'nice')",-0.24172556,-0.13925695,-0.47009462,-0.42899925,-0.2861784,-0.2038863,0.0822921
18,0.19501738,0.31499872,"('disagreeable', 'welcoming')",-0.088873886,-0.08064898,-0.40130323,-0.42448312,-0.0983866,-0.0633778,0.0350088
19,0.33563507,0.3706185,"('inhospitable', 'hospitable')",-1.1941693,-1.1347095,0.03733594,0.1604327,-0.2737328,-0.2012194,0.0725134
20,-0.4861327,-0.4046353,"('rough', 'thoughtful')",-0.13826627,-0.10269438,0.7899673,0.768252,0.0551895,0.0869741,0.0317846
21,-0.9385086,-0.9447167,"('immoral', 'moral')",1.0249363,0.9252841,-0.8191623,-0.8773551,-0.2442449,-0.2989292,-0.0546843
22,-0.8301436,-0.7857047,"('untrustworthy', 'trustworthy')",-0.26811442,-0.31384715,-1.2734982,-1.3153672,-0.7905854,-0.804973,-0.0143876
23,-0.4641145,-0.56748486,"('insincere', 'sincere')",1.547351,1.5119622,6.0349264,5.97087,2.372721,2.3051157,-0.0676053
24,-0.493272,-0.47943407,"('dishonest', 'honest')",0.48608205,0.48215094,0.9443454,0.88962686,0.3123852,0.2974479,-0.0149373
25,1.0987496,0.9550853,"('egoistic', 'altruistic')",0.402927,0.33891577,1.5455743,1.4359287,1.0157503,0.9099766,-0.1057737
26,1.0820996,1.0842535,"('hardhearted', 'benevolent')",0.9525481,0.8650251,1.4919753,1.3658772,1.175541,1.1050519,-0.0704891
27,-0.23234624,-0.07586055,"('hardhearted', 'softhearted')",-0.011985453,0.05877676,1.5992131,1.4605478,0.4516271,0.4811547,0.0295276
28,-0.7012445,-0.8439509,"('disloyal', 'loyal')",0.6029585,0.42606735,1.0049418,0.8934287,0.3022186,0.158515,-0.1437036
29,-0.22438529,-0.19368148,"('unfair', 'fair')",-0.9912959,-0.93669695,-0.24928221,-0.36074725,-0.4883211,-0.4970419,-0.0087208
30,-0.5393362,-0.44985855,"('intolerant', 'tolerant')",0.432858,0.46801507,0.843241,0.76115334,0.2455876,0.25977,0.0141824
31,0.17674254,0.25435653,"('evil', 'good')",-1.6011865,-1.4667058,-0.75282156,-0.7931279,-0.7257552,-0.6684924,0.0572628
