,coty_male,coty_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.68542993,0.5528605,"('unsociable', 'sociable')",-0.30332002,-0.48351097,0.191055,0.0346748,-0.1563802
1,-1.233077,-1.3301094,"('unfriendly', 'friendly')",1.7752463,1.7517821,0.2710846,0.2108364,-0.0602482
2,0.8639785,0.87007743,"('unlikable', 'likable')",0.5533287,0.5724535,0.7086536,0.7212654,0.0126118
3,-0.09569182,0.0068844613,"('repellent', 'pleasant')",0.16937011,0.25980902,0.0368391,0.1333467,0.0965076
4,-0.55084497,-0.58688927,"('disliked', 'liked')",-6.2198477,-6.2383914,-3.3853464,-3.4126403,-0.0272939
5,-1.9386383,-1.8879588,"('distant', 'outgoing')",-0.16305394,-0.07646415,-1.0508461,-0.9822115,0.0686346
6,-2.3696566,-2.2447722,"('distant', 'open')",0.10438781,0.21180856,-1.1326344,-1.0164819,0.1161525
7,0.14829381,0.2115566,"('insensitive', 'sensitive')",0.5701244,0.6592177,0.3592091,0.4353872,0.0761781
8,-0.60641843,-0.67018735,"('unaffectionate', 'affectionate')",1.0011358,0.9260555,0.1973587,0.1279341,-0.0694246
9,-0.793885,-0.8509011,"('unaffectionate', 'caring')",1.040455,1.0125773,0.123285,0.0808381,-0.0424469
10,-0.037919495,-0.07714589,"('unsympathetic', 'sympathetic')",-0.48842907,-0.53713965,-0.2631743,-0.3071428,-0.0439685
11,0.48894194,0.5081161,"('unhelpful', 'helpful')",1.5127453,1.5849218,1.0008436,1.046519,0.0456754
12,0.09694868,0.2476061,"('unsupportive', 'supportive')",-1.5724447,-1.5364459,-0.737748,-0.6444199,0.0933281
13,0.44741124,0.33165494,"('impolite', 'polite')",-0.5617687,-0.6110531,-0.0571787,-0.1396991,-0.0825204
14,1.6633925,1.6711022,"('antisocial', 'social')",-0.11142818,-0.24145733,0.7759822,0.7148224,-0.0611598
15,0.054450355,-0.09001568,"('boring', 'funny')",0.5952945,0.57022184,0.3248724,0.2401031,-0.0847693
16,-0.51418316,-0.43318728,"('unpopular', 'popular')",0.33743504,0.46247447,-0.0883741,0.0146436,0.1030177
17,0.45346832,0.5129969,"('nasty', 'nice')",-0.29561025,-0.24155101,0.078929,0.135723,0.056794
18,-0.22062291,-0.16046093,"('disagreeable', 'welcoming')",-0.09954564,-0.08354477,-0.1600843,-0.1220029,0.0380814
19,-1.3106939,-1.3530514,"('inhospitable', 'hospitable')",0.072420195,0.1410641,-0.6191368,-0.6059936,0.0131432
20,0.37965342,0.4114058,"('rough', 'thoughtful')",1.0550249,1.047939,0.7173392,0.7296724,0.0123332
21,1.2029524,1.1570375,"('immoral', 'moral')",-0.300745,-0.29364982,0.4511037,0.4316939,-0.0194098
22,0.29327404,0.30917272,"('untrustworthy', 'trustworthy')",-0.882156,-0.96041393,-0.294441,-0.3256206,-0.0311796
23,0.079830185,0.025824353,"('insincere', 'sincere')",5.509207,5.5345836,2.7945185,2.7802041,-0.0143144
24,-0.21196026,-0.27440438,"('dishonest', 'honest')",0.65927374,0.6069894,0.2236567,0.1662925,-0.0573642
25,-0.4314443,-0.41364637,"('egoistic', 'altruistic')",1.5581949,1.5715468,0.5633753,0.5789502,0.0155749
26,0.21871872,0.056185685,"('hardhearted', 'benevolent')",2.0088282,1.8401212,1.1137735,0.9481534,-0.1656201
27,-0.5828155,-0.43792576,"('hardhearted', 'softhearted')",1.5774515,1.566181,0.497318,0.5641276,0.0668096
28,0.14995398,0.033828624,"('disloyal', 'loyal')",0.9566517,0.8394266,0.5533028,0.4366276,-0.1166752
29,0.043665335,0.07333227,"('unfair', 'fair')",-0.42760348,-0.5730453,-0.1919691,-0.2498565,-0.0578874
30,1.3278341,1.1934243,"('intolerant', 'tolerant')",1.3998251,1.3323858,1.3638296,1.2629051,-0.1009245
31,-1.3652711,-1.261485,"('evil', 'good')",-0.79664195,-0.75229156,-1.0809565,-1.0068883,0.0740682
32,0.22742316,0.08872752,"('unkind', 'kind')",1.0179073,0.81149703,0.6226652,0.4501123,-0.1725529
33,-0.25848946,-0.3719284,"('wrong', 'right')",-0.44041446,-0.50626695,-0.349452,-0.4390977,-0.0896457
34,-0.1485263,-0.010827258,"('mean', 'honorable')",5.867361,6.121396,2.8594174,3.0552845,0.1958671
35,-0.7203111,-0.751421,"('corrupt', 'incorrupt')",-0.1078331,-0.26323137,-0.4140721,-0.5073262,-0.0932541
36,-1.309626,-1.4583828,"('hostile', 'amicable')",0.21966803,0.023483912,-0.544979,-0.7174495,-0.1724705
37,0.21273546,0.19465952,"('fake', 'genuine')",0.3992129,0.41465998,0.3059742,0.3046598,-0.0013144
38,-0.38565496,-0.3512715,"('untruthful', 'truthful')",-0.19624558,-0.1293793,-0.2909503,-0.2403254,0.0506249
39,1.6687948,1.6468887,"('exploitative', 'cooperative')",0.2893099,0.21227594,0.9790523,0.9295824,-0.0494699
40,-0.36216262,-0.32529134,"('stingy', 'generous')",-1.2647277,-1.2566649,-0.8134452,-0.7909781,0.0224671
41,0.96396655,0.9839896,"('unforgiving', 'forgiving')",0.17232274,0.062365532,0.5681446,0.5231776,-0.044967
42,0.5231958,0.5178523,"('unreliable', 'reliable')",-3.4506116,-3.364979,-1.4637079,-1.4235634,0.0401445
43,0.22441033,0.30316508,"('irresponsible', 'responsible')",0.5162739,0.52154726,0.3703421,0.4123562,0.0420141
44,-0.2878108,-0.28768897,"('prejudiced', 'unprejudiced')",-1.78751,-1.7788768,-1.0376604,-1.0332829,0.0043775
45,0.2828478,0.29191354,"('incompetent', 'competent')",-0.26384082,-0.24867561,0.0095035,0.021619,0.0121155
46,0.10403638,0.110652044,"('uncompetitive', 'competitive')",-0.5561008,-0.6144339,-0.2260322,-0.2518909,-0.0258587
47,0.21068162,0.3036482,"('stupid', 'smart')",4.9699664,5.1065297,2.5903239,2.7050889,0.114765
48,0.43563455,0.47804803,"('unintelligent', 'intelligent')",0.72155094,0.7544381,0.5785928,0.6162431,0.0376503
49,0.043383364,0.18842027,"('unable', 'able')",-0.15058072,-0.014937591,-0.0535987,0.0867413,0.14034
50,0.29870206,0.29606974,"('clumsy', 'skillful')",0.21631964,0.18400197,0.2575108,0.2400359,-0.0174749
51,0.0062803365,-0.1739866,"('uneducated', 'educated')",0.6424854,0.5666392,0.3243829,0.1963263,-0.1280566
52,-0.17308125,-0.29351395,"('irrational', 'rational')",0.5211621,0.4171563,0.1740404,0.0618212,-0.1122192
53,-1.5727005,-1.5462984,"('uncreative', 'creative')",0.5048182,0.5620443,-0.5339411,-0.492127,0.0418141
54,-0.5996068,-0.6664787,"('incapable', 'capable')",1.0328537,1.0843484,0.2166235,0.2089349,-0.0076886
55,1.0541687,1.1294113,"('incompetent', 'clever')",0.1318287,0.14462137,0.5929987,0.6370164,0.0440177
56,1.0036407,0.9231069,"('impractical', 'practical')",-0.26943764,-0.25861892,0.3671015,0.332244,-0.0348575
57,-0.7421806,-0.7672614,"('unimaginative', 'imaginative')",-2.3833873,-2.4278789,-1.562784,-1.5975702,-0.0347862
58,0.17199126,0.12179597,"('undiscriminating', 'discriminating')",0.23688307,0.2009713,0.2044372,0.1613836,-0.0430536
59,-0.018683387,0.03476885,"('foolish', 'wise')",0.30949986,0.32735786,0.1454082,0.1810634,0.0356552
60,1.5539978,1.6112124,"('inefficient', 'efficient')",-0.15012702,-0.004965163,0.7019354,0.8031236,0.1011882
61,0.26154053,0.07206079,"('illogical', 'logical')",0.41055438,0.2532664,0.3360475,0.1626636,-0.1733839
62,1.3173982,1.4543673,"('incompetent', 'brilliant')",0.19666953,0.41490036,0.7570339,0.9346339,0.1776
63,-0.10312755,-0.031726893,"('unperceptive', 'insightful')",0.90276843,1.0368806,0.3998204,0.5025769,0.1027565
64,-0.20602058,-0.23823209,"('shy', 'confident')",-6.566794,-6.632654,-3.3864071,-3.4354432,-0.0490361
65,1.1945622,1.1273761,"('insecure', 'secure')",-0.48145154,-0.511519,0.3565553,0.3079285,-0.0486268
66,-1.3643614,-1.4081371,"('inactive', 'active')",0.46286154,0.44547817,-0.4507499,-0.4813294,-0.0305795
67,0.4380505,0.35702905,"('doubtful', 'determined')",-0.42775148,-0.49355438,0.0051495,-0.0682627,-0.0734122
68,-0.42481232,-0.40622523,"('dependent', 'independent')",-0.355135,-0.33690867,-0.3899736,-0.371567,0.0184066
69,-0.13368341,-0.11461882,"('lazy', 'industrious')",-0.50633943,-0.47473,-0.3200114,-0.2946744,0.025337
70,-0.04814779,0.040387318,"('lethargic', 'energetic')",0.42652968,0.47482607,0.1891909,0.2576067,0.0684158
71,-0.39471486,-0.3805373,"('diffident', 'self-confident')",0.483806,0.5258246,0.0445456,0.0726437,0.0280981
72,-0.44034797,-0.44785833,"('unambitious', 'ambitious')",-0.6666509,-0.70822036,-0.5534995,-0.5780393,-0.0245398
73,0.40345484,0.36496052,"('helpless', 'self-reliant')",-2.786629,-2.739094,-1.1915871,-1.1870668,0.0045203
74,0.34340033,0.37636346,"('undedicated', 'dedicated')",0.051317688,-0.027939668,0.197359,0.1742119,-0.0231471
75,-0.8529968,-0.81346357,"('meek', 'impulsive')",-0.4736136,-0.3818583,-0.6633052,-0.5976609,0.0656443
76,0.40641126,0.42193738,"('anxious', 'daring')",-0.14982514,-0.052137546,0.1282931,0.1848999,0.0566068
77,-0.30822435,-0.28633285,"('unmotivated', 'motivated')",-1.2161095,-1.0606976,-0.7621669,-0.6735152,0.0886517
78,-0.47323108,-0.34260532,"('nonresilient', 'resilient')",0.3229741,0.42967856,-0.0751285,0.0435366,0.1186651
79,-1.4495206,-1.501122,"('wavering', 'unwavering')",-0.07138893,0.007123544,-0.7604548,-0.7469992,0.0134556
80,1.4284865,1.4077618,"('dominated', 'dominating')",-1.3750823,-1.3560961,0.0267021,0.0258328,-0.0008693
81,0.87438446,0.7680506,"('submissive', 'aggressive')",-0.79119617,-0.79797214,0.0415941,-0.0149608,-0.0565549
82,-0.26448867,-0.28805098,"('poor', 'rich')",5.750755,5.9199986,2.7431331,2.8159738,0.0728407
83,-0.13888103,-0.2000191,"('powerless', 'powerful')",-0.9661253,-1.0694089,-0.5525032,-0.634714,-0.0822108
84,0.46686673,0.38151637,"('inferior', 'superior')",0.8699843,0.87396705,0.6684256,0.6277417,-0.0406839
85,-0.63780904,-0.6649426,"('insignificant', 'prestigious')",0.79564667,0.8373162,0.0789188,0.0861868,0.007268
86,-0.67626727,-0.80935943,"('uninfluential', 'influential')",0.19906501,-0.009397067,-0.2386011,-0.4093783,-0.1707772
87,1.0316654,0.9006487,"('unsuccessful', 'successful')",1.0409523,1.1154085,1.0363089,1.0080286,-0.0282803
88,-0.5416358,-0.71988696,"('low', 'eminent')",0.3871188,0.37157568,-0.0772585,-0.1741556,-0.0968971
