,baker_male,baker_female,tuple,hughes_male,hughes_female,co_male,co_female,average_male,average_female,female-male
0,0.07187627,-0.28802377,"('unsociable', 'sociable')",-0.38523793,-0.48633805,-0.37265292,-0.58750826,-0.2286715,-0.4539567,-0.2252852
1,-0.14704537,-0.27566883,"('unfriendly', 'friendly')",1.7902526,1.7975279,1.3446673,1.366151,0.9959582,0.96267,-0.0332882
2,0.18365915,0.23995462,"('unlikable', 'likable')",0.65060294,0.8262279,0.75638455,1.0868864,0.5302155,0.7176897,0.1874742
3,-0.43834123,-0.36323854,"('repellent', 'pleasant')",-1.302417,-1.114097,0.4137237,0.38268176,-0.4423449,-0.3648846,0.0774603
4,0.6783942,0.5445972,"('disliked', 'liked')",0.85502607,0.7351635,-5.817416,-5.826031,-1.4279985,-1.5154235,-0.087425
5,-0.36965942,-0.23145008,"('distant', 'outgoing')",0.710915,0.7161007,-0.93340963,-0.6433303,-0.1973847,-0.0528932,0.1444915
6,-0.6321595,-0.3473364,"('distant', 'open')",0.63271475,0.76645124,-0.7542021,-0.3857141,-0.2512156,0.0111336,0.2623492
7,0.4806896,0.31586456,"('insensitive', 'sensitive')",-0.33007503,-0.265108,0.14349326,0.039640386,0.0980359,0.0301323,-0.0679036
8,-0.3394365,-0.29251677,"('unaffectionate', 'affectionate')",1.9725758,1.9366567,0.66705793,0.7645692,0.7667324,0.8029031,0.0361707
9,0.91330963,0.83849967,"('unaffectionate', 'caring')",2.3253236,2.22383,1.320696,1.2857373,1.5197763,1.4493558,-0.0704205
10,-0.16502029,-0.43027988,"('unsympathetic', 'sympathetic')",-0.60536283,-0.6776093,0.21193658,-0.06888507,-0.1861488,-0.3922581,-0.2061093
11,0.0075684227,-0.33680806,"('unhelpful', 'helpful')",-0.4843778,-0.53244805,2.1816516,2.0543551,0.5682807,0.395033,-0.1732477
12,0.5141348,0.46393922,"('unsupportive', 'supportive')",0.8794505,0.9674148,-1.7439362,-1.6161789,-0.1167836,-0.0616083,0.0551753
