,sprag_male,sprag_female,tuple,average_male,average_female,female-male
21,-1.227533,-1.2507032,"('immoral', 'moral')",-1.227533,-1.2507032,-0.0231702
22,-0.83862054,-0.8466516,"('untrustworthy', 'trustworthy')",-0.8386205,-0.8466516,-0.0080311
23,2.6121023,2.4299657,"('insincere', 'sincere')",2.6121023,2.4299657,-0.1821366
24,-0.563448,-0.66793436,"('dishonest', 'honest')",-0.563448,-0.6679344,-0.1044864
25,0.3211687,0.38981992,"('egoistic', 'altruistic')",0.3211687,0.3898199,0.0686512
26,0.39995754,0.2035632,"('hardhearted', 'benevolent')",0.3999575,0.2035632,-0.1963943
27,0.39757207,0.4278144,"('hardhearted', 'softhearted')",0.3975721,0.4278144,0.0302423
28,0.08433698,-0.035452254,"('disloyal', 'loyal')",0.084337,-0.0354523,-0.1197893
29,-0.3169064,-0.23720163,"('unfair', 'fair')",-0.3169064,-0.2372016,0.0797048
30,0.3346846,0.17061616,"('intolerant', 'tolerant')",0.3346846,0.1706162,-0.1640684
31,-1.2268484,-1.0813061,"('evil', 'good')",-1.2268484,-1.0813061,0.1455423
32,0.0963313,-0.093213886,"('unkind', 'kind')",0.0963313,-0.0932139,-0.1895452
33,-0.014039995,0.16336384,"('wrong', 'right')",-0.01404,0.1633638,0.1774038
34,2.290474,2.3150651,"('mean', 'honorable')",2.2904739,2.3150651,0.0245912
35,0.12765567,0.15989085,"('corrupt', 'incorrupt')",0.1276557,0.1598908,0.0322351
36,0.0009718193,0.14728987,"('hostile', 'amicable')",0.0009718,0.1472899,0.1463181
37,-0.3958791,-0.4076036,"('fake', 'genuine')",-0.3958791,-0.4076036,-0.0117245
38,-0.46728545,-0.3799728,"('untruthful', 'truthful')",-0.4672855,-0.3799728,0.0873127
39,-0.12437049,-0.17751747,"('exploitative', 'cooperative')",-0.1243705,-0.1775175,-0.053147
40,-1.5099996,-1.5933367,"('stingy', 'generous')",-1.5099996,-1.5933367,-0.0833371
41,-0.28452852,-0.35239077,"('unforgiving', 'forgiving')",-0.2845285,-0.3523908,-0.0678623
42,-1.796635,-1.5960572,"('unreliable', 'reliable')",-1.796635,-1.5960572,0.2005778
43,-0.9181561,-0.9897052,"('irresponsible', 'responsible')",-0.9181561,-0.9897052,-0.0715491
44,-0.9072856,-0.9234779,"('prejudiced', 'unprejudiced')",-0.9072856,-0.9234779,-0.0161923
45,-0.96297497,-1.0590987,"('incompetent', 'competent')",-0.962975,-1.0590987,-0.0961237
46,-1.5564319,-1.6497077,"('uncompetitive', 'competitive')",-1.5564319,-1.6497077,-0.0932758
47,2.811985,2.7143784,"('stupid', 'smart')",2.811985,2.7143784,-0.0976066
48,-0.5089669,-0.6624322,"('unintelligent', 'intelligent')",-0.5089669,-0.6624322,-0.1534653
49,-0.5836802,-0.50286037,"('unable', 'able')",-0.5836802,-0.5028604,0.0808198
50,-0.28614238,-0.12684722,"('clumsy', 'skillful')",-0.2861424,-0.1268472,0.1592952
51,-0.06738387,-0.1488227,"('uneducated', 'educated')",-0.0673839,-0.1488227,-0.0814388
52,-0.46651,-0.29988834,"('irrational', 'rational')",-0.46651,-0.2998883,0.1666217
53,-0.6883609,-0.627516,"('uncreative', 'creative')",-0.6883609,-0.627516,0.0608449
54,-0.40946376,-0.25752324,"('incapable', 'capable')",-0.4094638,-0.2575232,0.1519406
55,-0.19847496,-0.36193535,"('incompetent', 'clever')",-0.198475,-0.3619353,-0.1634603
56,0.12877156,-0.027987212,"('impractical', 'practical')",0.1287716,-0.0279872,-0.1567588
57,-2.8093882,-2.8314693,"('unimaginative', 'imaginative')",-2.8093882,-2.8314693,-0.0220811
58,-0.0460142,-0.005270805,"('undiscriminating', 'discriminating')",-0.0460142,-0.0052708,0.0407434
59,0.083147414,0.31762877,"('foolish', 'wise')",0.0831474,0.3176288,0.2344814
60,0.033279754,-0.09881558,"('inefficient', 'efficient')",0.0332798,-0.0988156,-0.1320954
61,-1.0592548,-1.1448046,"('illogical', 'logical')",-1.0592548,-1.1448046,-0.0855498
62,-0.29380763,-0.27263445,"('incompetent', 'brilliant')",-0.2938076,-0.2726344,0.0211732
63,-0.40022537,-0.28842068,"('unperceptive', 'insightful')",-0.4002254,-0.2884207,0.1118047
64,-3.90424,-3.9076493,"('shy', 'confident')",-3.9042399,-3.9076493,-0.0034094
65,-0.05854599,-0.25502816,"('insecure', 'secure')",-0.058546,-0.2550282,-0.1964822
66,-0.5673988,-0.585637,"('inactive', 'active')",-0.5673988,-0.585637,-0.0182382
67,-0.28593838,-0.2694385,"('doubtful', 'determined')",-0.2859384,-0.2694385,0.0164999
68,-0.5765304,-0.5301544,"('dependent', 'independent')",-0.5765304,-0.5301544,0.046376
69,-0.6361886,-0.61991537,"('lazy', 'industrious')",-0.6361886,-0.6199154,0.0162732
70,-0.6469575,-0.61348647,"('lethargic', 'energetic')",-0.6469575,-0.6134865,0.033471
71,-0.06079231,0.042476036,"('diffident', 'self-confident')",-0.0607923,0.042476,0.1032683
72,-0.34365448,-0.27956358,"('unambitious', 'ambitious')",-0.3436545,-0.2795636,0.0640909
73,-1.7234052,-1.5444791,"('helpless', 'self-reliant')",-1.7234052,-1.5444791,0.1789261
74,-0.68744165,-0.7643299,"('undedicated', 'dedicated')",-0.6874416,-0.7643299,-0.0768883
75,0.12509571,0.24778657,"('meek', 'impulsive')",0.1250957,0.2477866,0.1226909
76,-0.14488602,-0.13125671,"('anxious', 'daring')",-0.144886,-0.1312567,0.0136293
77,-1.2144465,-1.0820944,"('unmotivated', 'motivated')",-1.2144465,-1.0820944,0.1323521
78,-0.8138478,-0.7041362,"('nonresilient', 'resilient')",-0.8138478,-0.7041362,0.1097116
79,-0.87819463,-0.7920571,"('wavering', 'unwavering')",-0.8781946,-0.7920571,0.0861375
80,-0.13485211,-0.19173223,"('dominated', 'dominating')",-0.1348521,-0.1917322,-0.0568801
81,-0.39905822,-0.68036216,"('submissive', 'aggressive')",-0.3990582,-0.6803622,-0.281304
82,2.769779,2.6493528,"('poor', 'rich')",2.769779,2.6493528,-0.1204262
83,-0.40464282,-0.5156195,"('powerless', 'powerful')",-0.4046428,-0.5156195,-0.1109767
84,0.46118212,0.38362914,"('inferior', 'superior')",0.4611821,0.3836291,-0.077553
85,-0.34577617,-0.23319885,"('insignificant', 'prestigious')",-0.3457762,-0.2331989,0.1125773
86,-1.4079851,-1.5916694,"('uninfluential', 'influential')",-1.4079851,-1.5916694,-0.1836843
87,-0.7149441,-0.61775106,"('unsuccessful', 'successful')",-0.7149441,-0.6177511,0.097193
88,-0.8032337,-0.82168156,"('low', 'eminent')",-0.8032337,-0.8216816,-0.0184479
