,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
13,-1.9867034,-2.0185506,"('impolite', 'polite')",0.21755157,0.20910522,-0.44246745,-0.44775414,-0.7372065,-0.7523998,-0.0151933
14,-2.1005616,-2.0635254,"('antisocial', 'social')",1.4039431,1.4598714,-1.1361259,-1.142895,-0.6109148,-0.582183,0.0287318
15,-0.21631555,-0.27540272,"('boring', 'funny')",-0.79787964,-0.8575449,0.2511883,0.26743624,-0.2543356,-0.2885038,-0.0341682
16,0.23772869,0.24926102,"('unpopular', 'popular')",-1.1810826,-1.1324432,0.2173338,0.20659657,-0.2420067,-0.2255285,0.0164782
17,-0.3991271,-0.32018715,"('nasty', 'nice')",-1.2167679,-1.1198386,-0.6013779,-0.49472088,-0.739091,-0.6449156,0.0941754
18,0.07075246,0.004686743,"('disagreeable', 'welcoming')",-0.18980458,-0.28837025,0.0059650242,-0.016098596,-0.0376957,-0.0999274,-0.0622317
19,1.0744978,1.039708,"('inhospitable', 'hospitable')",-0.3061699,-0.31937635,0.22276261,0.24846813,0.3303635,0.3229333,-0.0074302
20,-0.71077716,-0.6960359,"('rough', 'thoughtful')",0.29327014,0.42063215,1.0775067,1.0269971,0.2199999,0.2505311,0.0305312
21,-1.6272082,-1.6571975,"('immoral', 'moral')",1.1362878,1.1152351,-1.0110003,-1.0384974,-0.5006402,-0.5268199,-0.0261797
22,-1.2019998,-1.2089401,"('untrustworthy', 'trustworthy')",0.50392765,0.436927,-0.9847896,-1.0661734,-0.5609539,-0.6127289,-0.051775
23,-1.4326593,-1.5015777,"('insincere', 'sincere')",0.77736247,0.7161752,4.9141917,4.8167877,1.4196316,1.3437951,-0.0758365
24,-1.0323999,-1.1017746,"('dishonest', 'honest')",0.5779128,0.56440616,0.6869821,0.61974335,0.0774983,0.0274583,-0.05004
25,1.0827923,0.9807933,"('egoistic', 'altruistic')",0.76682585,0.5947839,2.0613809,1.9707724,1.3036664,1.1821165,-0.1215499
26,0.0137434155,-0.11739341,"('hardhearted', 'benevolent')",-0.12066798,-0.22943501,1.9055837,1.7625164,0.5995531,0.471896,-0.1276571
27,-0.40502512,-0.49183455,"('hardhearted', 'softhearted')",0.07203231,0.08007678,1.5897229,1.501802,0.41891,0.3633481,-0.0555619
28,-1.3738123,-1.4791559,"('disloyal', 'loyal')",-0.58365494,-0.76659644,0.80522376,0.64179695,-0.3840812,-0.5346518,-0.1505706
29,-0.47709224,-0.5331249,"('unfair', 'fair')",-0.47083524,-0.5015171,-0.45069456,-0.58030933,-0.4662073,-0.5383171,-0.0721098
30,-1.7326847,-1.7096688,"('intolerant', 'tolerant')",1.2568338,1.3039644,0.90208477,0.8383254,0.1420779,0.144207,0.0021291
31,1.6954376,1.6749681,"('evil', 'good')",-0.78894013,-0.91429704,-0.4584207,-0.5274724,0.1493589,0.0777329,-0.071626
32,-0.1785427,-0.27556267,"('unkind', 'kind')",0.48858795,0.3914841,1.0796582,0.86653763,0.4632345,0.3274864,-0.1357481
33,2.0063965,1.8806294,"('wrong', 'right')",0.8199718,0.7249076,0.19115555,0.09379053,1.0058413,0.8997758,-0.1060655
34,-0.15844117,-0.14212665,"('mean', 'honorable')",0.21551225,0.298946,5.2435684,5.379556,1.7668799,1.8454585,0.0785786
35,2.215348,2.2119553,"('corrupt', 'incorrupt')",-1.6406114,-1.7084016,0.19660842,0.13096064,0.257115,0.2115048,-0.0456102
36,2.280349,2.1186306,"('hostile', 'amicable')",-1.0803313,-1.3326521,0.7026847,0.55176425,0.6342341,0.4459143,-0.1883198
37,-1.1790234,-1.1963028,"('fake', 'genuine')",-0.217841,-0.10381354,0.085996896,0.079432175,-0.4369558,-0.4068947,0.0300611
38,-0.056384858,-0.06396579,"('untruthful', 'truthful')",-0.08271517,-0.07309757,0.11198568,0.10577041,-0.0090381,-0.010431,-0.0013929
39,0.072165266,0.11960529,"('exploitative', 'cooperative')",1.1364373,1.1641449,0.30241194,0.30612698,0.5036715,0.529959,0.0262875
40,0.49542817,0.41429293,"('stingy', 'generous')",0.17748696,0.09301202,-0.73944545,-0.86992264,-0.0221768,-0.1208726,-0.0986958
41,-0.9474272,-1.116889,"('unforgiving', 'forgiving')",-0.28299922,-0.41119993,0.53042,0.4066122,-0.2333355,-0.3738256,-0.1404901
42,-0.6675517,-0.51898,"('unreliable', 'reliable')",0.3176585,0.5939282,-3.0660641,-2.9759831,-1.1386524,-0.9670116,0.1716408
43,-2.2432213,-2.2528427,"('irresponsible', 'responsible')",0.40518555,0.5259032,-0.009551838,-0.037195787,-0.6158625,-0.5880451,0.0278174
44,-0.035928648,0.0612616,"('prejudiced', 'unprejudiced')",-0.60912603,-0.41961703,-1.4716846,-1.3484949,-0.7055798,-0.5689501,0.1366297
45,-2.384915,-2.3600905,"('incompetent', 'competent')",-0.06094978,-0.06542233,-0.6618928,-0.72642654,-1.0359192,-1.0506465,-0.0147273
46,-1.8401988,-1.8097646,"('uncompetitive', 'competitive')",0.8148459,0.8630745,-1.1352572,-1.2304772,-0.7202034,-0.7257225,-0.0055191
47,-1.1225302,-1.0369946,"('stupid', 'smart')",0.41660315,0.50947094,4.861298,4.897042,1.3851237,1.4565061,0.0713824
48,-0.9699495,-1.120162,"('unintelligent', 'intelligent')",0.6360204,0.52375734,0.5419837,0.45869228,0.0693516,-0.0459041,-0.1152557
49,-0.6159847,-0.5346075,"('unable', 'able')",-1.0670084,-0.91386276,-0.4220712,-0.29526505,-0.7016881,-0.5812451,0.120443
50,0.9253321,0.913829,"('clumsy', 'skillful')",-0.43368623,-0.34982035,-0.0060872734,-0.043491412,0.1618529,0.1735058,0.0116529
51,-1.1962005,-1.2748454,"('uneducated', 'educated')",0.5434436,0.41486818,0.5732039,0.4306179,-0.0265176,-0.1431198,-0.1166022
52,0.6643807,0.5049689,"('irrational', 'rational')",-0.3530962,-0.6133563,0.12975365,0.0024620704,0.1470127,-0.0353084,-0.1823211
53,-0.16554388,-0.22743541,"('uncreative', 'creative')",1.0536207,1.0372488,0.97113204,0.835403,0.6197363,0.5484055,-0.0713308
54,-0.41110522,-0.44870344,"('incapable', 'capable')",-1.0149609,-0.9527519,0.9555733,0.9088381,-0.1568309,-0.1642057,-0.0073748
55,-2.3521004,-2.350392,"('incompetent', 'clever')",0.3624079,0.38625097,-0.35987574,-0.38886505,-0.7831894,-0.7843354,-0.001146
56,-1.677717,-1.6181822,"('impractical', 'practical')",0.9971819,1.1205437,-0.77759236,-0.74467564,-0.4860425,-0.4141047,0.0719378
57,-1.7809289,-1.8388886,"('unimaginative', 'imaginative')",-0.31212363,-0.3160447,-2.3268008,-2.421919,-1.4732844,-1.5256176,-0.0523332
58,-0.6445132,-0.7176082,"('undiscriminating', 'discriminating')",1.4831328,1.5483737,-0.061601724,-0.11036755,0.259006,0.2401326,-0.0188734
59,1.2633685,1.199833,"('foolish', 'wise')",-0.24146129,-0.25694862,0.64835274,0.6040352,0.5567533,0.5156399,-0.0411134
60,-1.59583,-1.5392398,"('inefficient', 'efficient')",2.1561809,2.225098,-0.57786626,-0.5106777,-0.0058385,0.0583935,0.064232
61,-0.075933054,-0.15662201,"('illogical', 'logical')",1.4240321,1.2916833,0.0061006267,-0.14745611,0.4513999,0.3292017,-0.1221982
62,-1.8628511,-1.7513149,"('incompetent', 'brilliant')",0.9340239,1.1242267,-0.3994811,-0.27977538,-0.4427694,-0.3022879,0.1404815
63,-0.74868774,-0.7770798,"('unperceptive', 'insightful')",1.0338851,1.05541,0.7528353,0.7108925,0.3460109,0.3297409,-0.01627
64,-0.82036334,-0.7808717,"('shy', 'confident')",0.08358958,0.12489256,-6.368979,-6.3635793,-2.3685843,-2.3398528,0.0287315
65,-1.3148961,-1.351255,"('insecure', 'secure')",0.4660283,0.34466076,-0.6718801,-0.61775064,-0.506916,-0.5414483,-0.0345323
66,0.17847535,0.13401365,"('inactive', 'active')",-0.80191535,-0.8247318,0.8120787,0.78155684,0.0628796,0.0302796,-0.0326
67,-0.20551465,-0.15998259,"('doubtful', 'determined')",-0.5667701,-0.47171956,-1.0813674,-1.0065596,-0.617884,-0.5460873,0.0717967
68,-0.8564234,-0.8860079,"('dependent', 'independent')",-0.20115525,-0.21136005,-0.6752987,-0.68324053,-0.5776258,-0.5935362,-0.0159104
69,2.5440464,2.5471513,"('lazy', 'industrious')",0.025075756,0.038854558,-0.1681814,-0.104035065,0.8003136,0.8273236,0.02701
70,-1.8454556,-1.8481956,"('lethargic', 'energetic')",0.2615696,0.43655354,0.1334538,0.14057742,-0.4834774,-0.4236882,0.0597892
71,0.716552,0.7280507,"('diffident', 'self-confident')",0.48420262,0.4478712,0.60884196,0.5319651,0.6031988,0.5692956,-0.0339032
72,-1.2762625,-1.2847782,"('unambitious', 'ambitious')",0.24529961,0.32671344,-0.8953329,-0.8445158,-0.6420986,-0.6008602,0.0412384
73,1.3528327,1.4104658,"('helpless', 'self-reliant')",0.4862108,0.5897457,-2.7955544,-2.7457943,-0.318837,-0.2485276,0.0703094
74,-0.26504576,-0.2463473,"('undedicated', 'dedicated')",0.57864666,0.6416729,0.052296415,-0.024293702,0.1219658,0.1236773,0.0017115
75,0.9331408,0.98322743,"('meek', 'impulsive')",-0.6076927,-0.5041566,-0.19129726,-0.08534018,0.0447169,0.1312436,0.0865267
76,-2.2077749,-2.0928912,"('anxious', 'daring')",0.39779326,0.6205369,-0.46800885,-0.3243465,-0.7593301,-0.5989003,0.1604298
77,-0.26108652,-0.25520802,"('unmotivated', 'motivated')",1.063883,1.057312,-1.2978126,-1.2435075,-0.1650054,-0.1471345,0.0178709
78,-0.42725194,-0.4195757,"('nonresilient', 'resilient')",0.35127756,0.3470078,0.15424721,0.1568965,0.0260909,0.0281095,0.0020186
79,1.7019044,1.6716441,"('wavering', 'unwavering')",-0.73849845,-0.7543424,0.23510501,0.2674763,0.3995037,0.394926,-0.0045777
80,-1.013909,-0.9279912,"('dominated', 'dominating')",0.53516716,0.60740185,-0.96754026,-0.92140293,-0.482094,-0.4139974,0.0680966
81,-2.1800592,-2.1348479,"('submissive', 'aggressive')",1.0287004,1.0603623,-1.2111031,-1.1995972,-0.7874873,-0.7580276,0.0294597
82,-0.8933537,-0.9331022,"('poor', 'rich')",0.9410354,0.9894603,5.253806,5.309644,1.7671626,1.7886674,0.0215048
83,-0.08288706,-0.044045843,"('powerless', 'powerful')",0.34930888,0.4812698,-1.1666965,-1.2261887,-0.3000916,-0.2629882,0.0371034
84,0.15059978,0.081149474,"('inferior', 'superior')",-0.06910351,-0.08550522,0.70831394,0.6629261,0.2632701,0.2195234,-0.0437467
85,2.4744718,2.447205,"('insignificant', 'prestigious')",-0.3229236,-0.33938518,1.067101,1.0632049,1.072883,1.0570083,-0.0158747
86,-1.1582134,-1.312548,"('uninfluential', 'influential')",1.037007,0.7959467,0.10949072,-0.13900867,-0.0039052,-0.2185367,-0.2146315
87,-0.57275105,-0.5480856,"('unsuccessful', 'successful')",0.65556216,0.61953527,0.43987828,0.45821622,0.1742298,0.1765553,0.0023255
88,-0.072272494,-0.09885781,"('low', 'eminent')",0.041324433,-0.03705135,0.09494509,0.041324098,0.0213323,-0.0315284,-0.0528607
