,international_male,international_female,tuple,paper_male,paper_female,co_male,co_female,average_male,average_female,female-male
38,0.2263334,0.2865212,"('untruthful', 'truthful')",-0.012866851,0.010077529,0.16138709,0.21570152,0.1249512,0.1707668,0.0458156
39,0.91214436,1.0021992,"('exploitative', 'cooperative')",0.08268935,0.15545546,0.36980864,0.45688078,0.4548808,0.5381785,0.0832977
40,0.3099169,0.46679848,"('stingy', 'generous')",0.18849258,0.3037319,-2.7351773,-2.600764,-0.7455893,-0.6100779,0.1355114
41,0.34975052,0.49014434,"('unforgiving', 'forgiving')",0.282282,0.27812606,0.7014733,0.6526425,0.444502,0.4736376,0.0291356
42,0.16834936,0.26251876,"('unreliable', 'reliable')",-0.18480694,-0.09471319,-3.2436795,-3.1878316,-1.0867124,-1.0066753,0.0800371
43,-0.20728655,-0.059485808,"('irresponsible', 'responsible')",-1.0981483,-0.9021726,0.5225847,0.6637649,-0.2609501,-0.0992978,0.1616523
44,-0.37009633,-0.3063147,"('prejudiced', 'unprejudiced')",-1.1715187,-1.0806447,-1.5177441,-1.5437479,-1.0197864,-0.9769025,0.0428839
45,-0.23114325,-0.18201742,"('incompetent', 'competent')",-0.15622514,0.008063547,0.16607544,0.19968931,-0.0737643,0.0085785,0.0823428
46,-0.40909147,-0.3884946,"('uncompetitive', 'competitive')",-0.7710915,-0.6639315,-0.7972252,-0.8163028,-0.6591361,-0.6229096,0.0362265
47,-0.4495995,-0.38671812,"('stupid', 'smart')",0.42379668,0.45538637,5.471567,5.6749716,1.8152548,1.9145466,0.0992918
48,-0.18604892,-0.23183936,"('unintelligent', 'intelligent')",-0.5724628,-0.598666,-0.39650255,-0.34620818,-0.3850048,-0.3922379,-0.0072331
49,-0.7993114,-0.79169035,"('unable', 'able')",-0.8920492,-0.87333965,-0.2749971,-0.2541815,-0.6554526,-0.6397372,0.0157154
50,-0.12718724,-0.31539524,"('clumsy', 'skillful')",-0.52060723,-0.6833768,-0.24204107,-0.30528983,-0.2966118,-0.4346873,-0.1380755
51,1.3049868,1.0826533,"('uneducated', 'educated')",-0.3393382,-0.40160894,0.7108294,0.60465014,0.558826,0.4285648,-0.1302612
52,0.35404447,0.25447664,"('irrational', 'rational')",0.7159146,0.5603953,0.1051195,0.011156075,0.3916928,0.2753427,-0.1163501
53,-0.83030474,-0.910465,"('uncreative', 'creative')",0.8095367,0.6506457,0.38288078,0.3522065,0.1207042,0.0307957,-0.0899085
54,-0.14864439,-0.23139969,"('incapable', 'capable')",0.48590076,0.36444604,1.301452,1.200314,0.5462361,0.4444535,-0.1017826
55,-0.6014812,-0.5838748,"('incompetent', 'clever')",-0.7193553,-0.5772161,0.4559546,0.53212196,-0.288294,-0.2096563,0.0786377
56,0.78198344,0.7310403,"('impractical', 'practical')",1.1178204,1.2305001,-0.16037609,-0.15979701,0.5798093,0.6005812,0.0207719
57,-0.10108578,-0.18730815,"('unimaginative', 'imaginative')",-0.40816745,-0.3709938,-3.047872,-3.104649,-1.1857084,-1.2209837,-0.0352753
58,-0.027266085,0.0011393353,"('undiscriminating', 'discriminating')",0.03379145,0.07693845,0.2810359,0.34295943,0.0958538,0.1403457,0.0444919
59,0.2561197,0.22578181,"('foolish', 'wise')",0.13178872,0.11756666,-0.023169778,-0.0163259,0.1215795,0.1090075,-0.012572
60,-0.7695307,-0.67258084,"('inefficient', 'efficient')",-0.35029688,-0.10246636,-0.3203121,-0.054645482,-0.4800466,-0.2765642,0.2034824
61,-0.39014632,-0.51482856,"('illogical', 'logical')",0.29538003,0.3016224,0.084392,-0.051330734,-0.0034581,-0.088179,-0.0847209
62,-0.006720727,0.075897,"('incompetent', 'brilliant')",-0.35320973,-0.15752833,0.20844103,0.3968868,-0.0504965,0.1050852,0.1555817
63,0.46287343,0.5387905,"('unperceptive', 'insightful')",-0.142652,-0.10290562,0.4376015,0.5186596,0.2526076,0.3181815,0.0655739
64,-0.73007935,-0.70168704,"('shy', 'confident')",-0.8439062,-0.70549476,-6.299903,-6.3283396,-2.6246295,-2.5785071,0.0461224
65,-0.10903482,-0.19211277,"('insecure', 'secure')",-0.12078871,-0.108748496,0.28528354,0.31249082,0.0184867,0.0038765,-0.0146102
66,0.6359869,0.6328282,"('inactive', 'active')",-0.8232674,-0.9088507,0.12119977,0.11126286,-0.0220269,-0.0549199,-0.032893
67,0.18142271,0.16381034,"('doubtful', 'determined')",0.13574746,0.10921594,-0.00017366372,-0.05372098,0.1056655,0.0731018,-0.0325637
68,-0.38941061,-0.4203857,"('dependent', 'independent')",-1.678942,-1.5850567,-1.7707913,-1.7039002,-1.2797147,-1.2364475,0.0432672
69,0.959801,1.057605,"('lazy', 'industrious')",0.54192185,0.52054363,-1.2393422,-1.2446153,0.0874602,0.1111778,0.0237176
70,0.04439133,0.08835377,"('lethargic', 'energetic')",-0.80396277,-0.6730853,0.23904267,0.34547007,-0.1735096,-0.0797538,0.0937558
71,0.054719396,0.031650092,"('diffident', 'self-confident')",0.93030643,0.9120227,0.26368994,0.2542383,0.4162386,0.3993037,-0.0169349
72,-0.14033705,-0.11459974,"('unambitious', 'ambitious')",0.18923734,0.19044268,-0.4428933,-0.3225081,-0.131331,-0.0822217,0.0491093
73,0.8921796,0.8854283,"('helpless', 'self-reliant')",0.22138718,0.22978528,-3.478622,-3.4463515,-0.7883517,-0.777046,0.0113057
74,1.203357,1.2551423,"('undedicated', 'dedicated')",0.42367467,0.53732455,0.064284034,0.13320723,0.5637719,0.6418914,0.0781195
75,-0.016812118,-0.0455874,"('meek', 'impulsive')",-1.0796896,-1.1181396,-0.5375449,-0.49103376,-0.5446822,-0.5515869,-0.0069047
76,0.022794392,0.06917565,"('anxious', 'daring')",-0.9935742,-0.90934575,0.048526537,0.06602694,-0.3074178,-0.2580477,0.0493701
77,-1.0660001,-0.9782076,"('unmotivated', 'motivated')",-0.7375989,-0.6374823,-1.2944388,-1.202044,-1.0326792,-0.9392446,0.0934346
78,-0.49925557,-0.46787566,"('nonresilient', 'resilient')",-0.35642445,-0.3779592,-0.40650862,-0.33184972,-0.4207296,-0.3925615,0.0281681
79,0.047042884,-0.0028245961,"('wavering', 'unwavering')",-0.5401492,-0.67980266,-0.57894653,-0.5790271,-0.3573509,-0.4205515,-0.0632006
80,0.9646992,0.86304384,"('dominated', 'dominating')",0.3256479,0.29570383,0.12441081,0.045461744,0.471586,0.4014031,-0.0701829
81,0.24971716,0.043218907,"('submissive', 'aggressive')",0.2549315,0.24824074,-0.19391397,-0.23914438,0.1035782,0.0174384,-0.0861398
82,-0.9601033,-1.0829052,"('poor', 'rich')",-0.00759867,-0.044941876,6.488236,6.552688,1.840178,1.8082803,-0.0318977
83,0.06295508,0.022225825,"('powerless', 'powerful')",0.20045994,0.2154489,-1.2079012,-1.2562065,-0.3148287,-0.3395106,-0.0246819
84,-0.19207536,-0.17704423,"('inferior', 'superior')",0.08585836,0.06281103,0.10729654,0.06190702,0.0003598,-0.0174421,-0.0178019
85,0.20192114,0.23011121,"('insignificant', 'prestigious')",0.48239964,0.33796978,-0.4469353,-0.5079411,0.0791285,0.0200466,-0.0590819
86,0.17714164,0.032406837,"('uninfluential', 'influential')",0.16358653,0.16755661,0.21595739,0.18239635,0.1855619,0.1274533,-0.0581086
87,1.058861,0.8410479,"('unsuccessful', 'successful')",1.010311,0.9233899,0.909573,0.78423816,0.992915,0.8495587,-0.1433563
88,0.6523114,0.29095048,"('low', 'eminent')",-0.39485508,-0.57886034,0.06573126,-0.09376226,0.1077292,-0.127224,-0.2349532
