,mcdonalds_male,mcdonalds_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.30126432,0.33095455,"('unsociable', 'sociable')",-0.43282312,-0.5429212,-0.0657794,-0.1059833,-0.0402039
1,0.7630139,0.79771143,"('unfriendly', 'friendly')",1.6133935,1.5282031,1.1882037,1.1629573,-0.0252464
2,0.6916655,0.7613595,"('unlikable', 'likable')",0.2443886,0.33287096,0.468027,0.5471152,0.0790882
3,-0.9818083,-0.83690435,"('repellent', 'pleasant')",0.6015287,0.6590827,-0.1901398,-0.0889108,0.101229
4,0.59655905,0.5805403,"('disliked', 'liked')",-7.461353,-7.583194,-3.4323969,-3.5013268,-0.0689299
5,1.1870228,1.1417599,"('distant', 'outgoing')",-0.16475558,-0.23639187,0.5111336,0.452684,-0.0584496
6,0.9395391,0.95417607,"('distant', 'open')",-0.04774675,-0.11019185,0.4458961,0.4219921,-0.023904
7,-0.8832531,-0.736832,"('insensitive', 'sensitive')",0.015720854,0.07581158,-0.4337661,-0.3305102,0.1032559
8,0.33350965,0.26670146,"('unaffectionate', 'affectionate')",0.5384097,0.4994141,0.4359597,0.3830578,-0.0529019
9,0.5918218,0.53722733,"('unaffectionate', 'caring')",1.0664629,1.0658396,0.8291423,0.8015335,-0.0276088
10,-1.09286,-0.9636338,"('unsympathetic', 'sympathetic')",-0.7143716,-0.71439487,-0.9036158,-0.8390143,0.0646015
11,-1.3046606,-1.1596103,"('unhelpful', 'helpful')",1.4229956,1.4983798,0.0591675,0.1693848,0.1102173
12,-0.18439838,-0.064108506,"('unsupportive', 'supportive')",-2.641047,-2.6374528,-1.4127227,-1.3507807,0.061942
13,0.23808186,0.24402909,"('impolite', 'polite')",-1.2445315,-1.2144042,-0.5032248,-0.4851876,0.0180372
14,-0.8557617,-0.8768549,"('antisocial', 'social')",-0.63418794,-0.6800354,-0.7449749,-0.7784451,-0.0334702
15,1.3277171,1.2277145,"('boring', 'funny')",0.08350347,0.06107977,0.7056103,0.6443971,-0.0612132
16,-0.091968626,0.014141541,"('unpopular', 'popular')",0.3080383,0.27424112,0.1080348,0.1441913,0.0361565
17,-0.05808413,0.03513767,"('nasty', 'nice')",-0.3640351,-0.3327792,-0.2110596,-0.1488208,0.0622388
18,-0.88740075,-0.82620835,"('disagreeable', 'welcoming')",-0.89556646,-0.8819767,-0.8914836,-0.8540925,0.0373911
19,0.73661137,0.75647426,"('inhospitable', 'hospitable')",-0.24199213,-0.24263453,0.2473096,0.2569199,0.0096103
20,0.45636797,0.4631248,"('rough', 'thoughtful')",1.0690442,1.0623963,0.7627061,0.7627605,5.44e-05
21,0.17390406,0.3452411,"('immoral', 'moral')",-1.1788621,-1.0336301,-0.502479,-0.3441945,0.1582845
22,-0.8065053,-0.85096204,"('untrustworthy', 'trustworthy')",-1.647454,-1.6786615,-1.2269797,-1.2648118,-0.0378321
23,-0.19507205,-0.08040387,"('insincere', 'sincere')",6.2885613,6.2902327,3.0467446,3.1049144,0.0581698
24,-0.22963397,-0.23404989,"('dishonest', 'honest')",0.5530223,0.57276726,0.1616942,0.1693587,0.0076645
