,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3289235,-1.4538201,"('unsociable', 'sociable')",1.0772777,0.8874457,-0.34498924,-0.5323943,-0.1988783,-0.3662562,-0.1673779
1,-1.7602689,-1.7599485,"('unfriendly', 'friendly')",0.38429725,0.3788851,1.5171143,1.5222396,0.0470475,0.0470587,1.12e-05
2,0.31324315,0.3957996,"('unlikable', 'likable')",0.89430654,1.0114325,0.59767073,0.7605827,0.6017401,0.7226049,0.1208648
3,-1.3075603,-1.0859509,"('repellent', 'pleasant')",-0.6021235,-0.411064,-0.21037352,-0.16541864,-0.7066858,-0.5541445,0.1525413
4,0.46063727,0.5526147,"('disliked', 'liked')",-0.32666048,-0.23250577,-5.9831514,-6.050785,-1.9497248,-1.9102254,0.0394994
5,-0.056168705,0.0049629635,"('distant', 'outgoing')",-0.15666656,-0.0065278485,-0.0067203753,0.13227417,-0.0731852,0.0435698,0.116755
6,-0.5129339,-0.39793676,"('distant', 'open')",-0.6336658,-0.4745234,0.5513411,0.6753173,-0.1984196,-0.0657143,0.1327053
7,-0.6950471,-0.6298273,"('insensitive', 'sensitive')",0.69957674,0.66880465,0.17612366,0.14480108,0.0602178,0.0612595,0.0010417
8,-0.6101384,-0.63423973,"('unaffectionate', 'affectionate')",-0.6939446,-0.5457455,0.1976507,0.23288229,-0.3688108,-0.315701,0.0531098
9,-0.6905939,-0.6889596,"('unaffectionate', 'caring')",0.34926865,0.43775252,0.82512957,0.9068894,0.1612681,0.2185608,0.0572927
10,-1.0014927,-0.9228541,"('unsympathetic', 'sympathetic')",0.5508677,0.5386952,-0.5303639,-0.65813524,-0.3269963,-0.3474314,-0.0204351
11,-0.50067544,-0.496503,"('unhelpful', 'helpful')",0.5477678,0.649787,1.8199384,1.8888091,0.6223436,0.6806977,0.0583541
