,affiliated_male,affiliated_female,tuple,computer_male,computer_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,0.54838777,0.37554786,"('unsociable', 'sociable')",0.12799361,0.025100462,0.9112139,0.847292,0.16187829,0.009058535,0.4373684,0.3142497,-0.1231187
1,-0.731344,-0.82698816,"('unfriendly', 'friendly')",1.5517603,1.4527061,0.10524218,-0.104359806,1.726326,1.5873883,0.6629961,0.5271866,-0.1358095
2,1.2020174,1.3258027,"('unlikable', 'likable')",0.35229316,0.445686,0.946195,1.011167,0.77975696,0.9158291,0.8200656,0.9246212,0.1045556
3,-0.58979267,-0.51263636,"('repellent', 'pleasant')",-0.7014979,-0.6437633,0.048333265,0.18931705,-0.1809733,-0.15724099,-0.3559826,-0.2810809,0.0749017
4,0.3635082,0.37884784,"('disliked', 'liked')",-0.059307925,-0.035397954,0.273479,0.27814123,-4.991478,-5.0721436,-1.1034497,-1.1126381,-0.0091884
5,-0.35453114,-0.34435928,"('distant', 'outgoing')",1.1549443,1.2248827,-0.6213231,-0.6457341,0.04108884,0.022678766,0.0550447,0.064367,0.0093223
6,-0.10777287,-0.10233073,"('distant', 'open')",1.1372269,1.2043759,-0.91282076,-0.92656404,0.69403285,0.64919215,0.2026666,0.2061683,0.0035017
7,1.7654905,1.8075782,"('insensitive', 'sensitive')",-0.15024549,-0.17876965,-0.26965377,-0.20615341,0.086037986,0.1211267,0.3579073,0.3859454,0.0280381
8,-0.9207693,-0.9348782,"('unaffectionate', 'affectionate')",0.015081391,0.008145558,-0.60265166,-0.6140589,0.4786819,0.4504078,-0.2574144,-0.2725959,-0.0151815
9,-0.056614682,-0.03863705,"('unaffectionate', 'caring')",0.7323558,0.72617215,-0.02053886,0.0031032413,1.1147399,1.1177179,0.4424855,0.4520891,0.0096036
10,0.32366014,0.39405414,"('unsympathetic', 'sympathetic')",-1.2073644,-1.2240659,-0.8748554,-0.67568755,-0.30934608,-0.24541846,-0.5169765,-0.4377794,0.0791971
11,1.7380354,1.7768075,"('unhelpful', 'helpful')",0.9453486,0.93311507,1.8121437,1.9012069,2.4616354,2.559445,1.7392907,1.7926435,0.0533528
12,1.651793,1.764186,"('unsupportive', 'supportive')",0.07157205,0.16760254,0.120751455,0.29446495,-1.8302348,-1.830551,0.0034705,0.0989256,0.0954551
13,0.35049504,0.34941986,"('impolite', 'polite')",-0.50039107,-0.4977552,-0.25732687,-0.20784396,-0.6245631,-0.62762594,-0.2579465,-0.2459513,0.0119952
14,1.5188307,1.4997289,"('antisocial', 'social')",0.30584723,0.2723679,1.108469,1.1478337,-0.67173165,-0.6383983,0.5653538,0.5703831,0.0050293
15,1.313892,1.3300629,"('boring', 'funny')",0.6881449,0.64730775,0.12291412,0.012898758,1.1306719,1.1333543,0.8139057,0.780906,-0.0329997
16,-0.30436197,-0.34317592,"('unpopular', 'popular')",-0.2158631,-0.20017509,0.34412917,0.35060835,0.7159117,0.70791566,0.1349539,0.1287933,-0.0061606
17,0.43851003,0.43642813,"('nasty', 'nice')",0.12477259,0.20997074,0.97277254,0.98832965,0.14994073,0.17196774,0.421499,0.4516741,0.0301751
18,-0.33795735,-0.2984851,"('disagreeable', 'welcoming')",-0.2858169,-0.24041031,-0.011431605,0.030783534,-0.58916306,-0.5746024,-0.3060922,-0.2706786,0.0354136
19,0.6286052,0.69623,"('inhospitable', 'hospitable')",0.6591743,0.6525868,-0.4996915,-0.44638997,0.23736218,0.28161776,0.2563626,0.2960111,0.0396485
20,0.25873306,0.275382,"('rough', 'thoughtful')",0.38407135,0.4157594,0.021619048,0.044242766,0.38444912,0.40754333,0.2622181,0.2857319,0.0235138
21,0.18505536,0.31117463,"('immoral', 'moral')",0.29131833,0.2735728,0.25534496,0.3998233,-0.7790229,-0.6871759,-0.0118261,0.0743487,0.0861748
22,0.4925512,0.4945354,"('untrustworthy', 'trustworthy')",-0.13119438,-0.18840459,0.35122088,0.3643504,-0.7997294,-0.73176277,-0.0217879,-0.0153204,0.0064675
23,0.8369975,0.8591875,"('insincere', 'sincere')",-0.09516729,-0.10059568,0.5245832,0.5225805,4.975457,4.9842653,1.5604677,1.5663594,0.0058917
24,1.498299,1.5857594,"('dishonest', 'honest')",-0.15819222,-0.115634985,-0.35406685,-0.28624216,0.7628014,0.85566026,0.4372103,0.5098856,0.0726753
25,-1.1892389,-1.2261289,"('egoistic', 'altruistic')",0.46978983,0.45611176,1.3148872,1.2035692,1.5585876,1.4960811,0.5385064,0.4824083,-0.0560981
26,1.0059141,0.93739283,"('hardhearted', 'benevolent')",1.3568884,1.310141,1.4773452,1.3944715,1.7223878,1.7133722,1.3906338,1.3388444,-0.0517894
27,-0.29787266,-0.2824748,"('hardhearted', 'softhearted')",-0.7006788,-0.64089984,-0.0060773455,0.061832562,0.9124418,0.86226207,-0.0230467,0.00018,0.0232267
28,0.64787436,0.56841993,"('disloyal', 'loyal')",0.06789725,-0.08425821,0.098792896,0.019101422,1.0546236,0.9911524,0.467297,0.3736039,-0.0936931
29,-0.48405564,-0.5630161,"('unfair', 'fair')",0.03582475,0.020421062,-0.5350816,-0.66035914,-0.9122238,-1.001131,-0.4738841,-0.5510213,-0.0771372
30,1.0430951,1.1194345,"('intolerant', 'tolerant')",1.1499596,1.1190563,0.6697215,0.6855224,1.2440937,1.2721665,1.0267174,1.0490448,0.0223274
31,-2.1482313,-2.2204661,"('evil', 'good')",0.11242769,0.13536069,-1.1995881,-1.3099972,-1.0907294,-1.174095,-1.0815302,-1.1422994,-0.0607692
32,0.80337983,0.83678657,"('unkind', 'kind')",0.050863955,0.017811026,0.35289904,0.3978843,1.1382537,1.1446005,0.5863491,0.5992706,0.0129215
33,0.23215237,0.1894735,"('wrong', 'right')",1.3114815,1.3558203,0.24951214,0.23705715,-0.3113504,-0.41056675,0.3704489,0.3429461,-0.0275028
34,0.9902792,1.1615063,"('mean', 'honorable')",0.25654387,0.35343778,0.21930699,0.30132356,5.3721976,5.5806203,1.7095819,1.8492219,0.13964
35,-0.09998615,-0.20129183,"('corrupt', 'incorrupt')",0.6152348,0.59563977,-0.22543038,-0.36938423,0.4241319,0.26997346,0.1784875,0.0737343,-0.1047532
36,-0.30311668,-0.40956095,"('hostile', 'amicable')",0.3026885,0.23692119,-0.69432414,-0.91292673,0.5457173,0.41105422,-0.0372588,-0.1686281,-0.1313693
37,0.45348036,0.5114628,"('fake', 'genuine')",-0.79567045,-0.80738634,-0.15353483,-0.1163227,0.07710554,0.10818521,-0.1046548,-0.0760153,0.0286395
38,0.59933275,0.6555095,"('untruthful', 'truthful')",0.5222862,0.55953383,-0.008744946,0.046929028,0.28386223,0.36218292,0.3491841,0.4060388,0.0568547
39,2.2784734,2.2884755,"('exploitative', 'cooperative')",1.1687639,1.1657472,0.9473343,0.95440006,0.030852558,0.075339586,1.106356,1.1209906,0.0146346
40,-0.06327234,-0.11864452,"('stingy', 'generous')",-0.41532215,-0.3993645,-0.24098402,-0.21220271,-2.0449715,-2.1628654,-0.6911375,-0.7232693,-0.0321318
41,0.81770885,0.770284,"('unforgiving', 'forgiving')",-0.09280696,-0.14323641,0.5867131,0.5361212,0.495159,0.40417543,0.4516935,0.391836,-0.0598575
42,1.5284239,1.577547,"('unreliable', 'reliable')",-0.53028685,-0.4498107,0.29996437,0.46266782,-2.460169,-2.3714488,-0.2905169,-0.1952612,0.0952557
43,1.2094613,1.2728024,"('irresponsible', 'responsible')",-0.7920995,-0.731705,-0.9912426,-0.88047874,0.17952853,0.2595173,-0.098588,-0.019966,0.078622
44,-0.38523185,-0.33954185,"('prejudiced', 'unprejudiced')",-1.3528494,-1.2594544,0.07972111,0.14841162,-1.5812476,-1.4917122,-0.809902,-0.7355742,0.0743278
45,1.0786004,1.0640354,"('incompetent', 'competent')",-0.59136724,-0.5948773,0.8649645,0.95695645,-0.30458972,-0.34875077,0.261902,0.2693409,0.0074389
46,0.3847266,0.4459508,"('uncompetitive', 'competitive')",-1.1395428,-1.1722645,0.3687489,0.5176565,-0.41670644,-0.43733537,-0.2006934,-0.1614981,0.0391953
47,-0.0442249,0.051469505,"('stupid', 'smart')",0.555325,0.5879312,1.3024333,1.3336295,5.2287965,5.369325,1.7605824,1.8355888,0.0750064
48,0.3032984,0.29528254,"('unintelligent', 'intelligent')",0.2747116,0.24013835,-0.88468874,-0.9005313,0.10251809,0.06341983,-0.0510402,-0.0754226,-0.0243824
49,-0.15643977,-0.07676252,"('unable', 'able')",-0.25038874,-0.15204868,0.07088622,0.20023012,-0.07025872,0.008284943,-0.1015503,-0.005074,0.0964763
50,0.4379954,0.45271468,"('clumsy', 'skillful')",-0.12695684,-0.101130545,0.2634387,0.33624536,-0.27279246,-0.26026312,0.0754212,0.1068916,0.0314704
51,3.1563137,3.1472642,"('uneducated', 'educated')",-0.76149774,-0.8703728,0.1678794,0.1212206,0.14734197,0.07940824,0.6775093,0.6193801,-0.0581292
52,0.020772219,-0.09983447,"('irrational', 'rational')",1.355243,1.3016903,0.7010807,0.51956254,0.124802046,-0.036905736,0.5504745,0.4211282,-0.1293463
53,-1.4090343,-1.4385741,"('uncreative', 'creative')",1.4225738,1.384505,-0.19094615,-0.25203052,0.7859178,0.73538935,0.1521278,0.1073224,-0.0448054
54,0.7283647,0.75173664,"('incapable', 'capable')",0.37205452,0.3318317,-0.004849013,0.0034865998,1.2223285,1.3077878,0.5794747,0.5987107,0.019236
55,0.2490525,0.2849819,"('incompetent', 'clever')",-1.0246956,-1.0433586,-0.31644443,-0.1740284,-0.39401227,-0.3517999,-0.3715249,-0.3210512,0.0504737
56,1.543417,1.5653932,"('impractical', 'practical')",0.95403403,0.9699074,0.8185049,0.90415,0.50569147,0.5290242,0.9554119,0.9921187,0.0367068
57,0.44333366,0.4350084,"('unimaginative', 'imaginative')",0.5864598,0.50649065,-0.91253173,-0.89697206,-1.7463238,-1.7860804,-0.4072655,-0.4353883,-0.0281228
58,0.30977455,0.33120498,"('undiscriminating', 'discriminating')",0.66369665,0.6277574,0.17977268,0.18588035,-0.098954625,-0.08322407,0.2635723,0.2654046,0.0018323
59,0.5250621,0.48264763,"('foolish', 'wise')",1.7448764,1.7510177,0.09144554,0.04816493,0.41553664,0.38452452,0.6942301,0.6665887,-0.0276414
60,0.42832538,0.4820388,"('inefficient', 'efficient')",-0.0878915,-0.010580499,0.85104567,0.9952234,-0.5922738,-0.46970496,0.1498014,0.2492442,0.0994428
61,-0.24467412,-0.3130748,"('illogical', 'logical')",1.8445957,1.8411434,0.56901956,0.5133589,-0.036664806,-0.15952219,0.5330691,0.4704763,-0.0625928
62,0.080875024,0.22235043,"('incompetent', 'brilliant')",-0.3147548,-0.18621483,0.46597517,0.6697572,-0.024593543,0.07010495,0.0518755,0.1939994,0.1421239
63,0.28588304,0.37060136,"('unperceptive', 'insightful')",-0.09580882,-0.10017224,0.63912857,0.7753651,0.69281644,0.7173331,0.3805048,0.4407818,0.060277
64,-0.21369268,-0.237481,"('shy', 'confident')",-0.67574877,-0.63622874,-0.28991157,-0.24617986,-5.9108872,-6.006066,-1.7725601,-1.7814889,-0.0089288
65,0.19779278,0.16367638,"('insecure', 'secure')",-0.42014167,-0.46786454,-0.48211992,-0.4541806,-0.8138709,-0.7546973,-0.3795849,-0.3782665,0.0013184
66,1.2263937,1.1973522,"('inactive', 'active')",-0.5618679,-0.5250101,-0.19627213,-0.22554028,0.85795164,0.82715905,0.3315513,0.3184902,-0.0130611
67,1.2293627,1.2423756,"('doubtful', 'determined')",0.73154134,0.76033646,1.1445259,1.1690657,-0.16946241,-0.17642798,0.7339919,0.7488374,0.0148455
68,-0.62442726,-0.5475683,"('dependent', 'independent')",-0.5406164,-0.5836849,-0.45866182,-0.42092195,-0.92457724,-0.93385905,-0.6370707,-0.6215085,0.0155622
69,0.674924,0.7002709,"('lazy', 'industrious')",1.0420297,1.1465724,1.0412484,1.0295917,-0.3169548,-0.3124693,0.6103118,0.6409914,0.0306796
70,2.2614841,2.3223474,"('lethargic', 'energetic')",-1.3076825,-1.3433435,-0.12495187,-0.012544304,0.42299658,0.50694233,0.3129616,0.3683505,0.0553889
71,1.572772,1.5918338,"('diffident', 'self-confident')",1.286342,1.3045186,0.5277204,0.53728855,0.4871065,0.4512606,0.9684853,0.9712254,0.0027401
72,-0.56188715,-0.47876608,"('unambitious', 'ambitious')",-1.1491959,-1.0918022,-1.5555401,-1.489007,-1.2650539,-1.1694431,-1.1329192,-1.0572546,0.0756646
73,1.0927706,1.1167086,"('helpless', 'self-reliant')",1.0524244,1.0394276,-0.6784338,-0.7029085,-3.2417822,-3.2174442,-0.4437552,-0.4410541,0.0027011
74,2.2704575,2.349769,"('undedicated', 'dedicated')",0.5502527,0.5908044,-0.12730008,-0.07337771,0.34429955,0.322367,0.7594274,0.7973907,0.0379633
75,0.24417964,0.261753,"('meek', 'impulsive')",0.07816614,0.059574336,-0.17593412,-0.19534679,0.075290486,0.15591717,0.0554255,0.0704744,0.0150489
76,0.6873315,0.75008905,"('anxious', 'daring')",-1.6648954,-1.6738824,0.3323805,0.4344997,-0.027085213,0.050284505,-0.1680672,-0.1097523,0.0583149
77,0.6708271,0.66658723,"('unmotivated', 'motivated')",-0.35111508,-0.35480908,-0.36815852,-0.31739366,-0.9180532,-0.9093536,-0.2416249,-0.2287423,0.0128826
78,-0.69880015,-0.6259687,"('nonresilient', 'resilient')",-0.6948655,-0.66354746,-0.09569904,0.020946339,-0.18162137,-0.20473737,-0.4177465,-0.3683268,0.0494197
79,0.2941137,0.20617558,"('wavering', 'unwavering')",0.25723526,0.21185392,-0.53292423,-0.59799874,0.40445614,0.4056888,0.1057202,0.0564299,-0.0492903
80,1.1468685,1.1729405,"('dominated', 'dominating')",-1.3140846,-1.3008969,0.70988256,0.8303677,-1.0771697,-0.9784,-0.1336258,-0.0689972,0.0646286
81,0.98291,1.0227598,"('submissive', 'aggressive')",0.040913254,-0.059180908,0.6398661,0.73958385,-0.7981245,-0.65226495,0.2163912,0.2627244,0.0463332
82,0.5962296,0.65103287,"('poor', 'rich')",-0.007875394,-0.05736532,0.6003645,0.6406522,6.18256,6.283612,1.8428197,1.8794829,0.0366632
83,0.5161704,0.48590872,"('powerless', 'powerful')",0.845459,0.83485496,0.23149933,0.24001038,-0.8173085,-0.8713826,0.193955,0.1723479,-0.0216071
