,mastercard_male,mastercard_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.32381344,-0.23460592,"('unpopular', 'popular')",0.628619,0.70679826,0.1524028,0.2360962,0.0836934
17,-0.08346889,-0.00023087487,"('nasty', 'nice')",-0.365155,-0.31191644,-0.2243119,-0.1560737,0.0682382
18,0.35316068,0.3096122,"('disagreeable', 'welcoming')",-0.09213182,-0.120325655,0.1305144,0.0946433,-0.0358711
19,0.0849983,0.042812385,"('inhospitable', 'hospitable')",0.55245423,0.6049157,0.3187263,0.323864,0.0051377
20,0.17818789,0.26641512,"('rough', 'thoughtful')",1.0012405,0.970538,0.5897142,0.6184766,0.0287624
21,-0.7448533,-0.78980553,"('immoral', 'moral')",-0.90819407,-0.898506,-0.8265237,-0.8441558,-0.0176321
22,-0.8506695,-0.9448591,"('untrustworthy', 'trustworthy')",-0.9818818,-1.0162518,-0.9162756,-0.9805554,-0.0642798
23,0.09104739,0.029117242,"('insincere', 'sincere')",5.602078,5.6259403,2.8465626,2.8275287,-0.0190339
24,0.27165055,0.17299351,"('dishonest', 'honest')",0.8126662,0.7361084,0.5421584,0.454551,-0.0876074
25,0.8987277,0.9596496,"('egoistic', 'altruistic')",1.8344505,1.8278947,1.3665891,1.3937721,0.027183
26,1.3761884,1.1738542,"('hardhearted', 'benevolent')",1.8731238,1.7179855,1.6246561,1.4459199,-0.1787362
27,0.044935793,0.061425656,"('hardhearted', 'softhearted')",1.5578796,1.4640127,0.8014077,0.7627192,-0.0386885
28,-0.35703468,-0.5167579,"('disloyal', 'loyal')",0.8023349,0.7245543,0.2226501,0.1038982,-0.1187519
29,-0.4796096,-0.42067018,"('unfair', 'fair')",-0.14442518,-0.26959267,-0.3120174,-0.3451314,-0.033114
30,-0.04200976,-0.049339227,"('intolerant', 'tolerant')",0.85757816,0.7695359,0.4077842,0.3600983,-0.0476859
31,-0.15032656,-0.15650971,"('evil', 'good')",-0.4252538,-0.44434845,-0.2877902,-0.3004291,-0.0126389
32,0.1554336,0.0055212826,"('unkind', 'kind')",1.0824808,0.9106492,0.6189572,0.4580852,-0.160872
33,1.1106145,1.0601888,"('wrong', 'right')",-0.19805571,-0.2643216,0.4562794,0.3979336,-0.0583458
34,0.1638302,0.30099088,"('mean', 'honorable')",5.947071,6.1685724,3.0554507,3.2347817,0.179331
35,-0.045474954,-0.1237068,"('corrupt', 'incorrupt')",0.271539,0.11308152,0.113032,-0.0053126,-0.1183446
36,1.10691,0.93518066,"('hostile', 'amicable')",0.6380307,0.40956515,0.8724704,0.6723729,-0.2000975
37,-0.97787535,-1.0464246,"('fake', 'genuine')",0.22718205,0.2708789,-0.3753467,-0.3877729,-0.0124262
38,0.027227363,0.03806895,"('untruthful', 'truthful')",0.08653603,0.19425504,0.0568817,0.116162,0.0592803
39,0.99869204,1.0116411,"('exploitative', 'cooperative')",0.045431115,0.026931172,0.5220616,0.5192862,-0.0027754
40,1.269687,1.2900789,"('stingy', 'generous')",-1.2214463,-1.2988012,0.0241204,-0.0043612,-0.0284816
41,0.37971026,0.33292904,"('unforgiving', 'forgiving')",0.23018603,0.12151036,0.3049482,0.2272197,-0.0777285
42,-0.07560919,-0.09761308,"('unreliable', 'reliable')",-3.6022568,-3.546296,-1.838933,-1.8219545,0.0169785
43,-0.1590263,-0.0891905,"('irresponsible', 'responsible')",0.22398129,0.26287466,0.0324775,0.0868421,0.0543646
44,-0.4902906,-0.45893812,"('prejudiced', 'unprejudiced')",-1.6290609,-1.6332409,-1.0596757,-1.0460895,0.0135862
45,-1.383482,-1.3878392,"('incompetent', 'competent')",-0.59672326,-0.5442734,-0.9901026,-0.9660563,0.0240463
46,-1.0818622,-1.0481213,"('uncompetitive', 'competitive')",-0.9787915,-1.0677037,-1.0303268,-1.0579126,-0.0275858
47,-0.24911511,-0.20121749,"('stupid', 'smart')",5.219008,5.354989,2.4849465,2.5768857,0.0919392
48,-0.5137197,-0.49996364,"('unintelligent', 'intelligent')",0.4177077,0.40882352,-0.048006,-0.0455701,0.0024359
49,-0.99190974,-0.94801813,"('unable', 'able')",-0.2951644,-0.17499241,-0.643537,-0.5615053,0.0820317
50,0.26953486,0.31563145,"('clumsy', 'skillful')",0.14801875,0.14974949,0.2087768,0.2326905,0.0239137
51,-0.44892615,-0.49368623,"('uneducated', 'educated')",1.0116309,0.9287979,0.2813524,0.2175558,-0.0637966
52,0.56976813,0.45733017,"('irrational', 'rational')",0.40175587,0.29036134,0.485762,0.3738458,-0.1119162
53,0.6619559,0.63496083,"('uncreative', 'creative')",0.8882757,0.8457431,0.7751158,0.740352,-0.0347638
54,0.6875852,0.5835053,"('incapable', 'capable')",1.3277382,1.3575772,1.0076617,0.9705412,-0.0371205
55,-1.3371673,-1.2464775,"('incompetent', 'clever')",-0.37288693,-0.32406664,-0.8550271,-0.7852721,0.069755
56,-0.3796243,-0.389332,"('impractical', 'practical')",-0.93801785,-0.8509178,-0.6588211,-0.6201249,0.0386962
57,-0.7638542,-0.91416824,"('unimaginative', 'imaginative')",-2.8698199,-2.9432886,-1.8168371,-1.9287283,-0.1118912
58,0.56360745,0.57870775,"('undiscriminating', 'discriminating')",0.25915685,0.21722576,0.4113821,0.3979667,-0.0134154
59,0.034248665,0.0065579377,"('foolish', 'wise')",0.6008532,0.6064708,0.3175509,0.3065144,-0.0110365
60,-0.42909193,-0.26389667,"('inefficient', 'efficient')",-0.6558163,-0.47194722,-0.5424541,-0.3679219,0.1745322
61,0.42124712,0.33578295,"('illogical', 'logical')",0.40871856,0.2533002,0.4149829,0.2945416,-0.1204413
62,-0.059348173,0.10592968,"('incompetent', 'brilliant')",-0.2976351,-0.047593363,-0.1784916,0.0291682,0.2076598
63,-0.20416254,-0.11801967,"('unperceptive', 'insightful')",0.86692137,1.0178016,0.3313794,0.449891,0.1185116
64,-0.92779887,-0.9356645,"('shy', 'confident')",-6.9930005,-7.0529156,-3.9603996,-3.9942901,-0.0338905
65,-0.40010872,-0.41824046,"('insecure', 'secure')",-0.686152,-0.6898455,-0.5431303,-0.554043,-0.0109127
66,0.42460856,0.41326746,"('inactive', 'active')",1.0189143,0.9789895,0.7217615,0.6961285,-0.025633
67,0.11443811,0.0689595,"('doubtful', 'determined')",-0.6387129,-0.66784763,-0.2621374,-0.2994441,-0.0373067
68,-0.8763152,-0.89631045,"('dependent', 'independent')",-0.2662504,-0.2828193,-0.5712828,-0.5895649,-0.0182821
69,0.44384342,0.5095955,"('lazy', 'industrious')",-0.54172134,-0.5246149,-0.048939,-0.0075097,0.0414293
70,-1.1287267,-1.0949198,"('lethargic', 'energetic')",0.11052528,0.18658224,-0.5091007,-0.4541688,0.0549319
71,1.1358484,1.1973728,"('diffident', 'self-confident')",0.6060077,0.6474627,0.870928,0.9224178,0.0514898
72,0.41867638,0.46687567,"('unambitious', 'ambitious')",-0.77916366,-0.7110488,-0.1802436,-0.1220866,0.058157
73,1.1990287,1.2183349,"('helpless', 'self-reliant')",-3.0590281,-2.9916675,-0.9299997,-0.8866663,0.0433334
74,0.098664835,0.055957876,"('undedicated', 'dedicated')",0.14832087,0.11638004,0.1234929,0.086169,-0.0373239
75,0.2936172,0.33140832,"('meek', 'impulsive')",-0.17882934,-0.077356204,0.0573939,0.1270261,0.0696322
76,0.021835798,0.09756574,"('anxious', 'daring')",-0.091735855,-0.027065046,-0.03495,0.0352503,0.0702003
77,-0.7501112,-0.6537453,"('unmotivated', 'motivated')",-1.4785856,-1.307735,-1.1143484,-0.9807401,0.1336083
78,-0.07403504,0.062754154,"('nonresilient', 'resilient')",0.16155374,0.2948855,0.0437593,0.1788198,0.1350605
79,0.53447104,0.47355697,"('wavering', 'unwavering')",0.13536486,0.20215194,0.334918,0.3378544,0.0029364
80,-0.33450806,-0.28901768,"('dominated', 'dominating')",-1.331575,-1.289181,-0.8330415,-0.7890993,0.0439422
81,-1.0340372,-1.0978404,"('submissive', 'aggressive')",-1.3413337,-1.3283457,-1.1876855,-1.213093,-0.0254075
82,-0.46344903,-0.48579094,"('poor', 'rich')",6.098429,6.2375927,2.8174901,2.875901,0.0584109
83,0.80564016,0.84245133,"('powerless', 'powerful')",-1.0644963,-1.1282725,-0.1294281,-0.1429106,-0.0134825
84,-0.25664315,-0.2485353,"('inferior', 'superior')",0.84413224,0.79912746,0.2937446,0.2752961,-0.0184485
85,1.6136276,1.6764855,"('insignificant', 'prestigious')",1.1981809,1.1616238,1.4059043,1.4190547,0.0131504
86,-0.3889711,-0.5940563,"('uninfluential', 'influential')",0.032134213,-0.15427557,-0.1784184,-0.374166,-0.1957476
87,0.63428086,0.58477753,"('unsuccessful', 'successful')",0.94339526,1.0520049,0.788838,0.8183912,0.0295532
88,-0.20749058,-0.3262202,"('low', 'eminent')",0.12302101,0.05986775,-0.0422348,-0.1331762,-0.0909414
