,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
31,0.60443974,0.52774143,"('evil', 'good')",0.08977005,0.04580587,-0.89219534,-1.0923113,-0.0659952,-0.1729213,-0.1069261
32,-0.055847377,-0.07700497,"('unkind', 'kind')",0.08095589,0.06399007,0.711976,0.5515802,0.2456948,0.1795218,-0.066173
33,1.6432171,1.428582,"('wrong', 'right')",0.8433978,0.60091436,-0.5507486,-0.60458034,0.6452888,0.4749719,-0.1703169
34,-0.12102036,0.022081114,"('mean', 'honorable')",0.22517046,0.344409,5.888283,5.946805,1.9974777,2.1044316,0.1069539
35,0.9590033,0.803171,"('corrupt', 'incorrupt')",0.4009288,0.26716483,0.0002283752,-0.19184703,0.4533869,0.2928296,-0.1605573
36,0.78586453,0.6557804,"('hostile', 'amicable')",0.5094598,0.34274316,0.06657875,-0.17912062,0.4539677,0.2731343,-0.1808334
37,-0.30024308,-0.265166,"('fake', 'genuine')",-0.00298718,0.009720366,0.24279991,0.26972067,-0.0201434,0.0047583,0.0249017
38,-0.38541254,-0.45736754,"('untruthful', 'truthful')",0.13027312,0.010285486,0.08409839,0.035492875,-0.0570137,-0.1371964,-0.0801827
39,0.7980701,0.83336776,"('exploitative', 'cooperative')",1.5456767,1.5551211,0.2034914,0.19987148,0.8490794,0.8627868,0.0137074
40,0.11404421,0.16724566,"('stingy', 'generous')",-0.30216187,-0.27350792,-1.284283,-1.364389,-0.4908002,-0.490217,0.0005832
41,-0.08996631,-0.055073608,"('unforgiving', 'forgiving')",1.1869364,1.1192207,-0.10626906,-0.22224504,0.3302337,0.280634,-0.0495997
42,-0.88311756,-0.6925447,"('unreliable', 'reliable')",-0.19853647,-0.11213671,-2.8031476,-2.651259,-1.2949339,-1.1519801,0.1429538
43,-0.5112222,-0.35800853,"('irresponsible', 'responsible')",-0.046435446,-0.022377074,0.4228767,0.43878365,-0.044927,0.019466,0.064393
44,-0.53933746,-0.51498735,"('prejudiced', 'unprejudiced')",-0.2608875,-0.20201692,-1.5322449,-1.4738842,-0.77749,-0.7302961,0.0471939
45,-1.2561911,-1.126843,"('incompetent', 'competent')",0.5039743,0.45024645,-0.19153279,-0.23896657,-0.3145832,-0.3051877,0.0093955
46,-0.89366686,-0.7919039,"('uncompetitive', 'competitive')",0.4937304,0.62265205,-0.15910733,-0.12263294,-0.1863479,-0.0972949,0.089053
47,-0.0552269,0.115267485,"('stupid', 'smart')",0.33676666,0.41476095,5.171536,5.1655617,1.817692,1.89853,0.080838
48,-0.11217125,-0.18758735,"('unintelligent', 'intelligent')",0.09107189,0.079051726,0.5960023,0.54330677,0.1916343,0.1449237,-0.0467106
49,-0.101742536,-0.19474122,"('unable', 'able')",0.22027063,0.20964023,0.0054772794,0.06375902,0.0413351,0.0262193,-0.0151158
50,-0.6931034,-0.6697986,"('clumsy', 'skillful')",-0.24015887,-0.13332674,0.2654602,0.2271733,-0.2226007,-0.191984,0.0306167
51,-0.6977266,-0.77568257,"('uneducated', 'educated')",0.18113926,0.1272784,0.8634653,0.8082024,0.115626,0.0532661,-0.0623599
52,0.43958023,0.1932357,"('irrational', 'rational')",-0.64034307,-0.7770992,-0.30162337,-0.46804777,-0.1674621,-0.3506371,-0.183175
53,1.0285268,0.99908614,"('uncreative', 'creative')",0.061666965,-0.022083443,0.89995027,0.74459857,0.6633813,0.5738671,-0.0895142
54,0.5137607,0.40150124,"('incapable', 'capable')",1.0042549,0.89577967,1.2206721,1.196446,0.9128959,0.8312422,-0.0816537
55,-1.0315787,-0.88922524,"('incompetent', 'clever')",-0.1989246,-0.119705796,0.16984129,0.20110244,-0.353554,-0.2692762,0.0842778
56,0.056644008,0.06572051,"('impractical', 'practical')",1.0564632,0.9986806,-0.15239514,-0.10793884,0.3202374,0.3188208,-0.0014166
57,-1.5937805,-1.5838795,"('unimaginative', 'imaginative')",-0.42947608,-0.4692759,-2.2996535,-2.3694122,-1.4409701,-1.4741891,-0.033219
58,0.978286,1.0310712,"('undiscriminating', 'discriminating')",1.414583,1.3156931,0.39182627,0.33690947,0.9282317,0.894558,-0.0336737
59,0.1337079,-0.0035373569,"('foolish', 'wise')",-0.20693295,-0.28650612,0.27050617,0.18007463,0.0657604,-0.0366563,-0.1024167
60,-0.735121,-0.5594306,"('inefficient', 'efficient')",0.7716148,0.90487015,0.14561397,0.30087197,0.0607026,0.2154372,0.1547346
61,0.67505586,0.5437879,"('illogical', 'logical')",0.92063326,0.73897874,0.25104606,0.11284348,0.6155784,0.4652034,-0.150375
62,-0.38776004,-0.25821257,"('incompetent', 'brilliant')",0.3651571,0.40250477,0.3851963,0.50641125,0.1208645,0.2169011,0.0960366
63,0.12733921,0.22522572,"('unperceptive', 'insightful')",1.1093789,1.1127601,1.3178569,1.3588053,0.851525,0.8989304,0.0474054
64,-0.71326786,-0.84178746,"('shy', 'confident')",-0.57584006,-0.60964274,-6.47281,-6.403982,-2.5873059,-2.6184708,-0.0311649
65,-1.3231945,-1.2138028,"('insecure', 'secure')",-0.55789435,-0.43001992,-0.58504933,-0.50459015,-0.822046,-0.7161376,0.1059084
66,0.15119687,0.12774709,"('inactive', 'active')",0.11025685,-0.00040719658,1.373211,1.3345406,0.5448883,0.4872935,-0.0575948
67,0.355372,0.3095181,"('doubtful', 'determined')",0.32679603,0.2940734,-0.37210345,-0.3078712,0.1033549,0.0985734,-0.0047815
68,-0.55122507,-0.64439875,"('dependent', 'independent')",-0.64042073,-0.7175255,-0.32306436,-0.33206737,-0.5049034,-0.5646638,-0.0597604
69,1.7872709,1.6500405,"('lazy', 'industrious')",1.4460707,1.3957723,-0.33992362,-0.31126106,0.9644727,0.9115173,-0.0529554
70,-1.5692089,-1.369845,"('lethargic', 'energetic')",-0.50785303,-0.3904377,0.70196414,0.83683753,-0.4583659,-0.3078151,0.1505508
71,1.9783616,1.9583001,"('diffident', 'self-confident')",1.9348582,1.8037599,0.75782126,0.66599596,1.5570137,1.4760187,-0.080995
72,-0.5774223,-0.51716626,"('unambitious', 'ambitious')",-0.17178762,-0.22219196,-1.0283113,-1.0184242,-0.592507,-0.5859274,0.0065796
73,0.6367086,0.64597225,"('helpless', 'self-reliant')",-0.035975933,-0.050664973,-3.1540687,-3.0702171,-0.851112,-0.8249699,0.0261421
74,0.4907765,0.57438415,"('undedicated', 'dedicated')",1.2590344,1.2173104,0.40722477,0.3155821,0.7190119,0.7024256,-0.0165863
75,-0.7085563,-0.7415003,"('meek', 'impulsive')",-0.20157689,-0.25641045,-0.20583218,-0.16196714,-0.3719885,-0.386626,-0.0146375
76,-0.3100351,-0.06232679,"('anxious', 'daring')",0.76563144,0.9508177,0.64312196,0.84244114,0.3662394,0.5769773,0.2107379
77,-1.2957914,-1.3336521,"('unmotivated', 'motivated')",-0.045501422,-0.008134417,-0.7314362,-0.65134805,-0.6909097,-0.6643782,0.0265315
78,0.3074067,0.34517345,"('nonresilient', 'resilient')",0.8809621,0.9326383,1.1031002,1.1649066,0.763823,0.8142395,0.0504165
79,-0.11398118,-0.17493187,"('wavering', 'unwavering')",0.2546208,0.105849855,0.19533682,0.15052089,0.1119921,0.0271463,-0.0848458
80,-0.0649372,0.065871485,"('dominated', 'dominating')",0.3993285,0.4532766,-0.796143,-0.64379555,-0.1539172,-0.0415491,0.1123681
81,-1.920903,-1.9029208,"('submissive', 'aggressive')",-0.43660897,-0.36096588,-0.71212137,-0.58163947,-1.0232112,-0.9485087,0.0747025
82,-1.2137176,-1.1672485,"('poor', 'rich')",-1.2268137,-1.1399492,5.6851864,5.708398,1.0815517,1.1337334,0.0521817
83,0.41466415,0.39493108,"('powerless', 'powerful')",0.5336849,0.49550283,-0.5644677,-0.60101056,0.1279604,0.0964744,-0.031486
84,0.6004676,0.5319806,"('inferior', 'superior')",0.378083,0.26774898,1.2752613,1.2488143,0.7512706,0.682848,-0.0684226
85,1.1054382,1.0326704,"('insignificant', 'prestigious')",0.5531284,0.47636977,0.76897085,0.63263327,0.8091791,0.7138911,-0.095288
86,-0.22620231,-0.36107436,"('uninfluential', 'influential')",0.33437,0.16700782,0.11554653,-0.014841087,0.0745714,-0.0696359,-0.1442073
87,0.9128215,0.97712517,"('unsuccessful', 'successful')",1.7734727,1.7933066,1.2789329,1.3309071,1.3217424,1.367113,0.0453706
88,0.3463864,0.32102782,"('low', 'eminent')",0.016370278,0.01095064,0.08698574,-0.005147105,0.1499141,0.1089438,-0.0409703
