,target_male,target_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.36250877,0.35839957,"('unsociable', 'sociable')",0.6625029,0.6968824,0.5125058,0.527641,0.0151352
1,-0.5877979,-0.79346836,"('unfriendly', 'friendly')",1.1178899,0.9840139,0.265046,0.0952728,-0.1697732
2,0.7204429,0.6709424,"('unlikable', 'likable')",0.40961334,0.3219502,0.5650281,0.4964463,-0.0685818
3,0.008061271,0.30804908,"('repellent', 'pleasant')",0.9224157,1.001468,0.4652385,0.6547585,0.18952
4,-1.0254002,-1.0097085,"('disliked', 'liked')",-7.4670696,-7.674994,-4.2462349,-4.3423514,-0.0961165
5,-0.8845281,-1.1576861,"('distant', 'outgoing')",-0.8713546,-0.9537943,-0.8779414,-1.0557402,-0.1777988
6,-0.98676896,-1.270281,"('distant', 'open')",-0.95611644,-1.0402511,-0.9714427,-1.155266,-0.1838233
7,0.9101894,1.1248598,"('insensitive', 'sensitive')",1.1016759,1.3513384,1.0059326,1.2380991,0.2321665
8,-0.57283616,-0.8462014,"('unaffectionate', 'affectionate')",0.21539697,0.12773399,-0.1787196,-0.3592337,-0.1805141
9,0.53075695,0.358861,"('unaffectionate', 'caring')",1.1149657,1.0866041,0.8228613,0.7227325,-0.1001288
10,0.7094003,0.82068235,"('unsympathetic', 'sympathetic')",0.5977573,0.9103201,0.6535788,0.8655012,0.2119224
11,1.061085,1.1611445,"('unhelpful', 'helpful')",2.5718372,2.7121894,1.8164611,1.936667,0.1202059
12,1.4560401,1.4815738,"('unsupportive', 'supportive')",-1.6028467,-1.5194743,-0.0734033,-0.0189502,0.0544531
13,0.35999608,0.305646,"('impolite', 'polite')",0.0927776,0.25969356,0.2263868,0.2826698,0.056283
14,1.1942022,1.3638089,"('antisocial', 'social')",0.5123766,0.5005731,0.8532894,0.932191,0.0789016
15,-0.095273085,-0.3242277,"('boring', 'funny')",-0.3357686,-0.39027283,-0.2155208,-0.3572503,-0.1417295
16,-1.1193533,-1.1362054,"('unpopular', 'popular')",0.18698895,0.09801482,-0.4661822,-0.5190953,-0.0529131
