,signature_male,signature_female,tuple,bank_male,bank_female,new_male,new_female,york_male,york_female,ny_male,ny_female,average_male,average_female,female-male
0,-0.13696665,-0.19423991,"('unsociable', 'sociable')",0.8923097,0.8025047,-0.2535755,-0.33105797,-0.16828422,-0.24162272,-0.23732212,-0.34945446,0.0192322,-0.0627741,-0.0820063
1,0.35090327,0.3779642,"('unfriendly', 'friendly')",0.6513316,0.63856035,-1.3459997,-1.2806346,-0.5976457,-0.69072884,1.1436031,1.0785419,0.0404385,0.0247406,-0.0156979
2,1.4443347,1.5049715,"('unlikable', 'likable')",2.1840954,2.2560666,1.0946202,1.1604357,1.6175528,1.6582332,0.8942841,0.99328727,1.4469774,1.5145988,0.0676214
3,-0.93662965,-0.8745431,"('repellent', 'pleasant')",0.034152865,0.16182101,0.08936923,0.1330114,0.0039742393,0.10795611,0.2563583,0.27355692,-0.110555,-0.0396395,0.0709155
4,-0.1488495,0.004021084,"('disliked', 'liked')",-0.19669716,-0.17419147,0.85503125,0.9623194,0.14865574,0.21507134,-2.9437528,-2.6754336,-0.4571225,-0.3336427,0.1234798
5,0.06939321,0.28633007,"('distant', 'outgoing')",0.17534539,0.34585774,0.5845857,0.72673696,0.7719469,0.82654124,0.4909753,0.5891045,0.4184493,0.5549141,0.1364648
6,-0.42293498,-0.17538346,"('distant', 'open')",-0.38630462,-0.16496435,0.10064343,0.31236127,0.37353304,0.43855473,0.7604239,0.8874657,0.0850722,0.2596068,0.1745346
7,0.26219276,0.28206754,"('insensitive', 'sensitive')",0.6846878,0.8452072,-0.9425066,-1.0452762,-0.68287,-0.6829361,-0.25925934,-0.2736951,-0.1875511,-0.1749265,0.0126246
8,-0.19073433,-0.1570402,"('unaffectionate', 'affectionate')",0.11199558,0.019596517,-1.9502459,-1.8505808,-0.48721504,-0.47967348,0.24615712,0.26832962,-0.4540085,-0.4398736,0.0141349
9,1.0571616,1.1313078,"('unaffectionate', 'caring')",1.2206374,1.2107166,-1.2743635,-1.2239724,0.28127256,0.25355253,0.82990396,0.8601108,0.4229224,0.446343,0.0234206
10,-0.014628496,0.06774389,"('unsympathetic', 'sympathetic')",-0.10554905,0.05726014,-0.746909,-0.80802906,-0.6534202,-0.5671518,-0.5359933,-0.52645075,-0.4113,-0.3553255,0.0559745
11,0.9802297,0.9312854,"('unhelpful', 'helpful')",1.214515,1.2157927,0.21745506,0.13772967,0.5508566,0.59952164,1.8163714,1.7597098,0.9558855,0.9288078,-0.0270777
12,1.7253872,1.9821198,"('unsupportive', 'supportive')",1.593762,1.8558731,0.22122304,0.2500313,0.897967,0.9765548,0.06600043,0.1413346,0.9008679,1.0411827,0.1403148
13,0.5459019,0.44759235,"('impolite', 'polite')",1.3592273,1.3971486,0.6444103,0.47092977,0.0464599,-0.027551878,-0.3837531,-0.5300138,0.4424493,0.351621,-0.0908283
14,0.29622892,0.26461175,"('antisocial', 'social')",1.4340897,1.4716818,0.2858066,0.19081277,0.21941116,0.2187598,-0.86993337,-0.92597854,0.2731206,0.2439775,-0.0291431
15,1.00833,0.91763556,"('boring', 'funny')",0.7117088,0.68380845,-0.12782602,-0.16780557,0.4465981,0.38018578,0.876909,0.8737601,0.583144,0.5375169,-0.0456271
16,-1.0694165,-0.9637395,"('unpopular', 'popular')",-0.6973896,-0.637704,0.08701656,0.18684182,-0.23983088,-0.17361209,0.25302047,0.2538451,-0.33332,-0.2668737,0.0664463
17,-0.18956,-0.06638317,"('nasty', 'nice')",-0.549002,-0.40349245,-0.33630332,-0.22926825,-0.44405615,-0.33914363,-1.0575523,-1.0043457,-0.5152947,-0.4085266,0.1067681
18,-0.123483405,0.011310516,"('disagreeable', 'welcoming')",0.3497818,0.46670765,0.6746315,0.7569765,0.7117355,0.73137206,0.4544297,0.5164433,0.413419,0.496562,0.083143
19,-0.1904336,-0.053997416,"('inhospitable', 'hospitable')",-0.9449718,-0.9086076,-0.5728617,-0.47372475,0.39625818,0.44911838,-0.2880272,-0.14267743,-0.3200072,-0.2259778,0.0940294
20,0.49319506,0.58648497,"('rough', 'thoughtful')",-0.10087067,0.033696067,-0.4930382,-0.41816467,-0.18970697,-0.14237389,-0.5944898,-0.60459423,-0.1769821,-0.1089904,0.0679917
21,0.26755762,0.24903026,"('immoral', 'moral')",1.0861837,1.1797532,0.42922503,0.35468173,-0.024690598,0.040723525,-1.0045903,-0.9770456,0.1507371,0.1694286,0.0186915
