,coventry_male,coventry_female,tuple,health_male,health_female,care_male,care_female,inc_male,inc_female,average_male,average_female,female-male
11,0.5682616,0.5599314,"('unhelpful', 'helpful')",0.0244852,0.06026476,0.8981491,0.9949841,2.2712061,2.2989433,0.9405255,0.9785309,0.0380054
12,1.214,1.3115994,"('unsupportive', 'supportive')",2.861971,3.1127203,2.4420662,2.6789725,-1.5950946,-1.5221887,1.2307355,1.395276,0.1645405
13,0.21922134,0.0868591,"('impolite', 'polite')",0.1587223,0.014642918,0.6064695,0.565205,-0.22139168,-0.2289303,0.1907554,0.1094442,-0.0813112
14,0.62803775,0.60781604,"('antisocial', 'social')",-0.41290033,-0.310798,0.33162525,0.3820447,-0.71987617,-0.69536763,-0.0432784,-0.0040762,0.0392022
15,-0.26761085,-0.3595758,"('boring', 'funny')",0.11184353,-0.13538456,0.11704622,-0.08256638,0.4594198,0.42566922,0.1051747,-0.0379644,-0.1431391
16,-0.67781484,-0.68492824,"('unpopular', 'popular')",0.87736946,0.91462445,0.41805264,0.48899347,0.32614952,0.42068678,0.2359392,0.2848441,0.0489049
17,0.03611872,0.07118349,"('nasty', 'nice')",0.064113855,0.1895734,0.21691903,0.28336683,-0.20472738,-0.114083655,0.0281061,0.10751,0.0794039
18,-0.12828538,-0.1639896,"('disagreeable', 'welcoming')",-0.3212465,-0.32222375,-0.20610198,-0.20716393,-0.24668631,-0.19599938,-0.22558,-0.2223442,0.0032358
19,-0.00013078749,0.04527691,"('inhospitable', 'hospitable')",0.9012872,0.8387613,0.23737286,0.20740768,0.39364886,0.40845782,0.3830445,0.3749759,-0.0080686
20,0.19077371,0.24456495,"('rough', 'thoughtful')",-0.44829428,-0.32590404,-0.8598071,-0.76750237,0.7079539,0.69197494,-0.1023435,-0.0392166,0.0631269
21,-0.13769291,-0.14283186,"('immoral', 'moral')",0.20333008,0.26316229,0.5352538,0.61541766,-1.0207012,-0.9706919,-0.1049525,-0.058736,0.0462165
22,1.0253971,0.95745367,"('untrustworthy', 'trustworthy')",-0.42639914,-0.47050485,-0.1949701,-0.22741948,-0.6414678,-0.6617059,-0.05936,-0.1005441,-0.0411841
23,0.35441986,0.31391725,"('insincere', 'sincere')",-0.48296016,-0.40960854,0.41521394,0.44702384,6.524935,6.4382133,1.7029021,1.6973865,-0.0055156
24,0.9820843,0.92171973,"('dishonest', 'honest')",-0.28783783,-0.41881937,-0.3837749,-0.55428225,1.6815956,1.5880964,0.4980168,0.3841786,-0.1138382
25,-0.33373553,-0.29267353,"('egoistic', 'altruistic')",-0.05609499,-0.091218494,-0.096551135,-0.157658,1.3910286,1.3837795,0.2261617,0.2105574,-0.0156043
26,0.90457433,0.80177677,"('hardhearted', 'benevolent')",1.5160129,1.4677798,1.3977432,1.3410012,1.7532842,1.7218361,1.3929037,1.3330984,-0.0598053
27,0.6920234,0.707775,"('hardhearted', 'softhearted')",0.44708553,0.53927517,1.0356569,0.9931587,1.9060193,1.8015436,1.0201963,1.0104381,-0.0097582
28,0.4522298,0.35610303,"('disloyal', 'loyal')",-0.2643413,-0.33280385,-0.5216772,-0.54564506,1.4118717,1.2986962,0.2695208,0.1940876,-0.0754332
29,0.38179642,0.3343186,"('unfair', 'fair')",0.1446539,0.29193094,-0.0064752437,0.021273464,0.032286383,-0.12925418,0.1380654,0.1295672,-0.0084982
30,0.6094967,0.579074,"('intolerant', 'tolerant')",-0.36741257,-0.4799121,0.42874515,0.34566262,0.76263577,0.77149206,0.3583663,0.3040791,-0.0542872
31,-1.5203674,-1.4418879,"('evil', 'good')",-0.09511456,-0.046921816,-0.6303331,-0.5756815,-0.7855172,-0.8108687,-0.7578331,-0.71884,0.0389931
32,0.4763743,0.35658613,"('unkind', 'kind')",1.8306566,1.7958804,2.1748338,2.1138654,1.8384511,1.7441833,1.5800791,1.5026288,-0.0774503
33,0.54839766,0.52274305,"('wrong', 'right')",1.3210008,1.2075704,1.0835193,1.0280075,-0.48709926,-0.50503683,0.6164547,0.5633211,-0.0531336
34,-0.37395865,-0.3609825,"('mean', 'honorable')",0.89149463,0.9512483,0.56379753,0.5689066,6.42761,6.5423713,1.8772359,1.925386,0.0481501
35,0.37680417,0.3567968,"('corrupt', 'incorrupt')",0.11827548,0.09027683,-0.24557874,-0.3277156,0.47192982,0.34605584,0.1803577,0.1163535,-0.0640042
36,-0.3010179,-0.30743107,"('hostile', 'amicable')",0.3025852,0.3542074,-0.36584878,-0.3700538,0.24829707,0.1693354,-0.0289961,-0.0384855,-0.0094894
37,0.3208543,0.35129535,"('fake', 'genuine')",0.17484984,0.08195264,-0.5545441,-0.64240843,0.714136,0.69648117,0.163824,0.1218302,-0.0419938
38,1.0779294,1.0720881,"('untruthful', 'truthful')",0.8683342,0.95469034,0.579047,0.6856035,0.50854385,0.5689169,0.7584636,0.8203247,0.0618611
39,0.996436,0.95918524,"('exploitative', 'cooperative')",0.2839324,0.28205162,0.16306329,0.16216767,0.21761493,0.17973825,0.4152616,0.3957857,-0.0194759
40,0.80381477,0.78757924,"('stingy', 'generous')",0.7467002,0.72698027,0.42088827,0.4720415,-1.8024751,-1.8261002,0.042232,0.0401252,-0.0021068
41,0.5483945,0.55275655,"('unforgiving', 'forgiving')",0.06363438,0.088257395,0.73685783,0.8217366,-0.15500648,-0.14829566,0.2984701,0.3286137,0.0301436
42,0.42483947,0.44746378,"('unreliable', 'reliable')",1.1500119,1.3496871,1.1259449,1.2991259,-2.8534458,-2.7181535,-0.0381624,0.0945308,0.1326932
43,1.0189595,0.9946048,"('irresponsible', 'responsible')",0.32028243,0.43658367,0.59579784,0.6599013,0.94124687,0.92219275,0.7190716,0.7533206,0.034249
44,-0.85818434,-0.85691315,"('prejudiced', 'unprejudiced')",-0.36551157,-0.35997885,-0.00236601,-0.03700845,-1.2852665,-1.2882408,-0.6278321,-0.6355353,-0.0077032
45,1.1406904,1.1642916,"('incompetent', 'competent')",-0.647873,-0.29961845,-0.15493943,0.094071366,-0.45666227,-0.4459785,-0.0296961,0.1281915,0.1578876
46,1.206212,1.2440672,"('uncompetitive', 'competitive')",-0.5807023,-0.4159788,-0.15158714,0.01853256,-0.9903395,-0.9491875,-0.1291042,-0.0256416,0.1034626
47,0.7302147,0.74760157,"('stupid', 'smart')",0.90111715,0.9152084,0.99279875,0.9358984,6.000901,6.006142,2.1562581,2.1512127,-0.0050454
48,0.006266728,-0.04443322,"('unintelligent', 'intelligent')",0.015204664,0.06400393,0.01696574,0.031339727,0.121233314,0.12193939,0.0399176,0.0432125,0.0032949
49,0.44009376,0.42954546,"('unable', 'able')",0.7687541,0.920442,0.9804762,1.0500475,0.16216761,0.3477692,0.5878729,0.686951,0.0990781
50,-0.36956364,-0.34237152,"('clumsy', 'skillful')",1.2405001,1.4049746,0.91543806,1.0291854,0.24664149,0.25274104,0.508254,0.5861323,0.0778783
51,0.33619398,0.23150365,"('uneducated', 'educated')",-0.053503912,-0.11258724,-0.0717711,-0.073747,-0.07253248,-0.15011635,0.0345966,-0.0262367,-0.0608333
52,-0.2521376,-0.34043798,"('irrational', 'rational')",0.14535911,-0.04599187,0.14420606,-0.10652583,-0.30363634,-0.40915024,-0.0665522,-0.2255265,-0.1589743
53,0.6689378,0.5789251,"('uncreative', 'creative')",-0.8146682,-0.8222754,-1.1280165,-1.1838495,0.83960676,0.75144124,-0.108535,-0.1689397,-0.0604047
54,0.31185824,0.27536288,"('incapable', 'capable')",0.20673934,0.15240973,0.6216774,0.5122083,1.3233751,1.3369387,0.6159126,0.5692299,-0.0466827
55,0.18474016,0.16089511,"('incompetent', 'clever')",-2.2699976,-2.1294432,-1.2889532,-1.1845853,-0.5695431,-0.55004346,-0.9859385,-0.9257942,0.0601443
56,1.3458709,1.3264914,"('impractical', 'practical')",0.727949,0.79530424,0.52677655,0.58755195,-0.09618908,-0.089197986,0.6261019,0.6550375,0.0289356
57,1.5677501,1.5143104,"('unimaginative', 'imaginative')",-0.4777014,-0.44323432,-0.52926993,-0.43369865,-2.9149382,-2.8774476,-0.5885398,-0.5600176,0.0285222
58,0.0353092,0.07798891,"('undiscriminating', 'discriminating')",-1.780418,-1.730679,-0.8763742,-0.9163646,-0.16911235,-0.24134634,-0.6976489,-0.7026003,-0.0049514
59,0.77462184,0.74317825,"('foolish', 'wise')",2.515288,2.437711,1.4756722,1.3767769,0.74285156,0.7702277,1.3771085,1.3319733,-0.0451352
60,0.65920436,0.6343373,"('inefficient', 'efficient')",-1.3337135,-1.1342558,0.046193272,0.14413318,-0.5025012,-0.37111393,-0.2827043,-0.1817248,0.1009795
61,0.1555363,0.063254,"('illogical', 'logical')",-0.3877228,-0.39342564,0.2989222,0.19355251,0.30533075,0.2151042,0.0930166,0.0196213,-0.0733953
62,0.89164144,0.948538,"('incompetent', 'brilliant')",-0.38692433,-0.13661231,0.074197926,0.24063663,-0.06511252,0.080676876,0.1284506,0.2833098,0.1548592
63,1.1300712,1.1285926,"('unperceptive', 'insightful')",0.16329142,0.40220463,0.5200824,0.7473518,0.671883,0.7921624,0.621332,0.7675779,0.1462459
64,0.5922107,0.56188226,"('shy', 'confident')",0.039392084,-0.014513336,0.22843935,0.18688187,-6.9977922,-6.8891754,-1.5344375,-1.5387311,-0.0042936
65,-0.2427443,-0.34961313,"('insecure', 'secure')",-1.6136769,-1.7464446,-0.41270834,-0.47655317,-0.4838145,-0.48002678,-0.688236,-0.7631594,-0.0749234
66,-0.15729025,-0.17206502,"('inactive', 'active')",0.65109324,0.5794326,0.19205083,0.0772879,1.5043837,1.4894993,0.5475594,0.4935387,-0.0540207
67,-0.41607064,-0.47170064,"('doubtful', 'determined')",0.47982422,0.43659174,0.29265597,0.2501431,-0.36191455,-0.31909585,-0.0013762,-0.0260154,-0.0246392
68,-0.09491123,-0.2437896,"('dependent', 'independent')",-1.1674964,-1.1780852,-0.8581544,-0.8608118,-0.5940192,-0.64014554,-0.6786453,-0.7307081,-0.0520628
69,-0.1839533,-0.16061664,"('lazy', 'industrious')",1.4772284,1.6175015,1.1489027,1.1899127,-0.40906477,-0.3201917,0.5082783,0.5816515,0.0733732
70,1.3267709,1.3703758,"('lethargic', 'energetic')",-0.6308143,-0.43223047,-0.622725,-0.48207876,0.82762825,0.9290977,0.225215,0.3462911,0.1210761
71,1.4097449,1.338953,"('diffident', 'self-confident')",3.0236433,3.004789,2.7726324,2.7731724,1.1014968,1.114368,2.0768793,2.0578208,-0.0190585
72,0.94995105,0.9037324,"('unambitious', 'ambitious')",0.21180329,0.05997698,-0.597367,-0.70639914,-0.7011061,-0.71614397,-0.0341797,-0.1147084,-0.0805287
73,0.73009616,0.78133786,"('helpless', 'self-reliant')",1.0401384,0.8998529,-0.28709024,-0.40333268,-3.3150513,-3.2943509,-0.4579768,-0.5041232,-0.0461464
74,1.285603,1.3184756,"('undedicated', 'dedicated')",0.34418032,0.55818343,-0.11431648,0.005729733,-0.14483853,-0.13616963,0.3426571,0.4365548,0.0938977
75,0.2567709,0.28866366,"('meek', 'impulsive')",0.6129445,0.56262636,-0.069568895,-0.057530068,-0.08818245,-0.08045043,0.177991,0.1783274,0.0003364
76,-0.08818996,-0.05476465,"('anxious', 'daring')",-1.2893598,-1.1715858,-0.39989507,-0.35212874,0.041416902,0.087761335,-0.434007,-0.3726795,0.0613275
77,-0.72483987,-0.6402484,"('unmotivated', 'motivated')",-0.96823704,-0.7733169,-0.7348325,-0.586699,-1.6695528,-1.5399077,-1.0243655,-0.885043,0.1393225
78,-0.40623128,-0.33985323,"('nonresilient', 'resilient')",1.7971052,2.1097598,2.2837436,2.607393,0.04771293,0.16343755,0.9305826,1.1351842,0.2046016
79,-0.2690333,-0.26730922,"('wavering', 'unwavering')",0.8919497,0.9547805,0.10845905,0.121980004,0.64083815,0.6349844,0.3430534,0.3611089,0.0180555
80,1.0832702,1.0625044,"('dominated', 'dominating')",-0.64094543,-0.5659257,0.021084808,0.13692097,-1.1379694,-1.1178455,-0.16864,-0.1210865,0.0475535
81,-0.20461768,-0.27170354,"('submissive', 'aggressive')",-0.6665147,-0.7770585,0.07119505,0.08373778,-1.1775956,-1.1038725,-0.4943832,-0.5172242,-0.022841
82,0.18807128,0.13216592,"('poor', 'rich')",-0.44538146,-0.43747887,-0.71869624,-0.694492,6.3665533,6.3988805,1.3476367,1.3497689,0.0021322
83,-0.03831767,-0.056755345,"('powerless', 'powerful')",0.44896162,0.5336046,-0.056636594,-0.01230219,-1.224877,-1.3146018,-0.2177174,-0.2125137,0.0052037
84,0.25197223,0.23695707,"('inferior', 'superior')",0.501396,0.44176948,-0.27792305,-0.36538976,0.55880624,0.52907723,0.2585629,0.2106035,-0.0479594
85,0.31826717,0.36075908,"('insignificant', 'prestigious')",2.3600698,2.288414,0.8209191,0.7241886,0.66018593,0.6301755,1.0398605,1.0008843,-0.0389762
86,1.0612551,1.0353156,"('uninfluential', 'influential')",-0.46347326,-0.40839025,-0.5783883,-0.56436706,-0.362282,-0.39114386,-0.0857221,-0.0821464,0.0035757
87,1.109767,1.1079973,"('unsuccessful', 'successful')",0.70742476,0.7029664,0.45329857,0.50168115,0.17406182,0.29036507,0.611138,0.6507524,0.0396144
88,-0.019404357,-0.046258517,"('low', 'eminent')",-0.367979,-0.37648356,-0.7839076,-0.82212406,0.031278424,0.013694955,-0.2850031,-0.3077928,-0.0227897
