,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
0,-0.6067399,-0.7653032,"('unsociable', 'sociable')",-0.04853724,-0.017842034,-0.60507005,-0.6350076,-0.4201157,-0.4727176,-0.0526019
1,0.8135544,0.75829226,"('unfriendly', 'friendly')",1.4291788,1.3344915,2.8269494,2.7023025,1.6898942,1.598362,-0.0915322
2,-0.24650803,-0.23024628,"('unlikable', 'likable')",-0.07452013,-0.080480486,0.20723741,0.28317717,-0.0379303,-0.0091832,0.0287471
3,-0.8457592,-0.7952653,"('repellent', 'pleasant')",-1.721252,-1.6636028,0.23176806,0.23871043,-0.7784143,-0.7400525,0.0383618
4,-0.030251818,-0.057818927,"('disliked', 'liked')",-0.28043327,-0.297104,-7.6177506,-7.690206,-2.6428119,-2.6817096,-0.0388977
5,1.3124526,1.2772828,"('distant', 'outgoing')",1.0629442,0.97339046,0.5811953,0.53995913,0.9855307,0.9302108,-0.0553199
6,1.3932811,1.3789651,"('distant', 'open')",1.5439366,1.477146,1.0868524,1.0071228,1.3413568,1.2877446,-0.0536122
7,-0.8458861,-0.7767662,"('insensitive', 'sensitive')",-1.1349608,-0.9812467,-0.339801,-0.2576355,-0.7735493,-0.6718828,0.1016665
8,-0.03166435,-0.04231621,"('unaffectionate', 'affectionate')",0.6112588,0.50882804,1.1684633,1.0519197,0.5826859,0.5061438,-0.0765421
9,1.1861032,1.1960487,"('unaffectionate', 'caring')",0.79830086,0.72780216,1.4629407,1.3983442,1.1491149,1.1073984,-0.0417165
10,-0.5677858,-0.55339664,"('unsympathetic', 'sympathetic')",-1.377683,-1.23448,-1.4706321,-1.4158943,-1.1387003,-1.0679236,0.0707767
11,-1.3202047,-1.2854697,"('unhelpful', 'helpful')",-0.7408441,-0.6839147,0.93887645,1.0152049,-0.3740575,-0.3180598,0.0559977
12,0.44583398,0.50023913,"('unsupportive', 'supportive')",0.33343703,0.42210627,-2.3974166,-2.4046736,-0.5393819,-0.4941094,0.0452725
13,-0.7515613,-0.7676367,"('impolite', 'polite')",-0.12357945,-0.09633143,-1.0612702,-1.019306,-0.6454703,-0.627758,0.0177123
14,-0.73963624,-0.76331335,"('antisocial', 'social')",-0.90940917,-0.87306607,-1.2016804,-1.1912372,-0.950242,-0.9425389,0.0077031
15,0.4094947,0.36196396,"('boring', 'funny')",0.6586373,0.56899464,0.21957424,0.2356919,0.4292354,0.3888835,-0.0403519
16,-1.2680995,-1.2902195,"('unpopular', 'popular')",-0.99641836,-0.97501206,0.07247142,0.022988573,-0.7306821,-0.7474144,-0.0167323
17,-1.5526403,-1.502914,"('nasty', 'nice')",-0.7991011,-0.7846369,-0.6049962,-0.52530986,-0.9855792,-0.9376202,0.047959
18,-0.92722434,-0.8951449,"('disagreeable', 'welcoming')",-0.3483847,-0.30023926,-0.63858825,-0.7456424,-0.6380657,-0.6470089,-0.0089432
19,0.72433794,0.7431164,"('inhospitable', 'hospitable')",0.111424096,0.084041074,0.101876184,0.15217417,0.3125461,0.3264439,0.0138978
20,0.078067735,0.14100596,"('rough', 'thoughtful')",-0.1180445,-0.06089492,0.2997495,0.24728534,0.0865909,0.1091321,0.0225412
21,-0.21145718,-0.23628244,"('immoral', 'moral')",-0.65200096,-0.55551624,-1.4669648,-1.3450884,-0.7768076,-0.7122957,0.0645119
22,-0.20556638,-0.26628667,"('untrustworthy', 'trustworthy')",-0.44471943,-0.43419382,-1.3914986,-1.4281286,-0.6805948,-0.7095364,-0.0289416
23,-0.42622572,-0.44209677,"('insincere', 'sincere')",0.08443839,0.1585005,6.138114,6.0980806,1.9321089,1.9381615,0.0060526
24,0.045295678,0.007098496,"('dishonest', 'honest')",-0.24766368,-0.21276063,0.6028524,0.55779135,0.1334948,0.1173764,-0.0161184
25,1.1016392,1.0801312,"('egoistic', 'altruistic')",1.8179852,1.7161736,2.1857421,2.1184928,1.7017889,1.6382659,-0.063523
26,1.0353605,0.9987785,"('hardhearted', 'benevolent')",1.2596226,1.2070035,1.6881481,1.6393329,1.3277103,1.2817049,-0.0460054
27,0.5496943,0.5353419,"('hardhearted', 'softhearted')",0.5514701,0.45317215,1.5778644,1.4057305,0.8930096,0.7980816,-0.094928
28,0.020654613,-0.12875725,"('disloyal', 'loyal')",-0.11500647,-0.13229442,0.74539363,0.65485585,0.2170139,0.1312681,-0.0857458
29,-0.16201767,-0.19468956,"('unfair', 'fair')",-0.33962268,-0.34405595,-0.5083049,-0.63342255,-0.3366484,-0.3907227,-0.0540743
30,-0.5570806,-0.48636276,"('intolerant', 'tolerant')",-1.4324788,-1.3773459,-0.51173776,-0.46540803,-0.8337657,-0.7763723,0.0573934
31,0.42455497,0.46659407,"('evil', 'good')",0.38676792,0.41548944,0.16146314,0.16803041,0.324262,0.350038,0.025776
32,-0.17048606,-0.24128656,"('unkind', 'kind')",0.27304393,0.25933206,0.5425645,0.46111345,0.2150408,0.1597196,-0.0553212
33,1.4025435,1.3320206,"('wrong', 'right')",0.6115068,0.5197465,0.19299582,0.15557447,0.7356821,0.6691139,-0.0665682
34,-0.76771635,-0.6471553,"('mean', 'honorable')",-0.2646465,-0.13264972,5.421004,5.5343766,1.4628803,1.5848571,0.1219768
35,1.2471669,1.2254369,"('corrupt', 'incorrupt')",0.7787833,0.62320715,0.33721837,0.23258448,0.7877228,0.6937428,-0.09398
36,0.48630005,0.47932184,"('hostile', 'amicable')",0.2674933,0.17651096,0.82935023,0.6854674,0.5277145,0.4471001,-0.0806144
37,1.046835,1.0641035,"('fake', 'genuine')",0.5004586,0.555761,0.15222721,0.14649405,0.5665069,0.5887862,0.0222793
38,0.21410342,0.25928867,"('untruthful', 'truthful')",0.10815069,0.15660238,-0.27581546,-0.17450531,0.0154796,0.0804619,0.0649823
