,maxim_male,maxim_female,tuple,integrated_male,integrated_female,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9093623,0.8113593,"('unsociable', 'sociable')",0.50326234,0.36892572,0.023109479,-0.09710806,-0.5082146,-0.6656998,0.2318799,0.1043693,-0.1275106
1,-0.57101166,-0.45644242,"('unfriendly', 'friendly')",-0.3447281,-0.33738604,-0.6480791,-0.7544053,2.1609833,1.9810117,0.1492911,0.1081945,-0.0410966
2,0.5513543,0.5743778,"('unlikable', 'likable')",0.71410674,0.8624807,0.1501655,0.1338958,0.6940215,0.76143914,0.527412,0.5830483,0.0556363
3,0.11562859,0.16572733,"('repellent', 'pleasant')",-1.3733181,-1.2812928,0.227371,0.26011035,-0.29118258,-0.22029503,-0.3303753,-0.2689375,0.0614378
4,-2.030003,-1.9655199,"('disliked', 'liked')",0.037548885,0.03913728,0.031396948,-0.046154957,-5.8037505,-5.90614,-1.9412019,-1.9696693,-0.0284674
5,-1.1812712,-1.063063,"('distant', 'outgoing')",0.7219589,0.86609113,-0.13579161,-0.13168849,0.44297728,0.39586198,-0.0380317,0.0168004,0.0548321
6,-1.8649276,-1.675642,"('distant', 'open')",0.1884355,0.33425245,-0.47864002,-0.44435957,0.89384216,0.83497775,-0.3153225,-0.2376928,0.0776297
7,0.7475021,0.7192543,"('insensitive', 'sensitive')",-0.046919383,0.020263877,-0.9743077,-0.9194809,0.31812525,0.30175883,0.0111001,0.030449,0.0193489
8,-0.1862003,-0.07961632,"('unaffectionate', 'affectionate')",-0.689155,-0.6321827,-1.5848423,-1.5905755,0.69253945,0.6090615,-0.4419146,-0.4233282,0.0185864
9,0.68464804,0.8018853,"('unaffectionate', 'caring')",-0.06968704,-0.014720567,-0.44864863,-0.4929231,1.2185745,1.184162,0.3462217,0.3696009,0.0233792
10,1.570658,1.4674253,"('unsympathetic', 'sympathetic')",-0.7194445,-0.73964244,-0.87669563,-0.78981185,-0.70243305,-0.7515803,-0.1819788,-0.2034023,-0.0214235
11,0.33764043,0.3163855,"('unhelpful', 'helpful')",0.6674772,0.72500277,0.7932409,0.8100105,1.662216,1.699613,0.8651437,0.8877529,0.0226092
12,1.5446229,1.6729044,"('unsupportive', 'supportive')",1.5280948,1.6979772,0.2512855,0.33194175,-1.6895667,-1.6859455,0.4086091,0.5042195,0.0956104
13,0.6367728,0.44256097,"('impolite', 'polite')",0.8248197,0.7756151,0.96083343,0.89403415,-0.13398603,-0.1895554,0.5721099,0.4806637,-0.0914462
14,1.2769388,1.1917689,"('antisocial', 'social')",0.9976068,0.9706426,0.2809468,0.24094616,-0.9757018,-1.0082783,0.3949476,0.3487698,-0.0461778
15,-0.7942051,-0.85099125,"('boring', 'funny')",0.6103337,0.5595768,0.025073033,0.025409808,0.81477475,0.7396371,0.1639941,0.1184081,-0.045586
16,-2.005248,-1.8330001,"('unpopular', 'popular')",-0.33487877,-0.3513169,0.29959792,0.2576227,0.9467548,0.9732773,-0.2734435,-0.2383542,0.0350893
17,-0.42802498,-0.4148906,"('nasty', 'nice')",-0.266922,-0.15759005,0.4986524,0.5415096,-0.26804423,-0.22252136,-0.1160847,-0.0633731,0.0527116
18,-0.061348334,-0.07878627,"('disagreeable', 'welcoming')",0.20807636,0.26541528,-0.60647273,-0.63418156,-0.13371038,-0.22827016,-0.1483638,-0.1689557,-0.0205919
19,-1.1102844,-1.0015944,"('inhospitable', 'hospitable')",-0.55888164,-0.455507,-0.80872875,-0.8202194,0.4998582,0.5363148,-0.4945092,-0.4352515,0.0592577
20,0.52798903,0.57425934,"('rough', 'thoughtful')",-0.12275266,-0.17453787,0.6902708,0.66875684,0.84481937,0.794118,0.4850816,0.4656491,-0.0194325
21,0.73453486,0.61824924,"('immoral', 'moral')",-0.26787183,-0.3458492,0.49959618,0.45238796,-0.7795834,-0.7812212,0.046669,-0.0141083,-0.0607773
22,0.59571725,0.56462216,"('untrustworthy', 'trustworthy')",-0.46167383,-0.46357042,-0.35065994,-0.3706664,-1.1999127,-1.2336012,-0.3541323,-0.375804,-0.0216717
23,2.0838232,2.0283332,"('insincere', 'sincere')",0.40289992,0.44390997,0.20037936,0.21507265,5.3845057,5.351418,2.0179021,2.0096834,-0.0082187
24,1.0004486,0.98047537,"('dishonest', 'honest')",-0.13652107,0.004437994,-2.3158078,-2.3125856,0.7547622,0.6852744,-0.1742795,-0.1605995,0.01368
25,-0.9266603,-0.84207445,"('egoistic', 'altruistic')",0.21729472,0.30993575,0.7698194,0.77142596,1.2841096,1.3047652,0.3361408,0.3860131,0.0498723
26,0.04401567,0.0660351,"('hardhearted', 'benevolent')",0.27058673,0.25866848,0.35736027,0.25590688,1.5332232,1.4128524,0.5512965,0.4983657,-0.0529308
27,-0.2223893,-0.16312441,"('hardhearted', 'softhearted')",-1.109589,-0.8972418,-0.87724483,-0.84832674,1.6704406,1.5665114,-0.1346957,-0.0855454,0.0491503
28,0.9071717,0.7778047,"('disloyal', 'loyal')",0.45335907,0.30117574,0.033760622,-0.0356656,0.92285925,0.78033125,0.5792877,0.4559115,-0.1233762
