,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.77991915,-0.9221631,"('unsociable', 'sociable')",-0.15511456,-0.3278403,-0.4675168,-0.6250017,-0.1574849
1,-1.9601886,-2.023299,"('unfriendly', 'friendly')",1.487852,1.3217851,-0.2361683,-0.3507569,-0.1145886
2,0.48661026,0.5029392,"('unlikable', 'likable')",0.68356514,0.71108,0.5850877,0.6070096,0.0219219
3,-0.2657753,-0.14462852,"('repellent', 'pleasant')",0.81532216,0.8506914,0.2747734,0.3530314,0.078258
4,-0.06256241,-0.096558295,"('disliked', 'liked')",-6.4201703,-6.5055213,-3.2413664,-3.3010397,-0.0596733
5,-1.1326998,-1.0967954,"('distant', 'outgoing')",-0.4131826,-0.47076124,-0.7729412,-0.7837783,-0.0108371
6,-1.2143229,-1.136842,"('distant', 'open')",-0.20472825,-0.26854664,-0.7095256,-0.7026943,0.0068313
7,-0.3338749,-0.2732785,"('insensitive', 'sensitive')",0.47487,0.5128497,0.0704975,0.1197856,0.0492881
8,-1.4995973,-1.528169,"('unaffectionate', 'affectionate')",0.7557411,0.6967335,-0.3719281,-0.4157178,-0.0437897
9,-1.7681319,-1.7917688,"('unaffectionate', 'caring')",1.0719929,1.0278354,-0.3480695,-0.3819667,-0.0338972
10,-0.8230476,-0.8350141,"('unsympathetic', 'sympathetic')",-0.76269376,-0.77167016,-0.7928706,-0.8033421,-0.0104715
11,-0.20084092,-0.22325915,"('unhelpful', 'helpful')",1.1142483,1.2073247,0.4567037,0.4920328,0.0353291
12,-0.34552857,-0.23793861,"('unsupportive', 'supportive')",-2.1906712,-2.2150707,-1.2680999,-1.2265047,0.0415952
13,-0.48419154,-0.52508307,"('impolite', 'polite')",-1.1536841,-1.1298233,-0.8189378,-0.8274532,-0.0085154
14,0.49493665,0.45252147,"('antisocial', 'social')",0.14268965,0.055970024,0.3188131,0.2542458,-0.0645673
15,0.31997317,0.20667435,"('boring', 'funny')",0.081349164,0.0662142,0.2006612,0.1364443,-0.0642169
16,-0.2843624,-0.26495093,"('unpopular', 'popular')",0.7014981,0.62857616,0.2085678,0.1818126,-0.0267552
17,-0.31366163,-0.24486297,"('nasty', 'nice')",-0.63255775,-0.58088756,-0.4731097,-0.4128753,0.0602344
18,-1.1168332,-1.0790335,"('disagreeable', 'welcoming')",-0.5314748,-0.6264929,-0.824154,-0.8527632,-0.0286092
19,-1.1966964,-1.1340724,"('inhospitable', 'hospitable')",-0.54325676,-0.47963998,-0.8699766,-0.8068562,0.0631204
20,0.55108005,0.5442929,"('rough', 'thoughtful')",0.9674902,0.9463413,0.7592851,0.7453171,-0.013968
21,0.22138135,0.19367903,"('immoral', 'moral')",-0.5581244,-0.51256526,-0.1683715,-0.1594431,0.0089284
22,0.039869588,0.03985064,"('untrustworthy', 'trustworthy')",-0.95121944,-1.0252068,-0.4556749,-0.4926781,-0.0370032
23,-0.8101606,-0.8633025,"('insincere', 'sincere')",5.4970665,5.4227605,2.3434529,2.2797289,-0.063724
24,-0.58603287,-0.6206402,"('dishonest', 'honest')",0.40497035,0.40624237,-0.0905313,-0.1071989,-0.0166676
25,-0.8061276,-0.8206913,"('egoistic', 'altruistic')",1.232726,1.215795,0.2132992,0.1975519,-0.0157473
26,-0.21272588,-0.2700137,"('hardhearted', 'benevolent')",2.0830243,2.04482,0.9351492,0.8874032,-0.047746
27,-0.5074024,-0.47579744,"('hardhearted', 'softhearted')",1.1988593,1.1061375,0.3457285,0.31517,-0.0305585
28,-0.7273931,-0.8067503,"('disloyal', 'loyal')",1.0542797,1.0008059,0.1634433,0.0970278,-0.0664155
29,-0.25396907,-0.3151902,"('unfair', 'fair')",-0.3944831,-0.54339784,-0.3242261,-0.429294,-0.1050679
30,0.6054098,0.5472312,"('intolerant', 'tolerant')",0.8127581,0.77932924,0.7090839,0.6632802,-0.0458037
31,-1.155294,-1.0195028,"('evil', 'good')",-0.44282404,-0.5978779,-0.799059,-0.8086903,-0.0096313
32,-0.5057669,-0.5851411,"('unkind', 'kind')",0.45867434,0.3097419,-0.0235463,-0.1376996,-0.1141533
33,-0.07666388,-0.11862523,"('wrong', 'right')",-0.7546989,-0.8145391,-0.4156814,-0.4665821,-0.0509007
34,-0.2986561,-0.11725685,"('mean', 'honorable')",5.4201803,5.6359215,2.5607622,2.7593324,0.1985702
35,-0.060492728,-0.15842134,"('corrupt', 'incorrupt')",-0.17227927,-0.2865842,-0.116386,-0.2225028,-0.1061168
36,-0.95294726,-0.9841686,"('hostile', 'amicable')",0.10477404,-0.07860845,-0.4240866,-0.5313885,-0.1073019
37,-0.12963231,-0.12876186,"('fake', 'genuine')",-0.08393807,-0.059277646,-0.1067852,-0.0940198,0.0127654
38,-1.1490624,-1.1198922,"('untruthful', 'truthful')",-0.4819185,-0.41589022,-0.8154905,-0.7678912,0.0475993
39,0.89228415,0.93873346,"('exploitative', 'cooperative')",0.22282021,0.26864174,0.5575522,0.6036876,0.0461354
40,-0.30813456,-0.338508,"('stingy', 'generous')",-1.6850383,-1.8093286,-0.9965864,-1.0739183,-0.0773319
41,-0.666469,-0.63082737,"('unforgiving', 'forgiving')",-0.036843784,-0.1724448,-0.3516564,-0.4016361,-0.0499797
42,0.63612455,0.7882006,"('unreliable', 'reliable')",-3.226898,-3.1834772,-1.2953867,-1.1976383,0.0977484
43,-0.20762013,-0.10050396,"('irresponsible', 'responsible')",0.40947798,0.41304952,0.1009289,0.1562728,0.0553439
44,0.5407909,0.54141974,"('prejudiced', 'unprejudiced')",-1.3204709,-1.304702,-0.38984,-0.3816411,0.0081989
45,-0.23370443,-0.16254728,"('incompetent', 'competent')",0.287332,0.21474831,0.0268138,0.0261005,-0.0007133
46,-0.31831023,-0.24215817,"('uncompetitive', 'competitive')",-1.0295964,-1.0146946,-0.6739534,-0.6284264,0.045527
