,sigma_male,sigma_female,tuple,aldrich_male,aldrich_female,corp_male,corp_female,average_male,average_female,female-male
41,-0.041224964,-0.039935842,"('unforgiving', 'forgiving')",-0.1653073,-0.26828203,0.0014729826,-0.15296924,-0.0683531,-0.153729,-0.0853759
42,0.08784525,0.48193017,"('unreliable', 'reliable')",0.08996219,0.36324406,-3.0874193,-2.9601798,-0.9698706,-0.7050018,0.2648688
43,0.98362255,1.120704,"('irresponsible', 'responsible')",-1.1627264,-1.1668168,-0.10623847,-0.16750252,-0.0951141,-0.0712051,0.023909
44,-1.3390677,-1.276254,"('prejudiced', 'unprejudiced')",0.20220767,0.29095897,-1.4134904,-1.3658086,-0.8501168,-0.7837013,0.0664155
45,-0.2409738,-0.13092318,"('incompetent', 'competent')",-0.9356164,-1.0530828,-0.4705932,-0.66288364,-0.5490611,-0.6156299,-0.0665688
46,-0.14658429,-0.26548833,"('uncompetitive', 'competitive')",-1.5912462,-1.6326145,-0.9600108,-1.116131,-0.8992805,-1.0047445,-0.105464
47,-0.12804385,-0.04662394,"('stupid', 'smart')",-0.44878387,-0.47335145,4.6138844,4.608046,1.3456856,1.3626903,0.0170047
48,0.79127204,0.56400657,"('unintelligent', 'intelligent')",-0.8161967,-1.073269,0.9229013,0.7267918,0.2993255,0.0725098,-0.2268157
49,0.259497,0.45140886,"('unable', 'able')",0.3752072,0.50603,0.1408861,0.2571269,0.2585301,0.4048553,0.1463252
50,0.44321012,0.6196686,"('clumsy', 'skillful')",0.26237908,0.45178276,0.42909136,0.37792087,0.3782268,0.4831241,0.1048973
51,0.35230157,0.10479918,"('uneducated', 'educated')",0.03934965,-0.22194007,-0.026399352,-0.20763876,0.1217506,-0.1082599,-0.2300105
52,-0.8961838,-0.9708394,"('irrational', 'rational')",0.16482781,0.21661568,0.30927417,0.3449217,-0.1406939,-0.136434,0.0042599
53,-0.021428192,0.2217585,"('uncreative', 'creative')",-1.7535572,-1.6477832,0.087571904,0.02876447,-0.5624712,-0.4657534,0.0967178
54,0.1533547,0.31651416,"('incapable', 'capable')",-0.20406358,-0.10071914,0.61906046,0.77193016,0.1894505,0.3292417,0.1397912
55,1.6367093,1.5055658,"('incompetent', 'clever')",-0.48848683,-0.6561069,0.18097675,0.014407233,0.4430664,0.2879554,-0.155111
56,0.74736917,0.8621878,"('impractical', 'practical')",-0.44635394,-0.51540846,-0.6685373,-0.71243286,-0.1225074,-0.1218845,0.0006229
57,-0.9963396,-0.83403116,"('unimaginative', 'imaginative')",-1.1745347,-1.1621583,-3.1281042,-3.2493966,-1.7663263,-1.7485286,0.0177977
58,0.3018405,0.39614466,"('undiscriminating', 'discriminating')",0.18747312,0.20710419,0.11077508,0.08190318,0.2000296,0.228384,0.0283544
59,-0.27598283,-0.061818153,"('foolish', 'wise')",1.0775827,1.2605795,0.34636176,0.5502066,0.3826539,0.5829893,0.2003354
60,1.3935162,1.382337,"('inefficient', 'efficient')",-0.8885921,-1.0268068,-0.1987389,-0.34521338,0.1020617,0.0034389,-0.0986228
61,0.32321733,0.21586543,"('illogical', 'logical')",-1.1979507,-1.264764,-0.03834721,-0.25136515,-0.3043602,-0.4334212,-0.129061
62,1.4948505,1.5844307,"('incompetent', 'brilliant')",-0.36396724,-0.33862042,0.62461203,0.65798426,0.5851651,0.6345982,0.0494331
63,0.28961942,0.4247783,"('unperceptive', 'insightful')",-1.2410885,-1.2348979,0.27591544,0.1620435,-0.2251845,-0.2160253,0.0091592
64,-0.28030714,-0.38617408,"('shy', 'confident')",-0.47120228,-0.50265086,-5.298271,-5.202123,-2.0165936,-2.030316,-0.0137224
65,1.280735,1.1430053,"('insecure', 'secure')",-0.7534032,-0.944924,-0.011230152,-0.08061749,0.1720339,0.0391546,-0.1328793
66,-0.34069902,-0.2820088,"('inactive', 'active')",-0.25216416,-0.13203576,0.25186697,0.33938265,-0.1136654,-0.0248873,0.0887781
67,0.97254854,0.7750893,"('doubtful', 'determined')",0.21678986,0.13869888,-0.49876574,-0.50540674,0.2301909,0.1361272,-0.0940637
68,-0.09335858,-0.15963659,"('dependent', 'independent')",0.43081057,0.44455084,-0.6991229,-0.6907452,-0.120557,-0.135277,-0.01472
69,-1.1374049,-0.8202188,"('lazy', 'industrious')",1.4284484,1.6914543,-0.1691019,0.006042324,0.0406472,0.2924259,0.2517787
70,0.6337623,0.77434784,"('lethargic', 'energetic')",-0.9329942,-0.8616285,-0.5179474,-0.5547652,-0.2723931,-0.2140153,0.0583778
71,1.262564,1.4090223,"('diffident', 'self-confident')",0.0033896267,0.024739029,0.30122247,0.3466032,0.522392,0.5934548,0.0710628
72,1.4979182,1.4880108,"('unambitious', 'ambitious')",-0.6239521,-0.6556068,-0.14450954,-0.13112834,0.2431522,0.2337585,-0.0093937
73,0.32984674,0.41794613,"('helpless', 'self-reliant')",1.1692121,1.3282529,-2.5005853,-2.3063805,-0.3338422,-0.1867272,0.147115
74,0.90160984,1.157202,"('undedicated', 'dedicated')",-0.64839303,-0.5813429,-0.8480553,-1.0086603,-0.1982795,-0.1442671,0.0540124
75,-1.0855097,-1.0800976,"('meek', 'impulsive')",0.9181411,0.9150882,-0.27340612,-0.10704197,-0.1469249,-0.0906838,0.0562411
76,0.27243167,0.3061576,"('anxious', 'daring')",-1.1366246,-1.047964,-0.5704149,-0.56957924,-0.4782026,-0.4371285,0.0410741
77,0.13375084,0.1778802,"('unmotivated', 'motivated')",-1.061658,-1.1689988,-0.6518064,-0.58931315,-0.5265712,-0.5268106,-0.0002394
78,0.95953137,1.167501,"('nonresilient', 'resilient')",-0.57407075,-0.4707436,0.5742249,0.558593,0.3198952,0.4184501,0.0985549
79,-1.6379998,-1.4946839,"('wavering', 'unwavering')",0.03262844,0.08440595,-0.44129398,-0.30499753,-0.6822218,-0.5717585,0.1104633
80,0.22106826,0.0027118362,"('dominated', 'dominating')",0.059671298,-0.017852943,-0.56919664,-0.47598168,-0.0961524,-0.1637076,-0.0675552
81,0.7868293,0.402134,"('submissive', 'aggressive')",-0.41303775,-0.7825408,-0.4740015,-0.59237283,-0.0334033,-0.3242599,-0.2908566
82,-0.21390152,-0.22360021,"('poor', 'rich')",-0.987898,-1.0972948,5.1697907,5.017094,1.3226638,1.2320664,-0.0905974
83,0.7941298,0.65605605,"('powerless', 'powerful')",0.30573407,0.18719184,-0.4977545,-0.4929585,0.2007031,0.1167631,-0.08394
84,1.1298109,0.935201,"('inferior', 'superior')",0.7038079,0.6227646,1.2115536,1.2542919,1.0150575,0.9374191,-0.0776384
85,-0.39615992,-0.27120572,"('insignificant', 'prestigious')",0.9828818,1.1141727,-0.35677737,-0.34727544,0.0766482,0.1652305,0.0885823
86,0.79140127,0.6092152,"('uninfluential', 'influential')",-1.5396521,-1.684417,-0.86088735,-1.0353594,-0.5363794,-0.7035204,-0.167141
87,0.18817106,-0.11399759,"('unsuccessful', 'successful')",-0.28622487,-0.42876422,0.9623594,1.0798678,0.2881019,0.1790353,-0.1090666
88,-0.08900106,-0.14070404,"('low', 'eminent')",-0.7622273,-0.84454024,-0.6108888,-0.7032884,-0.4873724,-0.5628442,-0.0754718
