,mcafee_male,mcafee_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.6146408,-1.775294,"('unsociable', 'sociable')",-0.17654859,-0.35550413,-0.8955947,-1.0653991,-0.1698044
1,-0.73505,-1.0190425,"('unfriendly', 'friendly')",1.910189,1.8083514,0.5875695,0.3946545,-0.192915
2,0.61427706,0.71259516,"('unlikable', 'likable')",0.36617902,0.5096201,0.4902281,0.6111076,0.1208795
3,-0.7306431,-0.6665915,"('repellent', 'pleasant')",0.23623553,0.27445883,-0.2472038,-0.1960663,0.0511375
4,0.6684411,0.49855316,"('disliked', 'liked')",-5.951505,-6.17263,-2.6415319,-2.8370383,-0.1955064
5,0.34045017,0.23742022,"('distant', 'outgoing')",-0.2508466,-0.22803167,0.0448018,0.0046943,-0.0401075
6,0.6822416,0.61849767,"('distant', 'open')",0.16012178,0.16993695,0.4211817,0.3942173,-0.0269644
7,-0.60184026,-0.5829106,"('insensitive', 'sensitive')",1.3085837,1.256022,0.3533717,0.3365557,-0.016816
8,0.013057176,-0.14537825,"('unaffectionate', 'affectionate')",1.0820059,0.93675774,0.5475315,0.3956898,-0.1518417
9,-0.5265577,-0.6692416,"('unaffectionate', 'caring')",1.3316815,1.2091026,0.4025619,0.2699305,-0.1326314
10,-2.3005679,-2.3020258,"('unsympathetic', 'sympathetic')",0.14576933,0.028854096,-1.0773993,-1.1365858,-0.0591865
11,-1.8025768,-1.7844244,"('unhelpful', 'helpful')",1.548694,1.5947372,-0.1269414,-0.0948436,0.0320978
12,-0.7359565,-0.7192636,"('unsupportive', 'supportive')",-1.1397113,-1.1953754,-0.9378339,-0.9573195,-0.0194856
13,-0.9155199,-0.9018533,"('impolite', 'polite')",-0.2069509,-0.1531029,-0.5612354,-0.5274781,0.0337573
14,-0.8251774,-0.78484243,"('antisocial', 'social')",-0.21755251,-0.2917184,-0.5213649,-0.5382804,-0.0169155
15,0.118186705,-0.0018524192,"('boring', 'funny')",0.5830022,0.5313488,0.3505945,0.2647482,-0.0858463
16,-0.3612875,-0.33967572,"('unpopular', 'popular')",0.041426837,0.11288639,-0.1599303,-0.1133947,0.0465356
17,-0.7279009,-0.66725874,"('nasty', 'nice')",-0.50574994,-0.4446824,-0.6168255,-0.5559705,0.060855
18,-0.23379135,-0.21286532,"('disagreeable', 'welcoming')",-0.45220613,-0.435062,-0.3429987,-0.3239636,0.0190351
19,0.13337979,0.05990199,"('inhospitable', 'hospitable')",0.20756161,0.28203535,0.1704707,0.1709687,0.000498
20,-0.09615053,-0.09180554,"('rough', 'thoughtful')",1.1197485,1.0862778,0.511799,0.4972362,-0.0145628
21,-1.2826875,-1.1912037,"('immoral', 'moral')",-0.58754355,-0.54906756,-0.9351156,-0.8701357,0.0649799
22,-0.15869106,-0.2019872,"('untrustworthy', 'trustworthy')",-0.748358,-0.827799,-0.4535245,-0.5148931,-0.0613686
23,-1.4198107,-1.5157561,"('insincere', 'sincere')",5.4083047,5.4383926,1.994247,1.9613183,-0.0329287
24,-0.8807709,-0.9103909,"('dishonest', 'honest')",0.71029866,0.6587569,-0.0852361,-0.125817,-0.0405809
25,0.42622158,0.37962377,"('egoistic', 'altruistic')",1.4821584,1.455728,0.95419,0.9176759,-0.0365141
26,0.3999273,0.2123313,"('hardhearted', 'benevolent')",2.201379,2.06052,1.3006532,1.1364256,-0.1642276
27,-0.3205561,-0.33796838,"('hardhearted', 'softhearted')",1.5637769,1.4848402,0.6216104,0.5734359,-0.0481745
28,-1.0508357,-1.2442309,"('disloyal', 'loyal')",0.8796052,0.6842518,-0.0856153,-0.2799895,-0.1943742
29,-0.025047574,-0.1423775,"('unfair', 'fair')",-0.3767093,-0.52594924,-0.2008784,-0.3341634,-0.133285
30,-0.7420422,-0.74785733,"('intolerant', 'tolerant')",1.2744297,1.2882789,0.2661937,0.2702108,0.0040171
31,1.1030912,0.9936418,"('evil', 'good')",-0.811264,-0.9019446,0.1459136,0.0458486,-0.100065
32,-1.039936,-1.147705,"('unkind', 'kind')",0.9626012,0.79653674,-0.0386674,-0.1755841,-0.1369167
33,1.229733,1.1634215,"('wrong', 'right')",-0.3138307,-0.3628042,0.4579511,0.4003087,-0.0576424
34,-0.7571044,-0.65770394,"('mean', 'honorable')",5.3901253,5.690496,2.3165104,2.516396,0.1998856
35,1.5838052,1.4319725,"('corrupt', 'incorrupt')",-0.34875977,-0.5068624,0.6175227,0.4625551,-0.1549676
36,0.7578341,0.47639844,"('hostile', 'amicable')",-0.11104481,-0.2905785,0.3233946,0.09291,-0.2304846
37,0.20117906,0.15600774,"('fake', 'genuine')",0.8188473,0.81390995,0.5100132,0.4849588,-0.0250544
38,-0.7027696,-0.7118736,"('untruthful', 'truthful')",-0.24572511,-0.18704367,-0.4742473,-0.4494586,0.0247887
39,0.5261339,0.6522096,"('exploitative', 'cooperative')",0.19226678,0.20279917,0.3592003,0.4275044,0.0683041
40,-0.077856064,-0.1605721,"('stingy', 'generous')",-0.9271771,-1.0454707,-0.5025166,-0.6030214,-0.1005048
41,-0.04342447,-0.21812357,"('unforgiving', 'forgiving')",0.18729143,0.0580657,0.0719335,-0.0800289,-0.1519624
42,-0.00852374,0.027142474,"('unreliable', 'reliable')",-2.7579288,-2.7142105,-1.3832263,-1.343534,0.0396923
43,-1.493978,-1.4245062,"('irresponsible', 'responsible')",0.7963608,0.8612476,-0.3488086,-0.2816293,0.0671793
44,-0.018761259,0.03979054,"('prejudiced', 'unprejudiced')",-1.9109305,-1.8105896,-0.9648459,-0.8853995,0.0794464
45,-0.75363755,-0.95298064,"('incompetent', 'competent')",0.21468715,0.12040484,-0.2694752,-0.4162879,-0.1468127
46,-1.5748273,-1.5841736,"('uncompetitive', 'competitive')",-0.15113431,-0.24424289,-0.8629808,-0.9142082,-0.0512274
47,-0.7739236,-0.67328906,"('stupid', 'smart')",4.409443,4.599105,1.8177596,1.9629079,0.1451483
48,-1.7199085,-1.7163906,"('unintelligent', 'intelligent')",0.6090993,0.6455212,-0.5554045,-0.5354347,0.0199698
49,-1.0991082,-1.0351782,"('unable', 'able')",-0.4117707,-0.3277457,-0.7554395,-0.6814619,0.0739776
50,0.62119204,0.6093688,"('clumsy', 'skillful')",0.13672946,0.09067723,0.3789608,0.350023,-0.0289378
51,-0.67383283,-0.6864097,"('uneducated', 'educated')",0.77684253,0.7256776,0.0515049,0.0196339,-0.031871
52,0.03611151,-0.09894493,"('irrational', 'rational')",0.12816975,0.043876514,0.0821406,-0.0275342,-0.1096748
53,-1.0120395,-1.1044036,"('uncreative', 'creative')",0.76850057,0.7675368,-0.1217695,-0.1684334,-0.0466639
54,-0.14297763,-0.18918549,"('incapable', 'capable')",1.0231572,1.047038,0.4400898,0.4289262,-0.0111636
55,-1.5779537,-1.5498005,"('incompetent', 'clever')",0.31252396,0.29209027,-0.6327149,-0.6288551,0.0038598
56,-0.6933147,-0.7017789,"('impractical', 'practical')",-0.1347267,-0.09787891,-0.4140207,-0.3998289,0.0141918
57,-1.4238083,-1.610733,"('unimaginative', 'imaginative')",-1.7634761,-1.9384708,-1.5936422,-1.7746019,-0.1809597
58,-0.15813841,-0.2906404,"('undiscriminating', 'discriminating')",0.6012693,0.51537204,0.2215655,0.1123658,-0.1091997
59,0.87157536,0.85672635,"('foolish', 'wise')",0.066441774,0.078917526,0.4690086,0.4678219,-0.0011867
60,-1.6729082,-1.4908831,"('inefficient', 'efficient')",-0.17340234,0.056291886,-0.9231552,-0.7172956,0.2058596
61,-0.41688994,-0.47599426,"('illogical', 'logical')",0.45828497,0.31190652,0.0206975,-0.0820439,-0.1027414
62,-1.0936697,-0.94793975,"('incompetent', 'brilliant')",0.39292172,0.56420904,-0.350374,-0.1918654,0.1585086
63,-0.43459874,-0.4426337,"('unperceptive', 'insightful')",1.2591875,1.3329873,0.4122944,0.4451768,0.0328824
64,-0.20159942,-0.1266875,"('shy', 'confident')",-6.3990207,-6.433344,-3.3003101,-3.2800157,0.0202944
65,-1.1258028,-1.1484787,"('insecure', 'secure')",-0.5545397,-0.51825273,-0.8401712,-0.8333657,0.0068055
66,0.11213476,0.03024727,"('inactive', 'active')",0.7992192,0.72725046,0.455677,0.3787489,-0.0769281
67,-0.4413938,-0.33678934,"('doubtful', 'determined')",-0.6379929,-0.5709956,-0.5396934,-0.4538925,0.0858009
68,-0.31647697,-0.2829805,"('dependent', 'independent')",-0.63853836,-0.627621,-0.4775077,-0.4553007,0.022207
69,1.850647,1.8877805,"('lazy', 'industrious')",-0.7239585,-0.748075,0.5633442,0.5698528,0.0065086
70,-0.9285662,-0.91491616,"('lethargic', 'energetic')",0.957481,0.951193,0.0144574,0.0181384,0.003681
71,0.042193532,-0.024976734,"('diffident', 'self-confident')",0.6246056,0.5953059,0.3333996,0.2851646,-0.048235
72,-1.003647,-0.9723606,"('unambitious', 'ambitious')",-0.5125622,-0.52409,-0.7581046,-0.7482253,0.0098793
73,1.1154536,1.139196,"('helpless', 'self-reliant')",-2.5430944,-2.5615149,-0.7138204,-0.7111594,0.002661
74,0.03869465,-0.021545358,"('undedicated', 'dedicated')",0.40494123,0.3091054,0.2218179,0.14378,-0.0780379
75,0.8046587,0.7496481,"('meek', 'impulsive')",-0.50583845,-0.4504117,0.1494101,0.1496182,0.0002081
76,-0.9272346,-0.814492,"('anxious', 'daring')",0.017325506,0.20369792,-0.4549545,-0.305397,0.1495575
77,-1.0730898,-0.9645687,"('unmotivated', 'motivated')",-1.1511531,-1.0560269,-1.1121215,-1.0102978,0.1018237
78,-0.47274655,-0.46137652,"('nonresilient', 'resilient')",0.41644296,0.4568649,-0.0281518,-0.0022558,0.025896
79,0.48139295,0.31726462,"('wavering', 'unwavering')",-0.0031781178,-0.0034046508,0.2391074,0.15693,-0.0821774
80,-0.42932662,-0.34402192,"('dominated', 'dominating')",-0.85249925,-0.89708394,-0.640913,-0.6205529,0.0203601
81,-1.5618821,-1.481689,"('submissive', 'aggressive')",-0.7384682,-0.6985477,-1.1501752,-1.0901184,0.0600568
82,-0.6122911,-0.6471003,"('poor', 'rich')",5.399649,5.585652,2.3936791,2.4692757,0.0755966
83,-1.1101798,-1.1034634,"('powerless', 'powerful')",-0.82429117,-0.9381202,-0.9672354,-1.0207918,-0.0535564
84,-0.14449932,-0.14437966,"('inferior', 'superior')",0.83388174,0.7854749,0.3446912,0.3205476,-0.0241436
85,1.264661,1.2495213,"('insignificant', 'prestigious')",0.6013129,0.63075584,0.9329869,0.9401386,0.0071517
86,-1.7506073,-1.8865919,"('uninfluential', 'influential')",0.45822537,0.19804212,-0.6461909,-0.8442749,-0.198084
