,stericycle_male,stericycle_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.9976986,-1.0126997,"('unsociable', 'sociable')",-0.21239157,-0.3392032,-0.6050451,-0.6759515,-0.0709064
1,-1.1172311,-1.1983314,"('unfriendly', 'friendly')",1.9465315,1.8280491,0.4146502,0.3148589,-0.0997913
2,0.69408923,0.745171,"('unlikable', 'likable')",0.79971457,0.8632832,0.7469019,0.8042271,0.0573252
3,-0.938531,-0.7919622,"('repellent', 'pleasant')",0.12340728,0.1645514,-0.4075618,-0.3137054,0.0938564
4,-0.045937553,-0.072925225,"('disliked', 'liked')",-6.09353,-6.220451,-3.0697339,-3.146688,-0.0769541
5,-0.34800294,-0.29173735,"('distant', 'outgoing')",-0.01796722,-0.02132248,-0.1829851,-0.1565299,0.0264552
6,-0.46848398,-0.43793958,"('distant', 'open')",0.3671724,0.3662435,-0.0506558,-0.035848,0.0148078
7,-0.8798739,-0.80044895,"('insensitive', 'sensitive')",0.24633835,0.31946835,-0.3167678,-0.2404903,0.0762775
8,-0.8764632,-0.9424486,"('unaffectionate', 'affectionate')",1.0838277,1.0291294,0.1036823,0.0433404,-0.0603419
9,-1.2517052,-1.2899528,"('unaffectionate', 'caring')",1.1375939,1.139871,-0.0570557,-0.0750409,-0.0179852
10,-1.5047426,-1.4042948,"('unsympathetic', 'sympathetic')",-0.6037057,-0.6090105,-1.0542241,-1.0066527,0.0475714
11,-0.4745801,-0.4143467,"('unhelpful', 'helpful')",1.4017642,1.5007921,0.463592,0.5432227,0.0796307
12,-0.6670214,-0.5184144,"('unsupportive', 'supportive')",-1.7920675,-1.7497952,-1.2295444,-1.1341047,0.0954397
13,-0.7571252,-0.6983005,"('impolite', 'polite')",-0.9489139,-0.947761,-0.8530195,-0.8230307,0.0299888
14,-0.1728961,-0.14307192,"('antisocial', 'social')",-0.463513,-0.56233865,-0.3182046,-0.3527053,-0.0345007
15,0.72409153,0.63713646,"('boring', 'funny')",0.6198525,0.56407726,0.671972,0.6006069,-0.0713651
16,-0.021282315,-0.032855365,"('unpopular', 'popular')",0.6273777,0.6238746,0.3030477,0.2955096,-0.0075381
17,0.32675093,0.39554584,"('nasty', 'nice')",-0.48235184,-0.43501437,-0.0778005,-0.0197343,0.0580662
18,-0.31522304,-0.238749,"('disagreeable', 'welcoming')",-0.32756624,-0.38478813,-0.3213946,-0.3117686,0.009626
19,-0.98888993,-0.9352146,"('inhospitable', 'hospitable')",-0.097568244,0.050118715,-0.5432291,-0.4425479,0.1006812
20,0.06871611,0.08314415,"('rough', 'thoughtful')",1.3812168,1.3265692,0.7249664,0.7048567,-0.0201097
21,0.1616461,0.18564072,"('immoral', 'moral')",-0.40820178,-0.3721933,-0.1232778,-0.0932763,0.0300015
22,-0.3870209,-0.31232965,"('untrustworthy', 'trustworthy')",-0.8667276,-0.9402035,-0.6268742,-0.6262666,0.0006076
23,-1.3183655,-1.2627239,"('insincere', 'sincere')",5.26154,5.2386165,1.9715872,1.9879463,0.0163591
24,-0.6874128,-0.63426566,"('dishonest', 'honest')",0.71597046,0.68618727,0.0142788,0.0259608,0.011682
25,-0.3034569,-0.2937415,"('egoistic', 'altruistic')",1.5940506,1.5678554,0.6452969,0.6370569,-0.00824
26,0.25199142,0.13803914,"('hardhearted', 'benevolent')",2.085999,2.025304,1.1689953,1.0816716,-0.0873237
27,0.4128057,0.48920658,"('hardhearted', 'softhearted')",1.456908,1.3634965,0.9348568,0.9263515,-0.0085053
28,-0.8192676,-0.95701104,"('disloyal', 'loyal')",0.889611,0.7847203,0.0351717,-0.0861454,-0.1213171
29,0.005630076,-0.0354487,"('unfair', 'fair')",-0.28346205,-0.41891825,-0.138916,-0.2271835,-0.0882675
30,-0.03521097,-0.013590296,"('intolerant', 'tolerant')",1.20543,1.1388991,0.5851095,0.5626544,-0.0224551
31,-0.22374015,-0.15952411,"('evil', 'good')",-0.6131537,-0.6863598,-0.4184469,-0.422942,-0.0044951
32,-0.055283137,-0.03616465,"('unkind', 'kind')",0.82975376,0.7115253,0.3872353,0.3376803,-0.049555
33,0.059492577,-0.002020251,"('wrong', 'right')",-0.4504745,-0.54543304,-0.195491,-0.2737266,-0.0782356
34,0.4396367,0.63662535,"('mean', 'honorable')",5.5972185,5.8028183,3.0184276,3.2197218,0.2012942
35,0.87747604,0.7203859,"('corrupt', 'incorrupt')",0.2588694,0.09715475,0.5681727,0.4087703,-0.1594024
36,-0.27289355,-0.3740906,"('hostile', 'amicable')",0.3005395,0.06381968,0.013823,-0.1551355,-0.1689585
37,0.2914335,0.35340893,"('fake', 'genuine')",0.3342887,0.36019886,0.3128611,0.3568039,0.0439428
38,-0.8651297,-0.82472855,"('untruthful', 'truthful')",-0.3055051,-0.24715415,-0.5853174,-0.5359414,0.049376
39,0.918988,0.89016163,"('exploitative', 'cooperative')",0.26484004,0.26024055,0.591914,0.5752011,-0.0167129
40,0.4364251,0.4760336,"('stingy', 'generous')",-1.4378598,-1.5518658,-0.5007173,-0.5379161,-0.0371988
41,-0.23895414,-0.18920933,"('unforgiving', 'forgiving')",0.102644205,-0.046945818,-0.068155,-0.1180776,-0.0499226
42,0.7079465,0.89414173,"('unreliable', 'reliable')",-3.2622995,-3.1522639,-1.2771765,-1.1290611,0.1481154
43,-0.59869295,-0.46293676,"('irresponsible', 'responsible')",0.6063152,0.65425605,0.0038111,0.0956596,0.0918485
44,1.1881158,1.2047731,"('prejudiced', 'unprejudiced')",-1.3592087,-1.344352,-0.0855464,-0.0697895,0.0157569
45,-0.981508,-0.83703864,"('incompetent', 'competent')",0.11844171,0.087450445,-0.4315332,-0.3747941,0.0567391
46,-0.74056566,-0.6221127,"('uncompetitive', 'competitive')",-0.64678377,-0.68167096,-0.6936747,-0.6518918,0.0417829
47,0.22145413,0.33082786,"('stupid', 'smart')",5.389793,5.521673,2.8056235,2.9262505,0.120627
48,-0.17239617,-0.16935979,"('unintelligent', 'intelligent')",1.0049036,1.0632914,0.4162537,0.4469658,0.0307121
49,0.15322988,0.28321984,"('unable', 'able')",0.03609474,0.14228484,0.0946623,0.2127523,0.11809
50,0.28840846,0.27803215,"('clumsy', 'skillful')",0.122762054,0.091140784,0.2055853,0.1845865,-0.0209988
51,-0.9991633,-1.0599908,"('uneducated', 'educated')",0.17120108,0.12083911,-0.4139811,-0.4695758,-0.0555947
52,0.67059207,0.39404908,"('irrational', 'rational')",0.5202561,0.29265544,0.5954241,0.3433523,-0.2520718
53,-1.3749923,-1.3815994,"('uncreative', 'creative')",0.7716931,0.76802665,-0.3016496,-0.3067864,-0.0051368
54,-1.1629844,-1.221593,"('incapable', 'capable')",1.0553375,1.1156112,-0.0538234,-0.0529909,0.0008325
55,-0.77878,-0.6863522,"('incompetent', 'clever')",0.21117571,0.23864815,-0.2838022,-0.223852,0.0599502
56,-0.15923448,-0.09200892,"('impractical', 'practical')",-0.27590337,-0.23293635,-0.2175689,-0.1624726,0.0550963
57,-1.1569006,-1.122804,"('unimaginative', 'imaginative')",-2.523858,-2.556044,-1.8403794,-1.8394241,0.0009553
58,-0.24451284,-0.2602384,"('undiscriminating', 'discriminating')",0.17034394,0.085196175,-0.0370845,-0.0875211,-0.0504366
59,0.28181082,0.1805198,"('foolish', 'wise')",0.43938002,0.40035075,0.3605954,0.2904353,-0.0701601
60,0.06337373,0.21699493,"('inefficient', 'efficient')",-0.30090228,-0.16506904,-0.1187643,0.0259629,0.1447272
61,-0.030456325,-0.1199009,"('illogical', 'logical')",0.3281781,0.124548264,0.1488609,0.0023237,-0.1465372
62,-0.49604106,-0.32735756,"('incompetent', 'brilliant')",0.052694004,0.20428242,-0.2216735,-0.0615376,0.1601359
63,-0.9244387,-0.77105767,"('unperceptive', 'insightful')",0.6806725,0.77874905,-0.1218831,0.0038457,0.1257288
64,0.078680925,0.0857677,"('shy', 'confident')",-6.5998073,-6.6722393,-3.2605631,-3.2932358,-0.0326727
65,0.0064121187,-0.05889447,"('insecure', 'secure')",-0.64678496,-0.65496844,-0.3201864,-0.3569314,-0.036745
66,-0.4527013,-0.5172743,"('inactive', 'active')",0.5773637,0.56455135,0.0623312,0.0236385,-0.0386927
67,0.66219574,0.665568,"('doubtful', 'determined')",-0.4985795,-0.4551945,0.0818081,0.1051867,0.0233786
