,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
0,-1.9433275,-2.1265836,"('unsociable', 'sociable')",-0.37472817,-0.571151,0.2583879,0.06417908,-0.2776072,-0.3654924,0.14423668,-0.06269488,-0.4386077,-0.6123485,-0.1737408
1,-1.2044209,-1.1456409,"('unfriendly', 'friendly')",1.3851682,1.3760413,-0.16186145,-0.08043483,0.73765093,0.7109524,1.238758,1.1519369,0.3990589,0.402571,0.0035121
2,0.1709867,0.23519737,"('unlikable', 'likable')",-0.81288403,-0.75956297,1.7367773,1.7804163,-0.5351936,-0.47389516,1.2398779,1.354118,0.3599129,0.4272547,0.0673418
3,-1.5139315,-1.4480133,"('repellent', 'pleasant')",-1.1150625,-1.0733737,-0.5479135,-0.4939845,-0.5649731,-0.46660283,0.64020544,0.6690958,-0.6203351,-0.5625757,0.0577594
4,0.722463,0.78733253,"('disliked', 'liked')",0.72231233,0.7579164,0.30482492,0.28291607,0.54046094,0.4706154,-6.4455395,-6.314719,-0.8310957,-0.8031878,0.0279079
5,0.5415844,0.76042694,"('distant', 'outgoing')",2.2601755,2.4441886,-0.11216557,0.29805675,1.470094,1.6103323,-0.77128386,-0.5480776,0.6776808,0.9129854,0.2353046
6,-0.056190476,0.2406945,"('distant', 'open')",1.9219012,2.0954554,-0.10041159,0.4091887,1.1575696,1.2972807,-0.86591977,-0.6007105,0.4113898,0.6883818,0.276992
7,-1.2270527,-1.3170987,"('insensitive', 'sensitive')",-0.58203363,-0.6115426,0.49859223,0.38173693,-0.9536801,-0.93689746,-0.25646144,-0.23371199,-0.5041271,-0.5435028,-0.0393757
8,-0.89148813,-0.8780797,"('unaffectionate', 'affectionate')",0.6420503,0.6346904,-0.81535226,-0.6276958,0.9093572,0.860692,0.1977265,0.18107899,0.0084587,0.0341372,0.0256785
9,-0.5429442,-0.5277351,"('unaffectionate', 'caring')",1.1320213,1.1155409,-0.6248293,-0.56865764,1.2667176,1.2295476,0.7747329,0.76875293,0.4011396,0.4034897,0.0023501
10,-2.0376709,-2.2359517,"('unsympathetic', 'sympathetic')",-1.5787818,-1.7431219,-1.3078021,-1.527782,-1.561561,-1.5986508,-0.18737222,-0.2690179,-1.3346376,-1.4749048,-0.1402672
11,-0.38252586,-0.52698964,"('unhelpful', 'helpful')",0.4047044,0.35232025,0.19722566,-0.06114383,1.0108182,0.9985963,2.8611147,2.8105152,0.8182674,0.7146596,-0.1036078
12,-0.7878522,-0.7223615,"('unsupportive', 'supportive')",0.5426327,0.58667356,0.12063198,0.26125824,0.9267815,1.0148765,-2.0963984,-1.9135287,-0.2588409,-0.1546164,0.1042245
13,-0.6019816,-0.81289274,"('impolite', 'polite')",-1.3253511,-1.4169719,-0.4353068,-0.6326983,-0.94276196,-0.95039535,-0.10701267,-0.24446507,-0.6824828,-0.8114846,-0.1290018
14,-1.4945627,-1.6403847,"('antisocial', 'social')",-0.96230346,-1.1189227,0.7162699,0.5190112,-0.49293736,-0.56785494,0.014395915,-0.15195732,-0.4438275,-0.5920217,-0.1481942
15,0.3895209,0.30706418,"('boring', 'funny')",1.0368197,1.0342517,0.65277916,0.53089774,-0.04875497,-0.10681613,0.65435696,0.6336881,0.5369443,0.4798171,-0.0571272
