,ice_male,ice_female,tuple,average_male,average_female,female-male
0,0.0258248,-0.07700312,"('unsociable', 'sociable')",0.0258248,-0.0770031,-0.1028279
1,1.4918455,1.4613652,"('unfriendly', 'friendly')",1.4918455,1.4613652,-0.0304803
2,0.08329704,0.080194324,"('unlikable', 'likable')",0.083297,0.0801943,-0.0031027
3,0.42642325,0.5072246,"('repellent', 'pleasant')",0.4264233,0.5072246,0.0808013
4,-7.9779205,-8.08885,"('disliked', 'liked')",-7.9779205,-8.08885,-0.1109295
5,-0.31527424,-0.36352438,"('distant', 'outgoing')",-0.3152742,-0.3635244,-0.0482502
6,0.022489429,-0.026632585,"('distant', 'open')",0.0224894,-0.0266326,-0.049122
7,0.88155013,0.97437465,"('insensitive', 'sensitive')",0.8815501,0.9743747,0.0928246
8,1.227979,1.2116997,"('unaffectionate', 'affectionate')",1.2279789,1.2116997,-0.0162792
9,1.9162145,1.9340845,"('unaffectionate', 'caring')",1.9162145,1.9340845,0.01787
10,1.0133857,1.0537564,"('unsympathetic', 'sympathetic')",1.0133857,1.0537564,0.0403707
11,2.0789914,2.1131086,"('unhelpful', 'helpful')",2.0789914,2.1131086,0.0341172
12,-1.3326147,-1.3395845,"('unsupportive', 'supportive')",-1.3326147,-1.3395845,-0.0069698
13,0.13234517,0.05843903,"('impolite', 'polite')",0.1323452,0.058439,-0.0739062
14,0.34798884,0.30901587,"('antisocial', 'social')",0.3479888,0.3090159,-0.0389729
15,0.3325832,0.25994977,"('boring', 'funny')",0.3325832,0.2599498,-0.0726334
16,-0.021957893,-0.028334491,"('unpopular', 'popular')",-0.0219579,-0.0283345,-0.0063766
17,-0.410966,-0.40485016,"('nasty', 'nice')",-0.410966,-0.4048502,0.0061158
18,-0.19418488,-0.28018248,"('disagreeable', 'welcoming')",-0.1941849,-0.2801825,-0.0859976
19,-0.53006935,-0.5234607,"('inhospitable', 'hospitable')",-0.5300694,-0.5234607,0.0066087
20,0.52527654,0.54095817,"('rough', 'thoughtful')",0.5252765,0.5409582,0.0156817
21,0.1876499,0.23551759,"('immoral', 'moral')",0.1876499,0.2355176,0.0478677
22,-0.9269915,-0.95632815,"('untrustworthy', 'trustworthy')",-0.9269915,-0.9563282,-0.0293367
23,6.8048544,6.862775,"('insincere', 'sincere')",6.8048544,6.8627748,0.0579204
24,1.781611,1.7234066,"('dishonest', 'honest')",1.781611,1.7234066,-0.0582044
25,0.72953796,0.6873916,"('egoistic', 'altruistic')",0.729538,0.6873916,-0.0421464
26,1.1852318,1.1253709,"('hardhearted', 'benevolent')",1.1852318,1.1253709,-0.0598609
27,1.4975373,1.428755,"('hardhearted', 'softhearted')",1.4975373,1.428755,-0.0687823
28,1.3777845,1.3295664,"('disloyal', 'loyal')",1.3777845,1.3295664,-0.0482181
29,-1.1582885,-1.2232245,"('unfair', 'fair')",-1.1582885,-1.2232245,-0.064936
30,1.2310394,1.1304345,"('intolerant', 'tolerant')",1.2310394,1.1304345,-0.1006049
31,-1.9704865,-1.9109578,"('evil', 'good')",-1.9704865,-1.9109578,0.0595287
32,1.3220336,1.2661575,"('unkind', 'kind')",1.3220336,1.2661575,-0.0558761
33,-0.41122785,-0.47120556,"('wrong', 'right')",-0.4112279,-0.4712056,-0.0599777
34,5.3121552,5.406885,"('mean', 'honorable')",5.3121552,5.4068851,0.0947299
35,-1.0866808,-1.2121844,"('corrupt', 'incorrupt')",-1.0866808,-1.2121844,-0.1255036
36,-0.54628396,-0.63163203,"('hostile', 'amicable')",-0.546284,-0.631632,-0.085348
37,0.5497887,0.59636277,"('fake', 'genuine')",0.5497887,0.5963628,0.0465741
38,0.012107711,-0.012916438,"('untruthful', 'truthful')",0.0121077,-0.0129164,-0.0250241
39,0.6841457,0.6649484,"('exploitative', 'cooperative')",0.6841457,0.6649484,-0.0191973
40,-1.8464924,-1.8968675,"('stingy', 'generous')",-1.8464924,-1.8968675,-0.0503751
41,0.5864843,0.52375644,"('unforgiving', 'forgiving')",0.5864843,0.5237564,-0.0627279
42,-3.1823266,-3.2108054,"('unreliable', 'reliable')",-3.1823266,-3.2108054,-0.0284788
43,1.1010234,1.1061954,"('irresponsible', 'responsible')",1.1010234,1.1061954,0.005172
44,-1.6600773,-1.6707598,"('prejudiced', 'unprejudiced')",-1.6600773,-1.6707598,-0.0106825
45,-0.009649936,-0.020335808,"('incompetent', 'competent')",-0.0096499,-0.0203358,-0.0106859
46,-0.47068027,-0.46215028,"('uncompetitive', 'competitive')",-0.4706803,-0.4621503,0.00853
47,5.8188753,5.8655562,"('stupid', 'smart')",5.8188753,5.8655562,0.0466809
48,1.1472758,1.1203599,"('unintelligent', 'intelligent')",1.1472758,1.1203599,-0.0269159
49,0.56097573,0.57778805,"('unable', 'able')",0.5609757,0.5777881,0.0168124
50,-0.25155187,-0.22770973,"('clumsy', 'skillful')",-0.2515519,-0.2277097,0.0238422
51,0.42554212,0.38027662,"('uneducated', 'educated')",0.4255421,0.3802766,-0.0452655
52,-0.27080828,-0.39372328,"('irrational', 'rational')",-0.2708083,-0.3937233,-0.122915
53,0.12829736,0.13728659,"('uncreative', 'creative')",0.1282974,0.1372866,0.0089892
54,1.3124052,1.3061014,"('incapable', 'capable')",1.3124052,1.3061014,-0.0063038
55,0.75392246,0.8190496,"('incompetent', 'clever')",0.7539225,0.8190496,0.0651271
56,0.57262176,0.53520423,"('impractical', 'practical')",0.5726218,0.5352042,-0.0374176
57,-3.1295485,-3.1144948,"('unimaginative', 'imaginative')",-3.1295485,-3.1144948,0.0150537
58,-0.2123218,-0.16065904,"('undiscriminating', 'discriminating')",-0.2123218,-0.160659,0.0516628
59,0.15717381,0.11111414,"('foolish', 'wise')",0.1571738,0.1111141,-0.0460597
60,0.8975721,0.92583454,"('inefficient', 'efficient')",0.8975721,0.9258345,0.0282624
61,1.1895614,1.0483788,"('illogical', 'logical')",1.1895614,1.0483788,-0.1411826
62,0.92762846,0.9630099,"('incompetent', 'brilliant')",0.9276285,0.9630099,0.0353814
63,0.8144791,0.8730399,"('unperceptive', 'insightful')",0.8144791,0.8730399,0.0585608
64,-7.087988,-7.1309543,"('shy', 'confident')",-7.0879879,-7.1309543,-0.0429664
65,0.1778108,0.19880748,"('insecure', 'secure')",0.1778108,0.1988075,0.0209967
66,-0.6406701,-0.64908195,"('inactive', 'active')",-0.6406701,-0.6490819,-0.0084118
67,-0.1027878,-0.12377365,"('doubtful', 'determined')",-0.1027878,-0.1237736,-0.0209858
68,-0.34022793,-0.41172448,"('dependent', 'independent')",-0.3402279,-0.4117245,-0.0714966
69,-2.0175827,-2.0249553,"('lazy', 'industrious')",-2.0175827,-2.0249553,-0.0073726
70,0.821137,0.85426986,"('lethargic', 'energetic')",0.821137,0.8542699,0.0331329
71,0.78329414,0.7595453,"('diffident', 'self-confident')",0.7832941,0.7595453,-0.0237488
72,0.5278859,0.5803805,"('unambitious', 'ambitious')",0.5278859,0.5803805,0.0524946
73,-3.534747,-3.514362,"('helpless', 'self-reliant')",-3.5347469,-3.5143621,0.0203848
74,0.21196266,0.19200619,"('undedicated', 'dedicated')",0.2119627,0.1920062,-0.0199565
75,-1.6719319,-1.587854,"('meek', 'impulsive')",-1.6719319,-1.587854,0.0840779
76,0.40229717,0.49056908,"('anxious', 'daring')",0.4022972,0.4905691,0.0882719
77,-0.9807849,-0.9173131,"('unmotivated', 'motivated')",-0.9807849,-0.9173131,0.0634718
78,-0.14384788,-0.14837131,"('nonresilient', 'resilient')",-0.1438479,-0.1483713,-0.0045234
79,-0.20665526,-0.20882769,"('wavering', 'unwavering')",-0.2066553,-0.2088277,-0.0021724
80,0.050126784,0.016864885,"('dominated', 'dominating')",0.0501268,0.0168649,-0.0332619
81,0.16269875,0.24720535,"('submissive', 'aggressive')",0.1626987,0.2472053,0.0845066
82,6.5471964,6.6738105,"('poor', 'rich')",6.5471964,6.6738105,0.1266141
83,-0.5970632,-0.6130315,"('powerless', 'powerful')",-0.5970632,-0.6130315,-0.0159683
84,0.6856614,0.6374728,"('inferior', 'superior')",0.6856614,0.6374728,-0.0481886
85,0.10121644,0.060897175,"('insignificant', 'prestigious')",0.1012164,0.0608972,-0.0403192
86,0.4525259,0.38031295,"('uninfluential', 'influential')",0.4525259,0.3803129,-0.072213
87,0.36989003,0.47495496,"('unsuccessful', 'successful')",0.36989,0.474955,0.105065
88,0.504721,0.4782349,"('low', 'eminent')",0.504721,0.4782349,-0.0264861
