,calendar_male,calendar_female,tuple,average_male,average_female,female-male
0,0.057204355,0.02103252,"('unsociable', 'sociable')",0.0572044,0.0210325,-0.0361719
1,1.4215761,1.3688679,"('unfriendly', 'friendly')",1.4215761,1.3688679,-0.0527082
2,0.40927717,0.5510693,"('unlikable', 'likable')",0.4092772,0.5510693,0.1417921
3,0.8972266,0.92207897,"('repellent', 'pleasant')",0.8972266,0.922079,0.0248524
4,-7.00692,-7.1465855,"('disliked', 'liked')",-7.0069199,-7.1465855,-0.1396656
5,-0.27160645,-0.3054096,"('distant', 'outgoing')",-0.2716064,-0.3054096,-0.0338032
6,0.20321056,0.07203757,"('distant', 'open')",0.2032106,0.0720376,-0.131173
7,1.0835377,1.0891045,"('insensitive', 'sensitive')",1.0835377,1.0891045,0.0055668
8,1.1731086,1.0568455,"('unaffectionate', 'affectionate')",1.1731086,1.0568455,-0.1162631
9,1.2963703,1.3537376,"('unaffectionate', 'caring')",1.2963703,1.3537376,0.0573673
10,0.8002162,0.73037994,"('unsympathetic', 'sympathetic')",0.8002162,0.7303799,-0.0698363
11,1.3543471,1.3882248,"('unhelpful', 'helpful')",1.3543471,1.3882248,0.0338777
12,-1.6587344,-1.6628673,"('unsupportive', 'supportive')",-1.6587344,-1.6628673,-0.0041329
13,-0.43611348,-0.48773324,"('impolite', 'polite')",-0.4361135,-0.4877332,-0.0516197
14,-0.19318259,-0.233047,"('antisocial', 'social')",-0.1931826,-0.233047,-0.0398644
15,0.066903576,-0.10680468,"('boring', 'funny')",0.0669036,-0.1068047,-0.1737083
16,-0.17214242,-0.15323007,"('unpopular', 'popular')",-0.1721424,-0.1532301,0.0189123
17,-0.2568677,-0.3104723,"('nasty', 'nice')",-0.2568677,-0.3104723,-0.0536046
18,-0.35413933,-0.4199115,"('disagreeable', 'welcoming')",-0.3541393,-0.4199115,-0.0657722
19,-0.61619234,-0.5736229,"('inhospitable', 'hospitable')",-0.6161923,-0.5736229,0.0425694
20,1.1300501,1.0295187,"('rough', 'thoughtful')",1.1300501,1.0295187,-0.1005314
21,-0.57898444,-0.46568748,"('immoral', 'moral')",-0.5789844,-0.4656875,0.1132969
22,-0.304246,-0.3620507,"('untrustworthy', 'trustworthy')",-0.304246,-0.3620507,-0.0578047
23,5.8594813,5.986125,"('insincere', 'sincere')",5.8594813,5.986125,0.1266437
24,1.3237934,1.2196885,"('dishonest', 'honest')",1.3237934,1.2196885,-0.1041049
25,0.61367184,0.574057,"('egoistic', 'altruistic')",0.6136718,0.574057,-0.0396148
26,0.8408324,0.6296946,"('hardhearted', 'benevolent')",0.8408324,0.6296946,-0.2111378
27,1.6830122,1.3135616,"('hardhearted', 'softhearted')",1.6830122,1.3135616,-0.3694506
28,1.1841296,1.126257,"('disloyal', 'loyal')",1.1841296,1.1262569,-0.0578727
29,-0.27209613,-0.43917522,"('unfair', 'fair')",-0.2720961,-0.4391752,-0.1670791
30,0.57086706,0.6345937,"('intolerant', 'tolerant')",0.5708671,0.6345937,0.0637266
31,-0.7127568,-0.8450129,"('evil', 'good')",-0.7127568,-0.8450129,-0.1322561
32,1.1065454,0.9635841,"('unkind', 'kind')",1.1065454,0.9635841,-0.1429613
33,-0.56085277,-0.5261984,"('wrong', 'right')",-0.5608528,-0.5261984,0.0346544
34,4.178385,4.34633,"('mean', 'honorable')",4.1783848,4.3463302,0.1679454
35,-0.8329822,-1.0898483,"('corrupt', 'incorrupt')",-0.8329822,-1.0898483,-0.2568661
36,-0.5463188,-0.64359856,"('hostile', 'amicable')",-0.5463188,-0.6435986,-0.0972798
37,0.74474114,0.66540015,"('fake', 'genuine')",0.7447411,0.6654001,-0.079341
38,-0.5762166,-0.37438267,"('untruthful', 'truthful')",-0.5762166,-0.3743827,0.2018339
39,0.0741469,0.08787699,"('exploitative', 'cooperative')",0.0741469,0.087877,0.0137301
40,-0.9354504,-1.2218828,"('stingy', 'generous')",-0.9354504,-1.2218828,-0.2864324
41,0.31262043,0.2961892,"('unforgiving', 'forgiving')",0.3126204,0.2961892,-0.0164312
