,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
35,-1.4372588,-1.5386922,"('corrupt', 'incorrupt')",-1.8050638,-2.0050104,-0.5055275,-0.6549623,-1.2492834,-1.3995549,-0.1502715
36,-2.4502676,-2.463865,"('hostile', 'amicable')",-2.5471184,-2.5846274,-0.2529399,-0.3694057,-1.7501086,-1.8059661,-0.0558575
37,-0.1322647,-0.16573311,"('fake', 'genuine')",-0.26393187,-0.16908978,-0.023333121,-0.011700371,-0.1398432,-0.1155078,0.0243354
38,0.57969564,0.55371267,"('untruthful', 'truthful')",0.3110685,0.37594968,-0.20769548,-0.14616379,0.2276895,0.2611662,0.0334767
39,0.982735,0.9231971,"('exploitative', 'cooperative')",2.3738198,2.2602217,0.42474103,0.385777,1.2604319,1.1897319,-0.0707
40,-0.04256764,0.029517608,"('stingy', 'generous')",0.43947437,0.57149947,-2.2282383,-2.3198483,-0.6104439,-0.5729438,0.0375001
41,0.6705298,0.64649993,"('unforgiving', 'forgiving')",1.5513712,1.6935863,-0.24819648,-0.32498768,0.6579015,0.6716995,0.013798
42,0.61147696,0.6426985,"('unreliable', 'reliable')",0.9197025,1.1774086,-3.141906,-2.9734917,-0.5369089,-0.3844615,0.1524474
43,1.4802126,1.5189025,"('irresponsible', 'responsible')",1.8388864,2.0562263,0.36757773,0.47655588,1.2288922,1.3505616,0.1216694
44,-0.1855379,-0.17373262,"('prejudiced', 'unprejudiced')",-0.6310651,-0.66071486,-1.3996278,-1.3751903,-0.7387436,-0.7365459,0.0021977
45,0.9132579,0.99080974,"('incompetent', 'competent')",1.3906163,1.5954585,-0.014678404,-0.035191633,0.7630653,0.8503589,0.0872936
46,0.7477067,0.74040407,"('uncompetitive', 'competitive')",1.5372992,1.7147484,-1.3762356,-1.378684,0.3029234,0.3588228,0.0558994
47,0.8991653,0.8629453,"('stupid', 'smart')",1.2423692,1.2465103,6.0255947,6.141234,2.7223765,2.7502298,0.0278533
48,1.1039987,1.044475,"('unintelligent', 'intelligent')",0.5268309,0.5395621,0.5365039,0.52025837,0.7224445,0.7014318,-0.0210127
49,-1.5320448,-1.4874306,"('unable', 'able')",-0.5667348,-0.41592166,0.1039054,0.21222025,-0.6649581,-0.5637107,0.1012474
50,-1.2444695,-1.3260456,"('clumsy', 'skillful')",-0.7532745,-0.7942301,0.1381584,0.10654457,-0.6198619,-0.6712437,-0.0513818
51,-0.47897303,-0.58407503,"('uneducated', 'educated')",0.26234683,0.32498702,-0.18544313,-0.19687654,-0.1340231,-0.1519882,-0.0179651
52,-1.1018473,-1.3016437,"('irrational', 'rational')",-1.0945637,-1.4103705,0.09356033,-0.012112312,-0.7009503,-0.9080422,-0.2070919
53,-1.2550759,-1.335649,"('uncreative', 'creative')",-0.32981038,-0.41547564,0.68430626,0.6605551,-0.3001933,-0.3635232,-0.0633299
54,-1.064976,-1.0569829,"('incapable', 'capable')",-0.69848293,-0.74045885,1.0395211,1.1258223,-0.2413126,-0.2238731,0.0174395
55,1.2949567,1.2882314,"('incompetent', 'clever')",1.6770074,1.7961292,0.30514908,0.3224765,1.0923711,1.1356123,0.0432412
56,2.1228783,2.1418593,"('impractical', 'practical')",1.9427861,2.1472611,-0.05111751,0.11539398,1.3381823,1.4681716,0.1299893
57,0.44208914,0.43616325,"('unimaginative', 'imaginative')",1.0685948,1.0798482,-3.2439845,-3.1473682,-0.5777668,-0.5437856,0.0339812
58,0.5871462,0.5596226,"('undiscriminating', 'discriminating')",0.42746547,0.5380744,-0.1975718,-0.2500509,0.2723466,0.2825487,0.0102021
59,-0.71684164,-0.73375964,"('foolish', 'wise')",0.16078366,0.11038831,0.44754586,0.49524975,-0.0361707,-0.0427072,-0.0065365
60,2.4883208,2.491622,"('inefficient', 'efficient')",3.28598,3.4061854,-0.023362558,0.095744506,1.9169793,1.9978506,0.0808713
61,0.5501523,0.28002158,"('illogical', 'logical')",1.2011424,1.0011882,0.3576375,0.15428406,0.7029774,0.4784979,-0.2244795
62,1.5893667,1.6966062,"('incompetent', 'brilliant')",2.1549084,2.357634,0.55576944,0.7551248,1.4333482,1.6031218,0.1697736
63,0.8492194,0.89880955,"('unperceptive', 'insightful')",1.9811105,2.167115,0.32838395,0.3493787,1.0529046,1.1384344,0.0855298
64,-0.02084826,-0.02883312,"('shy', 'confident')",-0.02048926,-0.07944814,-6.626534,-6.57875,-2.2226238,-2.2290104,-0.0063866
65,0.64707816,0.45538032,"('insecure', 'secure')",1.347481,1.2370777,0.094818026,0.15602675,0.6964591,0.6161616,-0.0802975
66,-1.7770307,-1.7902722,"('inactive', 'active')",-1.6011128,-1.638522,0.17218484,0.079238564,-1.0686529,-1.1165186,-0.0478657
67,1.3960649,1.335491,"('doubtful', 'determined')",1.2923442,1.1828594,-0.43780172,-0.45751888,0.7502025,0.6869438,-0.0632587
68,-1.0490681,-1.100805,"('dependent', 'independent')",0.17485948,0.21256836,-1.0898765,-1.1392188,-0.654695,-0.6758185,-0.0211235
69,-0.68877316,-0.6856343,"('lazy', 'industrious')",-0.20132454,-0.2575946,-0.74248147,-0.8459722,-0.544193,-0.5964003,-0.0522073
70,0.9357664,0.9279737,"('lethargic', 'energetic')",1.6405567,1.7960784,0.11441859,0.22252908,0.8969138,0.9821938,0.08528
71,1.2234473,1.2181302,"('diffident', 'self-confident')",1.0196958,1.0011594,0.5444747,0.55549324,0.9292059,0.9249277,-0.0042782
72,1.3139141,1.351111,"('unambitious', 'ambitious')",0.42449516,0.52643114,0.09480626,0.34134424,0.6110719,0.7396288,0.1285569
73,0.6636885,0.7423833,"('helpless', 'self-reliant')",-0.6738141,-0.6365215,-3.4519064,-3.340402,-1.1540107,-1.07818,0.0758307
74,0.5156,0.5444962,"('undedicated', 'dedicated')",0.58755934,0.7889447,-0.5186529,-0.5419402,0.1948355,0.2638336,0.0689981
75,-1.2137442,-1.0490028,"('meek', 'impulsive')",-1.6830449,-1.6575712,-0.56289846,-0.4433887,-1.1532292,-1.0499876,0.1032416
76,0.77164495,0.67502147,"('anxious', 'daring')",0.30762225,0.3946974,-0.4164679,-0.3770736,0.2209331,0.2308818,0.0099487
77,0.7428696,0.7474085,"('unmotivated', 'motivated')",0.99163365,0.9918163,-1.1831489,-1.1480448,0.1837848,0.19706,0.0132752
78,-0.13507359,-0.1444517,"('nonresilient', 'resilient')",0.20905225,0.3587133,-0.56697714,-0.59523535,-0.1643328,-0.1269913,0.0373415
79,-1.813953,-1.8633289,"('wavering', 'unwavering')",-2.2956784,-2.4002774,-0.4363562,-0.3676462,-1.5153292,-1.5437508,-0.0284216
80,0.57363856,0.5348348,"('dominated', 'dominating')",1.1686414,1.1672475,-0.8653066,-0.8108125,0.2923245,0.29709,0.0047655
81,1.7980428,1.8332934,"('submissive', 'aggressive')",2.1372175,2.2226758,-0.7389709,-0.59503525,1.0654298,1.1536446,0.0882148
82,-0.69800586,-0.7138674,"('poor', 'rich')",-0.17998052,-0.0996568,6.8785577,6.974449,2.0001904,2.0536416,0.0534512
83,0.2737407,0.1574421,"('powerless', 'powerful')",-0.23839794,-0.2833309,-0.78213966,-0.80678993,-0.2489323,-0.3108929,-0.0619606
84,-0.13183156,-0.22330321,"('inferior', 'superior')",-0.766629,-0.8726595,0.22503647,0.08469652,-0.2244747,-0.3370887,-0.112614
85,-0.9136453,-0.9961022,"('insignificant', 'prestigious')",-1.6032463,-1.7650311,-0.26617527,-0.43669662,-0.927689,-1.0659432,-0.1382542
86,-0.086039804,-0.16777441,"('uninfluential', 'influential')",0.7284861,0.7760408,0.028377006,0.04764565,0.2236078,0.2186373,-0.0049705
87,-0.19460739,-0.25825608,"('unsuccessful', 'successful')",0.9961856,0.95382404,0.657749,0.6201277,0.4864424,0.4385652,-0.0478772
88,-0.07798693,-0.13455823,"('low', 'eminent')",0.028584294,0.014634133,-0.416838,-0.35725802,-0.1554135,-0.1590607,-0.0036472
