,rockwell_male,rockwell_female,tuple,automation_male,automation_female,inc_male,inc_female,average_male,average_female,female-male
21,-0.30139977,-0.34182873,"('immoral', 'moral')",-0.26327133,-0.24879375,-0.5994837,-0.59624976,-0.3880516,-0.3956241,-0.0075725
22,-0.26085505,-0.25279903,"('untrustworthy', 'trustworthy')",-0.6491263,-0.6651405,-0.9245323,-0.93841326,-0.6115046,-0.6187843,-0.0072797
23,-0.1255951,-0.125797,"('insincere', 'sincere')",-1.0234058,-1.049897,5.707568,5.704069,1.5195223,1.5094584,-0.0100639
24,0.47687152,0.5052794,"('dishonest', 'honest')",-1.3813051,-1.3908757,0.6945945,0.6043469,-0.0699464,-0.0937498,-0.0238034
25,1.1333177,1.1275768,"('egoistic', 'altruistic')",0.361764,0.30596292,1.0708985,1.0858812,0.8553267,0.839807,-0.0155197
26,2.3922744,2.3638546,"('hardhearted', 'benevolent')",0.9320828,0.8608725,1.552222,1.4119738,1.6255264,1.545567,-0.0799594
27,-0.3047136,-0.27869874,"('hardhearted', 'softhearted')",-0.4964031,-0.46227506,1.5721264,1.448563,0.2570032,0.235863,-0.0211402
28,-0.1463754,-0.2454282,"('disloyal', 'loyal')",-1.3050436,-1.4138427,0.698528,0.59675664,-0.2509637,-0.3541714,-0.1032077
29,0.32947606,0.24557094,"('unfair', 'fair')",-1.0670527,-1.1244711,-0.26982886,-0.46185178,-0.3358018,-0.4469173,-0.1111155
30,-0.45764646,-0.46705574,"('intolerant', 'tolerant')",-0.78767717,-0.7928778,1.121491,0.94352704,-0.0412776,-0.1054688,-0.0641912
31,0.47292882,0.39766777,"('evil', 'good')",-0.4171009,-0.5987649,-0.89068437,-1.0117457,-0.2782855,-0.4042809,-0.1259954
32,0.46308547,0.40562788,"('unkind', 'kind')",-1.1314358,-1.0925857,0.9377568,0.77062726,0.0898022,0.0278898,-0.0619124
33,1.8021475,1.6705346,"('wrong', 'right')",1.0226016,0.79910207,-0.44624862,-0.48431557,0.7928335,0.6617737,-0.1310598
34,-0.19433516,-0.13768557,"('mean', 'honorable')",0.098448835,0.17171068,5.7759056,5.910066,1.8933398,1.9813638,0.088024
35,0.45793965,0.352121,"('corrupt', 'incorrupt')",0.50511837,0.39804736,-0.06541419,-0.15946996,0.2992146,0.1968995,-0.1023151
36,0.69914705,0.5497158,"('hostile', 'amicable')",0.10060022,-0.15952206,0.19842096,0.025667649,0.3327227,0.1386205,-0.1941022
37,-0.14736807,-0.11797562,"('fake', 'genuine')",-0.09235392,-0.025591407,0.09764129,0.1078863,-0.0473602,-0.0118936,0.0354666
38,-0.2867588,-0.26087767,"('untruthful', 'truthful')",-0.9973836,-1.0296422,0.10340373,0.0988838,-0.3935796,-0.3972121,-0.0036325
39,1.3635556,1.4075481,"('exploitative', 'cooperative')",0.38634005,0.44249836,0.13573264,0.14736252,0.6285427,0.665803,0.0372603
40,0.8191053,0.8260557,"('stingy', 'generous')",-0.007757563,-0.05017385,-1.4190009,-1.6162577,-0.202551,-0.2801253,-0.0775743
41,0.4536616,0.3685382,"('unforgiving', 'forgiving')",-0.28506368,-0.43328843,0.30124998,0.10752663,0.156616,0.0142588,-0.1423572
42,-0.48785475,-0.4726192,"('unreliable', 'reliable')",-0.9015494,-0.8319028,-3.1276236,-3.1127057,-1.505676,-1.4724092,0.0332668
43,-0.16299663,-0.07880942,"('irresponsible', 'responsible')",-0.90745676,-0.8647669,0.2990279,0.25636956,-0.2571418,-0.2290689,0.0280729
44,-1.2021987,-1.1678185,"('prejudiced', 'unprejudiced')",-0.2873175,-0.27092013,-1.6230725,-1.6211007,-1.0375296,-1.0199464,0.0175832
45,-0.6562308,-0.5387821,"('incompetent', 'competent')",-0.8585398,-0.81701314,-0.3344791,-0.36122796,-0.6164166,-0.5723411,0.0440755
46,-0.2503357,-0.20767671,"('uncompetitive', 'competitive')",0.44949284,0.587625,-0.43455836,-0.4885744,-0.0784671,-0.0362087,0.0422584
47,0.21954927,0.36006984,"('stupid', 'smart')",-0.15440671,-0.037563637,5.459497,5.5996947,1.8415465,1.9740671,0.1325206
48,0.4062996,0.32346368,"('unintelligent', 'intelligent')",0.9474,0.90632695,0.9169579,0.83319634,0.7568858,0.6876624,-0.0692234
49,-0.8500142,-0.90375364,"('unable', 'able')",-0.17075565,-0.09604855,-0.049575824,0.113723025,-0.3567819,-0.2953597,0.0614222
50,-0.70315266,-0.6944374,"('clumsy', 'skillful')",-0.28563517,-0.24479921,0.004470609,0.012456216,-0.3281057,-0.3089268,0.0191789
51,-0.4626051,-0.5911955,"('uneducated', 'educated')",-0.28578624,-0.30989724,0.928365,0.8263049,0.0599912,-0.0249293,-0.0849205
52,0.5845188,0.46112108,"('irrational', 'rational')",0.2623792,0.06888139,0.06447853,-0.011637351,0.3037922,0.1727884,-0.1310038
53,1.4765013,1.3675663,"('uncreative', 'creative')",-0.04088403,-0.1589775,0.9754183,0.8238285,0.8036785,0.6774724,-0.1262061
54,0.05685983,-0.046213247,"('incapable', 'capable')",-0.52927375,-0.6325893,1.0663787,1.1142731,0.1979883,0.1451568,-0.0528315
55,-0.5938967,-0.53326523,"('incompetent', 'clever')",-0.7298511,-0.6725353,0.062028773,0.066048965,-0.420573,-0.3799172,0.0406558
56,0.8685076,0.8939794,"('impractical', 'practical')",0.5120507,0.56220543,-0.3329186,-0.3196663,0.3492132,0.3788395,0.0296263
57,-0.66705084,-0.6809821,"('unimaginative', 'imaginative')",-0.25273204,-0.29419982,-2.4109519,-2.5391028,-1.1102449,-1.1714282,-0.0611833
58,1.0358429,0.9843024,"('undiscriminating', 'discriminating')",1.3631381,1.243336,0.16064078,0.07303737,0.8532073,0.7668919,-0.0863154
59,0.001804173,0.0070535187,"('foolish', 'wise')",-0.91866726,-1.0088054,0.2440039,0.27123284,-0.2242864,-0.2435064,-0.01922
60,-0.35785493,-0.24038397,"('inefficient', 'efficient')",1.000871,1.1586505,0.016783003,0.066699386,0.219933,0.328322,0.108389
61,1.3161379,1.1972641,"('illogical', 'logical')",1.3930979,1.2672422,0.4335152,0.3276443,1.0475836,0.9307168,-0.1168668
62,-0.21633242,-0.078468546,"('incompetent', 'brilliant')",-0.22078651,-0.123248816,0.07800535,0.23832172,-0.1197045,0.0122015,0.131906
63,0.25996298,0.30934232,"('unperceptive', 'insightful')",0.060992833,0.10349479,0.9604522,0.9682526,0.427136,0.4603632,0.0332272
64,-0.55333215,-0.6075059,"('shy', 'confident')",-0.26348883,-0.27176738,-6.3536277,-6.40973,-2.3901496,-2.4296678,-0.0395182
65,-0.42725465,-0.38791135,"('insecure', 'secure')",-0.43126443,-0.39080065,-0.39506054,-0.37680805,-0.4178599,-0.3851734,0.0326865
66,-0.34951985,-0.365072,"('inactive', 'active')",-0.21294253,-0.2192638,1.1920911,1.1992246,0.2098762,0.2049629,-0.0049133
67,0.32983953,0.3142431,"('doubtful', 'determined')",0.94029963,0.9475528,-0.48739174,-0.46487808,0.2609158,0.2656393,0.0047235
68,-0.5280927,-0.67167354,"('dependent', 'independent')",0.5517017,0.48967898,-0.24920833,-0.3232822,-0.0751998,-0.1684256,-0.0932258
69,1.3842335,1.2975571,"('lazy', 'industrious')",1.7814149,1.6932174,-0.41627085,-0.3943556,0.9164592,0.865473,-0.0509862
70,-1.1318182,-1.064397,"('lethargic', 'energetic')",-0.9753997,-0.87023234,0.36399013,0.41749877,-0.5810759,-0.5057102,0.0753657
71,1.6479031,1.63968,"('diffident', 'self-confident')",-0.1591062,-0.20646435,0.59814245,0.557664,0.6956464,0.6636265,-0.0320199
72,-0.40955558,-0.3537833,"('unambitious', 'ambitious')",-0.09175563,-0.0686228,-1.0604337,-0.970573,-0.5205816,-0.4643264,0.0562552
73,0.50626945,0.49549043,"('helpless', 'self-reliant')",0.17258723,0.088402525,-3.4425364,-3.4292805,-0.9212266,-0.9484625,-0.0272359
74,0.9715015,0.97486436,"('undedicated', 'dedicated')",0.19207779,0.21116403,0.1552716,0.07153873,0.439617,0.419189,-0.020428
75,-1.4465921,-1.472,"('meek', 'impulsive')",-0.8602641,-0.9365385,-0.29863745,-0.21568897,-0.8684978,-0.8747425,-0.0062447
76,-0.53629893,-0.4541141,"('anxious', 'daring')",-0.14078256,-0.004595896,0.23631224,0.3180774,-0.1469231,-0.0468775,0.1000456
77,-1.0358444,-1.0661343,"('unmotivated', 'motivated')",0.09445004,0.064676754,-0.7632853,-0.6925602,-0.5682266,-0.5646726,0.003554
78,0.027227372,-0.009730285,"('nonresilient', 'resilient')",1.0412937,1.0674719,0.54364216,0.6215935,0.5373878,0.5597783,0.0223905
79,-0.6686716,-0.72663707,"('wavering', 'unwavering')",-1.0780737,-1.1680043,-0.13579778,-0.075680345,-0.6275144,-0.6567739,-0.0292595
80,-0.24009961,-0.125539,"('dominated', 'dominating')",0.21638191,0.4035216,-1.0584688,-0.90198326,-0.3607288,-0.2080002,0.1527286
81,-1.5869118,-1.5937316,"('submissive', 'aggressive')",0.08184518,0.15794191,-0.63067293,-0.5923392,-0.7119132,-0.676043,0.0358702
82,-0.6187892,-0.6565424,"('poor', 'rich')",-0.7905342,-0.79699874,5.78837,5.911221,1.4596821,1.4858932,0.0262111
83,-0.08894188,-0.10552367,"('powerless', 'powerful')",0.018770762,-0.02597545,-0.94203115,-0.96857834,-0.3374008,-0.3666925,-0.0292917
84,0.92132485,0.8612297,"('inferior', 'superior')",0.8219396,0.79155886,0.9476427,0.909433,0.896969,0.8540738,-0.0428952
85,0.7984354,0.7032176,"('insignificant', 'prestigious')",-0.3000875,-0.43583256,0.5753371,0.4786316,0.357895,0.2486722,-0.1092228
86,0.9544112,0.87283903,"('uninfluential', 'influential')",0.49697843,0.36758256,0.061341856,-0.08460872,0.5042439,0.385271,-0.1189729
87,0.6228168,0.7189638,"('unsuccessful', 'successful')",0.80172396,0.9088242,0.7179081,0.8699284,0.7141496,0.8325721,0.1184225
88,-0.0979417,-0.15626132,"('low', 'eminent')",-0.9869388,-1.0374085,-0.0382976,-0.10930258,-0.3743927,-0.4343241,-0.0599314
