,heyday_male,heyday_female,tuple,average_male,average_female,female-male
47,2.7416348,2.8302917,"('stupid', 'smart')",2.7416348,2.8302917,0.0886569
48,0.0014211396,-0.08630749,"('unintelligent', 'intelligent')",0.0014211,-0.0863075,-0.0877286
49,-0.1814862,-0.18190391,"('unable', 'able')",-0.1814862,-0.1819039,-0.0004177
50,-0.34484258,-0.4201638,"('clumsy', 'skillful')",-0.3448426,-0.4201638,-0.0753212
51,1.1781051,1.0590577,"('uneducated', 'educated')",1.1781051,1.0590577,-0.1190474
52,-1.1006767,-1.1597742,"('irrational', 'rational')",-1.1006767,-1.1597742,-0.0590975
53,-0.82159096,-0.9567,"('uncreative', 'creative')",-0.821591,-0.9567,-0.135109
54,-0.0006239116,-0.027657807,"('incapable', 'capable')",-0.0006239,-0.0276578,-0.0270339
55,0.56006473,0.5821417,"('incompetent', 'clever')",0.5600647,0.5821417,0.022077
56,1.0650845,1.0697932,"('impractical', 'practical')",1.0650845,1.0697932,0.0047087
57,-2.6406386,-2.7345781,"('unimaginative', 'imaginative')",-2.6406386,-2.7345781,-0.0939395
58,-0.9525279,-0.9318182,"('undiscriminating', 'discriminating')",-0.9525279,-0.9318182,0.0207097
59,-0.0681092,-0.10514533,"('foolish', 'wise')",-0.0681092,-0.1051453,-0.0370361
60,0.20239991,0.28050008,"('inefficient', 'efficient')",0.2023999,0.2805001,0.0781002
61,-0.23168305,-0.2680644,"('illogical', 'logical')",-0.231683,-0.2680644,-0.0363814
62,0.5669207,0.6797194,"('incompetent', 'brilliant')",0.5669207,0.6797194,0.1127987
63,1.0215095,0.9693614,"('unperceptive', 'insightful')",1.0215095,0.9693614,-0.0521481
64,-2.3323774,-2.3171184,"('shy', 'confident')",-2.3323774,-2.3171184,0.015259
65,0.32161462,0.23996618,"('insecure', 'secure')",0.3216146,0.2399662,-0.0816484
66,-0.6533243,-0.73663217,"('inactive', 'active')",-0.6533243,-0.7366322,-0.0833079
67,0.33013293,0.32652113,"('doubtful', 'determined')",0.3301329,0.3265211,-0.0036118
68,0.19585635,0.13393305,"('dependent', 'independent')",0.1958563,0.1339331,-0.0619232
69,-1.5588598,-1.5097538,"('lazy', 'industrious')",-1.5588598,-1.5097538,0.049106
70,0.8495504,0.89211196,"('lethargic', 'energetic')",0.8495504,0.892112,0.0425616
71,-0.66595846,-0.73060435,"('diffident', 'self-confident')",-0.6659585,-0.7306044,-0.0646459
72,-0.004943233,0.017672624,"('unambitious', 'ambitious')",-0.0049432,0.0176726,0.0226158
73,-2.1852844,-2.0764709,"('helpless', 'self-reliant')",-2.1852844,-2.0764709,0.1088135
74,-0.03452722,0.06918695,"('undedicated', 'dedicated')",-0.0345272,0.0691869,0.1037141
75,-0.20084049,-0.094313934,"('meek', 'impulsive')",-0.2008405,-0.0943139,0.1065266
76,0.63222635,0.4784738,"('anxious', 'daring')",0.6322263,0.4784738,-0.1537525
77,-0.56842136,-0.6337291,"('unmotivated', 'motivated')",-0.5684214,-0.6337291,-0.0653077
78,-0.019121544,-0.15961143,"('nonresilient', 'resilient')",-0.0191215,-0.1596114,-0.1404899
79,-0.7115531,-0.8753665,"('wavering', 'unwavering')",-0.7115531,-0.8753665,-0.1638134
80,1.6272258,1.5528654,"('dominated', 'dominating')",1.6272258,1.5528654,-0.0743604
81,1.3746016,1.3995003,"('submissive', 'aggressive')",1.3746016,1.3995003,0.0248987
82,3.109118,3.0329857,"('poor', 'rich')",3.109118,3.0329857,-0.0761323
83,-0.43767238,-0.52010727,"('powerless', 'powerful')",-0.4376724,-0.5201073,-0.0824349
84,-0.24769197,-0.22140944,"('inferior', 'superior')",-0.247692,-0.2214094,0.0262826
85,-1.1636279,-1.2534312,"('insignificant', 'prestigious')",-1.1636279,-1.2534312,-0.0898033
86,0.3133895,0.16553974,"('uninfluential', 'influential')",0.3133895,0.1655397,-0.1478498
87,0.36900765,0.27593106,"('unsuccessful', 'successful')",0.3690076,0.2759311,-0.0930765
88,0.6438417,0.5019706,"('low', 'eminent')",0.6438417,0.5019706,-0.1418711
