,rowan_male,rowan_female,tuple,companies_male,companies_female,plc_male,plc_female,average_male,average_female,female-male
22,2.5297441,2.2538443,"('untrustworthy', 'trustworthy')",0.87944156,0.8399607,-0.56350565,-0.50487036,0.94856,0.8629781,-0.0855819
23,2.6537867,2.5693223,"('insincere', 'sincere')",0.5339677,0.44397512,5.0734186,5.208971,2.7537244,2.7407564,-0.012968
24,2.610394,2.3908305,"('dishonest', 'honest')",-0.0896887,-0.14058208,0.8316331,0.79567164,1.1174461,1.0153067,-0.1021394
25,-1.1402595,-1.0800481,"('egoistic', 'altruistic')",0.5263426,0.39211375,1.6012809,1.5428852,0.3291213,0.2849836,-0.0441377
26,1.9855254,1.5634054,"('hardhearted', 'benevolent')",2.0407813,1.7268237,2.7776206,2.5366817,2.2679758,1.9423037,-0.3256721
27,-0.50792855,-0.6249298,"('hardhearted', 'softhearted')",-0.05601348,-0.18771498,0.85729235,0.7076694,0.0977834,-0.0349918,-0.1327752
28,1.5764693,1.4689691,"('disloyal', 'loyal')",0.24274845,0.11398548,1.2715783,1.269838,1.0302653,0.9509309,-0.0793344
29,-1.8218577,-2.0138292,"('unfair', 'fair')",-1.492343,-1.4980341,-0.30259717,-0.56631935,-1.2055993,-1.3593942,-0.1537949
30,2.8011477,2.754602,"('intolerant', 'tolerant')",2.2487102,2.1580455,0.3422153,0.4156165,1.7973579,1.7760879,-0.02127
31,-5.373428,-4.914592,"('evil', 'good')",-0.9709951,-0.95684105,0.2546159,0.14894804,-2.0299357,-1.9074949,0.1224408
32,1.767807,1.4091953,"('unkind', 'kind')",0.8594258,0.5164891,1.0706141,0.9882698,1.2326156,0.9713181,-0.2612975
33,-0.49906135,-0.6143866,"('wrong', 'right')",-0.23478864,-0.19786248,0.6238047,0.43967795,-0.0366818,-0.1241904,-0.0875086
34,-0.91067654,-0.65956515,"('mean', 'honorable')",-0.25812796,-0.18344349,4.4008765,4.7281313,1.0773573,1.2950409,0.2176836
35,-4.766067,-4.4807096,"('corrupt', 'incorrupt')",-2.4085894,-2.4653695,-0.01996395,-0.23025265,-2.3982067,-2.3921107,0.006096
36,-5.2027135,-4.8153095,"('hostile', 'amicable')",-2.0281343,-2.3369923,1.0770459,0.83897305,-2.0512673,-2.1044429,-0.0531756
37,0.89207876,0.73641735,"('fake', 'genuine')",-0.24219294,-0.28629065,0.89703035,0.8496899,0.5156387,0.4332722,-0.0823665
38,-0.31690308,-0.24650608,"('untruthful', 'truthful')",-0.17389727,-0.23326787,0.5782891,0.65348065,0.0291629,0.0579022,0.0287393
39,2.435947,2.3271585,"('exploitative', 'cooperative')",0.9468092,1.063592,0.4511842,0.40767947,1.2779802,1.2661433,-0.0118369
40,0.80325615,0.5852939,"('stingy', 'generous')",1.18865,1.1738005,-1.0041479,-1.0953484,0.3292528,0.2212487,-0.1080041
41,0.57839155,0.5615855,"('unforgiving', 'forgiving')",0.14636704,0.033523664,0.79312533,0.73527193,0.5059613,0.4434604,-0.0625009
42,1.0070479,0.70988345,"('unreliable', 'reliable')",0.20381829,0.30045676,-2.1068003,-2.2003076,-0.2986447,-0.3966558,-0.0980111
43,2.473274,2.2206717,"('irresponsible', 'responsible')",0.60839975,0.6738091,0.86685467,0.9478166,1.3161761,1.2807658,-0.0354103
44,-2.2581124,-2.4698677,"('prejudiced', 'unprejudiced')",-0.970152,-0.86781466,-1.8648117,-1.8984406,-1.6976919,-1.7453744,-0.0476825
45,4.0988035,3.620852,"('incompetent', 'competent')",2.0356767,1.8930632,0.8637105,0.8815329,2.3327303,2.1318159,-0.2009144
46,4.5630336,4.101836,"('uncompetitive', 'competitive')",2.794924,2.6668692,-0.85871637,-0.88518417,2.1664138,1.9611737,-0.2052401
47,1.0196202,0.9139603,"('stupid', 'smart')",0.2322022,0.27183998,5.038778,5.255739,2.0968668,2.1471799,0.0503131
48,1.6962993,1.4799988,"('unintelligent', 'intelligent')",-0.29850692,-0.4017167,-0.32781982,-0.35802764,0.3566575,0.2400848,-0.1165727
49,-0.5525658,-0.38552874,"('unable', 'able')",-0.58335775,-0.39763722,-0.46929866,-0.31070018,-0.5350741,-0.364622,0.1704521
50,-1.2726017,-0.8666798,"('clumsy', 'skillful')",-1.289514,-1.2703054,-0.3303184,-0.41905928,-0.9641447,-0.8520149,0.1121298
51,2.485576,2.0536778,"('uneducated', 'educated')",0.8740532,0.66292274,0.47261953,0.3906763,1.2774162,1.0357589,-0.2416573
52,-3.920759,-3.5337481,"('irrational', 'rational')",-1.8943176,-1.899975,0.14139299,-0.018348992,-1.8912279,-1.8173574,0.0738705
53,-0.06469483,0.09465032,"('uncreative', 'creative')",-0.12243101,-0.19810733,1.3714836,1.252805,0.3947859,0.383116,-0.0116699
54,-0.52935106,-0.50121343,"('incapable', 'capable')",-0.72035676,-0.72140265,0.9754653,0.9824263,-0.0914142,-0.0800633,0.0113509
55,5.050122,4.5269017,"('incompetent', 'clever')",2.1054363,1.989969,-0.10554017,-0.0022591753,2.3500059,2.1715371,-0.1784688
56,3.7632618,3.4857116,"('impractical', 'practical')",1.6681532,1.6490049,0.33703142,0.49941984,1.9228155,1.8780454,-0.0447701
57,2.875129,2.6969702,"('unimaginative', 'imaginative')",1.1659428,0.9417937,-1.1186733,-1.2243776,0.9741329,0.8047954,-0.1693375
58,1.0312244,0.95827836,"('undiscriminating', 'discriminating')",0.96174073,0.8696201,1.1159593,1.1088727,1.0363081,0.9789237,-0.0573844
59,-3.0095649,-2.6939774,"('foolish', 'wise')",-1.3769931,-1.2580353,0.49908796,0.43131977,-1.2958233,-1.1735643,0.122259
60,4.9568095,4.49643,"('inefficient', 'efficient')",2.1284943,2.1651816,-0.79382986,-0.56657386,2.097158,2.0316792,-0.0654788
61,1.3651783,0.9911659,"('illogical', 'logical')",0.23980676,-0.02425046,0.8099683,0.59635335,0.8049845,0.5210896,-0.2838949
62,4.384768,4.09188,"('incompetent', 'brilliant')",2.0937514,2.2926207,0.15827732,0.38965458,2.2122657,2.2580517,0.045786
63,2.100957,1.8047624,"('unperceptive', 'insightful')",1.6051971,1.5666558,1.0213307,1.1794776,1.5758282,1.5169652,-0.058863
64,0.7289357,0.2526909,"('shy', 'confident')",1.1720911,1.2680789,-5.7114806,-5.7811737,-1.2701513,-1.4201345,-0.1499832
65,3.080135,2.7343411,"('insecure', 'secure')",1.0969782,0.91590947,-0.14034447,-0.06404871,1.3455896,1.1954006,-0.150189
66,-0.8379592,-1.0696172,"('inactive', 'active')",-0.26972204,-0.23742135,1.3303764,1.1195952,0.0742317,-0.0624811,-0.1367128
67,-0.050239176,-0.06494511,"('doubtful', 'determined')",-0.6993029,-0.6756964,-0.7956499,-0.80633503,-0.515064,-0.5156589,-0.0005949
68,-1.079889,-0.90976065,"('dependent', 'independent')",-1.3544221,-1.3253376,-1.231897,-1.1833031,-1.2220694,-1.1394672,0.0826022
69,-3.7307465,-3.627159,"('lazy', 'industrious')",-0.57699317,-0.46407104,-0.022799816,-0.15831451,-1.4435132,-1.416515,0.0269982
70,4.4262385,3.7762315,"('lethargic', 'energetic')",1.202202,1.1046779,0.19105217,0.2855276,1.9398308,1.7221457,-0.2176851
71,-0.092342556,-0.13727787,"('diffident', 'self-confident')",0.028512597,0.121098965,0.6086998,0.5635561,0.1816233,0.1824591,0.0008358
72,2.026412,1.9430223,"('unambitious', 'ambitious')",0.35356948,0.37757358,0.6691539,0.72282803,1.0163785,1.0144746,-0.0019039
73,-0.95965797,-0.6360388,"('helpless', 'self-reliant')",0.15977784,0.28080463,-2.577803,-2.6221268,-1.1258944,-0.9924537,0.1334407
74,2.7791078,2.7411482,"('undedicated', 'dedicated')",1.6000206,1.572159,1.0837531,1.046441,1.8209605,1.7865828,-0.0343777
75,-1.9336712,-1.6278177,"('meek', 'impulsive')",-0.9974008,-0.96563804,-0.47538713,-0.5085095,-1.1354864,-1.0339885,0.1014979
76,2.8632398,2.7234707,"('anxious', 'daring')",1.0089955,1.1938157,-0.56859297,-0.5078199,1.1012141,1.1364888,0.0352747
77,0.9543338,0.8384477,"('unmotivated', 'motivated')",0.21678758,0.31878623,-1.4800618,-1.3115947,-0.1029801,-0.0514536,0.0515265
78,0.81032175,0.99602526,"('nonresilient', 'resilient')",0.6840668,0.7071311,0.3164895,0.3344596,0.603626,0.6792053,0.0755793
79,-2.8306327,-2.4936972,"('wavering', 'unwavering')",-1.5528946,-1.6692517,0.48627126,0.45731005,-1.2990853,-1.2352129,0.0638724
80,4.312329,3.5782712,"('dominated', 'dominating')",1.3659302,1.4708456,0.13552159,0.14494257,1.9379268,1.7313531,-0.2065737
81,5.013828,4.301888,"('submissive', 'aggressive')",1.7050782,1.472248,-1.2815728,-1.1495932,1.8124444,1.5415142,-0.2709302
82,0.8847138,1.0011796,"('poor', 'rich')",0.44922543,0.29202795,5.4185467,5.6638193,2.2508287,2.319009,0.0681803
83,0.79184324,0.7117859,"('powerless', 'powerful')",-0.026977897,0.028337333,-0.57080716,-0.58256245,0.0646861,0.0525203,-0.0121658
84,0.37084123,0.45513797,"('inferior', 'superior')",-0.9376923,-0.78200495,0.4876182,0.48659617,-0.0264109,0.0532431,0.079654
85,-4.143902,-3.6873667,"('insignificant', 'prestigious')",-0.87377954,-0.84078884,0.866546,0.66496027,-1.3837117,-1.2877316,0.0959801
86,3.7116683,3.2033062,"('uninfluential', 'influential')",0.9244154,0.6750966,0.56974304,0.48481947,1.7352756,1.4544074,-0.2808682
87,1.5757749,1.2465552,"('unsuccessful', 'successful')",2.3535028,2.4169533,1.6087881,1.5974938,1.846022,1.7536674,-0.0923546
88,0.88809395,0.6572461,"('low', 'eminent')",0.15996031,-0.046862707,0.30694136,0.31040445,0.4516652,0.3069293,-0.1447359
