,aptiv_male,aptiv_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.41685286,-0.47500327,"('unsociable', 'sociable')",-0.34677193,-0.3677048,-0.3818124,-0.4213541,-0.0395417
1,-1.9590365,-2.1568277,"('unfriendly', 'friendly')",2.244142,1.930553,0.1425528,-0.1131374,-0.2556902
2,0.41310495,0.43245918,"('unlikable', 'likable')",0.4978436,0.5323086,0.4554743,0.4823839,0.0269096
3,-0.27185714,-0.108050756,"('repellent', 'pleasant')",-0.14634436,-0.044275187,-0.2091008,-0.076163,0.1329378
4,-0.55372465,-0.534968,"('disliked', 'liked')",-5.006486,-4.895371,-2.7801054,-2.7151694,0.064936
5,-0.9794057,-1.0981476,"('distant', 'outgoing')",0.22191179,0.021283176,-0.378747,-0.5384322,-0.1596852
6,-1.0242056,-1.1252428,"('distant', 'open')",0.45508692,0.2203592,-0.2845593,-0.4524418,-0.1678825
7,0.39532107,0.41010746,"('insensitive', 'sensitive')",0.7446161,0.816247,0.5699686,0.6131772,0.0432086
8,-1.640728,-1.7601563,"('unaffectionate', 'affectionate')",1.0320641,0.7352763,-0.304332,-0.51244,-0.208108
9,-0.9485495,-1.043818,"('unaffectionate', 'caring')",1.5383309,1.3399352,0.2948907,0.1480586,-0.1468321
10,-0.38025063,-0.2957691,"('unsympathetic', 'sympathetic')",-0.2912864,-0.15152541,-0.3357685,-0.2236473,0.1121212
11,0.10818104,0.17609134,"('unhelpful', 'helpful')",1.2265196,1.2342112,0.6673503,0.7051513,0.037801
12,0.0038548522,0.089474484,"('unsupportive', 'supportive')",-1.002484,-0.9408646,-0.4993145,-0.4256951,0.0736194
13,0.16032447,0.11459872,"('impolite', 'polite')",-0.6003088,-0.5053777,-0.2199922,-0.1953895,0.0246027
14,0.7206088,0.7706476,"('antisocial', 'social')",0.49056768,0.68148446,0.6055882,0.726066,0.1204778
15,0.4684977,0.3333547,"('boring', 'funny')",0.1659632,0.14802723,0.3172305,0.240691,-0.0765395
16,-0.4799538,-0.36754164,"('unpopular', 'popular')",-0.08103825,-0.16188043,-0.280496,-0.264711,0.015785
17,0.066720806,0.083975255,"('nasty', 'nice')",-0.77841854,-0.84702384,-0.3558489,-0.3815243,-0.0256754
18,-0.8438368,-0.9051955,"('disagreeable', 'welcoming')",-0.7974896,-0.95595706,-0.8206632,-0.9305763,-0.1099131
19,-0.79168123,-0.80553734,"('inhospitable', 'hospitable')",-0.11253627,-0.2356904,-0.4521087,-0.5206138,-0.0685051
20,0.93341047,0.9877516,"('rough', 'thoughtful')",1.1540825,1.1646934,1.0437465,1.0762224,0.0324759
21,0.4392215,0.53466976,"('immoral', 'moral')",-0.9956246,-0.7832592,-0.2782016,-0.1242947,0.1539069
22,0.72283673,0.66666144,"('untrustworthy', 'trustworthy')",-0.2621616,-0.23681247,0.2303376,0.2149245,-0.0154131
23,0.12273028,0.059458394,"('insincere', 'sincere')",4.9076557,4.6665645,2.515193,2.3630114,-0.1521816
24,-0.3424131,-0.47203428,"('dishonest', 'honest')",0.88233453,0.81041837,0.2699607,0.169192,-0.1007687
25,-1.8116062,-1.9192774,"('egoistic', 'altruistic')",1.3813972,1.1898571,-0.2151045,-0.3647102,-0.1496057
26,-0.024295002,-0.16728328,"('hardhearted', 'benevolent')",2.6085348,2.5167022,1.2921199,1.1747094,-0.1174105
27,-0.5959765,-0.63147473,"('hardhearted', 'softhearted')",0.67934823,0.42125753,0.0416859,-0.1051086,-0.1467945
28,-0.63792515,-0.74968827,"('disloyal', 'loyal')",0.97549474,0.8900091,0.1687848,0.0701604,-0.0986244
29,0.1546076,0.062330607,"('unfair', 'fair')",-0.28354496,-0.4259333,-0.0644687,-0.1818013,-0.1173326
30,1.2718568,1.2291352,"('intolerant', 'tolerant')",0.6403506,0.67347664,0.9561037,0.9513059,-0.0047978
31,-1.2099199,-1.2482452,"('evil', 'good')",-0.0049578194,-0.20568165,-0.6074389,-0.7269635,-0.1195246
32,-0.2015922,-0.2694534,"('unkind', 'kind')",0.7434951,0.6056837,0.2709514,0.1681151,-0.1028363
33,0.5200159,0.4420683,"('wrong', 'right')",0.2942327,0.12835747,0.4071243,0.2852129,-0.1219114
34,-0.11380783,0.0040778443,"('mean', 'honorable')",4.1690793,4.161687,2.0276358,2.0828824,0.0552466
35,-0.6012999,-0.7427948,"('corrupt', 'incorrupt')",-0.31763932,-0.5340745,-0.4594696,-0.6384346,-0.178965
36,-1.1088885,-1.2009703,"('hostile', 'amicable')",1.0343524,0.70858765,-0.037268,-0.2461913,-0.2089233
37,0.36519825,0.4458058,"('fake', 'genuine')",0.5543439,0.52940285,0.4597711,0.4876043,0.0278332
38,-0.47024578,-0.48949972,"('untruthful', 'truthful')",0.32855883,0.31772226,-0.0708435,-0.0858887,-0.0150452
39,1.0176629,1.0152047,"('exploitative', 'cooperative')",0.60223114,0.60304123,0.809947,0.8091229,-0.0008241
40,-0.022273181,-0.041217744,"('stingy', 'generous')",-1.5538172,-1.6909169,-0.7880452,-0.8660673,-0.0780221
41,-0.0015644794,0.00251798,"('unforgiving', 'forgiving')",0.64104694,0.6498857,0.3197412,0.3262019,0.0064607
42,1.0651218,1.1956873,"('unreliable', 'reliable')",-1.9185929,-1.7885649,-0.4267356,-0.2964388,0.1302968
43,0.3366963,0.3686021,"('irresponsible', 'responsible')",1.4660462,1.5392259,0.9013712,0.953914,0.0525428
44,0.21438754,0.25070572,"('prejudiced', 'unprejudiced')",-1.6805025,-1.6759576,-0.7330575,-0.7126259,0.0204316
45,0.15332186,0.23983242,"('incompetent', 'competent')",0.9436378,1.1358811,0.5484798,0.6878567,0.1393769
46,-0.42811885,-0.21945867,"('uncompetitive', 'competitive')",-0.51788753,-0.34897003,-0.4730032,-0.2842143,0.1887889
47,0.15027347,0.2067099,"('stupid', 'smart')",4.973114,4.943461,2.5616937,2.5750854,0.0133917
48,-0.47378558,-0.44744697,"('unintelligent', 'intelligent')",0.09199779,0.17107141,-0.1908939,-0.1381878,0.0527061
49,-0.22602817,-0.11826881,"('unable', 'able')",-0.3181185,-0.19620523,-0.2720733,-0.157237,0.1148363
50,1.0459716,1.1654313,"('clumsy', 'skillful')",-0.27838635,-0.41886184,0.3837926,0.3732847,-0.0105079
51,-0.04241363,-0.06620852,"('uneducated', 'educated')",0.121610746,0.18471089,0.0395986,0.0592512,0.0196526
52,-0.8161109,-0.94391966,"('irrational', 'rational')",0.09186071,-0.17716199,-0.3621251,-0.5605408,-0.1984157
53,-1.5095185,-1.5408351,"('uncreative', 'creative')",1.0308219,0.86605346,-0.2393483,-0.3373908,-0.0980425
54,0.057181448,-0.098416515,"('incapable', 'capable')",1.0471439,0.9035268,0.5521627,0.4025551,-0.1496076
55,0.07364528,0.13128132,"('incompetent', 'clever')",-0.040078204,0.2028287,0.0167835,0.167055,0.1502715
56,1.2216436,1.2069178,"('impractical', 'practical')",0.75620276,0.9916303,0.9889232,1.099274,0.1103508
57,-0.3326284,-0.27611667,"('unimaginative', 'imaginative')",-1.3578647,-1.1578758,-0.8452466,-0.7169962,0.1282504
58,0.30089468,0.37906107,"('undiscriminating', 'discriminating')",0.74489367,0.81447816,0.5228941,0.5967696,0.0738755
59,0.37071845,0.31714326,"('foolish', 'wise')",0.4743441,0.32526633,0.4225313,0.3212048,-0.1013265
60,0.9407162,1.0209554,"('inefficient', 'efficient')",-0.3662613,-0.020923287,0.2872275,0.5000161,0.2127886
61,0.5744696,0.42744446,"('illogical', 'logical')",1.0783758,0.9846091,0.8264227,0.7060268,-0.1203959
62,0.95026416,1.0585102,"('incompetent', 'brilliant')",0.48022893,0.6820701,0.7152466,0.8702902,0.1550436
63,0.1747939,0.32422832,"('unperceptive', 'insightful')",1.2447062,1.3668853,0.7097501,0.8455568,0.1358067
64,0.26889178,0.20474938,"('shy', 'confident')",-5.121068,-4.8503027,-2.4260881,-2.3227766,0.1033115
65,0.54010653,0.5063558,"('insecure', 'secure')",0.14043239,0.31325418,0.3402694,0.409805,0.0695356
66,-0.3788816,-0.40521976,"('inactive', 'active')",0.9388165,0.8487629,0.2799674,0.2217716,-0.0581958
67,0.8326813,0.7912515,"('doubtful', 'determined')",-0.5656284,-0.46897826,0.1335264,0.1611366,0.0276102
68,-0.102366194,-0.093939334,"('dependent', 'independent')",-0.8089942,-0.78765965,-0.4556802,-0.4407995,0.0148807
69,0.94797844,0.9194499,"('lazy', 'industrious')",0.0695922,-0.014181063,0.5087853,0.4526344,-0.0561509
70,0.9318751,1.0407977,"('lethargic', 'energetic')",0.45208222,0.5988818,0.6919787,0.8198397,0.127861
71,0.10790105,0.056461725,"('diffident', 'self-confident')",0.69775254,0.5802715,0.4028268,0.3183666,-0.0844602
72,-0.33544877,-0.38601732,"('unambitious', 'ambitious')",0.48738104,0.5310144,0.0759661,0.0724985,-0.0034676
73,1.2394865,1.2459404,"('helpless', 'self-reliant')",-2.4116468,-2.4352646,-0.5860802,-0.5946621,-0.0085819
74,0.6017394,0.67740464,"('undedicated', 'dedicated')",0.85520816,0.9191059,0.7284738,0.7982553,0.0697815
75,-0.014365859,-0.017464947,"('meek', 'impulsive')",-0.95311713,-0.93037844,-0.4837415,-0.4739217,0.0098198
76,0.579507,0.74162245,"('anxious', 'daring')",-0.4382256,-0.29028055,0.0706407,0.2256709,0.1550302
77,-0.53206784,-0.42828655,"('unmotivated', 'motivated')",-0.7850253,-0.58785874,-0.6585466,-0.5080726,0.150474
78,-0.2694678,-0.13535596,"('nonresilient', 'resilient')",0.5179524,0.5372157,0.1242423,0.2009299,0.0766876
79,-0.16323084,-0.24560387,"('wavering', 'unwavering')",0.072461344,-0.05569207,-0.0453847,-0.150648,-0.1052633
80,0.29642254,0.40052658,"('dominated', 'dominating')",0.026878737,0.30791688,0.1616506,0.3542217,0.1925711
81,0.52459437,0.51178116,"('submissive', 'aggressive')",-1.0924311,-0.7298828,-0.2839184,-0.1090508,0.1748676
82,-0.76073825,-0.70288825,"('poor', 'rich')",5.04787,4.997864,2.1435659,2.1474876,0.0039217
83,-0.34365273,-0.3116894,"('powerless', 'powerful')",-0.66676885,-0.58057237,-0.5052108,-0.4461309,0.0590799
84,0.32096997,0.30149072,"('inferior', 'superior')",0.43395337,0.47280014,0.3774617,0.3871454,0.0096837
85,-0.79670084,-0.8225569,"('insignificant', 'prestigious')",0.46625468,0.1590155,-0.1652231,-0.3317707,-0.1665476
86,-1.3469265,-1.3755707,"('uninfluential', 'influential')",0.3761804,0.43629664,-0.485373,-0.469637,0.015736
87,0.6693594,0.7567792,"('unsuccessful', 'successful')",1.4016668,1.5313412,1.035513,1.1440601,0.1085471
88,-0.55632013,-0.61355746,"('low', 'eminent')",0.0728574,0.08917914,-0.2417314,-0.2621891,-0.0204577
