,altaba_male,altaba_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.98479074,-1.0028515,"('unsociable', 'sociable')",-0.18464899,-0.23036855,-0.5847199,-0.6166101,-0.0318902
1,-1.218924,-1.2375486,"('unfriendly', 'friendly')",1.645395,1.4954861,0.2132355,0.1289688,-0.0842667
2,0.6789544,0.7037796,"('unlikable', 'likable')",0.535513,0.60651153,0.6072337,0.6551455,0.0479118
3,-0.08277915,0.12266996,"('repellent', 'pleasant')",0.5045328,0.5140919,0.2108768,0.3183809,0.1075041
4,-0.58087844,-0.5741771,"('disliked', 'liked')",-6.408813,-6.4829965,-3.4948456,-3.5285869,-0.0337413
5,-1.3176013,-1.354894,"('distant', 'outgoing')",-0.3161507,-0.39464062,-0.816876,-0.8747673,-0.0578913
6,-1.4609344,-1.4477601,"('distant', 'open')",0.19257444,0.08498162,-0.6341799,-0.6813892,-0.0472093
7,-0.16978052,0.055158958,"('insensitive', 'sensitive')",0.41449714,0.5606215,0.1223583,0.3078902,0.1855319
8,-0.7972822,-0.8211716,"('unaffectionate', 'affectionate')",0.85469484,0.76858306,0.0287063,-0.0262943,-0.0550006
9,-1.3754195,-1.3035492,"('unaffectionate', 'caring')",0.87462896,0.85619587,-0.2503953,-0.2236767,0.0267186
10,-0.37740248,-0.15534383,"('unsympathetic', 'sympathetic')",-0.4059235,-0.35834563,-0.391663,-0.2568447,0.1348183
11,-0.08578487,0.08047954,"('unhelpful', 'helpful')",1.4091129,1.5854139,0.661664,0.8329467,0.1712827
12,-0.48450935,-0.21085426,"('unsupportive', 'supportive')",-1.8242264,-1.7609397,-1.1543679,-0.985897,0.1684709
13,0.0796436,0.15237103,"('impolite', 'polite')",-0.7541628,-0.6035191,-0.3372596,-0.225574,0.1116856
14,0.27757877,0.2742282,"('antisocial', 'social')",-0.15727267,-0.15202723,0.0601531,0.0611005,0.0009474
15,0.33845097,0.15234806,"('boring', 'funny')",0.4346568,0.40599668,0.3865539,0.2791724,-0.1073815
16,-0.5550076,-0.54146314,"('unpopular', 'popular')",0.5696231,0.50384104,0.0073078,-0.018811,-0.0261188
17,-0.4017014,-0.32170397,"('nasty', 'nice')",-0.3191548,-0.29141587,-0.3604281,-0.3065599,0.0538682
18,-0.103098474,0.0768213,"('disagreeable', 'welcoming')",-0.46513966,-0.48048845,-0.2841191,-0.2018336,0.0822855
19,-1.5559759,-1.4754784,"('inhospitable', 'hospitable')",-0.24482769,-0.1673798,-0.9004018,-0.8214291,0.0789727
20,0.1491544,0.19328184,"('rough', 'thoughtful')",1.2588148,1.1807011,0.7039846,0.6869915,-0.0169931
21,0.66029996,0.71811765,"('immoral', 'moral')",-0.40011123,-0.297084,0.1300944,0.2105168,0.0804224
22,0.30183756,0.44533873,"('untrustworthy', 'trustworthy')",-0.87250966,-0.84872437,-0.285336,-0.2016928,0.0836432
23,-0.53415865,-0.3584114,"('insincere', 'sincere')",5.2814817,5.287988,2.3736615,2.4647884,0.0911269
24,0.25088176,0.25830677,"('dishonest', 'honest')",0.61924016,0.6376643,0.435061,0.4479855,0.0129245
25,-0.3404746,-0.457704,"('egoistic', 'altruistic')",1.3541819,1.2348143,0.5068536,0.3885551,-0.1182985
26,0.5447797,0.427115,"('hardhearted', 'benevolent')",1.894701,1.8305514,1.2197404,1.1288332,-0.0909072
27,0.014327347,0.059348255,"('hardhearted', 'softhearted')",1.4046094,1.3171444,0.7094684,0.6882463,-0.0212221
28,-0.116719164,-0.23619792,"('disloyal', 'loyal')",0.8821318,0.8048673,0.3827063,0.2843347,-0.0983716
29,-0.5724974,-0.6224517,"('unfair', 'fair')",-0.2680796,-0.4458078,-0.4202885,-0.5341297,-0.1138412
30,0.9800307,1.1085858,"('intolerant', 'tolerant')",1.4611101,1.5471606,1.2205704,1.3278732,0.1073028
31,-1.5386425,-1.4734219,"('evil', 'good')",-0.7828106,-0.9769914,-1.1607265,-1.2252066,-0.0644801
32,-0.18034467,-0.17877805,"('unkind', 'kind')",0.6243224,0.5435542,0.2219889,0.1823881,-0.0396008
33,-0.5008864,-0.5475306,"('wrong', 'right')",-0.49946392,-0.55163276,-0.5001751,-0.5495816,-0.0494065
34,0.17733636,0.3140596,"('mean', 'honorable')",5.4958076,5.6458106,2.8365719,2.9799352,0.1433633
35,-0.46628538,-0.692035,"('corrupt', 'incorrupt')",-0.3029501,-0.4952533,-0.3846177,-0.5936441,-0.2090264
36,-1.0464967,-1.1497412,"('hostile', 'amicable')",0.029689457,-0.19827221,-0.5084037,-0.6740067,-0.165603
37,0.3000203,0.30956307,"('fake', 'genuine')",0.39656764,0.44678265,0.348294,0.3781729,0.0298789
38,-0.58592254,-0.44579536,"('untruthful', 'truthful')",-0.30103588,-0.21216413,-0.4434792,-0.3289797,0.1144995
39,0.33737922,0.3919156,"('exploitative', 'cooperative')",0.20949528,0.23545454,0.2734373,0.3136851,0.0402478
40,0.06465082,0.036166728,"('stingy', 'generous')",-1.620707,-1.7778829,-0.7780281,-0.8708581,-0.09283
41,-0.17605737,-0.050258793,"('unforgiving', 'forgiving')",0.014983557,-0.07802732,-0.0805369,-0.0641431,0.0163938
42,0.745924,0.97539866,"('unreliable', 'reliable')",-2.9555595,-2.8136764,-1.1048177,-0.9191388,0.1856789
43,-0.11812884,0.10716594,"('irresponsible', 'responsible')",0.68997514,0.80407214,0.2859232,0.455619,0.1696958
44,0.44070336,0.35005596,"('prejudiced', 'unprejudiced')",-1.3715557,-1.3752666,-0.4654261,-0.5126053,-0.0471792
45,-0.31420782,-0.07152934,"('incompetent', 'competent')",0.21553884,0.21779412,-0.0493345,0.0731324,0.1224669
46,0.26918894,0.441457,"('uncompetitive', 'competitive')",-0.6067479,-0.4913831,-0.1687795,-0.0249631,0.1438164
47,-0.04943555,0.003017459,"('stupid', 'smart')",5.3146653,5.3808956,2.6326149,2.6919565,0.0593416
48,0.48804843,0.4980936,"('unintelligent', 'intelligent')",0.7306651,0.8030981,0.6093568,0.6505958,0.041239
49,0.12152785,0.33665064,"('unable', 'able')",-0.31924137,-0.18321952,-0.0988568,0.0767156,0.1755724
50,-0.17107294,-0.050017525,"('clumsy', 'skillful')",-0.008850917,-0.04477637,-0.0899619,-0.0473969,0.042565
51,-0.5875511,-0.64941704,"('uneducated', 'educated')",-0.21902473,-0.22948176,-0.4032879,-0.4394494,-0.0361615
52,-0.16907522,-0.5120311,"('irrational', 'rational')",0.4340779,0.17246673,0.1325013,-0.1697822,-0.3022835
53,-1.2844014,-1.1561711,"('uncreative', 'creative')",0.5561714,0.54940665,-0.364115,-0.3033822,0.0607328
54,-0.42490807,-0.49300548,"('incapable', 'capable')",1.0782008,1.1364495,0.3266464,0.321722,-0.0049244
55,0.5019505,0.72326684,"('incompetent', 'clever')",0.33646646,0.40013954,0.4192085,0.5617032,0.1424947
56,0.5961953,0.75568295,"('impractical', 'practical')",0.26757812,0.36017787,0.4318867,0.5579304,0.1260437
57,-0.59740734,-0.4414769,"('unimaginative', 'imaginative')",-2.3684008,-2.3586836,-1.4829041,-1.4000802,0.0828239
58,-0.21036452,-0.13454722,"('undiscriminating', 'discriminating')",0.18232138,0.12902717,-0.0140216,-0.00276,0.0112616
59,0.088788286,0.025057914,"('foolish', 'wise')",0.37193462,0.30908212,0.2303615,0.16707,-0.0632915
60,0.5951966,0.8255494,"('inefficient', 'efficient')",0.03887283,0.3171056,0.3170347,0.5713275,0.2542928
61,-0.31108904,-0.39306584,"('illogical', 'logical')",0.39670753,0.2509687,0.0428092,-0.0710486,-0.1138578
62,0.6393419,0.903119,"('incompetent', 'brilliant')",0.3991927,0.5988994,0.5192673,0.7510092,0.2317419
63,-0.36010703,-0.071365796,"('unperceptive', 'insightful')",0.68882155,0.8354754,0.1643573,0.3820548,0.2176975
64,0.0034176328,-0.07510167,"('shy', 'confident')",-6.3438807,-6.3131957,-3.1702316,-3.1941488,-0.0239172
65,0.5345454,0.5068294,"('insecure', 'secure')",-0.45310548,-0.36791518,0.04072,0.0694571,0.0287371
66,-1.0399494,-1.145565,"('inactive', 'active')",0.44884935,0.39385024,-0.29555,-0.3758574,-0.0803074
67,-0.06434432,-0.12289522,"('doubtful', 'determined')",-0.39842293,-0.34647298,-0.2313836,-0.2346841,-0.0033005
68,-0.024121799,-0.015468709,"('dependent', 'independent')",-0.7048207,-0.68049276,-0.3644713,-0.3479807,0.0164906
69,-0.5902621,-0.6823328,"('lazy', 'industrious')",-0.6237109,-0.6881107,-0.6069865,-0.6852218,-0.0782353
70,0.44693327,0.716194,"('lethargic', 'energetic')",0.5206002,0.6594949,0.4837667,0.6878444,0.2040777
71,-0.4703606,-0.46595025,"('diffident', 'self-confident')",0.41115472,0.42455164,-0.0296029,-0.0206993,0.0089036
72,0.037534162,-0.038167246,"('unambitious', 'ambitious')",-0.71051306,-0.69309974,-0.3364894,-0.3656335,-0.0291441
73,1.1091198,1.0666789,"('helpless', 'self-reliant')",-2.6489315,-2.637775,-0.7699059,-0.785548,-0.0156421
74,0.05170033,0.26011884,"('undedicated', 'dedicated')",0.0338059,0.02290009,0.0427531,0.1415095,0.0987564
75,-0.17883085,-0.22927979,"('meek', 'impulsive')",-0.64096344,-0.6487142,-0.4098971,-0.438997,-0.0290999
76,0.97099715,1.1941283,"('anxious', 'daring')",0.18938547,0.37074956,0.5801913,0.7824389,0.2022476
77,-1.1601105,-1.1030581,"('unmotivated', 'motivated')",-1.1240069,-0.992756,-1.1420586,-1.0479071,0.0941515
78,-0.6959451,-0.50945497,"('nonresilient', 'resilient')",0.011126252,0.08728805,-0.3424094,-0.2110835,0.1313259
79,-0.91035485,-0.859468,"('wavering', 'unwavering')",-0.42161375,-0.42363107,-0.6659843,-0.6415495,0.0244348
80,0.25350323,0.17970954,"('dominated', 'dominating')",-1.2429895,-1.1961157,-0.4947432,-0.5082031,-0.0134599
81,0.78059167,0.63758314,"('submissive', 'aggressive')",-0.51767576,-0.3276614,0.131458,0.1549609,0.0235029
82,-0.2520994,-0.199717,"('poor', 'rich')",5.859516,5.887788,2.8037083,2.8440354,0.0403271
83,0.058839023,-0.05222737,"('powerless', 'powerful')",-0.8023815,-0.83033335,-0.3717712,-0.4412804,-0.0695092
84,0.5909612,0.39906192,"('inferior', 'superior')",0.7787093,0.7776997,0.6848353,0.5883808,-0.0964545
85,-0.42736426,-0.52026916,"('insignificant', 'prestigious')",0.3671435,0.23785222,-0.0301104,-0.1412085,-0.1110981
86,-0.7966094,-0.7612153,"('uninfluential', 'influential')",-0.22355711,-0.2939565,-0.5100833,-0.5275859,-0.0175026
87,0.0042599067,-0.20019183,"('unsuccessful', 'successful')",0.69288224,0.7557835,0.3485711,0.2777959,-0.0707752
88,0.14588378,0.09433299,"('low', 'eminent')",0.16465397,0.18329307,0.1552689,0.138813,-0.0164559
