,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.064758986,-0.19192992,"('unsociable', 'sociable')",1.1432464,1.0598913,-0.16353309,-0.25899646,0.3049848,0.2029883,-0.1019965
1,0.5121023,0.40325728,"('unfriendly', 'friendly')",-0.30067703,-0.3093341,2.3262417,2.2161915,0.845889,0.7700382,-0.0758508
2,0.9284428,1.0363098,"('unlikable', 'likable')",-0.023341544,0.004795365,0.52337134,0.5783465,0.4761575,0.5398172,0.0636597
3,-1.0837725,-0.992425,"('repellent', 'pleasant')",0.35210755,0.45591617,-0.14053668,-0.06102403,-0.2907339,-0.1991776,0.0915563
4,0.10642976,0.18166277,"('disliked', 'liked')",-0.93308663,-0.9555237,-5.820229,-5.854732,-2.2156286,-2.209531,0.0060976
5,0.5729563,0.6145963,"('distant', 'outgoing')",-1.4110718,-1.3945378,0.17738974,0.15237987,-0.2202419,-0.2091872,0.0110547
6,0.56250274,0.62369937,"('distant', 'open')",-1.7916842,-1.7697392,0.5372618,0.4985268,-0.2306399,-0.2158376,0.0148023
7,0.2315873,0.16426365,"('insensitive', 'sensitive')",0.822238,0.9139549,0.507851,0.5809631,0.5205588,0.5530605,0.0325017
8,0.76491266,0.6840415,"('unaffectionate', 'affectionate')",-0.1277546,-0.16227482,0.95972055,0.8680906,0.5322928,0.4632858,-0.069007
9,1.6049697,1.5164135,"('unaffectionate', 'caring')",0.41418117,0.4518078,1.3410363,1.3664145,1.1200624,1.1115452,-0.0085172
10,-0.40890753,-0.50044066,"('unsympathetic', 'sympathetic')",0.83636767,0.9373929,-0.58842516,-0.5482818,-0.053655,-0.0371099,0.0165451
11,0.37920502,0.33515674,"('unhelpful', 'helpful')",0.83474565,0.91144586,1.7232579,1.7933366,0.9790696,1.0133131,0.0342435
12,0.5910921,0.69811916,"('unsupportive', 'supportive')",0.7875662,1.0069007,-1.6001128,-1.4793646,-0.0738182,0.0752184,0.1490366
13,0.5500366,0.46809235,"('impolite', 'polite')",0.9817016,0.9609952,-0.75496817,-0.7821347,0.2589234,0.2156509,-0.0432725
14,0.13926134,0.099484295,"('antisocial', 'social')",1.3663949,1.355947,-0.5770632,-0.57615095,0.309531,0.2930935,-0.0164375
15,0.8752074,0.79710877,"('boring', 'funny')",-0.11636408,-0.17438303,0.47223285,0.4233366,0.4103587,0.3486875,-0.0616712
16,-1.3000087,-1.241813,"('unpopular', 'popular')",-1.4197832,-1.3851509,0.36212698,0.40148044,-0.7858883,-0.7418278,0.0440605
17,0.105001494,0.22352773,"('nasty', 'nice')",0.0044833496,0.09281351,-0.29995102,-0.28160048,-0.0634887,0.0115802,0.0750689
18,-0.4320558,-0.37210366,"('disagreeable', 'welcoming')",-0.27247918,-0.20231457,-0.35069036,-0.40896136,-0.3517418,-0.3277932,0.0239486
19,0.24389003,0.3431939,"('inhospitable', 'hospitable')",-1.039987,-1.0149888,0.011433594,0.050928734,-0.2615544,-0.2069554,0.054599
20,-0.095753945,-0.04438252,"('rough', 'thoughtful')",-0.23859754,-0.22615974,0.9700349,0.91616875,0.2118945,0.2152088,0.0033143
21,-0.51709366,-0.5299768,"('immoral', 'moral')",1.6319247,1.6786473,-0.5253464,-0.46306065,0.1964949,0.2285366,0.0320417
22,-0.3607831,-0.32037547,"('untrustworthy', 'trustworthy')",0.76730996,0.78671896,-1.0874395,-1.1379704,-0.2269709,-0.2238756,0.0030953
23,0.7573018,0.63573074,"('insincere', 'sincere')",1.1224482,1.1473167,5.321233,5.286081,2.4003277,2.356376,-0.0439517
24,0.99517286,0.8920356,"('dishonest', 'honest')",0.47814593,0.43799683,0.4995519,0.41861388,0.6576236,0.5828821,-0.0747415
25,-0.1213381,-0.24201612,"('egoistic', 'altruistic')",-0.23344076,-0.2566204,1.7838149,1.7228142,0.4763453,0.4080592,-0.0682861
26,0.9126882,0.8093619,"('hardhearted', 'benevolent')",0.0671187,0.07859588,1.9817542,1.9909304,0.9871871,0.9596294,-0.0275577
27,0.62465507,0.6136914,"('hardhearted', 'softhearted')",0.016812868,0.01818099,1.5672673,1.4480565,0.7362451,0.6933096,-0.0429355
28,0.8012577,0.54415727,"('disloyal', 'loyal')",-0.3190558,-0.36777166,0.84949964,0.75667256,0.4439005,0.3110194,-0.1328811
29,0.18526277,0.13862304,"('unfair', 'fair')",-0.5813752,-0.6105429,-0.27604547,-0.45602772,-0.2240526,-0.3093158,-0.0852632
30,0.53338766,0.5069723,"('intolerant', 'tolerant')",1.4187733,1.3737837,1.2308577,1.1634123,1.0610062,1.0147228,-0.0462834
31,-0.26955938,-0.07956196,"('evil', 'good')",-2.2333577,-2.0785322,-0.86176115,-0.93368423,-1.1215594,-1.0305928,0.0909666
32,0.017473856,-0.017764594,"('unkind', 'kind')",1.2581378,1.306904,0.9240893,0.88483167,0.7332336,0.7246571,-0.0085765
33,1.0337942,0.9803987,"('wrong', 'right')",-0.19324952,-0.27370042,-0.30700973,-0.35437244,0.177845,0.117442,-0.060403
34,-1.0880096,-0.9418411,"('mean', 'honorable')",0.84395397,0.95252043,5.65326,5.6714406,1.8030682,1.8940399,0.0909717
35,-0.04835367,-0.10700762,"('corrupt', 'incorrupt')",-1.7025827,-1.806025,-0.12017202,-0.32140163,-0.6237028,-0.7448115,-0.1211087
36,-0.6418447,-0.6326984,"('hostile', 'amicable')",-1.7422616,-1.7985165,0.17003927,-0.054899327,-0.7380224,-0.8287047,-0.0906823
37,0.20596917,0.16588518,"('fake', 'genuine')",-0.40184686,-0.3943843,0.1465234,0.10223327,-0.0164514,-0.0420886,-0.0256372
38,0.6788906,0.64461124,"('untruthful', 'truthful')",0.33066845,0.36232966,0.014008309,0.019415526,0.3411891,0.3421188,0.0009297
39,1.5440003,1.5673854,"('exploitative', 'cooperative')",1.9262595,1.903848,0.28650606,0.31632432,1.2522553,1.2625192,0.0102639
40,0.43066552,0.43578935,"('stingy', 'generous')",-0.34314886,-0.27970487,-1.4713502,-1.5669556,-0.4612778,-0.4702903,-0.0090125
41,0.7016945,0.695091,"('unforgiving', 'forgiving')",0.7829696,0.87255156,-0.05643726,-0.12004388,0.4760756,0.4825329,0.0064573
42,0.7317455,0.78004134,"('unreliable', 'reliable')",0.23728774,0.31366062,-3.0010645,-2.9148939,-0.6773438,-0.607064,0.0702798
43,0.35921234,0.38399246,"('irresponsible', 'responsible')",0.97877747,1.0825719,0.56830895,0.5992696,0.6354329,0.6886113,0.0531784
44,-0.7205661,-0.54385614,"('prejudiced', 'unprejudiced')",-0.15164813,-0.17737599,-1.2448883,-1.2380124,-0.7057009,-0.6530815,0.0526194
45,-0.9461857,-0.82406586,"('incompetent', 'competent')",0.35112658,0.5117965,-0.2781576,-0.24625362,-0.2910722,-0.1861743,0.1048979
46,-0.022545919,-0.049005985,"('uncompetitive', 'competitive')",1.1787245,1.2143313,-0.6851593,-0.66157037,0.1570064,0.1679183,0.0109119
47,-0.41760507,-0.3788925,"('stupid', 'smart')",-0.006975785,0.056526426,4.925121,4.9655566,1.5001799,1.5477301,0.0475502
48,-0.88086295,-0.94865984,"('unintelligent', 'intelligent')",0.27576905,0.3312665,0.78025204,0.75990283,0.058386,0.0475032,-0.0108828
49,0.031850673,0.12931009,"('unable', 'able')",-0.0737468,0.0072277635,-0.045027364,0.04309289,-0.0289745,0.0598769,0.0888514
