,vf_male,vf_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.27170205,-0.48906046,"('unsociable', 'sociable')",0.02702073,-0.20207912,-0.1223407,-0.3455698,-0.2232291
1,-1.2173871,-1.3900043,"('unfriendly', 'friendly')",1.2494246,1.1395458,0.0160187,-0.1252292,-0.1412479
2,0.51554275,0.4983681,"('unlikable', 'likable')",0.5753884,0.45005286,0.5454656,0.4742105,-0.0712551
3,0.3280694,0.46522143,"('repellent', 'pleasant')",1.1907185,1.256192,0.7593939,0.8607067,0.1013128
4,-0.6221806,-0.6416556,"('disliked', 'liked')",-6.2353206,-6.325535,-3.4287505,-3.4835951,-0.0548446
5,-1.4476162,-1.3197559,"('distant', 'outgoing')",-0.8577154,-0.6906082,-1.1526659,-1.005182,0.1474839
6,-1.4821147,-1.3190339,"('distant', 'open')",-0.9432754,-0.76669717,-1.212695,-1.0428655,0.1698295
7,-0.31152123,-0.23127952,"('insensitive', 'sensitive')",0.76965904,0.8051413,0.2290689,0.2869309,0.057862
8,-1.2242572,-1.3108972,"('unaffectionate', 'affectionate')",0.4642732,0.49962285,-0.379992,-0.4056372,-0.0256452
9,-0.67998815,-0.7103871,"('unaffectionate', 'caring')",0.91152996,1.0486412,0.1157709,0.169127,0.0533561
10,-0.5263812,-0.65428096,"('unsympathetic', 'sympathetic')",-0.45240387,-0.45566395,-0.4893925,-0.5549725,-0.06558
11,0.1101871,0.04668723,"('unhelpful', 'helpful')",1.5152305,1.7154622,0.8127088,0.8810747,0.0683659
12,-0.46010116,-0.34523532,"('unsupportive', 'supportive')",-2.0392163,-1.9305613,-1.2496587,-1.1378983,0.1117604
13,-0.37966222,-0.52677876,"('impolite', 'polite')",-0.82354754,-0.8244895,-0.6016049,-0.6756341,-0.0740292
14,0.7024634,0.66646117,"('antisocial', 'social')",0.51647997,0.31805432,0.6094717,0.4922577,-0.117214
15,0.3212246,0.17295873,"('boring', 'funny')",0.16622105,0.07874428,0.2437228,0.1258515,-0.1178713
16,-0.124582745,-0.2120966,"('unpopular', 'popular')",0.6017155,0.53041816,0.2385664,0.1591608,-0.0794056
