,costco_male,costco_female,tuple,wholesale_male,wholesale_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.36094284,-0.50665265,"('unsociable', 'sociable')",1.6119164,1.5302454,0.24805549,0.10327826,0.4996763,0.3756237,-0.1240526
1,-1.5030061,-1.4388502,"('unfriendly', 'friendly')",0.19251648,0.26177573,0.91191906,0.7929727,-0.1328569,-0.1280339,0.004823
2,1.32792,1.3130542,"('unlikable', 'likable')",0.85808325,0.84987617,1.0879438,1.1167461,1.0913157,1.0932255,0.0019098
3,-0.058697328,-0.07409921,"('repellent', 'pleasant')",-0.33800557,-0.2619221,1.077967,1.0963831,0.2270881,0.2534539,0.0263658
4,-0.017502164,-0.01636026,"('disliked', 'liked')",-0.25866473,-0.23214233,-6.7801332,-6.8249006,-2.3521001,-2.3578011,-0.005701
5,-1.2291142,-1.0864234,"('distant', 'outgoing')",-1.0623906,-0.8877313,-1.1389269,-1.139826,-1.1434773,-1.0379936,0.1054837
6,-1.7589535,-1.5866795,"('distant', 'open')",-0.8484565,-0.6773988,-1.2536836,-1.2810266,-1.2870312,-1.1817016,0.1053296
7,-0.21224579,-0.23735917,"('insensitive', 'sensitive')",0.8262206,0.8322314,0.52913624,0.5631133,0.381037,0.3859951,0.0049581
8,-1.1661053,-1.1233083,"('unaffectionate', 'affectionate')",-0.38199612,-0.39362356,-0.15010722,-0.19684267,-0.5660696,-0.5712582,-0.0051886
9,-0.71916765,-0.7586617,"('unaffectionate', 'caring')",0.5480156,0.5383698,0.6020722,0.5920266,0.14364,0.1239116,-0.0197284
10,-0.17550309,-0.33106852,"('unsympathetic', 'sympathetic')",0.20033912,0.15736413,-0.041605458,-0.031194143,-0.0055898,-0.0682995,-0.0627097
11,0.110973254,-0.00975007,"('unhelpful', 'helpful')",0.50287896,0.4049197,2.408873,2.4632664,1.0075751,0.952812,-0.0547631
12,-0.14243284,-0.09870745,"('unsupportive', 'supportive')",0.62515795,0.76682824,-1.9785403,-1.9273584,-0.4986051,-0.4197458,0.0788593
13,-0.0033765305,-0.093254566,"('impolite', 'polite')",1.8412642,1.7880032,-0.1509459,-0.16567227,0.562314,0.5096921,-0.0526219
14,0.89599836,0.84152377,"('antisocial', 'social')",2.061885,2.0167015,0.75438726,0.67877346,1.2374236,1.1789996,-0.058424
15,0.08852448,0.010535769,"('boring', 'funny')",0.52363205,0.4118197,-0.10090074,-0.11040236,0.1704186,0.1039844,-0.0664342
16,-0.9516278,-1.0191653,"('unpopular', 'popular')",-1.3539134,-1.3859651,0.10581145,0.037694074,-0.7332433,-0.7891455,-0.0559022
17,0.13771978,0.1690127,"('nasty', 'nice')",-0.29655528,-0.2794552,-0.6318911,-0.6005776,-0.2635755,-0.2370067,0.0265688
18,-1.1611795,-1.1204973,"('disagreeable', 'welcoming')",-0.69459414,-0.61472285,-0.79743606,-0.8239447,-0.8844032,-0.853055,0.0313482
19,-1.0888797,-1.0889353,"('inhospitable', 'hospitable')",-0.81214476,-0.7729009,-0.7386781,-0.7002992,-0.8799009,-0.8540452,0.0258557
20,-0.68226326,-0.68249315,"('rough', 'thoughtful')",-0.40884602,-0.38538533,0.55014396,0.57416606,-0.1803218,-0.1645708,0.015751
21,0.8049533,0.6160781,"('immoral', 'moral')",0.84039915,0.7705685,0.18319215,0.19801,0.6095148,0.5282188,-0.081296
22,-0.13274948,-0.1612452,"('untrustworthy', 'trustworthy')",-0.29119545,-0.3012126,-0.42901355,-0.42926967,-0.2843195,-0.2972425,-0.012923
23,-0.51790404,-0.6895273,"('insincere', 'sincere')",1.393732,1.3368275,6.52564,6.423862,2.4671559,2.3570541,-0.1101018
24,0.09227424,0.047308635,"('dishonest', 'honest')",0.8034077,0.7939209,0.68155026,0.73796386,0.5257441,0.5263978,0.0006537
25,-0.059095472,-0.016730476,"('egoistic', 'altruistic')",0.7647562,0.7422961,0.9640102,0.90842456,0.5565569,0.5446634,-0.0118935
26,-0.29083505,-0.23670465,"('hardhearted', 'benevolent')",1.9838797,1.9654579,1.3779616,1.3274773,1.0236688,1.0187435,-0.0049253
27,-0.6236669,-0.49971354,"('hardhearted', 'softhearted')",0.10440207,0.12506047,0.3817751,0.32152748,-0.0458299,-0.0177085,0.0281214
28,-0.06733242,-0.23958239,"('disloyal', 'loyal')",1.261119,1.1551967,1.3484309,1.2405937,0.8474058,0.718736,-0.1286698
29,-0.6697594,-0.6530562,"('unfair', 'fair')",-0.8458638,-0.8291561,-0.6977714,-0.73573416,-0.7377982,-0.7393155,-0.0015173
30,0.9689495,0.85817915,"('intolerant', 'tolerant')",0.78584003,0.77776754,1.2406063,1.2109867,0.9984653,0.9489778,-0.0494875
