,cephalon_male,cephalon_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.739477,-1.9687759,"('unsociable', 'sociable')",-0.28123757,-0.45263684,-1.0103573,-1.2107064,-0.2003491
1,-0.95541954,-1.300582,"('unfriendly', 'friendly')",1.5155689,1.298196,0.2800747,-0.001193,-0.2812677
2,0.55175245,0.5248071,"('unlikable', 'likable')",0.7981465,0.79943556,0.6749495,0.6621213,-0.0128282
3,-0.8712393,-0.84465444,"('repellent', 'pleasant')",0.28555182,0.36004582,-0.2928438,-0.2423043,0.0505395
4,0.12890176,0.020425487,"('disliked', 'liked')",-5.784522,-5.8608894,-2.82781,-2.9202321,-0.0924221
5,-1.0814738,-1.1010721,"('distant', 'outgoing')",-0.33797807,-0.39112684,-0.709726,-0.7460995,-0.0363735
6,-1.0912281,-1.1280513,"('distant', 'open')",-0.19471557,-0.25860387,-0.6429719,-0.6933275,-0.0503556
7,-1.0993488,-1.0591543,"('insensitive', 'sensitive')",0.39264593,0.5428813,-0.3533514,-0.2581365,0.0952149
8,-0.30038828,-0.4543699,"('unaffectionate', 'affectionate')",0.9031425,0.7372698,0.3013771,0.14145,-0.1599271
9,-1.1169279,-1.2545552,"('unaffectionate', 'caring')",1.0195978,0.9716568,-0.048665,-0.1414492,-0.0927842
10,-2.6319673,-2.733431,"('unsympathetic', 'sympathetic')",-0.8251145,-0.8105078,-1.7285409,-1.7719694,-0.0434285
11,-0.921506,-0.9034783,"('unhelpful', 'helpful')",1.3804677,1.5619823,0.2294808,0.329252,0.0997712
12,-0.55743057,-0.5264316,"('unsupportive', 'supportive')",-1.4850537,-1.4129729,-1.0212421,-0.9697022,0.0515399
13,-2.198386,-2.280456,"('impolite', 'polite')",-0.8576534,-0.8333956,-1.5280197,-1.5569258,-0.0289061
14,-0.4750105,-0.4442526,"('antisocial', 'social')",-0.21998088,-0.25769708,-0.3474957,-0.3509749,-0.0034792
15,0.052079182,-0.042783257,"('boring', 'funny')",0.6713289,0.58189505,0.3617041,0.2695559,-0.0921482
16,-0.40148246,-0.41904125,"('unpopular', 'popular')",0.35507822,0.37371626,-0.0232021,-0.0226625,0.0005396
17,-0.19862343,-0.14715587,"('nasty', 'nice')",-0.20179236,-0.18905063,-0.2002079,-0.1681032,0.0321047
18,0.18640634,0.17181182,"('disagreeable', 'welcoming')",-0.21674472,-0.279221,-0.0151692,-0.0537046,-0.0385354
19,-1.5598952,-1.6081072,"('inhospitable', 'hospitable')",-0.044651844,-0.05808875,-0.8022735,-0.833098,-0.0308245
20,0.20191482,0.2461685,"('rough', 'thoughtful')",1.0147725,0.9613508,0.6083437,0.6037596,-0.0045841
21,-0.48439953,-0.56010675,"('immoral', 'moral')",-0.48612764,-0.41881183,-0.4852636,-0.4894593,-0.0041957
22,-0.47844762,-0.49716657,"('untrustworthy', 'trustworthy')",-0.6267395,-0.62750053,-0.5525936,-0.5623336,-0.00974
23,-0.7009618,-0.8445198,"('insincere', 'sincere')",5.348265,5.4031334,2.3236518,2.2793069,-0.0443449
24,-1.0801762,-1.1976935,"('dishonest', 'honest')",0.5707361,0.53716284,-0.2547201,-0.3302653,-0.0755452
25,0.1138441,0.09069484,"('egoistic', 'altruistic')",1.6279309,1.5572642,0.8708875,0.8239795,-0.046908
26,0.03758547,-0.15601917,"('hardhearted', 'benevolent')",1.6321054,1.3223995,0.8348454,0.5831901,-0.2516553
27,0.07856024,0.11193392,"('hardhearted', 'softhearted')",1.6539052,1.5305195,0.8662327,0.8212267,-0.045006
28,-0.6171282,-0.7328465,"('disloyal', 'loyal')",0.6411921,0.55246496,0.0120319,-0.0901908,-0.1022227
29,-0.25197387,-0.22903743,"('unfair', 'fair')",-0.15722482,-0.3685907,-0.2045994,-0.2988141,-0.0942147
30,-0.7650054,-0.85759795,"('intolerant', 'tolerant')",1.2345386,1.2035359,0.2347666,0.172969,-0.0617976
31,-0.0689274,-0.107862785,"('evil', 'good')",-0.7974424,-0.9736989,-0.4331849,-0.5407808,-0.1075959
32,-0.4585144,-0.5844515,"('unkind', 'kind')",0.8688171,0.6952165,0.2051513,0.0553825,-0.1497688
33,0.14048167,0.08955148,"('wrong', 'right')",-0.31654933,-0.40086547,-0.0880338,-0.155657,-0.0676232
34,-0.3121401,-0.24245787,"('mean', 'honorable')",5.3752794,5.5978756,2.5315697,2.6777089,0.1461392
35,1.1343672,1.1696024,"('corrupt', 'incorrupt')",-0.21952695,-0.45750916,0.4574201,0.3560466,-0.1013735
