,hasbro_male,hasbro_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.067975,-1.0230399,"('unsociable', 'sociable')",-0.43266758,-0.58129114,-0.7503213,-0.8021655,-0.0518442
1,0.05559902,-0.060337245,"('unfriendly', 'friendly')",2.27264,2.128377,1.1641195,1.0340198,-0.1300997
2,0.36030313,0.46564776,"('unlikable', 'likable')",0.27223876,0.38481334,0.3162709,0.4252306,0.1089597
3,-0.53744256,-0.37632808,"('repellent', 'pleasant')",0.3501492,0.38069624,-0.0936467,0.0021841,0.0958308
4,0.1753899,0.046338793,"('disliked', 'liked')",-6.546781,-6.720924,-3.1856956,-3.3372927,-0.1515971
5,0.24262458,0.15038718,"('distant', 'outgoing')",0.08729438,0.04594694,0.1649595,0.0981671,-0.0667924
6,-0.050745517,-0.140803,"('distant', 'open')",0.6421793,0.5782112,0.2957169,0.2187041,-0.0770128
7,-0.50488484,-0.3860483,"('insensitive', 'sensitive')",0.87442374,0.8565139,0.1847695,0.2352328,0.0504633
8,0.18719058,0.10435378,"('unaffectionate', 'affectionate')",1.1652426,1.0542498,0.6762165,0.5793018,-0.0969147
9,0.35383454,0.30287108,"('unaffectionate', 'caring')",1.2644496,1.2089614,0.8091421,0.7559162,-0.0532259
10,-1.4104444,-1.2569188,"('unsympathetic', 'sympathetic')",-0.70057786,-0.7132712,-1.0555111,-0.985095,0.0704161
11,-0.25474378,-0.13861294,"('unhelpful', 'helpful')",1.0893196,1.2281905,0.4172879,0.5447888,0.1275009
12,-0.23991567,-0.1191968,"('unsupportive', 'supportive')",-1.7751765,-1.8112004,-1.0075461,-0.9651986,0.0423475
13,-0.8077598,-0.65043837,"('impolite', 'polite')",-0.7836876,-0.6965008,-0.7957237,-0.6734695,0.1222542
14,-0.30622545,-0.2876621,"('antisocial', 'social')",-0.5468301,-0.6140152,-0.4265278,-0.4508387,-0.0243109
15,0.504766,0.35556352,"('boring', 'funny')",0.7915254,0.75071484,0.6481457,0.5531392,-0.0950065
16,-0.1632206,-0.1330088,"('unpopular', 'popular')",0.370466,0.46317714,0.1036227,0.1650842,0.0614615
17,-0.018145638,0.049658407,"('nasty', 'nice')",-0.3635151,-0.28532743,-0.1908304,-0.1178345,0.0729959
18,-0.92919576,-0.90987694,"('disagreeable', 'welcoming')",-0.45110622,-0.5166378,-0.690151,-0.7132574,-0.0231064
19,-0.3236132,-0.3640534,"('inhospitable', 'hospitable')",0.33889112,0.42777273,0.007639,0.0318597,0.0242207
20,-1.1097765,-1.1131583,"('rough', 'thoughtful')",1.1106653,1.0126879,0.0004444,-0.0502352,-0.0506796
21,-0.2921556,-0.17595346,"('immoral', 'moral')",-0.91190434,-0.87517184,-0.60203,-0.5255626,0.0764674
22,-1.2197707,-1.2086309,"('untrustworthy', 'trustworthy')",-1.1151218,-1.2070332,-1.1674463,-1.2078321,-0.0403858
23,-0.38484162,-0.31466252,"('insincere', 'sincere')",5.784458,5.7999463,2.6998084,2.7426419,0.0428335
24,0.3714353,0.37516457,"('dishonest', 'honest')",0.8782415,0.78074276,0.6248384,0.5779537,-0.0468847
25,0.49794087,0.48085862,"('egoistic', 'altruistic')",1.7812175,1.7106525,1.1395792,1.0957556,-0.0438236
26,0.54865247,0.40595618,"('hardhearted', 'benevolent')",1.8655248,1.7790974,1.2070886,1.0925268,-0.1145618
27,0.4116195,0.40760726,"('hardhearted', 'softhearted')",1.6628294,1.5159262,1.0372244,0.9617667,-0.0754577
28,-0.41288215,-0.47802186,"('disloyal', 'loyal')",0.9615787,0.8085484,0.2743483,0.1652633,-0.109085
29,-0.18146059,-0.30262303,"('unfair', 'fair')",0.022845067,-0.16641213,-0.0793078,-0.2345176,-0.1552098
30,0.11716674,0.14787246,"('intolerant', 'tolerant')",0.7421094,0.7382218,0.4296381,0.4430471,0.013409
31,-0.58103085,-0.64831686,"('evil', 'good')",-0.4275714,-0.5569688,-0.5043011,-0.6026428,-0.0983417
32,-0.16305156,-0.13184616,"('unkind', 'kind')",0.7704989,0.63034445,0.3037237,0.2492491,-0.0544746
33,0.2877492,0.21282457,"('wrong', 'right')",-0.20586252,-0.2685091,0.0409433,-0.0278423,-0.0687856
34,0.07425849,0.2740498,"('mean', 'honorable')",5.7755146,6.0335426,2.9248865,3.1537962,0.2289097
35,0.47263163,0.17925024,"('corrupt', 'incorrupt')",0.399457,0.20720184,0.4360443,0.193226,-0.2428183
36,0.24759434,0.010951422,"('hostile', 'amicable')",0.67898244,0.42090425,0.4632884,0.2159278,-0.2473606
37,0.09029751,0.072013766,"('fake', 'genuine')",0.68537337,0.6644202,0.3878354,0.368217,-0.0196184
38,-0.76880735,-0.77038753,"('untruthful', 'truthful')",-0.21421862,-0.1474329,-0.491513,-0.4589102,0.0326028
39,0.6029524,0.6981296,"('exploitative', 'cooperative')",0.13499418,0.1725252,0.3689733,0.4353274,0.0663541
40,0.07442862,0.035359956,"('stingy', 'generous')",-1.1614342,-1.351052,-0.5435028,-0.657846,-0.1143432
41,-0.484425,-0.47775948,"('unforgiving', 'forgiving')",0.10535078,-0.09785673,-0.1895371,-0.2878081,-0.098271
42,-0.7853683,-0.73508084,"('unreliable', 'reliable')",-3.6897788,-3.6137486,-2.2375736,-2.1744146,0.063159
