,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9082436,-1.0539876,"('unsociable', 'sociable')",0.11743908,-0.025040004,-0.34945017,-0.512105,-0.27377734,-0.48040447,-0.353508,-0.5178843,-0.1643763
1,-2.1561403,-2.10209,"('unfriendly', 'friendly')",1.1408525,1.2016215,-0.22504734,-0.2473624,1.6662626,1.5988044,0.1064819,0.1127434,0.0062615
2,1.1421798,1.2250797,"('unlikable', 'likable')",1.5818197,1.6011275,1.9986079,2.1099672,1.0587801,1.2421775,1.445347,1.544588,0.099241
3,0.06159203,0.16878998,"('repellent', 'pleasant')",-1.0606008,-0.8363718,0.40115207,0.4283993,0.24766026,0.26669195,-0.0875491,0.0068774,0.0944265
4,-0.81542027,-0.8135022,"('disliked', 'liked')",0.8326826,0.8235263,0.5005934,0.5156279,-5.3594213,-5.3410625,-1.2103914,-1.2038527,0.0065387
5,-1.0854428,-1.0041295,"('distant', 'outgoing')",0.67041093,0.860304,-0.78839624,-0.69618356,-0.14534086,-0.06660864,-0.3371922,-0.2266544,0.1105378
6,-1.0670799,-0.92649573,"('distant', 'open')",0.7173724,0.9731851,-0.99492306,-0.8991286,0.41823167,0.46517494,-0.2315997,-0.0968161,0.1347836
7,0.24075295,0.22296378,"('insensitive', 'sensitive')",-0.2352405,-0.18155196,0.40888423,0.3496238,0.4451956,0.3992788,0.2148981,0.1975786,-0.0173195
8,-1.5798128,-1.4450463,"('unaffectionate', 'affectionate')",0.30804688,0.36695877,-0.5840074,-0.51423675,0.39098647,0.41010168,-0.3661967,-0.2955557,0.070641
9,-0.9167877,-0.843248,"('unaffectionate', 'caring')",1.2079717,1.2863121,0.09070225,0.044165693,1.1187366,1.1423348,0.3751557,0.4073912,0.0322355
10,-0.44211277,-0.4555105,"('unsympathetic', 'sympathetic')",-0.4240624,-0.3546735,-0.48114458,-0.5368947,-0.081736125,-0.18908903,-0.357264,-0.3840419,-0.0267779
11,0.44089055,0.44788724,"('unhelpful', 'helpful')",-0.11737161,-0.13960479,-0.45939726,-0.42949194,1.9076726,1.9844031,0.4429486,0.4657984,0.0228498
12,0.5132064,0.6094047,"('unsupportive', 'supportive')",2.151874,2.3807752,-0.025149994,0.13904196,-1.5466408,-1.5000751,0.2733224,0.4072867,0.1339643
13,0.49574822,0.38513154,"('impolite', 'polite')",0.4034754,0.2984586,0.12330924,0.038543046,-0.061711635,-0.1353822,0.2402053,0.1466877,-0.0935176
14,0.3975513,0.35199845,"('antisocial', 'social')",0.03696469,-0.05746849,1.5232888,1.4767531,-0.5593013,-0.6518165,0.3496259,0.2798667,-0.0697592
15,-0.1067318,-0.18852532,"('boring', 'funny')",0.53189075,0.38064766,-0.5961099,-0.61765516,0.6472764,0.60531545,0.1190814,0.0449457,-0.0741357
16,-0.8379573,-0.7412329,"('unpopular', 'popular')",0.06581047,0.17487903,-0.57824755,-0.5035857,0.5954745,0.6384374,-0.18873,-0.1078756,0.0808544
