,match_male,match_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.83768034,0.87697935,"('unsociable', 'sociable')",1.1957115,1.0181363,-0.5270987,-0.71509486,0.5020978,0.3933403,-0.1087575
1,1.0385481,1.199747,"('unfriendly', 'friendly')",0.28365374,0.30873927,2.239878,2.1828513,1.18736,1.2304459,0.0430859
2,0.31320283,0.38184914,"('unlikable', 'likable')",1.0421224,1.1010094,0.5709955,0.6418448,0.6421069,0.7082345,0.0661276
3,-0.5229945,-0.30914184,"('repellent', 'pleasant')",0.47297242,0.5520665,0.20536922,0.25507176,0.0517824,0.1659988,0.1142164
4,-0.8080178,-0.8231401,"('disliked', 'liked')",-0.019008528,-0.09358922,-6.5658317,-6.618042,-2.464286,-2.5115905,-0.0473045
5,-0.7813873,-0.73809963,"('distant', 'outgoing')",-0.7172644,-0.56657046,0.029442176,0.1234758,-0.4897365,-0.3937314,0.0960051
6,-0.66950434,-0.54870695,"('distant', 'open')",-1.4014245,-1.2045729,0.39561862,0.48504248,-0.5584367,-0.4227458,0.1356909
7,0.45432496,0.6154469,"('insensitive', 'sensitive')",0.35351086,0.4447132,0.8603509,0.85997397,0.5560622,0.6400447,0.0839825
8,0.41985825,0.45181608,"('unaffectionate', 'affectionate')",0.43197984,0.554098,1.235592,1.2587125,0.69581,0.7548755,0.0590655
9,0.58889467,0.6569021,"('unaffectionate', 'caring')",0.23424807,0.33758542,1.5123559,1.5766183,0.7784996,0.8570353,0.0785357
10,0.34169084,0.49286544,"('unsympathetic', 'sympathetic')",-0.14451146,-0.06779441,-0.5537576,-0.5746326,-0.1188594,-0.0498539,0.0690055
11,0.10156225,0.1870875,"('unhelpful', 'helpful')",0.53960764,0.56153136,1.965704,2.0297418,0.868958,0.9261202,0.0571622
12,0.36877608,0.5619175,"('unsupportive', 'supportive')",1.0292225,1.2540466,-1.6890275,-1.6210976,-0.0970097,0.0649555,0.1619652
13,1.0690088,1.0695626,"('impolite', 'polite')",0.041258313,-0.07885279,-0.801491,-0.8630502,0.1029254,0.0425532,-0.0603722
14,1.9627079,2.0146754,"('antisocial', 'social')",1.5212232,1.3968031,-0.6007061,-0.70707005,0.961075,0.9014695,-0.0596055
15,1.0308887,0.9284533,"('boring', 'funny')",-0.33925602,-0.41459656,0.81792986,0.7840423,0.5031875,0.432633,-0.0705545
16,-1.6062213,-1.5136187,"('unpopular', 'popular')",-0.43249735,-0.36152697,0.11170168,0.19096296,-0.642339,-0.5613943,0.0809447
17,-0.20690955,-0.14533888,"('nasty', 'nice')",-0.64698875,-0.5702111,-0.45745912,-0.38146597,-0.4371191,-0.365672,0.0714471
18,-0.6058556,-0.39784384,"('disagreeable', 'welcoming')",-0.15358517,-0.0155427605,-0.4619853,-0.4849835,-0.407142,-0.2994567,0.1076853
19,-1.1226001,-1.0386455,"('inhospitable', 'hospitable')",-1.0958862,-0.9921688,0.2370532,0.36620829,-0.6604777,-0.5548686,0.1056091
20,-0.64774746,-0.5290603,"('rough', 'thoughtful')",0.36199054,0.4376924,0.7205734,0.70722854,0.1449388,0.2052869,0.0603481
21,1.0333611,1.1197479,"('immoral', 'moral')",0.60920596,0.5581706,-0.89843214,-0.8752415,0.248045,0.267559,0.019514
22,0.24490207,0.32971182,"('untrustworthy', 'trustworthy')",1.1883445,1.1293379,-0.98909473,-1.04336,0.1480506,0.1385632,-0.0094874
23,0.4415396,0.60637486,"('insincere', 'sincere')",0.77053314,0.855293,6.4103565,6.3656573,2.5408098,2.6091083,0.0682985
24,0.94298726,1.0361309,"('dishonest', 'honest')",0.22762652,0.27168912,0.87679875,0.784633,0.6824708,0.6974843,0.0150135
25,0.5249512,0.52322245,"('egoistic', 'altruistic')",0.031226043,0.08957832,1.8506314,1.805571,0.8022695,0.8061239,0.0038544
26,1.2096956,1.1938692,"('hardhearted', 'benevolent')",1.3881861,1.304212,1.7379189,1.6301666,1.4452669,1.3760826,-0.0691843
27,0.38082486,0.476658,"('hardhearted', 'softhearted')",-0.3657523,-0.2263948,1.6146238,1.5200307,0.5432321,0.590098,0.0468659
28,0.52217674,0.49506563,"('disloyal', 'loyal')",0.71142614,0.5464351,1.3088202,1.1439918,0.8474744,0.7284975,-0.1189769
29,-0.09822578,-0.13632151,"('unfair', 'fair')",-0.2762816,-0.3701762,-0.32509625,-0.51092124,-0.2332012,-0.3391397,-0.1059385
30,1.051327,1.173074,"('intolerant', 'tolerant')",0.7150507,0.6727791,1.0128692,0.9496388,0.9264156,0.9318306,0.005415
31,-1.1805557,-1.006979,"('evil', 'good')",-1.5121709,-1.3656157,-0.7761244,-0.78631836,-1.1562837,-1.052971,0.1033127
32,0.9402706,0.8986062,"('unkind', 'kind')",1.2288594,1.1548958,1.1584314,1.027333,1.1091871,1.026945,-0.0822421
33,0.29600066,0.2573097,"('wrong', 'right')",-0.24816453,-0.27554494,-0.2110731,-0.2909263,-0.0544123,-0.1030538,-0.0486415
34,0.009281315,0.23399794,"('mean', 'honorable')",0.30877054,0.55239874,6.0049686,6.178732,2.1076735,2.3217095,0.214036
35,-1.2011839,-1.3825034,"('corrupt', 'incorrupt')",-1.7082068,-1.7717577,-0.038265385,-0.18049078,-0.9825521,-1.1115839,-0.1290318
36,-0.45320097,-0.39329198,"('hostile', 'amicable')",-1.5208179,-1.4965945,0.29936755,0.17260808,-0.5582171,-0.5724262,-0.0142091
37,0.26421767,0.35817924,"('fake', 'genuine')",0.17427564,0.22730343,0.67018783,0.67414695,0.3695604,0.4198765,0.0503161
38,0.2617684,0.32839596,"('untruthful', 'truthful')",-0.31280363,-0.22612442,0.26855743,0.33383086,0.0725074,0.1453675,0.0728601
39,1.2660794,1.3706473,"('exploitative', 'cooperative')",1.2809706,1.27858,-0.07964345,-0.07842365,0.8224688,0.8569345,0.0344657
40,-0.17917667,-0.0014370605,"('stingy', 'generous')",0.11782014,0.24089259,-1.7470384,-1.8412387,-0.6027983,-0.5339278,0.0688705
41,0.014864536,0.2122134,"('unforgiving', 'forgiving')",0.7829737,0.87177026,0.03269306,-0.049670972,0.2768438,0.3447709,0.0679271
42,0.23956786,0.3168512,"('unreliable', 'reliable')",1.0878133,1.2150607,-3.2761679,-3.2128425,-0.6495956,-0.5603102,0.0892854
43,1.0245073,1.2095146,"('irresponsible', 'responsible')",1.1649836,1.280067,0.79809994,0.8189192,0.9958636,1.1028336,0.10697
44,-1.1341488,-1.2028853,"('prejudiced', 'unprejudiced')",-0.25140342,-0.3214035,-1.6184292,-1.6206148,-1.0013272,-1.0483012,-0.046974
45,0.5272771,0.82239425,"('incompetent', 'competent')",0.9286684,0.9768942,-0.22960204,-0.24776104,0.4087811,0.5171758,0.1083947
46,0.7621484,0.9666298,"('uncompetitive', 'competitive')",1.4767474,1.4794255,-0.8499282,-0.91640574,0.4629893,0.5098832,0.0468939
47,0.3138276,0.39802563,"('stupid', 'smart')",0.494916,0.5870649,5.511123,5.601266,2.1066222,2.1954522,0.08883
48,-0.039613757,0.022980735,"('unintelligent', 'intelligent')",-0.004978058,0.007209643,0.46215677,0.44858906,0.1391883,0.1595931,0.0204048
49,-0.37637508,-0.3396675,"('unable', 'able')",-0.49523988,-0.48106286,-0.2548002,-0.1623264,-0.3754717,-0.3276856,0.0477861
50,-0.6382394,-0.6773077,"('clumsy', 'skillful')",0.24608438,0.28098068,0.23862779,0.25404906,-0.0511757,-0.047426,0.0037497
51,0.53464484,0.49159813,"('uneducated', 'educated')",1.0025394,0.86529475,0.77073056,0.69048333,0.7693049,0.6824587,-0.0868462
52,-0.37053925,-0.49908036,"('irrational', 'rational')",-0.95425445,-1.0345371,0.25617877,0.19126731,-0.356205,-0.4474501,-0.0912451
53,-1.5347378,-1.5200679,"('uncreative', 'creative')",-0.7267222,-0.7034896,0.8737273,0.7960788,-0.4625776,-0.4758262,-0.0132486
54,0.36058718,0.26996696,"('incapable', 'capable')",-0.15839729,-0.16171886,1.3615379,1.410707,0.5212426,0.5063184,-0.0149242
55,0.2984375,0.47613883,"('incompetent', 'clever')",1.0901403,1.0845141,-0.12605399,-0.12802903,0.4208413,0.4775413,0.0567
56,1.8101639,1.9118963,"('impractical', 'practical')",1.1080871,1.0996006,-0.29204115,-0.26876023,0.8754033,0.9142456,0.0388423
57,-0.3896689,-0.32700858,"('unimaginative', 'imaginative')",-0.34619135,-0.38506186,-2.6470847,-2.7163353,-1.1276484,-1.1428019,-0.0151535
58,0.33328843,0.46309492,"('undiscriminating', 'discriminating')",0.97722185,1.024977,0.48048058,0.47862634,0.5969969,0.6555661,0.0585692
59,-0.45100296,-0.5956949,"('foolish', 'wise')",-1.1160511,-1.1813136,0.51390916,0.5455827,-0.3510483,-0.4104753,-0.059427
60,1.3416846,1.5198427,"('inefficient', 'efficient')",1.886989,1.9249824,-0.1068393,-0.007194942,1.0406114,1.1458767,0.1052653
61,0.6024146,0.5399399,"('illogical', 'logical')",0.14394508,0.0007552784,0.37919667,0.21014048,0.3751854,0.2502785,-0.1249069
62,0.64153457,0.8234962,"('incompetent', 'brilliant')",0.48269165,0.6173757,0.007083934,0.18213046,0.3771034,0.5410008,0.1638974
63,0.039222438,0.16652426,"('unperceptive', 'insightful')",1.4204538,1.5259334,0.96454686,1.0720916,0.8080744,0.9215164,0.113442
64,-0.077522404,-0.095715635,"('shy', 'confident')",0.9655454,0.8529464,-6.9597564,-6.9944324,-2.0239112,-2.0790672,-0.055156
65,0.6314758,0.5402691,"('insecure', 'secure')",1.0175711,0.8361743,-0.4063509,-0.48951465,0.414232,0.2956429,-0.1185891
66,-1.5884898,-1.5445893,"('inactive', 'active')",-0.5038827,-0.45880008,0.34259066,0.33636346,-0.5832606,-0.5556753,0.0275853
67,0.88718855,0.7275954,"('doubtful', 'determined')",0.5875125,0.52192724,-0.6133082,-0.613473,0.287131,0.2120166,-0.0751144
68,-0.28846133,-0.37127924,"('dependent', 'independent')",-0.3210933,-0.4059022,-0.46517375,-0.5369723,-0.3582428,-0.4380512,-0.0798084
69,-0.4350983,-0.44180912,"('lazy', 'industrious')",0.06652013,0.1369006,-0.71407783,-0.63418657,-0.3608853,-0.3130317,0.0478536
70,1.0818648,1.2140926,"('lethargic', 'energetic')",1.0628661,1.107846,0.53159696,0.5774507,0.8921093,0.9664631,0.0743538
71,1.6551166,1.7476151,"('diffident', 'self-confident')",0.75741607,0.8188964,0.54904276,0.56793165,0.9871918,1.0448144,0.0576226
72,0.48438773,0.4264563,"('unambitious', 'ambitious')",0.46528473,0.51623404,-0.6233464,-0.58169186,0.1087754,0.1203328,0.0115574
73,0.03848443,-0.01293622,"('helpless', 'self-reliant')",-0.08056416,-0.12675992,-3.1680653,-3.0680923,-1.0700483,-1.0692628,0.0007855
74,0.9297098,1.087603,"('undedicated', 'dedicated')",1.4839919,1.5859008,0.3833496,0.38991806,0.9323504,1.0211407,0.0887903
75,-0.8665721,-0.9752893,"('meek', 'impulsive')",-1.3233838,-1.2432535,-0.537114,-0.38404793,-0.9090233,-0.8675303,0.041493
76,0.14748818,0.24387413,"('anxious', 'daring')",0.3109619,0.36577517,-0.096032396,-0.11169926,0.1208059,0.1659833,0.0451774
77,-0.44790664,-0.27322394,"('unmotivated', 'motivated')",0.054854076,0.0677167,-1.235917,-1.153893,-0.5429899,-0.4531334,0.0898565
78,0.019715056,0.16725932,"('nonresilient', 'resilient')",0.570441,0.70854896,-0.01603638,0.061778564,0.1913732,0.3125289,0.1211557
79,-0.5720285,-0.5679662,"('wavering', 'unwavering')",-1.9748602,-1.903632,0.08202519,0.18469815,-0.8216212,-0.7623,0.0593212
80,-0.1686939,-0.2977791,"('dominated', 'dominating')",0.5561402,0.4146331,-1.5090157,-1.5496722,-0.3738565,-0.4776061,-0.1037496
81,0.7534314,0.67556983,"('submissive', 'aggressive')",1.3184617,1.1709921,-0.845998,-0.8783759,0.4086316,0.3227287,-0.0859029
82,-0.38826936,-0.36410123,"('poor', 'rich')",0.29555833,0.39957148,6.1564975,6.251463,2.0212622,2.0956443,0.0743821
83,-0.23849107,-0.25020644,"('powerless', 'powerful')",-0.48203215,-0.4761287,-1.0539508,-1.1255864,-0.5914913,-0.6173072,-0.0258159
84,0.69235975,0.6048154,"('inferior', 'superior')",0.42359665,0.32715395,0.72179747,0.65292484,0.6125846,0.5282981,-0.0842865
85,-0.64442116,-0.6654699,"('insignificant', 'prestigious')",-0.84082526,-0.7577571,0.46238786,0.53823215,-0.3409529,-0.2949983,0.0459546
86,0.22750267,0.2782094,"('uninfluential', 'influential')",0.7040439,0.6262603,0.14796582,-0.010726415,0.3598375,0.2979144,-0.0619231
87,-0.016864356,-0.036848813,"('unsuccessful', 'successful')",1.3252945,1.2193044,0.676426,0.7296411,0.6616187,0.6373656,-0.0242531
88,-0.24933958,-0.29048273,"('low', 'eminent')",-0.5329747,-0.54887897,0.3457795,0.3707177,-0.1455116,-0.1562147,-0.0107031
