,etsy_male,etsy_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.18278374,-0.3020851,"('unsociable', 'sociable')",-0.3309589,-0.5160564,-0.2568713,-0.4090708,-0.1521995
1,-0.9219418,-0.8751444,"('unfriendly', 'friendly')",1.6839206,1.5236832,0.3809894,0.3242694,-0.05672
2,0.5281607,0.5078393,"('unlikable', 'likable')",0.57763284,0.6129632,0.5528967,0.5604013,0.0075046
3,-0.46666494,-0.49166757,"('repellent', 'pleasant')",0.3959234,0.39385113,-0.0353708,-0.0489082,-0.0135374
4,-0.2346555,-0.23095182,"('disliked', 'liked')",-6.3730116,-6.392406,-3.3038335,-3.3116789,-0.0078454
5,-0.82314366,-0.6372359,"('distant', 'outgoing')",-0.27497977,-0.22169316,-0.5490617,-0.4294645,0.1195972
6,-0.95097244,-0.7876231,"('distant', 'open')",0.028068736,0.038252704,-0.4614519,-0.3746852,0.0867667
7,-0.5446865,-0.5216447,"('insensitive', 'sensitive')",0.1841161,0.19591354,-0.1802852,-0.1628656,0.0174196
8,-0.8846482,-0.85742426,"('unaffectionate', 'affectionate')",0.5440263,0.423917,-0.1703109,-0.2167536,-0.0464427
9,-1.1026664,-0.9990901,"('unaffectionate', 'caring')",0.70810825,0.6819026,-0.1972791,-0.1585937,0.0386854
10,-1.2221197,-1.2156379,"('unsympathetic', 'sympathetic')",-0.7221937,-0.7353101,-0.9721567,-0.975474,-0.0033173
11,0.3726562,0.43086267,"('unhelpful', 'helpful')",2.077314,2.138665,1.224985,1.2847638,0.0597788
12,-0.2777875,-0.09437433,"('unsupportive', 'supportive')",-1.9628817,-1.8996506,-1.1203346,-0.9970124,0.1233222
13,-0.4454691,-0.56426144,"('impolite', 'polite')",-0.5486911,-0.5342102,-0.4970801,-0.5492358,-0.0521557
14,0.57170177,0.50958383,"('antisocial', 'social')",-0.38115755,-0.49685842,0.0952721,0.0063627,-0.0889094
15,0.22415493,0.12221599,"('boring', 'funny')",0.7564714,0.65414965,0.4903132,0.3881828,-0.1021304
16,-0.51409674,-0.5033778,"('unpopular', 'popular')",0.99429756,0.93179774,0.2401004,0.21421,-0.0258904
17,0.16508356,0.23210749,"('nasty', 'nice')",-0.27385017,-0.27284366,-0.0543833,-0.0203681,0.0340152
18,-0.45577607,-0.41621155,"('disagreeable', 'welcoming')",-0.23818342,-0.32046548,-0.3469797,-0.3683385,-0.0213588
19,-1.2221044,-1.0523888,"('inhospitable', 'hospitable')",-0.1778036,-0.11245091,-0.699954,-0.5824199,0.1175341
20,0.69805706,0.6383672,"('rough', 'thoughtful')",1.0749115,1.0147567,0.8864843,0.8265619,-0.0599224
21,0.10900852,-0.014184199,"('immoral', 'moral')",-0.32807258,-0.28702304,-0.109532,-0.1506036,-0.0410716
22,-0.5293956,-0.5734975,"('untrustworthy', 'trustworthy')",-1.1352667,-1.2330486,-0.8323311,-0.903273,-0.0709419
23,-0.088068075,-0.079648584,"('insincere', 'sincere')",5.9277678,5.8220778,2.9198499,2.8712146,-0.0486353
24,-0.30224702,-0.30963802,"('dishonest', 'honest')",0.5525481,0.5023496,0.1251505,0.0963558,-0.0287947
25,-0.82687235,-0.9285714,"('egoistic', 'altruistic')",1.3905166,1.2504215,0.2818221,0.1609251,-0.120897
26,0.48008493,0.27194935,"('hardhearted', 'benevolent')",1.67501,1.4520545,1.0775474,0.8620019,-0.2155455
27,-0.4954191,-0.4028888,"('hardhearted', 'softhearted')",1.1004835,1.0063974,0.3025322,0.3017543,-0.0007779
28,-0.42803454,-0.48317862,"('disloyal', 'loyal')",1.156551,0.9889545,0.3642582,0.2528879,-0.1113703
29,-0.5591426,-0.5759911,"('unfair', 'fair')",-0.67536825,-0.84247637,-0.6172554,-0.7092338,-0.0919784
30,1.0406741,1.0055097,"('intolerant', 'tolerant')",1.4239429,1.4014739,1.2323085,1.2034918,-0.0288167
31,-1.5474374,-1.4052566,"('evil', 'good')",-0.97927177,-1.1137161,-1.2633545,-1.2594864,0.0038681
32,0.2082872,0.1288938,"('unkind', 'kind')",0.970771,0.7599412,0.5895291,0.4444175,-0.1451116
33,-0.31511727,-0.3451098,"('wrong', 'right')",-0.882894,-0.9319596,-0.5990056,-0.6385347,-0.0395291
34,0.22033836,0.38014412,"('mean', 'honorable')",6.534312,6.683753,3.3773251,3.5319486,0.1546235
35,-0.68934995,-0.6402418,"('corrupt', 'incorrupt')",-0.22669894,-0.33524165,-0.4580244,-0.4877417,-0.0297173
36,-1.0597701,-1.0464494,"('hostile', 'amicable')",0.262015,0.08182535,-0.3988776,-0.482312,-0.0834344
37,-0.058131337,-0.011145875,"('fake', 'genuine')",0.22860244,0.20328674,0.0852356,0.0960704,0.0108348
38,-0.7304425,-0.5630815,"('untruthful', 'truthful')",-0.031353682,0.10964586,-0.3808981,-0.2267178,0.1541803
39,0.64998597,0.6393646,"('exploitative', 'cooperative')",0.0068028225,-0.0016144477,0.3283944,0.3188751,-0.0095193
40,-0.66407704,-0.7466516,"('stingy', 'generous')",-1.9014105,-2.060877,-1.2827437,-1.4037644,-0.1210207
41,-0.23324712,-0.09921523,"('unforgiving', 'forgiving')",0.17426553,0.06787165,-0.0294908,-0.0156718,0.013819
