,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.19314533,-0.2539365,"('unsociable', 'sociable')",0.37811992,0.2620673,-0.48108712,-0.5781681,-0.0987042,-0.1900124,-0.0913082
1,-1.3820904,-1.3973387,"('unfriendly', 'friendly')",0.16662756,0.049393706,2.3346384,2.0762987,0.3730585,0.2427845,-0.130274
2,0.7756314,0.82403874,"('unlikable', 'likable')",1.6374394,1.7175962,0.48981196,0.5728832,0.9676275,1.0381727,0.0705452
3,-0.8228201,-0.76375973,"('repellent', 'pleasant')",-0.15570813,-0.15838926,-0.2459808,-0.19335018,-0.4081697,-0.371833,0.0363367
4,0.639103,0.61830264,"('disliked', 'liked')",-0.05391889,0.008105971,-5.024825,-4.8016934,-1.4798803,-1.3917616,0.0881187
5,-0.00058767386,-0.023456773,"('distant', 'outgoing')",-0.36430776,-0.3399135,0.46612814,0.32856894,0.0337442,-0.0116004,-0.0453446
6,-0.2127271,-0.20911461,"('distant', 'open')",-0.61951965,-0.5961569,0.64917105,0.4826693,-0.0610252,-0.1075341,-0.0465089
7,-0.6371289,-0.5716735,"('insensitive', 'sensitive')",-0.7522401,-0.79935735,0.6712297,0.69136834,-0.2393798,-0.2265542,0.0128256
8,-0.937032,-0.9125772,"('unaffectionate', 'affectionate')",-0.5815115,-0.6454393,1.0263798,0.75288707,-0.1640546,-0.2683765,-0.1043219
9,-1.0448779,-1.0170809,"('unaffectionate', 'caring')",-0.40615007,-0.49344027,1.6731961,1.445758,0.074056,-0.0215877,-0.0956437
10,-0.9268819,-0.90855116,"('unsympathetic', 'sympathetic')",-1.0717449,-1.1342486,-0.46497375,-0.42699346,-0.8212002,-0.8232644,-0.0020642
11,-0.89068466,-0.83819354,"('unhelpful', 'helpful')",-0.6662354,-0.70492107,1.1269711,1.0426205,-0.1433163,-0.1668314,-0.0235151
12,-0.7569277,-0.6982002,"('unsupportive', 'supportive')",0.0029647984,0.04991115,-1.1762351,-1.1051227,-0.6433993,-0.5844706,0.0589287
13,0.07379756,0.06824936,"('impolite', 'polite')",-0.18237022,-0.21128465,-0.5944213,-0.5607064,-0.2343313,-0.2345806,-0.0002493
14,0.34262088,0.3881405,"('antisocial', 'social')",1.2461315,1.2274284,0.11935778,0.2697811,0.5693701,0.62845,0.0590799
15,-0.10897628,-0.11899401,"('boring', 'funny')",0.19375968,0.11957787,0.059185967,0.055072397,0.0479898,0.0185521,-0.0294377
16,0.17192423,0.2034648,"('unpopular', 'popular')",-0.3098483,-0.22548404,0.11785976,0.06926046,-0.0066881,0.0157471,0.0224352
17,0.40142784,0.46208337,"('nasty', 'nice')",-0.122045174,-0.13255975,-0.93374133,-0.991973,-0.2181196,-0.2208165,-0.0026969
18,0.2380939,0.31081992,"('disagreeable', 'welcoming')",-0.7523361,-0.7135062,-1.205656,-1.2994034,-0.5732994,-0.5673633,0.0059361
19,-0.97954774,-0.9511321,"('inhospitable', 'hospitable')",-1.1565595,-1.1593083,-0.2249407,-0.32646927,-0.787016,-0.8123032,-0.0252872
20,-0.4788614,-0.36743888,"('rough', 'thoughtful')",0.20163885,0.2575387,0.8312418,0.86092466,0.1846731,0.2503415,0.0656684
21,-0.3183508,-0.30485034,"('immoral', 'moral')",-0.75735015,-0.75034696,-1.4696202,-1.3061801,-0.8484404,-0.7871257,0.0613147
22,0.5197396,0.5689921,"('untrustworthy', 'trustworthy')",0.6726046,0.62165594,-0.80971885,-0.7722055,0.1275418,0.1394809,0.0119391
23,-1.8579912,-1.8883806,"('insincere', 'sincere')",-0.9567954,-1.0633432,4.56088,4.2560325,0.5820312,0.4347696,-0.1472616
24,-0.6304903,-0.63392895,"('dishonest', 'honest')",-0.19253309,-0.19826524,0.770907,0.6905616,-0.0173721,-0.0472109,-0.0298388
25,0.24277109,0.18570335,"('egoistic', 'altruistic')",1.2552478,1.137014,1.374876,1.2325763,0.9576317,0.8517645,-0.1058672
26,-0.2559808,-0.26494253,"('hardhearted', 'benevolent')",2.472833,2.3660867,2.8251486,2.7083888,1.6806669,1.6031777,-0.0774892
27,-0.9313844,-0.83391917,"('hardhearted', 'softhearted')",-0.5166499,-0.53990936,0.69653094,0.4923378,-0.2505011,-0.2938302,-0.0433291
28,-0.7691476,-0.82027054,"('disloyal', 'loyal')",-0.16334811,-0.2821078,1.125301,0.92942566,0.0642684,-0.0576509,-0.1219193
29,0.38663423,0.3596779,"('unfair', 'fair')",-0.16665909,-0.22090533,-0.53229505,-0.6381769,-0.1041066,-0.1664681,-0.0623615
30,0.20759895,0.24205843,"('intolerant', 'tolerant')",0.6207761,0.57287997,0.6446306,0.6121621,0.4910019,0.4757002,-0.0153017
31,-0.34982067,-0.35292283,"('evil', 'good')",0.5160698,0.50153637,-0.046753734,-0.17069273,0.0398318,-0.0073597,-0.0471915
32,-0.518122,-0.5517608,"('unkind', 'kind')",0.21150635,0.030924302,0.54665554,0.4254728,0.0800133,-0.0317879,-0.1118012
33,0.71615815,0.695456,"('wrong', 'right')",0.32202405,0.28461897,0.3819333,0.26528066,0.4733719,0.4151185,-0.0582534
