,flir_male,flir_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.4222428,-0.5601991,"('unsociable', 'sociable')",0.2562109,0.1769363,-0.34725702,-0.4806323,-0.1710963,-0.287965,-0.1168687
1,-1.4574717,-1.5332336,"('unfriendly', 'friendly')",-0.20593658,-0.35491768,1.9071882,1.7179826,0.08126,-0.0567229,-0.1379829
2,0.34900874,0.39837235,"('unlikable', 'likable')",0.67402196,0.70558983,0.664556,0.7563727,0.5625289,0.6201116,0.0575827
3,-0.4274238,-0.14946774,"('repellent', 'pleasant')",0.6380083,0.9050715,-0.124954894,0.007812811,0.0285432,0.2544722,0.225929
4,0.056058772,0.031994246,"('disliked', 'liked')",-0.57536185,-0.6250642,-5.3332124,-5.3307047,-1.9508384,-1.9745916,-0.0237532
5,-0.8294502,-0.87018615,"('distant', 'outgoing')",-1.3551872,-1.4215058,0.24127078,0.24357162,-0.6477888,-0.6827068,-0.034918
6,-1.7142421,-1.7506914,"('distant', 'open')",-2.0150373,-2.1363618,0.46241266,0.42146504,-1.0889556,-1.155196,-0.0662404
7,0.19672498,0.31991652,"('insensitive', 'sensitive')",0.38167292,0.59581405,0.50503814,0.61946493,0.3611453,0.5117319,0.1505866
8,-0.88789034,-1.024486,"('unaffectionate', 'affectionate')",-1.193544,-1.2914182,0.59118867,0.45518574,-0.4967485,-0.6202395,-0.123491
9,-0.7134955,-0.80716425,"('unaffectionate', 'caring')",-0.45455325,-0.47311163,1.1270757,1.1086489,-0.0136577,-0.057209,-0.0435513
10,-0.3791527,-0.34671587,"('unsympathetic', 'sympathetic')",-0.5066728,-0.4313925,-0.57815325,-0.60704935,-0.4879929,-0.4617192,0.0262737
11,-0.31790215,-0.28954396,"('unhelpful', 'helpful')",0.6935959,0.7559379,1.6093283,1.6666139,0.661674,0.7110026,0.0493286
12,-0.1681396,-0.09302282,"('unsupportive', 'supportive')",0.45696512,0.6378396,-1.5627595,-1.5319507,-0.4246447,-0.3290446,0.0956001
13,0.01883497,-0.10564847,"('impolite', 'polite')",0.24903405,0.18537802,0.0517694,0.09273286,0.1065461,0.0574875,-0.0490586
14,1.037728,1.1514827,"('antisocial', 'social')",1.2578453,1.434272,-0.5921007,-0.5046702,0.5678242,0.6936949,0.1258707
15,0.3332824,0.11710382,"('boring', 'funny')",-0.70946366,-0.8013308,0.71975905,0.68828696,0.1145259,0.0013533,-0.1131726
16,-0.44350147,-0.45256647,"('unpopular', 'popular')",-0.40092236,-0.35841087,0.8217726,0.8653658,-0.0075504,0.0181295,0.0256799
17,-0.20124942,-0.24283986,"('nasty', 'nice')",-0.42976463,-0.39105058,-0.2742924,-0.26556975,-0.3017688,-0.2998201,0.0019487
18,-0.5219701,-0.46914575,"('disagreeable', 'welcoming')",-0.17575127,-0.16719699,-0.2474865,-0.29444838,-0.3150693,-0.3102637,0.0048056
19,-1.1161788,-1.2023866,"('inhospitable', 'hospitable')",-1.4103507,-1.5579112,0.20262074,0.16571543,-0.7746362,-0.8648608,-0.0902246
20,0.3213739,0.37353307,"('rough', 'thoughtful')",1.0838157,1.125851,0.9938965,0.90601516,0.7996953,0.8017998,0.0021045
21,0.3632257,0.40626448,"('immoral', 'moral')",0.8205848,0.8207394,-0.61635834,-0.57968265,0.1891507,0.2157737,0.026623
22,0.25580192,0.29764473,"('untrustworthy', 'trustworthy')",0.4143038,0.35226986,-0.92370313,-0.88685477,-0.0845325,-0.07898,0.0055525
23,-0.08943135,-0.03322494,"('insincere', 'sincere')",0.81653476,0.9565263,5.1689963,5.296417,1.9653665,2.0732395,0.107873
24,-0.1312883,-0.18332517,"('dishonest', 'honest')",-1.1416771,-1.13073,0.7311348,0.7206083,-0.1806102,-0.1978156,-0.0172054
25,-0.35053158,-0.39032134,"('egoistic', 'altruistic')",0.4925394,0.53539145,1.1883484,1.1340514,0.4434521,0.4263738,-0.0170783
26,0.10480966,-0.03253057,"('hardhearted', 'benevolent')",0.15030542,0.07017707,1.3415464,1.138357,0.5322205,0.3920012,-0.1402193
27,-0.29171816,-0.30255163,"('hardhearted', 'softhearted')",-0.20938851,-0.1127691,1.3417747,1.2979939,0.2802227,0.2942244,0.0140017
28,-0.084231175,-0.113885395,"('disloyal', 'loyal')",0.40940815,0.4602854,0.88067085,0.8383568,0.4019493,0.3949189,-0.0070304
29,0.495326,0.4280855,"('unfair', 'fair')",-0.27975833,-0.2882657,-0.46214092,-0.6297477,-0.0821911,-0.1633093,-0.0811182
30,1.1590507,1.1294316,"('intolerant', 'tolerant')",1.4389257,1.4466828,1.3658776,1.3255179,1.3212847,1.3005441,-0.0207406
31,-1.1774561,-1.2291046,"('evil', 'good')",-1.0480924,-1.1655358,-0.6101628,-0.7788421,-0.9452371,-1.0578275,-0.1125904
32,-0.1783849,-0.19359326,"('unkind', 'kind')",-0.22126198,-0.206491,0.68697184,0.6112995,0.095775,0.0704051,-0.0253699
33,0.62630546,0.44413158,"('wrong', 'right')",0.02594582,-0.096058436,-0.10140717,-0.17049396,0.1836147,0.0591931,-0.1244216
34,-0.81586367,-0.7372691,"('mean', 'honorable')",0.0343481,0.19465563,5.644903,5.789984,1.6211292,1.7491236,0.1279944
35,0.13704278,-0.0031063892,"('corrupt', 'incorrupt')",-1.086814,-1.2486386,0.06337589,-0.1220868,-0.2954651,-0.4579439,-0.1624788
36,-1.2909119,-1.3717338,"('hostile', 'amicable')",-1.7695453,-2.0020578,0.48755687,0.26185393,-0.8576334,-1.0373126,-0.1796792
37,-0.048372556,-0.02660091,"('fake', 'genuine')",-0.14354128,-0.116070494,0.16683073,0.15842223,-0.008361,0.0052503,0.0136113
38,-0.90350974,-0.9566958,"('untruthful', 'truthful')",-0.5694151,-0.59194887,0.24604185,0.29564273,-0.408961,-0.4176673,-0.0087063
39,1.0097216,0.94311893,"('exploitative', 'cooperative')",1.4218441,1.4267801,-0.032204516,-0.043076053,0.799787,0.7756077,-0.0241793
