,dam_male,dam_female,tuple,average_male,average_female,female-male
0,1.1426529,0.8941427,"('unsociable', 'sociable')",1.1426529,0.8941427,-0.2485102
1,1.1674838,1.0107831,"('unfriendly', 'friendly')",1.1674838,1.0107831,-0.1567007
2,0.6371959,0.73931617,"('unlikable', 'likable')",0.6371959,0.7393162,0.1021203
3,-0.23888354,0.30370572,"('repellent', 'pleasant')",-0.2388835,0.3037057,0.5425892
4,-5.270464,-6.3965225,"('disliked', 'liked')",-5.2704639,-6.3965225,-1.1260586
5,-0.39409646,-0.5824611,"('distant', 'outgoing')",-0.3940965,-0.5824611,-0.1883646
6,-0.5524858,-0.595181,"('distant', 'open')",-0.5524858,-0.595181,-0.0426952
7,0.7230569,1.0338423,"('insensitive', 'sensitive')",0.7230569,1.0338423,0.3107854
8,0.5058509,0.49411833,"('unaffectionate', 'affectionate')",0.5058509,0.4941183,-0.0117326
9,1.0971286,1.2725003,"('unaffectionate', 'caring')",1.0971286,1.2725003,0.1753717
10,0.27978688,0.7421763,"('unsympathetic', 'sympathetic')",0.2797869,0.7421763,0.4623894
11,2.5168562,2.3854475,"('unhelpful', 'helpful')",2.5168562,2.3854475,-0.1314087
12,-0.8984831,-1.2006158,"('unsupportive', 'supportive')",-0.8984831,-1.2006158,-0.3021327
13,0.20463943,0.43760955,"('impolite', 'polite')",0.2046394,0.4376096,0.2329702
14,0.6504469,0.75196743,"('antisocial', 'social')",0.6504469,0.7519674,0.1015205
15,1.0951393,0.7962209,"('boring', 'funny')",1.0951393,0.7962209,-0.2989184
16,0.016780056,-0.3288312,"('unpopular', 'popular')",0.0167801,-0.3288312,-0.3456113
17,-0.82926464,-0.7650857,"('nasty', 'nice')",-0.8292646,-0.7650857,0.0641789
18,-1.2998462,-1.1147312,"('disagreeable', 'welcoming')",-1.2998462,-1.1147312,0.185115
19,-0.8937503,-1.0621728,"('inhospitable', 'hospitable')",-0.8937503,-1.0621728,-0.1684225
20,-0.6335076,-0.20789358,"('rough', 'thoughtful')",-0.6335076,-0.2078936,0.425614
21,-0.18069711,0.18005204,"('immoral', 'moral')",-0.1806971,0.180052,0.3607491
22,-0.43301123,-0.22378433,"('untrustworthy', 'trustworthy')",-0.4330112,-0.2237843,0.2092269
23,5.0241766,5.7724524,"('insincere', 'sincere')",5.0241766,5.7724524,0.7482758
24,0.85192704,1.4215344,"('dishonest', 'honest')",0.851927,1.4215344,0.5696074
25,0.5523894,0.16687201,"('egoistic', 'altruistic')",0.5523894,0.166872,-0.3855174
26,1.12843,0.62513995,"('hardhearted', 'benevolent')",1.12843,0.62514,-0.50329
27,0.04201029,0.4614298,"('hardhearted', 'softhearted')",0.0420103,0.4614298,0.4194195
28,0.59828496,0.5597595,"('disloyal', 'loyal')",0.598285,0.5597595,-0.0385255
29,-0.4761889,-0.4793164,"('unfair', 'fair')",-0.4761889,-0.4793164,-0.0031275
30,1.4806373,1.3212157,"('intolerant', 'tolerant')",1.4806373,1.3212157,-0.1594216
31,-1.7613348,-2.1280384,"('evil', 'good')",-1.7613348,-2.1280384,-0.3667036
32,0.85542375,0.92325777,"('unkind', 'kind')",0.8554237,0.9232578,0.0678341
33,0.06212849,-0.18278006,"('wrong', 'right')",0.0621285,-0.1827801,-0.2449086
34,3.5626533,3.9789135,"('mean', 'honorable')",3.5626533,3.9789135,0.4162602
35,-1.4612982,-1.6665516,"('corrupt', 'incorrupt')",-1.4612982,-1.6665516,-0.2052534
36,-1.0539383,-1.4721161,"('hostile', 'amicable')",-1.0539383,-1.4721161,-0.4181778
37,-0.28855816,-0.091341496,"('fake', 'genuine')",-0.2885582,-0.0913415,0.1972167
38,1.0509531,0.7570553,"('untruthful', 'truthful')",1.0509531,0.7570553,-0.2938978
39,-0.21665403,0.048598126,"('exploitative', 'cooperative')",-0.216654,0.0485981,0.2652521
40,-1.9228799,-1.9842976,"('stingy', 'generous')",-1.9228799,-1.9842976,-0.0614177
41,0.8089469,0.77130777,"('unforgiving', 'forgiving')",0.8089469,0.7713078,-0.0376391
42,-2.1729105,-2.2670047,"('unreliable', 'reliable')",-2.1729105,-2.2670047,-0.0940942
43,1.1708056,1.4104873,"('irresponsible', 'responsible')",1.1708056,1.4104873,0.2396817
44,-1.4932752,-1.3709987,"('prejudiced', 'unprejudiced')",-1.4932752,-1.3709987,0.1222765
45,0.09590046,0.14319353,"('incompetent', 'competent')",0.0959005,0.1431935,0.047293
46,-0.41020563,-0.33759546,"('uncompetitive', 'competitive')",-0.4102056,-0.3375955,0.0726101
47,4.1582937,4.944301,"('stupid', 'smart')",4.1582937,4.9443011,0.7860074
48,0.74025613,0.9523251,"('unintelligent', 'intelligent')",0.7402561,0.9523251,0.212069
49,-0.6033645,-0.2723382,"('unable', 'able')",-0.6033645,-0.2723382,0.3310263
50,-1.5018697,-1.2661563,"('clumsy', 'skillful')",-1.5018697,-1.2661563,0.2357134
51,0.3548086,0.4237353,"('uneducated', 'educated')",0.3548086,0.4237353,0.0689267
52,-0.31185147,-0.5978702,"('irrational', 'rational')",-0.3118515,-0.5978702,-0.2860187
53,0.19523978,-0.025600294,"('uncreative', 'creative')",0.1952398,-0.0256003,-0.2208401
54,0.43773144,0.50161695,"('incapable', 'capable')",0.4377314,0.501617,0.0638856
55,0.83877546,1.2183373,"('incompetent', 'clever')",0.8387755,1.2183373,0.3795618
56,1.9622229,1.9016893,"('impractical', 'practical')",1.9622229,1.9016893,-0.0605336
57,-2.0008326,-2.4124873,"('unimaginative', 'imaginative')",-2.0008326,-2.4124873,-0.4116547
58,-0.2453492,-0.41465697,"('undiscriminating', 'discriminating')",-0.2453492,-0.414657,-0.1693078
59,0.02478249,-0.03649717,"('foolish', 'wise')",0.0247825,-0.0364972,-0.0612797
60,0.47124258,0.9583865,"('inefficient', 'efficient')",0.4712426,0.9583865,0.4871439
61,0.5590532,0.6369259,"('illogical', 'logical')",0.5590532,0.6369259,0.0778727
62,1.2950662,1.5590258,"('incompetent', 'brilliant')",1.2950662,1.5590258,0.2639596
