,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
43,0.6327155,0.67038125,"('irresponsible', 'responsible')",1.7395355,1.6608963,0.48459843,0.5341458,0.9522831,0.9551411,0.002858
44,-0.14333922,-0.07936092,"('prejudiced', 'unprejudiced')",-0.041458137,0.08682355,-0.7540573,-0.71628255,-0.3129515,-0.2362733,0.0766782
45,1.0307558,0.966299,"('incompetent', 'competent')",1.2082739,0.9687885,-0.014495334,-0.2270175,0.7415114,0.5693566,-0.1721548
46,1.393507,1.2869611,"('uncompetitive', 'competitive')",2.059857,1.7626685,-0.8482006,-0.88451797,0.8683878,0.7217039,-0.1466839
47,0.20941556,0.3463312,"('stupid', 'smart')",1.5768851,1.6392248,5.2853403,5.4004254,2.3572137,2.4619939,0.1047802
48,-0.9579987,-0.97242224,"('unintelligent', 'intelligent')",-0.6784109,-0.8348427,-0.80454284,-0.76721853,-0.8136508,-0.8581611,-0.0445103
49,-0.4951876,-0.31863603,"('unable', 'able')",0.08588421,0.33166322,-0.40816098,-0.17131624,-0.2724881,-0.052763,0.2197251
50,0.29651296,0.3676167,"('clumsy', 'skillful')",-0.46170706,-0.256239,-0.24860622,-0.21351355,-0.1379334,-0.0340453,0.1038881
51,-0.1960111,-0.35098714,"('uneducated', 'educated')",-0.20542999,-0.42642018,-0.012322097,-0.06913364,-0.1379211,-0.2821803,-0.1442592
52,-1.2839146,-1.299551,"('irrational', 'rational')",-1.6110662,-1.413707,-0.54313356,-0.42974788,-1.1460381,-1.0476686,0.0983695
53,-0.6658888,-0.66834813,"('uncreative', 'creative')",0.74861914,0.9091415,0.54749846,0.6185783,0.2100763,0.2864572,0.0763809
54,-0.45254225,-0.5602426,"('incapable', 'capable')",0.7644629,0.8016134,0.90277153,0.956434,0.4048974,0.3992683,-0.0056291
55,0.4053412,0.39750996,"('incompetent', 'clever')",1.4163768,1.1838248,0.16729084,0.13368082,0.6630029,0.5716718,-0.0913311
56,1.4520015,1.4385425,"('impractical', 'practical')",2.4687788,2.3005242,0.16472407,0.117516264,1.3618347,1.2855276,-0.0763071
57,0.54122263,0.3282476,"('unimaginative', 'imaginative')",0.14540656,-0.0038962495,-3.039623,-3.1406405,-0.7843313,-0.9387631,-0.1544318
58,0.4463797,0.48497236,"('undiscriminating', 'discriminating')",0.56923956,0.6205908,-0.14040883,-0.10703063,0.2917368,0.3328442,0.0411074
59,-0.06123726,-0.021051759,"('foolish', 'wise')",0.17787601,0.33612818,-0.009968819,0.15442915,0.0355566,0.1565018,0.1209452
60,0.9211848,1.0094959,"('inefficient', 'efficient')",1.903452,1.6031144,0.080810696,0.10904294,0.9684826,0.9072177,-0.0612649
61,-0.15542851,-0.2635607,"('illogical', 'logical')",0.1322937,-0.05379607,-0.20270614,-0.2853805,-0.0752803,-0.2009124,-0.1256321
62,0.56092197,0.6340653,"('incompetent', 'brilliant')",1.7359735,1.6617725,0.025279608,0.10823344,0.7740583,0.8013571,0.0272988
63,0.6022363,0.6662435,"('unperceptive', 'insightful')",1.166538,1.1009574,-0.048820816,0.12801507,0.5733178,0.6317387,0.0584209
64,0.93246436,0.85930824,"('shy', 'confident')",0.491288,0.24819773,-5.190909,-5.145615,-1.2557189,-1.3460363,-0.0903174
65,0.10149278,-0.05111139,"('insecure', 'secure')",0.83393615,0.32115942,0.7468068,0.6893682,0.5607452,0.3198054,-0.2409398
66,0.26883784,0.18752746,"('inactive', 'active')",-0.4924016,-0.36045098,0.41680035,0.3965003,0.0644122,0.0745256,0.0101134
67,0.7385337,0.7523755,"('doubtful', 'determined')",0.08500579,0.14610544,-0.037614167,-0.03319683,0.2619751,0.288428,0.0264529
68,-0.042268135,-0.05746529,"('dependent', 'independent')",-0.8156464,-0.82088006,-1.7519981,-1.6248813,-0.8699709,-0.8344089,0.035562
69,-0.27578676,-0.085457765,"('lazy', 'industrious')",-0.19431907,0.072922625,-1.2872521,-1.0271165,-0.5857859,-0.3465505,0.2392354
70,1.2123291,1.1569453,"('lethargic', 'energetic')",0.89988685,0.7385959,0.5967778,0.48994458,0.902998,0.7951619,-0.1078361
71,0.3442203,0.2428584,"('diffident', 'self-confident')",2.139436,2.1536841,0.3784977,0.37063667,0.9540513,0.9223931,-0.0316582
72,-0.20471498,-0.36714414,"('unambitious', 'ambitious')",-0.09695142,-0.3838965,-0.21122329,-0.24445733,-0.1709632,-0.3318326,-0.1608694
73,1.2944736,1.2609549,"('helpless', 'self-reliant')",0.78363484,0.9328219,-3.3371305,-3.2143533,-0.419674,-0.3401922,0.0794818
74,0.97848207,1.0329155,"('undedicated', 'dedicated')",1.3467336,1.3338845,-0.015878346,-0.059411403,0.769779,0.7691295,-0.0006495
75,0.35044295,0.29359388,"('meek', 'impulsive')",-1.1494039,-0.9664693,-0.21332024,-0.15947337,-0.3374271,-0.2774496,0.0599775
76,0.9753766,1.1048461,"('anxious', 'daring')",1.0018238,1.0688441,0.36155254,0.30602786,0.7795843,0.8265727,0.0469884
77,-0.1950578,-0.10421316,"('unmotivated', 'motivated')",0.2588072,0.15631282,-1.1061444,-1.0157247,-0.347465,-0.3212083,0.0262567
78,-0.6665997,-0.69877285,"('nonresilient', 'resilient')",0.3432391,0.45373794,-0.7121853,-0.56632763,-0.345182,-0.2704542,0.0747278
79,-0.18882465,-0.19602387,"('wavering', 'unwavering')",-1.35896,-1.1169817,-0.28584114,-0.22099334,-0.6112086,-0.511333,0.0998756
80,0.82464284,0.58069265,"('dominated', 'dominating')",0.9936552,0.6776337,-0.36064786,-0.5191085,0.4858834,0.2464059,-0.2394775
81,0.42654717,0.20437193,"('submissive', 'aggressive')",0.8329407,0.2946454,-0.651207,-0.7815373,0.2027603,-0.0941733,-0.2969336
82,0.033442505,0.04191148,"('poor', 'rich')",0.76011217,0.7991393,6.1923976,6.1536036,2.3286508,2.3315514,0.0029006
83,-0.041066226,-0.07673121,"('powerless', 'powerful')",0.6704093,0.7655917,-0.9309562,-0.95886165,-0.1005377,-0.0900004,0.0105373
84,-0.3066294,-0.4281495,"('inferior', 'superior')",0.03221886,-0.112578765,0.183357,0.20371017,-0.0303512,-0.1123394,-0.0819882
85,-0.75492394,-0.72451633,"('insignificant', 'prestigious')",-0.5958675,-0.26667893,-0.7050547,-0.559064,-0.6852821,-0.5167531,0.168529
86,-0.50068146,-0.66785413,"('uninfluential', 'influential')",0.7157517,0.34235674,-0.4608118,-0.5846559,-0.0819138,-0.3033844,-0.2214706
87,0.6733663,0.424466,"('unsuccessful', 'successful')",1.7872044,1.603569,0.16102318,0.17321154,0.8738647,0.7337489,-0.1401158
88,-0.61660343,-0.6137649,"('low', 'eminent')",0.79219896,0.6671541,-0.43500906,-0.49390027,-0.0864712,-0.146837,-0.0603658
