,trophy_male,trophy_female,tuple,average_male,average_female,female-male
0,0.97141945,0.7741232,"('unsociable', 'sociable')",0.9714195,0.7741232,-0.1972963
1,0.25301278,0.13426425,"('unfriendly', 'friendly')",0.2530128,0.1342642,-0.1187486
2,0.076143,0.2252748,"('unlikable', 'likable')",0.076143,0.2252748,0.1491318
3,0.6687102,0.8527876,"('repellent', 'pleasant')",0.6687102,0.8527876,0.1840774
4,-7.609276,-7.744002,"('disliked', 'liked')",-7.6092758,-7.7440019,-0.1347261
5,-2.3660889,-2.2045164,"('distant', 'outgoing')",-2.3660889,-2.2045164,0.1615725
6,-1.8669753,-1.7970998,"('distant', 'open')",-1.8669753,-1.7970998,0.0698755
7,2.3577874,2.2318852,"('insensitive', 'sensitive')",2.3577874,2.2318852,-0.1259022
8,0.4099004,0.43444246,"('unaffectionate', 'affectionate')",0.4099004,0.4344425,0.0245421
9,1.066354,1.1017071,"('unaffectionate', 'caring')",1.066354,1.1017071,0.0353531
10,2.278312,2.2004247,"('unsympathetic', 'sympathetic')",2.278312,2.2004247,-0.0778873
11,2.5511177,2.5694115,"('unhelpful', 'helpful')",2.5511177,2.5694115,0.0182938
12,-1.0019543,-1.0213096,"('unsupportive', 'supportive')",-1.0019543,-1.0213096,-0.0193553
13,0.6796857,0.68485403,"('impolite', 'polite')",0.6796857,0.684854,0.0051683
14,0.76888,0.8685438,"('antisocial', 'social')",0.76888,0.8685438,0.0996638
15,0.52618337,0.50719285,"('boring', 'funny')",0.5261834,0.5071929,-0.0189905
16,-1.3242433,-1.1187541,"('unpopular', 'popular')",-1.3242433,-1.1187541,0.2054892
17,-1.1884856,-1.0568027,"('nasty', 'nice')",-1.1884856,-1.0568027,0.1316829
18,-1.3140142,-1.2630619,"('disagreeable', 'welcoming')",-1.3140142,-1.2630619,0.0509523
19,-1.3953121,-1.4231985,"('inhospitable', 'hospitable')",-1.3953121,-1.4231985,-0.0278864
20,0.97313744,0.92859244,"('rough', 'thoughtful')",0.9731374,0.9285924,-0.044545
21,0.93672144,0.9350585,"('immoral', 'moral')",0.9367214,0.9350585,-0.0016629
22,0.5715623,0.4700821,"('untrustworthy', 'trustworthy')",0.5715623,0.4700821,-0.1014802
23,6.0222607,6.154521,"('insincere', 'sincere')",6.0222607,6.154521,0.1322603
24,1.5652927,1.5247937,"('dishonest', 'honest')",1.5652927,1.5247937,-0.040499
25,-0.25597155,-0.28310588,"('egoistic', 'altruistic')",-0.2559716,-0.2831059,-0.0271343
26,1.3053032,1.0296339,"('hardhearted', 'benevolent')",1.3053032,1.0296339,-0.2756693
27,1.1835455,1.064825,"('hardhearted', 'softhearted')",1.1835455,1.0648251,-0.1187204
28,1.3168626,1.1892112,"('disloyal', 'loyal')",1.3168626,1.1892112,-0.1276514
29,-0.6800294,-0.8446233,"('unfair', 'fair')",-0.6800294,-0.8446233,-0.1645939
30,1.3852576,1.466222,"('intolerant', 'tolerant')",1.3852576,1.466222,0.0809644
