,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.13939519,0.0061723515,"('unsociable', 'sociable')",-0.3399845,-0.48021916,0.88177633,0.75037134,-0.29198185,-0.4159147,0.0973013,-0.0348975,-0.1321988
1,-1.4230216,-1.3265885,"('unfriendly', 'friendly')",1.4535785,1.336826,0.09858365,0.04043937,2.1018784,2.037618,0.5577548,0.5220737,-0.0356811
2,1.4643111,1.6226971,"('unlikable', 'likable')",2.5840569,2.6895947,2.0220137,2.0746038,0.8568821,0.9724776,1.7318159,1.8398434,0.1080275
3,0.28081533,0.43527046,"('repellent', 'pleasant')",-0.8128867,-0.76942635,1.0292811,1.0289327,0.22831067,0.2653714,0.1813801,0.2400371,0.058657
4,-1.3329726,-1.3542014,"('disliked', 'liked')",0.3173824,0.23745747,-0.1981332,-0.26598743,-6.342469,-6.42214,-1.8890481,-1.9512179,-0.0621698
5,-1.5439502,-1.452487,"('distant', 'outgoing')",1.0428557,1.0331953,-0.82025653,-0.8335933,-0.23257557,-0.25936633,-0.3884816,-0.3780628,0.0104188
6,-2.177041,-2.0805516,"('distant', 'open')",0.2211985,0.25420505,-1.4490043,-1.4384202,0.4931363,0.44471318,-0.7279276,-0.7050134,0.0229142
7,1.32397,1.1949998,"('insensitive', 'sensitive')",0.2815794,0.2609518,0.79715014,0.7588129,1.1790986,1.1362219,0.8954495,0.8377466,-0.0577029
8,-1.3779873,-1.3200166,"('unaffectionate', 'affectionate')",0.70614433,0.6769729,-0.06738012,0.0036901534,0.86950254,0.86585844,0.0325699,0.0566262,0.0240563
9,-0.029579643,0.00077065825,"('unaffectionate', 'caring')",1.2396313,1.1917546,0.52524424,0.55289376,1.4548184,1.5010818,0.7975286,0.8116252,0.0140966
10,1.6165578,1.5477352,"('unsympathetic', 'sympathetic')",-1.21666,-1.174501,0.3377186,0.36327547,-0.021597154,-0.01566229,0.1790048,0.1802119,0.0012071
11,1.3088462,1.2500912,"('unhelpful', 'helpful')",-0.32577422,-0.31574515,0.23401812,0.22696966,1.7824826,1.8507016,0.7498932,0.7530043,0.0031111
