,home_male,home_female,tuple,depot_male,depot_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7158335,-0.7004903,"('unsociable', 'sociable')",0.25283474,0.31024548,-0.55199414,-0.6968449,-0.338331,-0.3623632,-0.0240322
1,-0.41843057,-0.29977173,"('unfriendly', 'friendly')",0.46780565,0.49187806,2.5198843,2.4741178,0.8564198,0.8887413,0.0323215
2,0.6122205,0.73466015,"('unlikable', 'likable')",0.6635522,0.7064519,0.57787967,0.6297401,0.6178842,0.6902841,0.0723999
3,-1.0609164,-0.91071284,"('repellent', 'pleasant')",-0.49782014,-0.358461,0.02349668,0.04306922,-0.5117466,-0.4087015,0.1030451
4,-0.4000532,-0.39798728,"('disliked', 'liked')",-0.19840506,-0.19763176,-6.322513,-6.4466853,-2.3069905,-2.3474348,-0.0404443
5,-0.79721755,-0.7056978,"('distant', 'outgoing')",-0.390125,-0.39370915,0.0014281422,0.034789145,-0.3953048,-0.3548726,0.0404322
6,-0.38041458,-0.22998738,"('distant', 'open')",-0.6389083,-0.6260689,0.6312618,0.6643946,-0.1293537,-0.0638872,0.0654665
7,-0.0834414,0.075354755,"('insensitive', 'sensitive')",0.050490238,0.17268768,0.8054693,0.77767426,0.257506,0.3419056,0.0843996
8,-0.5031775,-0.5094715,"('unaffectionate', 'affectionate')",-0.15461808,-0.21545327,1.1961495,1.1621495,0.1794513,0.1457416,-0.0337097
9,0.32316875,0.4353131,"('unaffectionate', 'caring')",0.21686971,0.19507454,1.5256935,1.5253263,0.6885773,0.7185713,0.029994
10,-0.66769254,-0.46527803,"('unsympathetic', 'sympathetic')",-0.7722534,-0.6226371,-0.5512831,-0.60786676,-0.663743,-0.5652606,0.0984824
11,0.044401594,0.071037926,"('unhelpful', 'helpful')",0.1698814,0.18564145,1.642349,1.6537904,0.6188773,0.6368233,0.017946
12,0.49759123,0.83741915,"('unsupportive', 'supportive')",0.06687295,0.27430847,-1.6563289,-1.6741813,-0.3639549,-0.1874846,0.1764703
13,0.44531953,0.42004478,"('impolite', 'polite')",0.9267583,0.915688,-0.8592489,-0.9294781,0.170943,0.1354182,-0.0355248
14,-0.19993216,-0.09564883,"('antisocial', 'social')",0.015587164,0.14643864,-0.79571515,-0.8391437,-0.3266867,-0.2627846,0.0639021
15,0.643411,0.47597945,"('boring', 'funny')",0.44590497,0.2765859,0.5781764,0.55077624,0.5558308,0.4344472,-0.1213836
16,-0.8560315,-0.734678,"('unpopular', 'popular')",-1.2021195,-1.0910616,0.24373311,0.3101874,-0.6048059,-0.5051841,0.0996218
17,0.02215796,0.08634044,"('nasty', 'nice')",0.24795562,0.23604882,-0.34753767,-0.27683425,-0.025808,0.015185,0.040993
18,-0.40056804,-0.2920347,"('disagreeable', 'welcoming')",-0.19118878,-0.083609566,-0.29203323,-0.32962877,-0.2945967,-0.235091,0.0595057
19,-0.16699395,-0.09040327,"('inhospitable', 'hospitable')",-0.4296743,-0.39455548,0.23859686,0.29297358,-0.1193571,-0.0639951,0.055362
20,-0.3614845,-0.18218443,"('rough', 'thoughtful')",0.066736735,0.22131439,1.1149514,1.093998,0.2734012,0.3777093,0.1043081
21,0.6366387,0.7549264,"('immoral', 'moral')",0.3847502,0.4890951,-0.79729086,-0.8054578,0.0746993,0.1461879,0.0714886
22,0.17551762,0.24667197,"('untrustworthy', 'trustworthy')",0.33317134,0.372837,-1.0984154,-1.1747491,-0.1965755,-0.1850801,0.0114954
23,-0.0861786,0.030795172,"('insincere', 'sincere')",0.21346505,0.24577297,6.0525427,6.023813,2.059943,2.1001269,0.0401839
24,0.8240691,0.82786274,"('dishonest', 'honest')",0.47599944,0.4444512,0.9838798,0.909594,0.7613161,0.7273026,-0.0340135
25,-0.18093124,-0.1978334,"('egoistic', 'altruistic')",0.522231,0.52760416,1.986115,1.9857891,0.7758049,0.7718533,-0.0039516
