,digital_male,digital_female,tuple,realty_male,realty_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.1270794,-0.010243017,"('unsociable', 'sociable')",-0.9133039,-1.0923424,1.3063674,1.197056,-0.2619992,-0.36127335,0.0645359,-0.0667007,-0.1312366
1,-0.14707494,-0.21939775,"('unfriendly', 'friendly')",-0.6538992,-0.7098746,-0.52783895,-0.59575856,1.8272928,1.6680169,0.1246199,0.0357465,-0.0888734
2,0.79619545,0.8164053,"('unlikable', 'likable')",1.313196,1.3302298,2.4421644,2.4444048,0.658673,0.7150382,1.3025571,1.3265195,0.0239624
3,-0.14605205,-0.035930995,"('repellent', 'pleasant')",-0.85928524,-0.7472696,1.4153042,1.5174407,0.25271267,0.32939556,0.1656699,0.2659089,0.100239
4,-1.8457707,-1.9049114,"('disliked', 'liked')",0.6147062,0.565268,-0.7080506,-0.80409104,-6.2288013,-6.287498,-2.0419791,-2.1078081,-0.065829
5,-0.7884097,-0.75745136,"('distant', 'outgoing')",0.3782605,0.37212175,-1.775612,-1.8219033,-0.08153954,-0.13584368,-0.5668252,-0.5857692,-0.018944
6,-0.8650172,-0.8103491,"('distant', 'open')",0.31102917,0.36424607,-1.8751788,-1.8765839,0.6071576,0.53143495,-0.4555023,-0.447813,0.0076893
7,1.6740962,1.6617256,"('insensitive', 'sensitive')",-0.44736952,-0.4250658,1.8893833,1.9696345,0.87894434,0.92049026,0.9987636,1.0316962,0.0329326
8,-0.3264251,-0.33054692,"('unaffectionate', 'affectionate')",-0.23799905,-0.2454752,-0.81286013,-0.8025392,0.6907152,0.54759955,-0.1716423,-0.2077405,-0.0360982
9,0.39536747,0.39588758,"('unaffectionate', 'caring')",-0.1366199,-0.16085452,0.32975426,0.37780645,1.2886425,1.241025,0.4692861,0.4634661,-0.00582
10,0.053590957,0.036846377,"('unsympathetic', 'sympathetic')",-2.0359738,-2.074458,1.5177183,1.5901229,-0.017540982,0.010600481,-0.1205514,-0.109222,0.0113294
11,1.1447604,1.1570728,"('unhelpful', 'helpful')",-0.41349488,-0.45180154,1.7176192,1.7346482,2.121689,2.1448066,1.1426435,1.1461816,0.0035381
12,1.0575228,1.1053064,"('unsupportive', 'supportive')",0.27427223,0.34191364,0.912954,1.0835958,-1.6000799,-1.5796294,0.1611673,0.2377966,0.0766293
13,0.38276532,0.36174706,"('impolite', 'polite')",-0.66865534,-0.7025731,2.13543,2.105996,-0.16461244,-0.13103105,0.4212319,0.4085347,-0.0126972
14,1.207293,1.1437595,"('antisocial', 'social')",-0.22997402,-0.27548328,2.5055652,2.4913523,-0.53251785,-0.5212083,0.7375916,0.7096051,-0.0279865
15,0.40737647,0.3414679,"('boring', 'funny')",1.0184598,0.943965,0.2527778,0.12832114,0.75816065,0.6490716,0.6091937,0.5157064,-0.0934873
16,-1.198397,-1.2239106,"('unpopular', 'popular')",0.42558488,0.4165148,-1.2276893,-1.1463172,0.42251784,0.4303096,-0.3944959,-0.3808509,0.013645
17,-1.1539593,-1.1237199,"('nasty', 'nice')",0.7974474,0.867973,0.9221698,0.9337149,-0.103248075,-0.08791493,0.1156025,0.1475133,0.0319108
18,0.0009227544,-0.010536186,"('disagreeable', 'welcoming')",0.47216246,0.54122365,-0.6013822,-0.45168257,-0.35362968,-0.35748765,-0.1204817,-0.0696207,0.050861
19,-0.89487094,-0.85894597,"('inhospitable', 'hospitable')",-0.6339249,-0.6058703,-1.7426152,-1.7853596,0.012853583,0.008942243,-0.8146393,-0.8103085,0.0043308
20,0.6037941,0.6632795,"('rough', 'thoughtful')",0.05297058,0.14070755,0.21558493,0.27105764,0.79612535,0.8088158,0.4171187,0.4709651,0.0538464
21,0.42097527,0.40256578,"('immoral', 'moral')",-0.42956036,-0.49461535,2.3897996,2.3949354,-0.7381895,-0.67792016,0.4107563,0.4062414,-0.0045149
22,0.90213394,0.8519082,"('untrustworthy', 'trustworthy')",-1.1243136,-1.1410607,1.7172395,1.6623225,-0.8735327,-0.8851478,0.1553818,0.1220056,-0.0333762
23,1.1760896,1.1410762,"('insincere', 'sincere')",-0.4396851,-0.49729759,2.4385514,2.4168298,6.01467,5.963217,2.2974064,2.2559562,-0.0414502
24,0.6094656,0.6220939,"('dishonest', 'honest')",-0.95489484,-0.9689816,1.6219807,1.6817971,1.1374762,1.10998,0.6035069,0.6112224,0.0077155
25,-0.8413527,-0.8319861,"('egoistic', 'altruistic')",0.22544047,0.25055176,-0.86455595,-0.8753932,1.5393991,1.4718713,0.0147327,0.0037609,-0.0109718
26,-0.13245063,-0.16153371,"('hardhearted', 'benevolent')",1.0817233,1.0283258,1.6735626,1.696964,1.7665172,1.6960359,1.0973382,1.064948,-0.0323902
27,-0.32363302,-0.23694913,"('hardhearted', 'softhearted')",-0.6710376,-0.53790224,1.0462329,1.1801585,1.5980729,1.5266905,0.4124088,0.4829994,0.0705906
28,-0.057326853,-0.15016422,"('disloyal', 'loyal')",-0.54228586,-0.68572867,0.07997185,-0.07130542,0.81762856,0.70810163,0.0744969,-0.0497742,-0.1242711
29,0.22744155,0.22781947,"('unfair', 'fair')",-0.7863787,-0.78410053,-0.617607,-0.62259626,-0.6236731,-0.7731062,-0.4500543,-0.4879959,-0.0379416
30,1.801213,1.7722572,"('intolerant', 'tolerant')",-0.11534524,-0.17367376,2.3822691,2.3559134,1.4001485,1.380193,1.3670714,1.3336725,-0.0333989
31,-2.0638578,-2.0233674,"('evil', 'good')",0.21092059,0.2732139,-2.3750503,-2.3499656,-0.9955135,-1.109105,-1.3058752,-1.3023061,0.0035691
32,0.51764953,0.48449916,"('unkind', 'kind')",-0.5476446,-0.60170114,2.052786,2.0576096,1.1240338,1.0481054,0.7867062,0.7471282,-0.039578
33,0.7865327,0.79454184,"('wrong', 'right')",1.1509418,1.1741927,-0.47139657,-0.4721284,-0.45910412,-0.48840708,0.2517434,0.2520497,0.0003063
34,-0.49112844,-0.4531371,"('mean', 'honorable')",-0.012226623,0.0093706995,0.89144075,0.98161924,5.9393263,5.99976,1.581853,1.6344032,0.0525502
35,-2.0620887,-2.1189668,"('corrupt', 'incorrupt')",1.0486386,1.0043545,-2.2187328,-2.3660784,0.012022149,-0.16222066,-0.8050402,-0.9107279,-0.1056877
36,-1.7680488,-1.8510641,"('hostile', 'amicable')",1.0850925,1.0041944,-1.6940293,-1.835917,0.020400511,-0.17239642,-0.5891463,-0.7137958,-0.1246495
37,-0.5562102,-0.5144704,"('fake', 'genuine')",-0.7497447,-0.7183656,-0.05831384,-0.017443456,0.25916767,0.2672333,-0.2762753,-0.2457615,0.0305138
38,-0.10628964,-0.08379582,"('untruthful', 'truthful')",0.44285798,0.3781378,0.773837,0.7763682,0.21542332,0.27259552,0.3314572,0.3358264,0.0043692
39,1.8094832,1.7718536,"('exploitative', 'cooperative')",0.52916086,0.5283876,1.9395473,1.9484631,0.22411217,0.20934537,1.1255759,1.1145124,-0.0110635
40,0.0045313835,0.039068636,"('stingy', 'generous')",-0.145944,-0.013259519,-0.6142361,-0.46930042,-1.7498223,-1.7427124,-0.6263677,-0.5465509,0.0798168
41,-0.38849333,-0.44657737,"('unforgiving', 'forgiving')",-0.59973025,-0.65395284,1.3886248,1.4350352,0.12149754,0.06782813,0.1304747,0.1005833,-0.0298914
42,0.5442582,0.6208935,"('unreliable', 'reliable')",0.37056193,0.45724094,1.6644914,1.7569509,-2.799707,-2.7061286,-0.0550989,0.0322392,0.0873381
43,1.5426265,1.5673268,"('irresponsible', 'responsible')",-1.0903816,-1.0818591,1.6082451,1.709296,0.7574064,0.75827736,0.7044742,0.7382603,0.0337861
