,st_male,st_female,tuple,jude_male,jude_female,medical_male,medical_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5069036,-0.80672497,"('unsociable', 'sociable')",-1.0003922,-1.1295761,1.314928,1.2356385,-0.26014104,-0.35449353,-0.1131272,-0.263789,-0.1506618
1,-0.8595912,-0.999597,"('unfriendly', 'friendly')",0.87550145,0.83608526,0.86893314,0.77751195,2.3004153,2.1927452,0.7963147,0.7016864,-0.0946283
2,0.6280086,0.68045473,"('unlikable', 'likable')",1.1829051,1.2177494,1.2134993,1.2551557,0.53776336,0.61761355,0.8905441,0.9427434,0.0521993
3,-1.1360666,-0.9260748,"('repellent', 'pleasant')",-1.0411298,-0.84200233,-0.53758365,-0.41807285,0.28224015,0.36331525,-0.608135,-0.4557087,0.1524263
4,1.3217518,1.1497952,"('disliked', 'liked')",1.9818715,1.7819134,0.05774879,0.05266712,-6.379673,-6.356799,-0.7545753,-0.8431059,-0.0885306
5,0.39741266,0.29843715,"('distant', 'outgoing')",1.8310035,1.7520549,-0.5428058,-0.51974076,0.17616515,0.2006792,0.4654439,0.4328576,-0.0325863
6,-0.2645563,-0.18138619,"('distant', 'open')",1.6013988,1.5997167,-0.6920181,-0.64677274,0.3977007,0.41538376,0.2606313,0.2967353,0.036104
7,-0.4565292,-0.44493592,"('insensitive', 'sensitive')",-0.55393296,-0.4615971,-0.06542562,0.025846325,1.0267038,1.058014,-0.012296,0.0443318,0.0566278
8,-0.17714572,-0.17648542,"('unaffectionate', 'affectionate')",1.8004866,1.8039219,0.036219634,0.0017816499,1.098939,1.0066332,0.6896248,0.6589628,-0.030662
9,-0.069836706,-0.05554918,"('unaffectionate', 'caring')",0.94045097,0.95734787,1.3997773,1.4394084,1.5269371,1.5099782,0.9493321,0.9627963,0.0134642
10,-0.96092796,-0.923966,"('unsympathetic', 'sympathetic')",-2.313,-2.1591904,-0.12980868,-0.06433518,-0.38527024,-0.3454996,-0.9472517,-0.8732477,0.074004
11,-0.04592943,-0.0303094,"('unhelpful', 'helpful')",-1.3601927,-1.290874,0.92232263,0.9750851,1.8644813,1.9953501,0.3451705,0.4123129,0.0671424
12,0.58634084,0.74817276,"('unsupportive', 'supportive')",0.87018895,0.9543314,2.2230873,2.3788228,-1.544149,-1.4695934,0.533867,0.6529334,0.1190664
13,-0.37852097,-0.4548389,"('impolite', 'polite')",-1.4632255,-1.4671938,0.8875991,0.8416947,-0.02944756,-0.034914955,-0.2458987,-0.2788132,-0.0329145
14,-0.93410265,-0.92141974,"('antisocial', 'social')",-1.4408,-1.4143933,1.0029845,1.0501019,-0.42954782,-0.4523501,-0.4503665,-0.4345153,0.0158512
