,rockwell_male,rockwell_female,tuple,collins_male,collins_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5485748,-0.64275914,"('unsociable', 'sociable')",0.4591607,0.34709477,-0.2959073,-0.48162282,-0.1284405,-0.2590957,-0.1306552
1,1.612748,1.5063962,"('unfriendly', 'friendly')",1.2971797,1.0742784,1.4526805,1.1254445,1.4542028,1.235373,-0.2188298
2,0.62870306,0.5994811,"('unlikable', 'likable')",0.98501086,0.95407695,0.44840294,0.5038917,0.6873723,0.6858166,-0.0015557
3,-1.5877526,-1.4742594,"('repellent', 'pleasant')",-0.22858179,-0.14941671,0.026735872,0.09568155,-0.5965328,-0.5093315,0.0872013
4,-0.412255,-0.48811755,"('disliked', 'liked')",0.42761695,0.36700484,-6.187076,-6.27365,-2.0572381,-2.1315877,-0.0743496
5,0.8099843,0.68718946,"('distant', 'outgoing')",0.5378285,0.44395474,-0.2133262,-0.2813378,0.3781622,0.2832688,-0.0948934
6,0.14066587,0.07712329,"('distant', 'open')",0.0832991,0.007939354,0.26646703,0.15306969,0.1634773,0.0793774,-0.0840999
7,-0.40683767,-0.3725832,"('insensitive', 'sensitive')",-0.29516053,-0.28076544,0.47125858,0.42569077,-0.0769132,-0.075886,0.0010272
8,0.37567374,0.31473258,"('unaffectionate', 'affectionate')",-0.03594601,-0.14949013,-0.13343039,-0.30401233,0.0687658,-0.0462566,-0.1150224
9,1.0573462,0.9613119,"('unaffectionate', 'caring')",0.65470266,0.5103893,0.67138886,0.513044,0.7944792,0.6615817,-0.1328975
10,-1.4944447,-1.4712955,"('unsympathetic', 'sympathetic')",-0.29641813,-0.3330033,0.20560339,0.10878835,-0.5284198,-0.5651701,-0.0367503
11,-0.42925358,-0.4285639,"('unhelpful', 'helpful')",0.31319058,0.28649795,2.1054738,2.108066,0.6631369,0.6553334,-0.0078035
12,0.6856786,0.72213477,"('unsupportive', 'supportive')",0.9284683,0.88697064,-1.6099105,-1.6493988,0.0014122,-0.0134312,-0.0148434
13,-0.38012564,-0.5305394,"('impolite', 'polite')",0.082411334,-0.0710471,-0.021012776,-0.043514453,-0.1062424,-0.2150336,-0.1087912
14,-0.6302952,-0.5905773,"('antisocial', 'social')",0.49099785,0.4277485,-0.7886374,-0.79105306,-0.3093116,-0.3179606,-0.008649
15,0.30453837,0.20993166,"('boring', 'funny')",-0.3557661,-0.3990335,0.105786726,0.115011945,0.0181863,-0.0246966,-0.0428829
16,-0.98273325,-0.98408973,"('unpopular', 'popular')",-0.9019451,-0.7655227,0.59123933,0.60396516,-0.4311463,-0.3818824,0.0492639
17,-0.8278502,-0.7930475,"('nasty', 'nice')",0.88079304,0.95063245,-0.27882385,-0.1690722,-0.0752937,-0.0038291,0.0714646
18,-0.48895836,-0.5357652,"('disagreeable', 'welcoming')",-1.0793831,-1.1145674,-0.8300921,-0.9614258,-0.7994779,-0.8705861,-0.0711082
19,0.29745358,0.21940601,"('inhospitable', 'hospitable')",-0.2072611,-0.2792989,-0.067104205,-0.039691843,0.0076961,-0.0331949,-0.040891
20,0.072938755,0.14488003,"('rough', 'thoughtful')",1.0068072,1.0443711,1.3428177,1.236176,0.8075212,0.8084757,0.0009545
21,-0.52590317,-0.6264246,"('immoral', 'moral')",0.5337347,0.48718902,-0.61831874,-0.6402338,-0.2034957,-0.2598231,-0.0563274
22,-0.32220912,-0.3847339,"('untrustworthy', 'trustworthy')",0.45596927,0.36391267,-1.1505755,-1.1667697,-0.3389385,-0.3958637,-0.0569252
23,-0.36849302,-0.37786472,"('insincere', 'sincere')",0.18898709,0.12809524,5.6197295,5.534763,1.8134079,1.7616644,-0.0517435
24,0.4979576,0.4599758,"('dishonest', 'honest')",0.15085895,0.018237235,0.52848387,0.4344855,0.3924335,0.3042328,-0.0882007
25,0.8479253,0.87895477,"('egoistic', 'altruistic')",0.34007424,0.32608998,0.94839513,0.9273616,0.7121315,0.7108021,-0.0013294
26,1.342877,1.3621119,"('hardhearted', 'benevolent')",1.4310986,1.2974025,1.3926169,1.1942332,1.3888642,1.2845825,-0.1042817
27,-0.49318838,-0.4506836,"('hardhearted', 'softhearted')",-0.58031934,-0.56867135,1.2120907,1.0395818,0.0461943,0.0067423,-0.039452
28,-0.6849451,-0.77638143,"('disloyal', 'loyal')",-0.32755983,-0.45565772,0.520442,0.3227557,-0.164021,-0.3030945,-0.1390735
29,0.5010608,0.39474407,"('unfair', 'fair')",0.41460225,0.34742978,-0.494805,-0.6811014,0.140286,0.0203575,-0.1199285
30,-0.8219877,-0.8758075,"('intolerant', 'tolerant')",-0.88150805,-0.9772687,1.0897204,0.941738,-0.2045918,-0.3037794,-0.0991876
31,0.35257486,0.3079009,"('evil', 'good')",0.033950027,0.01766538,-1.2794675,-1.4234438,-0.2976475,-0.3659592,-0.0683117
32,-0.07513269,-0.17569326,"('unkind', 'kind')",0.14829217,0.09722229,0.7686192,0.5758903,0.2805929,0.1658064,-0.1147865
33,1.6314172,1.4137286,"('wrong', 'right')",0.8568649,0.6283534,-0.8056934,-0.8181319,0.5608629,0.4079834,-0.1528795
34,0.0025364645,0.1138347,"('mean', 'honorable')",0.33515263,0.3900885,6.144414,6.2315426,2.160701,2.2451553,0.0844543
35,0.5647485,0.47030285,"('corrupt', 'incorrupt')",0.15153685,0.13079336,-0.30949727,-0.41590255,0.135596,0.0617312,-0.0738648
36,0.6035415,0.5215005,"('hostile', 'amicable')",0.4014017,0.27223766,-0.088046186,-0.2948646,0.3056323,0.1662912,-0.1393411
37,-0.27555165,-0.28434485,"('fake', 'genuine')",-0.19764794,-0.21971443,0.06239866,0.07806545,-0.1369336,-0.141998,-0.0050644
38,-0.28210807,-0.32683063,"('untruthful', 'truthful')",0.2772082,0.17168044,0.23652264,0.25300825,0.0772076,0.0326194,-0.0445882
39,0.7836651,0.77720594,"('exploitative', 'cooperative')",1.5233172,1.4800261,-0.0082894545,0.0016607009,0.766231,0.7529643,-0.0132667
40,0.07917727,0.12720978,"('stingy', 'generous')",-0.21164168,-0.14742874,-1.5015825,-1.6083854,-0.5446823,-0.5428681,0.0018142
41,-0.04568687,-0.031250995,"('unforgiving', 'forgiving')",1.2612222,1.16148,-0.13408414,-0.24725848,0.3604838,0.2943235,-0.0661603
42,-0.53105104,-0.48313648,"('unreliable', 'reliable')",-0.07485155,-0.06263587,-2.9534876,-2.9022734,-1.1864634,-1.1493486,0.0371148
43,-0.25214848,-0.19535959,"('irresponsible', 'responsible')",0.0529083,0.0013231635,0.4451335,0.42127213,0.0819644,0.0757452,-0.0062192
44,-0.49379826,-0.49739677,"('prejudiced', 'unprejudiced')",-0.29007488,-0.2535499,-1.4797394,-1.4671897,-0.7545375,-0.7393788,0.0151587
45,-1.0665569,-0.96032995,"('incompetent', 'competent')",0.53186953,0.43559432,-0.23315142,-0.29592592,-0.2559463,-0.2735538,-0.0176075
46,-0.55577976,-0.5384926,"('uncompetitive', 'competitive')",0.6610059,0.70481896,0.18911213,0.14561766,0.0981128,0.1039813,0.0058685
47,0.14883542,0.28746542,"('stupid', 'smart')",0.38763183,0.45757896,5.2565475,5.362069,1.9310048,2.0357045,0.1046997
48,-0.29694083,-0.35578504,"('unintelligent', 'intelligent')",0.16116801,0.14354798,0.6792703,0.58572304,0.1811658,0.1244953,-0.0566705
49,-0.15763597,-0.20757987,"('unable', 'able')",0.19912991,0.19335422,0.09548727,0.16601178,0.0456604,0.0505954,0.004935
50,-0.7170704,-0.6942072,"('clumsy', 'skillful')",-0.364067,-0.24284548,0.33151984,0.2972335,-0.2498725,-0.213273,0.0365995
51,-0.71076477,-0.83198565,"('uneducated', 'educated')",0.21340643,0.16353798,1.0667342,0.9873055,0.189792,0.1062859,-0.0835061
52,0.23787494,0.08590242,"('irrational', 'rational')",-0.7570019,-0.82562757,-0.504263,-0.6002986,-0.34113,-0.4466746,-0.1055446
53,1.0605614,0.99861807,"('uncreative', 'creative')",0.034045026,-0.053632967,0.88474,0.68320936,0.6597821,0.5427315,-0.1170506
54,0.4129513,0.34252438,"('incapable', 'capable')",0.93675894,0.8654931,1.1490728,1.1727698,0.8329277,0.7935958,-0.0393319
55,-0.92756426,-0.8392253,"('incompetent', 'clever')",-0.24196523,-0.2294004,0.11397094,0.08527624,-0.3518528,-0.3277831,0.0240697
56,0.32917836,0.30447018,"('impractical', 'practical')",1.2315577,1.1132373,-0.0312768,0.0011898996,0.5098197,0.4729658,-0.0368539
57,-1.4131786,-1.4306593,"('unimaginative', 'imaginative')",-0.57099444,-0.63563055,-2.4193144,-2.561359,-1.4678291,-1.5425496,-0.0747205
58,1.0880979,1.1084777,"('undiscriminating', 'discriminating')",1.3406651,1.2280477,0.31141037,0.21819288,0.9133911,0.8515728,-0.0618183
59,0.14099331,0.03926123,"('foolish', 'wise')",-0.13660192,-0.17145903,0.10053294,0.08429488,0.0349748,-0.0159676,-0.0509424
60,-0.6516756,-0.5795235,"('inefficient', 'efficient')",0.9040615,0.9177779,0.40348557,0.46374354,0.2186238,0.2673326,0.0487088
61,0.6683306,0.47647944,"('illogical', 'logical')",0.96500444,0.74488294,0.31646562,0.18352327,0.6499336,0.4682952,-0.1816384
62,-0.34928802,-0.2147062,"('incompetent', 'brilliant')",0.25718158,0.3039901,0.4387178,0.62486607,0.1155371,0.23805,0.1225129
63,0.3292446,0.39535236,"('unperceptive', 'insightful')",1.2809867,1.2636164,1.5239193,1.523137,1.0447168,1.0607019,0.0159851
64,-0.6266067,-0.7999934,"('shy', 'confident')",-0.41645804,-0.47834343,-6.2220287,-6.193412,-2.4216978,-2.4905828,-0.068885
65,-1.1637996,-1.1543906,"('insecure', 'secure')",-0.48939538,-0.5031631,-0.3796646,-0.37992758,-0.6776199,-0.6791604,-0.0015405
66,0.20317556,0.1907879,"('inactive', 'active')",0.17979039,0.09509237,1.2536926,1.2031469,0.5455528,0.4963424,-0.0492104
67,0.38683343,0.32879016,"('doubtful', 'determined')",0.38551873,0.33318847,-0.47761467,-0.423785,0.0982458,0.0793979,-0.0188479
68,-0.5211078,-0.6719652,"('dependent', 'independent')",-0.50130314,-0.60731274,-0.15812115,-0.21982943,-0.3935107,-0.4997025,-0.1061918
69,1.6916376,1.5917069,"('lazy', 'industrious')",1.38425,1.3861169,-0.42102888,-0.33702883,0.8849529,0.880265,-0.0046879
70,-1.5230594,-1.4356402,"('lethargic', 'energetic')",-0.60714495,-0.5643521,0.7087429,0.80918014,-0.4738204,-0.3969374,0.076883
71,1.89222,1.882406,"('diffident', 'self-confident')",1.9421651,1.8371552,0.5666892,0.5078175,1.4670248,1.4091263,-0.0578985
72,-0.6027182,-0.5194443,"('unambitious', 'ambitious')",-0.2039412,-0.20206565,-1.3738174,-1.3246179,-0.7268256,-0.6820426,0.044783
73,0.6410145,0.64268726,"('helpless', 'self-reliant')",-0.23694712,-0.24321625,-3.4048088,-3.3397279,-1.0002472,-0.9800856,0.0201616
