,waist_male,waist_female,tuple,average_male,average_female,female-male
69,-2.143853,-2.2382445,"('lazy', 'industrious')",-2.1438529,-2.2382445,-0.0943916
70,1.5897127,1.5695534,"('lethargic', 'energetic')",1.5897127,1.5695534,-0.0201593
71,0.65684414,0.63736767,"('diffident', 'self-confident')",0.6568441,0.6373677,-0.0194764
72,0.75591195,0.87095606,"('unambitious', 'ambitious')",0.7559119,0.8709561,0.1150442
73,-2.970101,-2.9676616,"('helpless', 'self-reliant')",-2.9701011,-2.9676616,0.0024395
74,0.19686082,0.07443024,"('undedicated', 'dedicated')",0.1968608,0.0744302,-0.1224306
75,-0.74421376,-0.741593,"('meek', 'impulsive')",-0.7442138,-0.741593,0.0026208
76,0.8995032,0.96411115,"('anxious', 'daring')",0.8995032,0.9641111,0.0646079
77,-1.481785,-1.2591535,"('unmotivated', 'motivated')",-1.4817851,-1.2591535,0.2226316
78,-0.82705724,-0.8519848,"('nonresilient', 'resilient')",-0.8270572,-0.8519848,-0.0249276
79,-0.6241896,-0.6497587,"('wavering', 'unwavering')",-0.6241896,-0.6497587,-0.0255691
80,-0.02590559,-0.046007164,"('dominated', 'dominating')",-0.0259056,-0.0460072,-0.0201016
81,0.332523,0.43350852,"('submissive', 'aggressive')",0.332523,0.4335085,0.1009855
82,5.950326,6.0923553,"('poor', 'rich')",5.950326,6.0923553,0.1420293
83,-0.22963765,-0.17961337,"('powerless', 'powerful')",-0.2296377,-0.1796134,0.0500243
84,0.42454997,0.42063475,"('inferior', 'superior')",0.42455,0.4206347,-0.0039153
85,-0.99382514,-1.1461693,"('insignificant', 'prestigious')",-0.9938251,-1.1461693,-0.1523442
86,0.32139334,0.3055932,"('uninfluential', 'influential')",0.3213933,0.3055932,-0.0158001
87,-0.6385466,-0.53879297,"('unsuccessful', 'successful')",-0.6385466,-0.538793,0.0997536
88,0.0440747,0.010501321,"('low', 'eminent')",0.0440747,0.0105013,-0.0335734
