,foot_male,foot_female,tuple,locker_male,locker_female,inc_male,inc_female,average_male,average_female,female-male
23,-0.4469876,-0.3467335,"('insincere', 'sincere')",1.1536332,1.2470728,6.6340466,6.6170053,2.4468973,2.5057815,0.0588842
24,0.12689492,0.13928616,"('dishonest', 'honest')",0.32264304,0.38697848,1.3314748,1.3621588,0.5936709,0.6294745,0.0358036
25,-0.8257254,-0.7480695,"('egoistic', 'altruistic')",-1.5693071,-1.6097459,1.177227,1.0929105,-0.4059351,-0.4216349,-0.0156998
26,0.25826785,0.114627406,"('hardhearted', 'benevolent')",-0.8556311,-0.95133984,1.3387828,1.0790864,0.2471399,0.0807913,-0.1663486
27,-0.58101785,-0.5197574,"('hardhearted', 'softhearted')",-0.59918886,-0.5136831,1.5790634,1.5110922,0.1329522,0.1592172,0.026265
28,0.18329692,0.18188,"('disloyal', 'loyal')",-0.28026292,-0.3576479,1.2808927,1.1799097,0.3946422,0.3347139,-0.0599283
29,0.037619084,0.07598304,"('unfair', 'fair')",-0.05300713,-0.0063467193,-0.44988653,-0.69188315,-0.1550915,-0.2074156,-0.0523241
30,0.55681884,0.6709354,"('intolerant', 'tolerant')",2.0100524,2.1102052,1.4017632,1.4217154,1.3228781,1.400952,0.0780739
31,-1.3362869,-1.270381,"('evil', 'good')",-2.308768,-2.3292727,-1.2322717,-1.3256656,-1.6257755,-1.6417731,-0.0159976
32,-0.19053517,-0.19504264,"('unkind', 'kind')",0.8440456,0.9303007,1.5929401,1.4422922,0.7488168,0.7258501,-0.0229667
33,0.9753614,0.93760866,"('wrong', 'right')",-0.43539622,-0.48599115,-0.5267104,-0.6201763,0.0044183,-0.0561863,-0.0606046
34,-0.11845127,0.10888524,"('mean', 'honorable')",1.6516469,1.7781317,6.3802366,6.578953,2.6378107,2.82199,0.1841793
35,0.02155713,-0.07328689,"('corrupt', 'incorrupt')",-2.2142391,-2.3971682,-0.60803384,-0.79432976,-0.933572,-1.0882616,-0.1546896
36,-0.30670497,-0.22946204,"('hostile', 'amicable')",-2.2648,-2.4399614,-0.18779251,-0.28714266,-0.9197659,-0.9855221,-0.0657562
37,0.20653345,0.17975923,"('fake', 'genuine')",-0.29137975,-0.25493985,0.8000335,0.7543226,0.2383957,0.2263807,-0.012015
38,0.43857497,0.46741867,"('untruthful', 'truthful')",0.6361831,0.6190757,0.33074588,0.5130537,0.4685013,0.5331827,0.0646814
39,0.81542295,0.8493249,"('exploitative', 'cooperative')",0.11770554,0.26473436,0.123370446,0.09058771,0.3521663,0.401549,0.0493827
40,-1.1445934,-1.1040512,"('stingy', 'generous')",-0.85587984,-0.7562714,-1.9280896,-1.9914215,-1.309521,-1.2839147,0.0256063
41,-0.38162994,-0.27252388,"('unforgiving', 'forgiving')",0.17646633,0.23746201,0.20309712,0.18766274,-0.0006888,0.050867,0.0515558
42,0.27551877,0.37697214,"('unreliable', 'reliable')",0.35096958,0.55980444,-2.943141,-2.7251837,-0.7722176,-0.5961357,0.1760819
43,0.45202565,0.5486198,"('irresponsible', 'responsible')",1.3744656,1.4232215,1.4146366,1.3834819,1.080376,1.1184411,0.0380651
44,-0.5490298,-0.5795182,"('prejudiced', 'unprejudiced')",-0.9827788,-1.0437839,-1.5416615,-1.6260538,-1.02449,-1.0831186,-0.0586286
45,0.08385444,0.35303688,"('incompetent', 'competent')",0.89935774,0.96316063,0.4710382,0.3541771,0.4847501,0.5567915,0.0720414
46,-0.7124397,-0.6048373,"('uncompetitive', 'competitive')",1.7747327,1.8394817,-0.19173509,-0.23504806,0.290186,0.3331988,0.0430128
47,0.7936823,0.7382755,"('stupid', 'smart')",2.1461363,1.9850417,6.312597,6.4316,3.0841386,3.0516389,-0.0324997
48,-0.84430575,-0.7640261,"('unintelligent', 'intelligent')",-0.034747124,0.05960719,0.8593371,0.92576104,-0.0065719,0.0737807,0.0803526
49,-0.14104289,0.036416348,"('unable', 'able')",0.5414167,0.78338593,-0.02385932,0.18458563,0.1255048,0.334796,0.2092912
50,-0.34850165,-0.27035162,"('clumsy', 'skillful')",-0.61600894,-0.49283326,0.07083373,0.13760307,-0.2978923,-0.2085273,0.089365
51,-0.43897852,-0.5108777,"('uneducated', 'educated')",0.008312888,-0.010628518,0.58381337,0.57149386,0.0510492,0.0166625,-0.0343867
52,-0.8928972,-1.0018722,"('irrational', 'rational')",-2.7526715,-2.847753,-0.49458343,-0.5432865,-1.3800507,-1.4643038,-0.0842531
53,-1.1067506,-1.0945413,"('uncreative', 'creative')",-1.4077499,-1.3184124,0.96133494,0.965317,-0.5177219,-0.4825456,0.0351763
54,0.05857545,0.07238413,"('incapable', 'capable')",-0.93989575,-0.866599,1.2325281,1.3621186,0.1170693,0.1893012,0.0722319
55,-1.1585722,-0.9457394,"('incompetent', 'clever')",1.5787495,1.7284348,0.4121265,0.42107937,0.2774346,0.4012583,0.1238237
56,1.9630939,2.0358288,"('impractical', 'practical')",2.3507552,2.474272,0.334539,0.43359357,1.5494626,1.6478982,0.0984356
57,-0.57820594,-0.56314504,"('unimaginative', 'imaginative')",-1.1034827,-1.0773373,-2.7165205,-2.6962595,-1.4660697,-1.4455806,0.0204891
58,-0.74910295,-0.8063528,"('undiscriminating', 'discriminating')",0.3393581,0.3402934,0.40206867,0.39243984,-0.0025587,-0.0245398,-0.0219811
59,0.06966549,0.104266316,"('foolish', 'wise')",-1.2786512,-1.2978944,0.13079427,0.21532463,-0.3593972,-0.3261011,0.0332961
60,0.35507926,0.51330286,"('inefficient', 'efficient')",3.1569185,3.3117437,0.77185917,0.88356495,1.4279523,1.5695372,0.1415849
61,0.66960835,0.52729565,"('illogical', 'logical')",0.4818264,0.34278432,0.35161585,0.15161687,0.5010169,0.3405656,-0.1604513
62,-0.66093504,-0.35114256,"('incompetent', 'brilliant')",0.6148823,0.86548805,0.6168755,0.89873314,0.1902743,0.4710262,0.2807519
63,-0.64227784,-0.48769063,"('unperceptive', 'insightful')",0.6068215,0.7269672,1.2876999,1.4738313,0.4174145,0.5710359,0.1536214
64,-0.15870482,-0.1986807,"('shy', 'confident')",0.4984743,0.5727797,-6.8221464,-6.794269,-2.1607924,-2.1400566,0.0207358
65,-0.6393413,-0.792376,"('insecure', 'secure')",1.6573827,1.5808859,0.26433063,0.19144963,0.4274573,0.3266532,-0.1008041
66,-0.9195227,-1.0070995,"('inactive', 'active')",-2.2538319,-2.4366212,0.39550668,0.26597598,-0.9259493,-1.0592483,-0.133299
67,1.4047574,1.3233476,"('doubtful', 'determined')",0.8048203,0.8391545,-0.4050405,-0.48443612,0.6015124,0.5593553,-0.0421571
68,-1.1351812,-1.1094625,"('dependent', 'independent')",0.047889367,0.1573506,-0.3906823,-0.3033392,-0.4926581,-0.4184837,0.0741744
69,0.034891397,0.16233441,"('lazy', 'industrious')",-0.76100194,-0.7704311,-1.0009345,-1.0496794,-0.5756817,-0.552592,0.0230897
70,-0.09756664,0.040178344,"('lethargic', 'energetic')",1.0775602,1.2205026,1.1289085,1.1887351,0.7029673,0.8164721,0.1135048
71,1.2964652,1.2530794,"('diffident', 'self-confident')",1.0178144,0.9622844,0.47660577,0.43778569,0.9302951,0.8843831,-0.045912
72,-0.60490274,-0.67446893,"('unambitious', 'ambitious')",-1.1126672,-1.0704635,-0.45760137,-0.35486308,-0.7250571,-0.6999319,0.0251252
73,2.1099555,2.0162826,"('helpless', 'self-reliant')",0.43072578,0.4408322,-3.5352647,-3.431336,-0.3315278,-0.3247404,0.0067874
74,0.8323251,0.8777452,"('undedicated', 'dedicated')",0.35049105,0.3988145,0.030999579,-0.03317927,0.4046052,0.4144601,0.0098549
75,-0.78374064,-0.7414078,"('meek', 'impulsive')",-1.7362827,-1.8273447,-0.6457727,-0.520451,-1.0552653,-1.0297345,0.0255308
76,-0.7350913,-0.74189156,"('anxious', 'daring')",0.39728832,0.4712823,0.28061604,0.28523007,-0.0190623,0.0048736,0.0239359
77,-1.0739964,-0.8866097,"('unmotivated', 'motivated')",-0.10749112,0.026430141,-0.98599094,-0.8334821,-0.7224929,-0.5645539,0.157939
78,-0.7206652,-0.53414226,"('nonresilient', 'resilient')",-0.3325817,-0.21346864,0.24877106,0.29324037,-0.2681586,-0.1514569,0.1167017
79,-0.05897918,-0.12875989,"('wavering', 'unwavering')",-2.4049747,-2.526922,-0.29051355,-0.18106149,-0.9181558,-0.9455811,-0.0274253
80,0.31413156,0.099350855,"('dominated', 'dominating')",0.67973,0.63841194,-1.2728945,-1.332032,-0.093011,-0.1980897,-0.1050787
81,0.51099247,0.43607152,"('submissive', 'aggressive')",1.1886562,1.2058684,-0.51920015,-0.38040003,0.3934828,0.4205133,0.0270305
82,-0.9753505,-0.8202882,"('poor', 'rich')",0.2949437,0.4289492,6.98669,7.1024113,2.1020943,2.2370241,0.1349298
83,0.110955164,-0.011128753,"('powerless', 'powerful')",0.27409965,0.16575044,-0.9981233,-1.1048516,-0.2043562,-0.3167433,-0.1123871
84,0.7636484,0.6926591,"('inferior', 'superior')",0.04812485,0.08774525,0.6801531,0.58502746,0.4973088,0.4551439,-0.0421649
85,0.109921575,0.082787275,"('insignificant', 'prestigious')",-1.5006871,-1.6160327,-0.14689839,-0.20706277,-0.5125546,-0.5801027,-0.0675481
86,-0.700884,-0.6732694,"('uninfluential', 'influential')",-0.19303441,-0.17988202,0.34667426,0.33971438,-0.1824147,-0.1711457,0.011269
87,-0.029105172,-0.116612114,"('unsuccessful', 'successful')",0.10916257,-0.004827559,0.34802902,0.3318966,0.1426955,0.0701523,-0.0725432
88,-0.8582872,-0.89150333,"('low', 'eminent')",-1.0770863,-1.0480202,0.18682061,0.26611784,-0.582851,-0.5578019,0.0250491
