,patterson_male,patterson_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
0,1.5988951,1.4717736,"('unsociable', 'sociable')",0.7049496,0.5968957,-0.52239263,-0.6028874,0.5938174,0.488594,-0.1052234
1,-0.65198475,-0.593946,"('unfriendly', 'friendly')",-0.45923772,-0.63164485,1.8844024,1.8405156,0.2577266,0.2049749,-0.0527517
2,0.19339165,0.21476997,"('unlikable', 'likable')",0.78866005,0.931863,0.39241496,0.5516849,0.4581556,0.566106,0.1079504
3,0.5394149,0.63064736,"('repellent', 'pleasant')",0.64895386,0.6187947,0.15185715,0.19433114,0.446742,0.4812578,0.0345158
4,-1.443474,-1.4659665,"('disliked', 'liked')",-0.3764254,-0.4397549,-6.041739,-6.069938,-2.6205462,-2.6585531,-0.0380069
5,-1.9339068,-1.90068,"('distant', 'outgoing')",-1.2297269,-1.2039667,-0.17868397,-0.12621135,-1.1141059,-1.0769527,0.0371532
6,-2.0460005,-1.937947,"('distant', 'open')",-1.7780377,-1.75649,0.6070857,0.6300578,-1.0723174,-1.0214597,0.0508577
7,1.4573754,1.4379413,"('insensitive', 'sensitive')",0.77614444,0.8098582,1.1106831,1.0872724,1.1147343,1.1116906,-0.0030437
8,-0.5161492,-0.47055238,"('unaffectionate', 'affectionate')",-0.35646626,-0.404014,0.9315921,0.84681666,0.0196589,-0.0092499,-0.0289088
9,0.14514929,0.1799008,"('unaffectionate', 'caring')",0.22994722,0.15738162,1.3143806,1.3086467,0.5631591,0.548643,-0.0145161
10,2.138114,2.1770651,"('unsympathetic', 'sympathetic')",0.871688,0.78140193,0.023355197,0.00429406,1.0110524,0.9875871,-0.0234653
11,0.64531994,0.6539421,"('unhelpful', 'helpful')",1.0221395,1.0367228,2.0476367,2.141376,1.2383654,1.2773469,0.0389815
12,2.4278345,2.5030427,"('unsupportive', 'supportive')",1.5265362,1.6333067,-1.2492468,-1.186938,0.901708,0.9831372,0.0814292
13,1.1404614,0.9275518,"('impolite', 'polite')",1.097594,1.1285952,-0.32882196,-0.37390697,0.6364112,0.5607467,-0.0756645
14,3.0103247,2.8854065,"('antisocial', 'social')",1.7436063,1.7334545,-0.60838926,-0.63900983,1.3818472,1.3266171,-0.0552301
15,-0.4187773,-0.50659466,"('boring', 'funny')",-0.5156275,-0.58018047,0.46408656,0.42925766,-0.1567727,-0.2191725,-0.0623998
16,-2.776647,-2.7340534,"('unpopular', 'popular')",-1.2726067,-1.2782655,0.31893295,0.33284515,-1.2434403,-1.2264911,0.0169492
17,-0.7613222,-0.7010477,"('nasty', 'nice')",-0.9110005,-0.8274854,-0.42090726,-0.35933542,-0.6977433,-0.6292895,0.0684538
18,-0.09948556,-0.051429767,"('disagreeable', 'welcoming')",-0.19726582,-0.087877154,-0.46623525,-0.44105798,-0.2543289,-0.193455,0.0608739
19,-0.81623054,-0.6679314,"('inhospitable', 'hospitable')",-1.0452605,-1.0236889,-0.027249016,0.05554971,-0.62958,-0.5453569,0.0842231
20,1.1435375,1.163255,"('rough', 'thoughtful')",-0.1363884,-0.07307142,1.108569,1.0887303,0.7052394,0.7263046,0.0210652
21,1.8935641,1.8779489,"('immoral', 'moral')",1.3464503,1.2849959,-0.77107155,-0.7340831,0.822981,0.8096205,-0.0133605
22,1.2404585,1.1781244,"('untrustworthy', 'trustworthy')",0.6550918,0.60658634,-0.95932615,-0.9451831,0.3120747,0.2798426,-0.0322321
23,0.9432305,0.9182236,"('insincere', 'sincere')",0.525209,0.48630455,5.606918,5.566444,2.3584525,2.3236574,-0.0347951
24,1.1926101,1.1377952,"('dishonest', 'honest')",-0.13127719,-0.13839912,0.89050394,0.85291684,0.6506123,0.6174376,-0.0331747
25,-1.0660404,-1.0980684,"('egoistic', 'altruistic')",0.19803265,0.1929858,1.3838772,1.3292576,0.1719565,0.1413917,-0.0305648
26,1.0590768,0.9569328,"('hardhearted', 'benevolent')",1.6451838,1.5811442,1.9501195,1.8925861,1.5514599,1.4768877,-0.0745722
27,0.6766721,0.61597854,"('hardhearted', 'softhearted')",0.30562553,0.34728086,1.5582354,1.3727497,0.8468444,0.7786697,-0.0681747
28,0.37623724,0.29858387,"('disloyal', 'loyal')",0.20541528,0.07983895,1.1995915,1.1446687,0.593748,0.5076972,-0.0860508
29,-1.0202699,-1.0531447,"('unfair', 'fair')",-1.6343663,-1.6121817,-0.63184977,-0.77885747,-1.0954953,-1.1480613,-0.052566
30,1.4273804,1.4059428,"('intolerant', 'tolerant')",2.1322384,2.0841205,1.0475014,1.0570508,1.5357068,1.5157046,-0.0200022
31,-1.5279592,-1.3669789,"('evil', 'good')",-1.2604024,-1.2092464,-0.7809299,-0.8092266,-1.1897639,-1.1284839,0.06128
32,1.1689397,1.084839,"('unkind', 'kind')",0.7731271,0.68028617,1.0022701,0.9402894,0.9814456,0.9018048,-0.0796408
33,-0.09863735,-0.15641202,"('wrong', 'right')",0.066058934,0.02828665,-0.30793673,-0.38636467,-0.113505,-0.1714967,-0.0579917
34,-0.4658097,-0.3650035,"('mean', 'honorable')",0.123149775,0.21881571,6.1339045,6.224942,1.9304148,2.0262515,0.0958367
35,-1.9677383,-1.975091,"('corrupt', 'incorrupt')",-2.343214,-2.3798501,-0.2006711,-0.39074674,-1.5038745,-1.581896,-0.0780215
36,-2.4889877,-2.3439362,"('hostile', 'amicable')",-2.6332426,-2.7653217,0.17090459,0.015642364,-1.650442,-1.6978718,-0.0474298
37,0.53780186,0.5750945,"('fake', 'genuine')",0.3109864,0.3237059,0.77405554,0.7823061,0.5409479,0.5603689,0.019421
38,0.197722,0.23879988,"('untruthful', 'truthful')",-0.29615197,-0.322753,-0.1350379,-0.103358924,-0.0778226,-0.0624374,0.0153852
39,1.5320829,1.4465475,"('exploitative', 'cooperative')",0.99709225,1.1402067,0.3592681,0.35888058,0.9628145,0.9818783,0.0190638
40,0.43534532,0.38278562,"('stingy', 'generous')",1.0694329,1.0566218,-0.75554866,-0.85611403,0.2497432,0.1944311,-0.0553121
41,1.5017086,1.5187725,"('unforgiving', 'forgiving')",0.22057506,0.20982404,0.24122803,0.20467563,0.6545039,0.6444241,-0.0100798
42,0.43804467,0.53622717,"('unreliable', 'reliable')",0.414626,0.55444586,-2.3672626,-2.2794116,-0.504864,-0.3962462,0.1086178
43,1.708952,1.7072331,"('irresponsible', 'responsible')",1.2303236,1.341141,0.6580371,0.72722,1.1991042,1.2585314,0.0594272
44,-2.1056664,-2.124761,"('prejudiced', 'unprejudiced')",-0.9825202,-0.863438,-1.4288142,-1.3634799,-1.5056671,-1.4505596,0.0551075
45,1.258804,1.2792265,"('incompetent', 'competent')",1.1686909,1.1228012,-0.039912265,-0.073443115,0.7958609,0.7761948,-0.0196661
46,1.5601288,1.5427411,"('uncompetitive', 'competitive')",2.2069542,2.168456,-0.5138078,-0.50921386,1.0844251,1.0673277,-0.0170974
47,0.22092542,0.26171163,"('stupid', 'smart')",0.5729965,0.6713652,5.311217,5.4092674,2.0350463,2.1141148,0.0790685
48,0.594974,0.5758311,"('unintelligent', 'intelligent')",-0.107511654,-0.17926313,0.13437061,0.12307525,0.2072777,0.1732144,-0.0340633
49,-1.2596567,-1.2170091,"('unable', 'able')",-0.6903524,-0.5878788,-0.7194939,-0.5569288,-0.8898343,-0.7872722,0.1025621
50,-0.9121888,-0.84837955,"('clumsy', 'skillful')",-0.64250666,-0.73553765,-0.016322583,-0.06914551,-0.5236727,-0.5510209,-0.0273482
51,1.7879657,1.6511254,"('uneducated', 'educated')",0.6389203,0.4735019,0.3682872,0.26808253,0.9317244,0.79757,-0.1341544
52,-2.3959188,-2.464371,"('irrational', 'rational')",-1.0305524,-1.1402165,-0.021241184,-0.11487706,-1.1492375,-1.2398215,-0.090584
53,0.036038958,0.041270483,"('uncreative', 'creative')",0.29180998,0.23005062,1.0073295,1.0505635,0.4450595,0.4406282,-0.0044313
54,-0.7172077,-0.6658984,"('incapable', 'capable')",-0.676167,-0.65851843,0.82300204,0.9620236,-0.1901242,-0.1207978,0.0693264
55,2.1585622,2.1682894,"('incompetent', 'clever')",1.5638208,1.5593934,0.033735115,0.025918847,1.2520394,1.2512006,-0.0008388
56,3.0214512,3.0540137,"('impractical', 'practical')",1.616605,1.6342006,0.057672985,0.12430424,1.5652431,1.6041729,0.0389298
57,0.842935,0.843516,"('unimaginative', 'imaginative')",0.48022848,0.3487451,-2.0046875,-1.9730337,-0.2271747,-0.2602575,-0.0330828
58,0.1787794,0.20691696,"('undiscriminating', 'discriminating')",0.5419284,0.4847314,0.32715806,0.2734657,0.3492886,0.3217047,-0.0275839
59,-1.275414,-1.2747114,"('foolish', 'wise')",-0.6799838,-0.648495,0.13057134,0.14708647,-0.6082755,-0.5920399,0.0162356
60,2.5444648,2.5330484,"('inefficient', 'efficient')",1.9224609,1.9604918,-0.3436641,-0.20693539,1.3744205,1.4288683,0.0544478
61,0.5361063,0.36196113,"('illogical', 'logical')",-0.28871366,-0.44238225,0.13515079,-0.007823052,0.1275145,-0.0294147,-0.1569292
62,1.1712836,1.1750408,"('incompetent', 'brilliant')",1.7091731,1.8538179,-0.05068645,0.13876669,0.9432568,1.0558751,0.1126183
63,1.4621173,1.4669025,"('unperceptive', 'insightful')",1.6004478,1.6116635,0.99613136,1.1141002,1.3528988,1.3975554,0.0446566
64,0.09779017,0.0347026,"('shy', 'confident')",0.9982551,0.9821481,-6.7595444,-6.6872897,-1.887833,-1.8901463,-0.0023133
65,1.2581793,1.1385024,"('insecure', 'secure')",0.47808638,0.36918077,-0.44800708,-0.45854715,0.4294195,0.349712,-0.0797075
66,-0.9311116,-0.9220953,"('inactive', 'active')",-0.5468369,-0.5145125,1.3537194,1.2666082,-0.0414097,-0.0566665,-0.0152568
67,1.2218566,1.2586999,"('doubtful', 'determined')",-0.01588084,0.04115531,-0.48219642,-0.3923432,0.2412598,0.302504,0.0612442
68,-0.31370217,-0.3752382,"('dependent', 'independent')",-0.91303766,-0.93249583,-0.74218035,-0.8044284,-0.6563067,-0.7040541,-0.0477474
69,-1.435626,-1.4237926,"('lazy', 'industrious')",-0.23945303,-0.19975734,-0.5868871,-0.62494063,-0.7539887,-0.7494969,0.0044918
70,2.2670805,2.2728145,"('lethargic', 'energetic')",1.5789883,1.6018331,0.9873213,1.0837284,1.6111301,1.652792,0.0416619
71,0.840377,0.78513414,"('diffident', 'self-confident')",0.112444475,0.19460893,0.64930916,0.6386696,0.5340436,0.5394709,0.0054273
72,1.4141363,1.3163924,"('unambitious', 'ambitious')",-0.04354483,-0.038443413,-0.9671042,-0.9176549,0.1344957,0.120098,-0.0143977
73,-0.60892797,-0.51058376,"('helpless', 'self-reliant')",0.3574832,0.3376832,-3.0515375,-2.9996672,-1.1009941,-1.0575226,0.0434715
74,2.2262309,2.2912145,"('undedicated', 'dedicated')",1.2870351,1.3154397,0.71290886,0.76362,1.4087249,1.456758,0.0480331
