,saffron_male,saffron_female,tuple,average_male,average_female,female-male
0,-0.73823017,-0.7875879,"('unsociable', 'sociable')",-0.7382302,-0.7875879,-0.0493577
1,-0.3844775,-0.63403386,"('unfriendly', 'friendly')",-0.3844775,-0.6340339,-0.2495564
2,0.5767223,0.5636123,"('unlikable', 'likable')",0.5767223,0.5636123,-0.01311
3,-0.7745506,-0.5754575,"('repellent', 'pleasant')",-0.7745506,-0.5754575,0.1990931
4,-1.7116508,-1.7716072,"('disliked', 'liked')",-1.7116508,-1.7716072,-0.0599564
5,-0.13917258,-0.25178373,"('distant', 'outgoing')",-0.1391726,-0.2517837,-0.1126111
6,-0.1304093,-0.29589608,"('distant', 'open')",-0.1304093,-0.2958961,-0.1654868
7,-0.66264963,-0.5619865,"('insensitive', 'sensitive')",-0.6626496,-0.5619865,0.1006631
8,0.06701929,-0.13292843,"('unaffectionate', 'affectionate')",0.0670193,-0.1329284,-0.1999477
9,0.08150884,-0.07576193,"('unaffectionate', 'caring')",0.0815088,-0.0757619,-0.1572707
10,-1.1469817,-1.0959126,"('unsympathetic', 'sympathetic')",-1.1469817,-1.0959126,0.0510691
11,-0.14706568,-0.0616446,"('unhelpful', 'helpful')",-0.1470657,-0.0616446,0.0854211
12,-1.757357,-1.744187,"('unsupportive', 'supportive')",-1.757357,-1.744187,0.01317
13,-1.1817993,-1.1411146,"('impolite', 'polite')",-1.1817993,-1.1411146,0.0406847
14,-0.41876167,-0.29877833,"('antisocial', 'social')",-0.4187617,-0.2987783,0.1199834
15,0.68853134,0.52376485,"('boring', 'funny')",0.6885313,0.5237648,-0.1647665
16,0.91921943,0.8455877,"('unpopular', 'popular')",0.9192194,0.8455877,-0.0736317
17,-0.0005558133,0.06824553,"('nasty', 'nice')",-0.0005558,0.0682455,0.0688013
18,0.14908896,0.15893367,"('disagreeable', 'welcoming')",0.149089,0.1589337,0.0098447
19,-0.76699615,-0.8050504,"('inhospitable', 'hospitable')",-0.7669961,-0.8050504,-0.0380543
20,-0.43035522,-0.45017776,"('rough', 'thoughtful')",-0.4303552,-0.4501778,-0.0198226
21,-1.0111674,-0.84644395,"('immoral', 'moral')",-1.0111674,-0.846444,0.1647234
22,-0.85319793,-0.7676109,"('untrustworthy', 'trustworthy')",-0.8531979,-0.7676109,0.085587
23,0.8699658,0.9227214,"('insincere', 'sincere')",0.8699658,0.9227214,0.0527556
24,-0.0295198,-0.12318738,"('dishonest', 'honest')",-0.0295198,-0.1231874,-0.0936676
25,0.50470024,0.34484503,"('egoistic', 'altruistic')",0.5047002,0.344845,-0.1598552
26,0.54421234,0.3367698,"('hardhearted', 'benevolent')",0.5442123,0.3367698,-0.2074425
27,0.6603534,0.48221374,"('hardhearted', 'softhearted')",0.6603534,0.4822137,-0.1781397
28,0.32882422,0.2539739,"('disloyal', 'loyal')",0.3288242,0.2539739,-0.0748503
29,-0.92554635,-1.0037566,"('unfair', 'fair')",-0.9255463,-1.0037566,-0.0782103
30,0.030314375,0.07492089,"('intolerant', 'tolerant')",0.0303144,0.0749209,0.0446065
31,-0.6708102,-0.771423,"('evil', 'good')",-0.6708102,-0.771423,-0.1006128
32,0.29489893,0.19174373,"('unkind', 'kind')",0.2948989,0.1917437,-0.1031552
33,-0.059023123,-0.14998728,"('wrong', 'right')",-0.0590231,-0.1499873,-0.0909642
34,0.6066185,0.7280572,"('mean', 'honorable')",0.6066185,0.7280572,0.1214387
35,0.9777775,0.78815466,"('corrupt', 'incorrupt')",0.9777775,0.7881547,-0.1896228
36,-0.453083,-0.5881252,"('hostile', 'amicable')",-0.453083,-0.5881252,-0.1350422
37,0.09095871,0.074888945,"('fake', 'genuine')",0.0909587,0.0748889,-0.0160698
38,-0.925455,-0.9455371,"('untruthful', 'truthful')",-0.925455,-0.9455371,-0.0200821
39,0.34006387,0.4128983,"('exploitative', 'cooperative')",0.3400639,0.4128983,0.0728344
40,-0.7710583,-0.80629057,"('stingy', 'generous')",-0.7710583,-0.8062906,-0.0352323
41,-0.5505551,-0.61229813,"('unforgiving', 'forgiving')",-0.5505551,-0.6122981,-0.061743
42,-1.1241364,-1.0005121,"('unreliable', 'reliable')",-1.1241364,-1.0005121,0.1236243
43,-1.4372153,-1.3916868,"('irresponsible', 'responsible')",-1.4372153,-1.3916868,0.0455285
44,-0.24473539,-0.18160506,"('prejudiced', 'unprejudiced')",-0.2447354,-0.1816051,0.0631303
45,-0.8325958,-0.76223475,"('incompetent', 'competent')",-0.8325958,-0.7622347,0.0703611
46,-0.94123423,-0.78105885,"('uncompetitive', 'competitive')",-0.9412342,-0.7810588,0.1601754
47,1.0110348,1.0390896,"('stupid', 'smart')",1.0110348,1.0390896,0.0280548
48,-0.616346,-0.58267003,"('unintelligent', 'intelligent')",-0.616346,-0.58267,0.033676
49,-0.56824946,-0.4192962,"('unable', 'able')",-0.5682495,-0.4192962,0.1489533
50,0.1614092,0.2064092,"('clumsy', 'skillful')",0.1614092,0.2064092,0.045
51,-0.5552243,-0.52699935,"('uneducated', 'educated')",-0.5552243,-0.5269994,0.0282249
52,-0.25613478,-0.5036412,"('irrational', 'rational')",-0.2561348,-0.5036412,-0.2475064
53,-0.5056541,-0.5468307,"('uncreative', 'creative')",-0.5056541,-0.5468307,-0.0411766
54,-0.06795339,-0.17420912,"('incapable', 'capable')",-0.0679534,-0.1742091,-0.1062557
55,-0.079414725,0.09376406,"('incompetent', 'clever')",-0.0794147,0.0937641,0.1731788
56,-0.6146576,-0.47421265,"('impractical', 'practical')",-0.6146576,-0.4742126,0.140445
57,-1.7925975,-1.7760383,"('unimaginative', 'imaginative')",-1.7925975,-1.7760383,0.0165592
58,-0.28017426,-0.2709859,"('undiscriminating', 'discriminating')",-0.2801743,-0.2709859,0.0091884
59,0.475144,0.37187642,"('foolish', 'wise')",0.475144,0.3718764,-0.1032676
60,-0.7539142,-0.5414421,"('inefficient', 'efficient')",-0.7539142,-0.5414421,0.2124721
61,-0.41733348,-0.5181645,"('illogical', 'logical')",-0.4173335,-0.5181645,-0.100831
62,-0.16596393,0.033450857,"('incompetent', 'brilliant')",-0.1659639,0.0334509,0.1994148
63,-1.5840533,-1.4668484,"('unperceptive', 'insightful')",-1.5840533,-1.4668484,0.1172049
64,-2.3642354,-2.3060377,"('shy', 'confident')",-2.3642354,-2.3060377,0.0581977
65,-0.8235861,-0.6800426,"('insecure', 'secure')",-0.8235861,-0.6800426,0.1435435
66,-0.12125669,-0.19239898,"('inactive', 'active')",-0.1212567,-0.192399,-0.0711423
67,0.022811465,0.098611966,"('doubtful', 'determined')",0.0228115,0.098612,0.0758005
68,-0.65493965,-0.6133637,"('dependent', 'independent')",-0.6549397,-0.6133637,0.041576
69,0.019805059,-0.064717315,"('lazy', 'industrious')",0.0198051,-0.0647173,-0.0845224
70,-0.43897903,-0.2836538,"('lethargic', 'energetic')",-0.438979,-0.2836538,0.1553252
71,-0.35288757,-0.47873482,"('diffident', 'self-confident')",-0.3528876,-0.4787348,-0.1258472
72,-1.1599056,-1.1996399,"('unambitious', 'ambitious')",-1.1599056,-1.1996399,-0.0397343
73,-0.6784198,-0.6781631,"('helpless', 'self-reliant')",-0.6784198,-0.6781631,0.0002567
74,0.028696187,0.1003316,"('undedicated', 'dedicated')",0.0286962,0.1003316,0.0716354
75,-0.2752562,-0.2780381,"('meek', 'impulsive')",-0.2752562,-0.2780381,-0.0027819
76,0.17015922,0.40343687,"('anxious', 'daring')",0.1701592,0.4034369,0.2332777
77,-0.89034873,-0.7850142,"('unmotivated', 'motivated')",-0.8903487,-0.7850142,0.1053345
78,-0.35474348,-0.34038296,"('nonresilient', 'resilient')",-0.3547435,-0.340383,0.0143605
79,-0.03360334,-0.04658498,"('wavering', 'unwavering')",-0.0336033,-0.046585,-0.0129817
80,-0.6670318,-0.6355702,"('dominated', 'dominating')",-0.6670318,-0.6355702,0.0314616
81,-0.7132362,-0.5778002,"('submissive', 'aggressive')",-0.7132362,-0.5778002,0.135436
82,2.1717174,2.2050269,"('poor', 'rich')",2.1717174,2.2050269,0.0333095
83,-1.0517714,-1.0179209,"('powerless', 'powerful')",-1.0517714,-1.0179209,0.0338505
84,0.13190694,0.11841599,"('inferior', 'superior')",0.1319069,0.118416,-0.0134909
85,0.5851828,0.4269231,"('insignificant', 'prestigious')",0.5851828,0.4269231,-0.1582597
86,-1.2067952,-1.2809585,"('uninfluential', 'influential')",-1.2067952,-1.2809585,-0.0741633
87,0.16522168,0.12239407,"('unsuccessful', 'successful')",0.1652217,0.1223941,-0.0428276
88,0.40123272,0.32458818,"('low', 'eminent')",0.4012327,0.3245882,-0.0766445
