,lexmark_male,lexmark_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.5231069,-0.6155578,"('unsociable', 'sociable')",-0.0072217025,-0.1491252,-0.9094684,-1.0192609,-0.4799323,-0.594648,-0.1147157
1,0.0041550696,-0.07543808,"('unfriendly', 'friendly')",0.50986826,0.3869331,2.371406,2.2391427,0.9618098,0.8502126,-0.1115972
2,1.0591788,1.1320863,"('unlikable', 'likable')",1.2947875,1.396766,0.5141384,0.6366605,0.9560349,1.0551709,0.099136
3,-0.6358415,-0.5355113,"('repellent', 'pleasant')",-0.3286019,-0.27131596,0.05838383,0.07921538,-0.3020199,-0.2425373,0.0594826
4,0.07148459,0.03510799,"('disliked', 'liked')",-0.046308488,-0.10312998,-6.4742403,-6.6071963,-2.1496881,-2.2250727,-0.0753846
5,-0.1323655,-0.05948071,"('distant', 'outgoing')",-0.26396102,-0.22913796,0.2861924,0.31533256,-0.0367114,0.0089046,0.045616
6,-0.6427712,-0.5573743,"('distant', 'open')",-0.38528252,-0.36200994,0.900957,0.9227454,-0.0423656,0.0011204,0.043486
7,0.19245222,0.21596119,"('insensitive', 'sensitive')",-0.0175682,0.0117858425,0.7197794,0.7010302,0.2982211,0.3095924,0.0113713
8,-0.28453135,-0.2959927,"('unaffectionate', 'affectionate')",-0.21020529,-0.24580936,1.119798,1.027109,0.2083538,0.161769,-0.0465848
9,0.1633276,0.138046,"('unaffectionate', 'caring')",0.20765528,0.18908529,1.2806703,1.2363939,0.5505511,0.5211751,-0.029376
10,-1.0192678,-1.0357418,"('unsympathetic', 'sympathetic')",-0.91075104,-0.8721481,-1.0023917,-1.0249666,-0.9774702,-0.9776189,-0.0001487
11,-0.46790433,-0.44989768,"('unhelpful', 'helpful')",0.027945027,0.11778419,1.1631235,1.263148,0.2410547,0.3103448,0.0692901
12,0.20317303,0.25244686,"('unsupportive', 'supportive')",0.33707657,0.45004475,-1.9635614,-1.9857717,-0.4744373,-0.42776,0.0466773
