,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.40785593,-0.5585265,"('unsociable', 'sociable')",0.8369609,0.6614622,-0.45577475,-0.52828765,-0.0088899,-0.141784,-0.1328941
1,-0.4628765,-0.6747447,"('unfriendly', 'friendly')",-0.5086148,-0.6292011,1.6939354,1.6144141,0.2408147,0.1034894,-0.1373253
2,1.4299713,1.4659891,"('unlikable', 'likable')",1.6626841,1.7164788,0.7110071,0.84667504,1.2678875,1.3430476,0.0751601
3,-0.24736643,-0.20433457,"('repellent', 'pleasant')",0.8315428,0.9449979,0.31378564,0.4077448,0.2993207,0.3828027,0.083482
4,0.282142,0.16497359,"('disliked', 'liked')",-0.0900705,-0.26012582,-6.4077296,-6.5139475,-2.0718861,-2.2030333,-0.1311472
5,-0.7744704,-0.7635886,"('distant', 'outgoing')",-2.2671096,-2.2290568,-0.1709052,-0.15929006,-1.0708284,-1.0506452,0.0201832
6,-0.7900185,-0.8085382,"('distant', 'open')",-2.4705925,-2.411244,0.38720125,0.35724413,-0.9578032,-0.9541793,0.0036239
7,0.49613008,0.49517256,"('insensitive', 'sensitive')",0.44509673,0.5005394,0.67976105,0.7623426,0.5403293,0.5860182,0.0456889
8,-0.5106769,-0.655502,"('unaffectionate', 'affectionate')",-0.6580178,-0.66781867,0.80162436,0.70456463,-0.1223568,-0.206252,-0.0838952
9,0.17494965,0.053364843,"('unaffectionate', 'caring')",-0.3470808,-0.38269475,1.1600845,1.1576263,0.3293178,0.2760988,-0.053219
10,-0.48798987,-0.47314703,"('unsympathetic', 'sympathetic')",0.37122288,0.4575822,-0.38854975,-0.3203989,-0.1684389,-0.1119879,0.056451
11,0.5341658,0.6037028,"('unhelpful', 'helpful')",0.18110307,0.20291662,1.6984615,1.7767137,0.8045768,0.861111,0.0565342
12,0.78815377,0.88483864,"('unsupportive', 'supportive')",0.64700997,0.80148643,-1.8980751,-1.8351269,-0.1543038,-0.0496006,0.1047032
13,-0.02826795,0.05843488,"('impolite', 'polite')",0.28418344,0.32828483,-0.4660088,-0.39755052,-0.0700311,-0.0036103,0.0664208
