,las_male,las_female,tuple,vegas_male,vegas_female,sands_male,sands_female,corp_male,corp_female,average_male,average_female,female-male
12,-0.5056146,-0.4678869,"('unsupportive', 'supportive')",0.76967555,0.81990725,1.4333551,1.5012785,-1.8106117,-1.7982205,-0.0282989,0.0137696,0.0420685
13,-0.45237878,-0.38461304,"('impolite', 'polite')",-0.3338624,-0.36313218,0.29749778,0.42749414,-0.5590593,-0.4876917,-0.2619507,-0.2019857,0.059965
14,0.13832347,0.4320132,"('antisocial', 'social')",0.46977746,0.5567796,1.3539921,1.475854,0.026165219,0.068570666,0.4970646,0.6333044,0.1362398
15,-0.7031884,-1.040205,"('boring', 'funny')",0.03348743,-0.0590866,0.33801073,0.23002617,-0.41186184,-0.4147635,-0.185888,-0.3210072,-0.1351192
16,1.3699864,1.2331972,"('unpopular', 'popular')",1.1255653,1.143641,1.3008515,1.2948986,0.4225722,0.2864794,1.0547438,0.989554,-0.0651898
17,-0.6208277,-0.5788321,"('nasty', 'nice')",-0.55796164,-0.50532496,-0.36439672,-0.32142842,-0.8779137,-0.8156821,-0.6052749,-0.5553169,0.049958
18,0.6062468,0.6383652,"('disagreeable', 'welcoming')",1.5261195,1.4868321,1.008927,1.0814363,-0.76080847,-0.83839655,0.5951211,0.5920593,-0.0030618
19,-2.75009,-2.8073828,"('inhospitable', 'hospitable')",-1.6689932,-1.6976211,-2.1957338,-2.1916423,-1.4042324,-1.3743918,-2.0047622,-2.0177596,-0.0129974
20,-0.16824086,0.10401641,"('rough', 'thoughtful')",-0.41403675,-0.37970355,-0.12803966,-0.067689314,0.9573351,0.9917618,0.0617545,0.1620963,0.1003418
21,-0.7568834,-0.54888153,"('immoral', 'moral')",-1.4228027,-1.3292797,-0.035522453,0.053069174,-0.28066954,-0.1596111,-0.6239695,-0.4961758,0.1277937
22,-0.23971218,-0.092681944,"('untrustworthy', 'trustworthy')",-0.121930405,-0.1205436,-0.28540885,-0.23556651,-0.6900992,-0.7470771,-0.3342876,-0.2989673,0.0353203
23,-0.8457108,-0.7986815,"('insincere', 'sincere')",-0.23249343,-0.23657013,-0.19546476,-0.1624213,5.404051,5.4721284,1.0325954,1.0686139,0.0360185
24,-0.6566382,-0.6441445,"('dishonest', 'honest')",0.14107415,0.09754102,0.21124533,0.20641625,0.6788885,0.6955367,0.0936424,0.0888374,-0.004805
25,0.4693008,0.3402693,"('egoistic', 'altruistic')",0.8303557,0.6844348,1.2547283,1.154517,1.0686445,1.0196686,0.9057573,0.7997224,-0.1060349
26,-0.84123313,-1.0096549,"('hardhearted', 'benevolent')",0.6330489,0.4947074,1.4836884,1.4701246,1.3427023,1.2550901,0.6545516,0.5525668,-0.1019848
27,-0.76395714,-0.64871025,"('hardhearted', 'softhearted')",-0.14724004,-0.21563688,0.79046565,0.7752224,0.9915989,0.9317851,0.2177168,0.2106651,-0.0070517
28,-1.3904843,-1.4443144,"('disloyal', 'loyal')",-0.013178563,-0.115242966,0.12926762,0.056663293,1.0033872,0.9192009,-0.067752,-0.1459233,-0.0781713
29,0.1897616,0.05120933,"('unfair', 'fair')",0.83830726,0.755433,0.3277778,0.3225873,0.12450488,-0.01238564,0.3700879,0.279211,-0.0908769
30,-1.1239617,-1.060092,"('intolerant', 'tolerant')",-0.00050313957,0.0859462,0.8005135,0.8726229,0.48841304,0.4891926,0.0411154,0.0969174,0.055802
31,-1.5724565,-1.6622722,"('evil', 'good')",-0.07331995,-0.03274543,-0.68457735,-0.7055421,-1.7730155,-1.8653674,-1.0258423,-1.0664818,-0.0406395
32,-0.5445865,-0.536346,"('unkind', 'kind')",0.21015237,0.11815369,-0.17194042,-0.093362615,0.75148726,0.7169627,0.0612782,0.0513519,-0.0099263
33,0.38385153,0.30199683,"('wrong', 'right')",0.9741693,0.86836386,1.7268785,1.6302181,-0.56015944,-0.5940821,0.631185,0.5516242,-0.0795608
34,-0.64894795,-0.51417136,"('mean', 'honorable')",-0.67562175,-0.5826562,-0.24663454,-0.17237715,5.0840526,5.302909,0.8782121,1.0084261,0.130214
35,0.14203298,-0.055462804,"('corrupt', 'incorrupt')",0.043081433,-0.05448121,-0.5228537,-0.6513615,-0.92349654,-1.0668813,-0.315309,-0.4570467,-0.1417377
36,-0.4287012,-0.6567116,"('hostile', 'amicable')",0.17193888,0.10369443,0.25093427,0.15723528,-0.5761989,-0.74974716,-0.1455067,-0.2863823,-0.1408756
37,-0.938864,-0.8094209,"('fake', 'genuine')",-1.5295163,-1.5612608,-0.6367206,-0.6475661,0.0024153255,0.033292063,-0.7756714,-0.7462389,0.0294325
38,-0.9854929,-1.0362265,"('untruthful', 'truthful')",-0.055982184,0.0095276255,0.39994386,0.42554057,-0.47699112,-0.4238932,-0.2796306,-0.2562629,0.0233677
39,-0.86545783,-0.8033413,"('exploitative', 'cooperative')",-0.02159267,0.035590224,0.44554847,0.5423089,0.4523034,0.6131797,0.0027003,0.0969344,0.0942341
40,0.94414216,1.0165033,"('stingy', 'generous')",1.7804431,1.7572917,0.9174425,0.97728753,-2.1448913,-2.3080668,0.3742841,0.360754,-0.0135301
41,-1.1195526,-1.117705,"('unforgiving', 'forgiving')",-0.3243203,-0.29406577,0.05286967,0.0939658,-0.41191745,-0.4895435,-0.4507302,-0.4518371,-0.0011069
42,0.5609094,0.66067785,"('unreliable', 'reliable')",0.04461457,0.13811514,0.24054123,0.29813614,-2.5502603,-2.572103,-0.4260488,-0.3687935,0.0572553
43,-1.4670742,-1.2454998,"('irresponsible', 'responsible')",-0.5019318,-0.3770593,-0.49011126,-0.35790566,0.24353954,0.3279922,-0.5538944,-0.4131182,0.1407762
44,1.6798058,1.8713758,"('prejudiced', 'unprejudiced')",-0.5713755,-0.43156868,-1.5390854,-1.437335,-0.83083826,-0.8205272,-0.3153734,-0.2045138,0.1108596
45,-1.7406752,-1.5262772,"('incompetent', 'competent')",-1.1573944,-1.0416845,-0.269066,-0.21578649,-0.20690939,-0.25702512,-0.8435113,-0.7601933,0.083318
46,-0.06645054,0.16623725,"('uncompetitive', 'competitive')",0.21338718,0.3465598,0.531508,0.6483764,-0.5053055,-0.48856992,0.0432848,0.1681509,0.1248661
47,-0.71632004,-0.5585376,"('stupid', 'smart')",-0.20710963,-0.10481309,0.8126516,0.8815945,5.062404,5.169387,1.2379065,1.3469076,0.1090011
48,-1.1617401,-1.260899,"('unintelligent', 'intelligent')",-0.22535649,-0.24034184,0.23422389,0.21888712,0.6740673,0.6836732,-0.1197013,-0.1496701,-0.0299688
49,-0.99042404,-0.863108,"('unable', 'able')",-1.1073834,-1.0659207,-0.38234857,-0.31832418,-0.7302022,-0.6482599,-0.8025895,-0.7239032,0.0786863
50,0.9965621,0.8770082,"('clumsy', 'skillful')",0.04120247,0.07653335,-0.22072287,-0.21615973,-0.013013229,-0.105660036,0.2010071,0.1579304,-0.0430767
51,0.5674943,0.44192106,"('uneducated', 'educated')",-0.45237622,-0.44336152,-0.38848215,-0.33695397,0.16685912,0.18128623,-0.0266262,-0.0392771,-0.0126509
52,-0.5016348,-0.8519328,"('irrational', 'rational')",0.49391183,0.33408934,0.16708876,-0.05739001,-0.09493896,-0.26724562,0.0161067,-0.2106198,-0.2267265
53,-0.6378303,-0.7066622,"('uncreative', 'creative')",0.72441524,0.6195231,0.9756962,0.95566213,0.23758489,0.051142003,0.3249665,0.2299163,-0.0950502
54,0.5660396,0.37779284,"('incapable', 'capable')",0.9201801,0.83394885,0.8612373,0.87137353,0.5509345,0.57393986,0.7245979,0.6642637,-0.0603342
55,-0.30979744,-0.12997259,"('incompetent', 'clever')",-0.060519554,0.028676786,0.34721255,0.43835738,0.52405256,0.5918559,0.125237,0.2322294,0.1069924
56,-1.7801481,-1.6723825,"('impractical', 'practical')",-0.805066,-0.76877123,-0.107716806,-0.032308087,-0.56451815,-0.49514797,-0.8143623,-0.7421525,0.0722098
57,-1.1558553,-1.221127,"('unimaginative', 'imaginative')",-0.2652954,-0.27096415,0.2647605,0.26523378,-2.9351242,-3.0356615,-1.0228786,-1.0656297,-0.0427511
58,-0.30407828,-0.30312845,"('undiscriminating', 'discriminating')",0.26712716,0.32973665,0.9802546,0.98157436,0.2625133,0.19882347,0.3014542,0.3017515,0.0002973
59,-0.47770646,-0.80362695,"('foolish', 'wise')",0.34155667,0.21275425,0.7122902,0.6220126,-0.2350665,-0.30158353,0.0852685,-0.0676109,-0.1528794
60,-1.089093,-0.8824739,"('inefficient', 'efficient')",-0.60697734,-0.4650939,-0.11827709,0.042616505,0.34034976,0.5866052,-0.3684994,-0.1795865,0.1889129
61,-0.5132662,-0.54745305,"('illogical', 'logical')",0.68529266,0.6579446,1.8925397,1.8183994,1.1021365,0.97661585,0.7916757,0.7263767,-0.065299
62,-0.43881395,-0.2820614,"('incompetent', 'brilliant')",-0.080559686,0.085818276,0.5726887,0.7146087,0.37940198,0.50673443,0.1081793,0.256275,0.1480957
63,-0.5865982,-0.48934615,"('unperceptive', 'insightful')",0.39012468,0.45982388,0.8851468,0.97065794,0.49087468,0.54453737,0.294887,0.3714182,0.0765312
64,0.6022145,0.61835986,"('shy', 'confident')",0.38389376,0.40908763,0.32409585,0.32024053,-5.347067,-5.4401073,-1.0092157,-1.0231049,-0.0138892
65,-0.3622172,-0.42608196,"('insecure', 'secure')",-0.23487449,-0.25996882,0.2168367,0.2507909,0.5118004,0.63654166,0.0328864,0.0503204,0.017434
66,0.68018854,0.6308793,"('inactive', 'active')",0.48822168,0.45445833,0.1712046,0.16229205,0.63575995,0.5949654,0.4938437,0.4606488,-0.0331949
67,0.2582249,0.09269622,"('doubtful', 'determined')",-0.5808985,-0.6560244,-1.2242154,-1.2716349,-0.6533489,-0.631353,-0.5500595,-0.6165791,-0.0665196
68,-0.019134402,-2.0772219e-05,"('dependent', 'independent')",-0.62031645,-0.66529137,-0.14925405,-0.19036058,-0.7607347,-0.75806504,-0.3873599,-0.4034345,-0.0160746
69,-0.3126246,-0.4041477,"('lazy', 'industrious')",-0.113729924,-0.1767201,0.37796345,0.30494183,-0.97646207,-1.0176523,-0.2562133,-0.3233946,-0.0671813
70,-1.0571452,-0.96458256,"('lethargic', 'energetic')",-1.251745,-1.1743444,-0.37956148,-0.28674623,0.37935123,0.4318018,-0.5772752,-0.4984679,0.0788073
71,0.34135333,0.38094667,"('diffident', 'self-confident')",1.6854588,1.6838309,2.2274632,2.2761219,0.45108587,0.42909274,1.1763403,1.1924981,0.0161578
72,-0.010969952,-0.04213789,"('unambitious', 'ambitious')",0.8315748,0.77327424,0.34289363,0.37583694,-0.62437916,-0.52071726,0.1347798,0.146564,0.0117842
73,-0.09096675,-0.0893125,"('helpless', 'self-reliant')",0.24455027,0.25236508,-0.27771002,-0.29362464,-3.3258457,-3.3432088,-0.862493,-0.8684452,-0.0059522
74,-0.6608847,-0.48486346,"('undedicated', 'dedicated')",0.26147,0.31719342,-0.10789566,-0.100971565,-0.606224,-0.6279644,-0.2783836,-0.2241515,0.0542321
75,0.49022067,0.44816142,"('meek', 'impulsive')",-0.41214404,-0.34223962,-1.829841,-1.8150516,-0.87553287,-0.88246053,-0.6568244,-0.6478976,0.0089268
76,1.0235573,1.205385,"('anxious', 'daring')",0.44330835,0.56271195,0.446469,0.57888484,0.36358804,0.42483467,0.5692307,0.6929541,0.1237234
77,-1.1653155,-1.0784587,"('unmotivated', 'motivated')",-0.52886885,-0.46108896,-0.26264012,-0.22116534,-0.9527812,-0.80783635,-0.7274014,-0.6421373,0.0852641
78,-0.26693308,0.06750932,"('nonresilient', 'resilient')",-0.3182685,-0.25620025,0.8513116,0.91183275,0.024240447,0.050805725,0.0725876,0.1934869,0.1208993
79,-0.65521383,-0.8234111,"('wavering', 'unwavering')",-0.69870895,-0.7497642,-1.4399351,-1.5085139,-0.8750282,-0.9186333,-0.9172215,-1.0000807,-0.0828592
80,0.85724545,0.99815756,"('dominated', 'dominating')",-0.5293972,-0.48222673,0.006584637,0.11241099,-0.47432733,-0.3218084,-0.0349736,0.0766333,0.1116069
81,-0.70655906,-0.77992237,"('submissive', 'aggressive')",-1.685502,-1.6211408,-0.5046062,-0.43609446,-0.47895974,-0.30178046,-0.8439068,-0.7847345,0.0591723
82,-0.22261506,-0.13621,"('poor', 'rich')",-0.053515673,-0.04414162,-0.5485846,-0.5222605,5.610839,5.6102552,1.1965309,1.2269108,0.0303799
83,-0.17392975,-0.15208547,"('powerless', 'powerful')",-0.22662522,-0.16600831,0.536616,0.5452013,-0.84164155,-0.7984849,-0.1763951,-0.1428443,0.0335508
84,0.4295316,0.31113723,"('inferior', 'superior')",0.66827416,0.5490997,0.6885897,0.58607286,0.70539486,0.6156946,0.6229476,0.5155011,-0.1074465
85,0.39845923,0.16228224,"('insignificant', 'prestigious')",1.2233118,1.1801049,1.6919228,1.595424,-0.8548368,-0.9714074,0.6147143,0.4916009,-0.1231134
86,-1.7895583,-1.8349802,"('uninfluential', 'influential')",-0.47763267,-0.5760305,-0.117682375,-0.20562212,-0.5770304,-0.6410078,-0.740476,-0.8144102,-0.0739342
87,0.20631629,0.16169477,"('unsuccessful', 'successful')",0.20540786,0.1989674,0.84914446,0.829232,0.8165878,0.8460203,0.5193641,0.5089786,-0.0103855
88,-0.2381121,-0.35016456,"('low', 'eminent')",-0.39398968,-0.3803056,-0.2600664,-0.2609689,-0.2790209,-0.34518006,-0.2927973,-0.3341548,-0.0413575
