,alliance_male,alliance_female,tuple,data_male,data_female,systems_male,systems_female,corp_male,corp_female,average_male,average_female,female-male
0,0.27664673,0.2673381,"('unsociable', 'sociable')",-0.83497345,-0.89107674,-0.80222356,-0.84023076,-0.46250135,-0.43549055,-0.4557629,-0.474865,-0.0191021
1,0.14582741,0.17386256,"('unfriendly', 'friendly')",0.57695556,0.45198888,-0.05595546,-0.21371445,1.7491018,1.7541913,0.6039823,0.541582,-0.0624003
2,1.1918333,1.1872822,"('unlikable', 'likable')",0.6628282,0.6792204,0.6605967,0.60721123,0.68310153,0.64070076,0.79959,0.7786037,-0.0209863
3,0.04410173,0.29746395,"('repellent', 'pleasant')",-0.38982335,-0.27414805,0.52982223,0.6866058,0.92390645,0.91186017,0.2770018,0.4054455,0.1284437
4,-1.1470345,-1.0849578,"('disliked', 'liked')",0.023456175,0.08618159,-0.06996053,-0.0034968723,-7.0829315,-7.2753677,-2.0691175,-2.0694103,-0.0002928
5,-1.027858,-0.97483265,"('distant', 'outgoing')",0.8686933,0.92463416,-0.4032953,-0.35864526,-0.50972784,-0.241266,-0.268047,-0.1625274,0.1055196
6,-0.8552304,-0.72164476,"('distant', 'open')",0.38282013,0.4180475,-1.0492957,-1.0459027,-0.31372917,0.008458987,-0.4588588,-0.3352602,0.1235986
7,1.2108603,1.3484192,"('insensitive', 'sensitive')",-0.19311799,-0.12630522,-0.40176204,-0.35445446,0.44158337,0.5914698,0.2643909,0.3647823,0.1003914
8,-0.21159612,-0.21293405,"('unaffectionate', 'affectionate')",-0.043358248,-0.121052414,-0.82547355,-0.91097933,0.7860881,0.9501953,-0.0735849,-0.0736926,-0.0001077
9,0.47625342,0.5355879,"('unaffectionate', 'caring')",0.14549614,0.14678743,-0.5939815,-0.60260063,1.4335163,1.7206844,0.3653211,0.4501148,0.0847937
10,1.0227298,1.0385224,"('unsympathetic', 'sympathetic')",-1.9107311,-1.9736884,-1.7001616,-1.698062,-0.39124358,-0.19614646,-0.7448516,-0.7073436,0.037508
11,0.98840356,0.9855461,"('unhelpful', 'helpful')",0.2348427,0.19763619,0.54636776,0.5302161,1.7922204,1.8689597,0.8904586,0.8955895,0.0051309
12,1.2181554,1.3653516,"('unsupportive', 'supportive')",0.66162777,0.7919302,-0.01633187,0.121946685,-2.1008246,-1.9080148,-0.0593433,0.0928034,0.1521467
13,0.4901631,0.31036878,"('impolite', 'polite')",-0.9913106,-1.1166985,-0.41787016,-0.5452974,-0.65093863,-0.60362077,-0.3924891,-0.488812,-0.0963229
14,1.2184011,1.241352,"('antisocial', 'social')",0.68245345,0.7929354,0.5544502,0.6621818,-0.105968535,-0.22165367,0.5873341,0.6187039,0.0313698
15,0.30078384,0.18711674,"('boring', 'funny')",-0.2317803,-0.30319604,-0.968144,-1.0481377,0.22063091,0.25523758,-0.1696274,-0.2272449,-0.0576175
16,-1.8816018,-1.8332514,"('unpopular', 'popular')",0.13967083,0.16361369,0.25222397,0.27795368,0.34909955,0.3689059,-0.2851519,-0.2556945,0.0294574
17,-0.06782276,0.033615477,"('nasty', 'nice')",-0.15938765,-0.044881407,-0.3534921,-0.24862489,-0.26660073,-0.15802267,-0.2118258,-0.1044784,0.1073474
18,0.24500623,0.30936283,"('disagreeable', 'welcoming')",0.45681727,0.47838026,0.2533515,0.2781431,-0.6089046,-0.5214367,0.0865676,0.1361124,0.0495448
19,-1.0996946,-1.1300676,"('inhospitable', 'hospitable')",0.10846852,0.020081615,-0.46377552,-0.56930697,-0.30344036,-0.20942624,-0.4396105,-0.4721798,-0.0325693
20,0.92159647,0.92013484,"('rough', 'thoughtful')",0.35253608,0.41727757,0.2494989,0.33165923,0.5210994,0.45152134,0.5111827,0.5301482,0.0189655
21,0.46394926,0.38257882,"('immoral', 'moral')",-0.26986226,-0.32821533,0.044148505,-0.033338007,-0.72580296,-0.608097,-0.1218919,-0.1467679,-0.024876
22,0.95760065,0.9802773,"('untrustworthy', 'trustworthy')",0.17410502,0.11279021,0.30670968,0.22193934,-0.8043933,-0.7972988,0.1585055,0.129427,-0.0290785
23,0.9289886,0.95888305,"('insincere', 'sincere')",-0.11472551,-0.16147709,-0.25329405,-0.27663076,6.3613453,6.531046,1.7305785,1.7629553,0.0323768
24,1.5060376,1.5586479,"('dishonest', 'honest')",-0.6877797,-0.6603544,-2.0394218,-1.9867058,0.7891517,0.8920489,-0.1080031,-0.0490908,0.0589123
25,0.5880648,0.6932551,"('egoistic', 'altruistic')",0.7305446,0.82355124,1.1226584,1.2587278,1.4884202,1.4640503,0.9824221,1.0598961,0.077474
26,1.1830192,0.98201144,"('hardhearted', 'benevolent')",1.0586562,0.8993674,0.20294137,0.08121042,1.5444335,1.2160994,0.9972626,0.7946721,-0.2025905
27,0.8434868,0.9253225,"('hardhearted', 'softhearted')",-0.54279035,-0.46105406,-0.3732995,-0.29000342,1.3548338,1.4311953,0.3205577,0.4013651,0.0808074
28,0.9079765,0.8901919,"('disloyal', 'loyal')",-0.41956267,-0.5040172,-0.5992366,-0.6362947,1.3545487,1.306214,0.3109315,0.2640235,-0.046908
29,-0.6378686,-0.5756331,"('unfair', 'fair')",0.00031197304,0.063416526,-0.49866173,-0.48657233,-0.42338872,-0.5756948,-0.3899018,-0.3936209,-0.0037191
30,0.74602574,0.7413132,"('intolerant', 'tolerant')",0.33118358,0.19572905,0.37256643,0.24153225,0.5682553,0.5378281,0.5045078,0.4291006,-0.0754072
31,-1.0851645,-0.8680079,"('evil', 'good')",0.85463554,0.8672145,0.21572554,0.2128577,-0.562081,-0.5758101,-0.1442211,-0.0909364,0.0532847
32,0.27414083,0.06808095,"('unkind', 'kind')",-0.7592272,-0.91086733,-0.9585709,-1.0730166,1.1400672,0.9552769,-0.0758975,-0.2401315,-0.164234
33,-0.31119305,-0.40008998,"('wrong', 'right')",1.3854336,1.4445189,0.55468214,0.5709585,-0.19505481,-0.13824078,0.358467,0.3692867,0.0108197
34,0.93379194,1.0800571,"('mean', 'honorable')",0.08964588,0.23717248,0.03907419,0.17002153,5.708723,5.930929,1.6928087,1.8545451,0.1617364
35,-0.5985665,-0.7042285,"('corrupt', 'incorrupt')",0.18350928,0.2121805,-0.15891626,-0.18028423,-0.4814398,-0.54869115,-0.2638533,-0.3052559,-0.0414026
36,-0.42464843,-0.33169705,"('hostile', 'amicable')",0.20720896,0.14550152,-0.7164802,-0.83122957,0.074333444,-0.0575888,-0.2148966,-0.2687535,-0.0538569
37,1.1324471,1.0978705,"('fake', 'genuine')",-0.63681483,-0.70113474,-0.8975856,-0.9099512,0.39056936,0.49606374,-0.002846,-0.0042879,-0.0014419
38,-0.10721117,-0.04803914,"('untruthful', 'truthful')",0.21465154,0.24221908,-0.41579512,-0.39959708,-0.08854563,0.0040555894,-0.0992251,-0.0503404,0.0488847
39,3.0784984,3.06949,"('exploitative', 'cooperative')",1.5089822,1.4379617,1.148895,1.1151825,0.46980122,0.44254747,1.5515443,1.5162953,-0.035249
40,0.9664044,1.1811314,"('stingy', 'generous')",0.5581162,0.65421385,0.6299138,0.837321,-1.6631036,-1.7289459,0.1228327,0.2359301,0.1130974
41,0.29550534,0.4296884,"('unforgiving', 'forgiving')",-0.022478884,-0.035323113,-0.14180231,-0.14222518,0.2958064,0.15708911,0.1067576,0.1023073,-0.0044503
42,0.29297376,0.35380644,"('unreliable', 'reliable')",-0.59293497,-0.4858434,-0.9699861,-0.8855063,-3.3683672,-3.270361,-1.1595786,-1.0719761,0.0876025
43,0.53920925,0.599518,"('irresponsible', 'responsible')",-1.0542054,-1.0705602,-1.8964242,-1.9122541,-0.066385,0.103233546,-0.6194513,-0.5700157,0.0494356
44,-0.47583815,-0.5605126,"('prejudiced', 'unprejudiced')",-0.5586561,-0.52533644,-0.46913993,-0.48371172,-1.3650033,-1.4393435,-0.7171594,-0.7522261,-0.0350667
45,0.32189634,0.5841452,"('incompetent', 'competent')",-0.35388473,-0.24071017,-0.79640543,-0.66599685,-0.17772087,-0.2052091,-0.2515287,-0.1319427,0.119586
