,catalent_male,catalent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.32068664,-0.4148119,"('unsociable', 'sociable')",-0.34423074,-0.43495092,-0.3324587,-0.4248814,-0.0924227
1,-1.5597444,-1.5691866,"('unfriendly', 'friendly')",2.0060112,1.9798146,0.2231334,0.205314,-0.0178194
2,0.49104404,0.51466227,"('unlikable', 'likable')",0.55788517,0.59882414,0.5244646,0.5567432,0.0322786
3,-1.0429629,-0.96505433,"('repellent', 'pleasant')",-0.072930515,-0.025098743,-0.5579467,-0.4950765,0.0628702
4,-0.4665046,-0.48900124,"('disliked', 'liked')",-5.9081116,-5.9780912,-3.1873081,-3.2335463,-0.0462382
5,-1.4112425,-1.3380227,"('distant', 'outgoing')",0.15744999,0.14524536,-0.6268963,-0.5963887,0.0305076
6,-1.7584016,-1.678868,"('distant', 'open')",0.45602384,0.42659125,-0.6511889,-0.6261384,0.0250505
7,-0.22881207,-0.19224627,"('insensitive', 'sensitive')",0.24718586,0.32869318,0.0091869,0.0682235,0.0590366
8,-1.2075963,-1.229007,"('unaffectionate', 'affectionate')",0.87867135,0.8464386,-0.1644625,-0.1912842,-0.0268217
9,-1.5606627,-1.5634413,"('unaffectionate', 'caring')",0.90622294,0.9182927,-0.3272199,-0.3225743,0.0046456
10,-0.7097492,-0.6801664,"('unsympathetic', 'sympathetic')",-0.82286155,-0.8199539,-0.7663054,-0.7500602,0.0162452
11,0.04986473,0.048931167,"('unhelpful', 'helpful')",1.4572934,1.5134475,0.7535791,0.7811893,0.0276102
12,-0.42375374,-0.32614875,"('unsupportive', 'supportive')",-1.8050985,-1.7540118,-1.1144261,-1.0400803,0.0743458
13,-0.22886775,-0.28429922,"('impolite', 'polite')",-0.8483418,-0.8499753,-0.5386048,-0.5671372,-0.0285324
14,0.42662823,0.37566864,"('antisocial', 'social')",-0.62470734,-0.6752172,-0.0990396,-0.1497743,-0.0507347
15,0.42472216,0.34064075,"('boring', 'funny')",0.57771546,0.5315539,0.5012188,0.4360973,-0.0651215
16,-0.6535846,-0.61375856,"('unpopular', 'popular')",0.5720511,0.5983517,-0.0407667,-0.0077034,0.0330633
17,-0.1889937,-0.16850474,"('nasty', 'nice')",-0.15251593,-0.11871775,-0.1707548,-0.1436113,0.0271435
18,-0.36176607,-0.33913475,"('disagreeable', 'welcoming')",-0.08071537,-0.14417437,-0.2212407,-0.2416546,-0.0204139
19,-1.4140625,-1.3400242,"('inhospitable', 'hospitable')",0.24666287,0.30664244,-0.5836998,-0.5166909,0.0670089
20,0.1968964,0.16961545,"('rough', 'thoughtful')",1.1989037,1.1455351,0.6979001,0.6575752,-0.0403249
21,0.50682354,0.47214022,"('immoral', 'moral')",-0.49140856,-0.45394427,0.0077075,0.009098,0.0013905
22,0.26463148,0.257669,"('untrustworthy', 'trustworthy')",-0.8383834,-0.9013693,-0.286876,-0.3218501,-0.0349741
23,-0.68921536,-0.6960418,"('insincere', 'sincere')",5.1703258,5.152217,2.2405553,2.2280874,-0.0124679
24,-0.4327463,-0.48293653,"('dishonest', 'honest')",0.6129512,0.54049283,0.0901025,0.0287782,-0.0613243
25,-0.12269845,-0.16485497,"('egoistic', 'altruistic')",1.911077,1.9037477,0.8941893,0.8694463,-0.024743
26,-0.10738918,-0.14053153,"('hardhearted', 'benevolent')",1.9888449,1.9804933,0.9407278,0.9199809,-0.0207469
27,-0.3816741,-0.38227302,"('hardhearted', 'softhearted')",1.5768619,1.4863096,0.5975939,0.5520183,-0.0455756
28,-0.43816227,-0.5579202,"('disloyal', 'loyal')",1.0375246,0.9487225,0.2996812,0.1954011,-0.1042801
29,-0.36465007,-0.43439817,"('unfair', 'fair')",-0.28821993,-0.45674664,-0.326435,-0.4455724,-0.1191374
30,0.37590212,0.3313647,"('intolerant', 'tolerant')",1.4338534,1.3461095,0.9048778,0.8387371,-0.0661407
31,-1.3878572,-1.3113861,"('evil', 'good')",-0.5043377,-0.5308542,-0.9460975,-0.9211202,0.0249773
32,0.43626305,0.38887364,"('unkind', 'kind')",0.86028457,0.7851237,0.6482738,0.5869987,-0.0612751
33,-0.2104897,-0.22932515,"('wrong', 'right')",-0.49211338,-0.555429,-0.3513016,-0.3923771,-0.0410755
34,-0.035163336,0.074790485,"('mean', 'honorable')",5.9003553,5.996629,2.932596,3.0357099,0.1031139
35,-0.027141362,-0.10449287,"('corrupt', 'incorrupt')",0.4028752,0.24342671,0.1878669,0.0694669,-0.1184
36,-1.2883737,-1.3137566,"('hostile', 'amicable')",0.6867481,0.50116265,-0.3008128,-0.406297,-0.1054842
37,0.28551468,0.29279467,"('fake', 'genuine')",0.07815588,0.10101617,0.1818353,0.1969054,0.0150701
38,-0.8528944,-0.8427706,"('untruthful', 'truthful')",-0.202192,-0.18846987,-0.5275432,-0.5156202,0.011923
39,1.2280157,1.1865475,"('exploitative', 'cooperative')",0.26716366,0.23235612,0.7475896,0.7094518,-0.0381378
40,-0.14745761,-0.16470344,"('stingy', 'generous')",-1.3253866,-1.4458054,-0.7364221,-0.8052545,-0.0688324
41,0.23849775,0.24598701,"('unforgiving', 'forgiving')",-0.052980877,-0.16131102,0.0927584,0.042338,-0.0504204
42,0.96700114,1.0287955,"('unreliable', 'reliable')",-3.2774277,-3.2353964,-1.1552132,-1.1033005,0.0519127
43,-0.07345249,-0.03448946,"('irresponsible', 'responsible')",0.40731937,0.41881287,0.1669334,0.1921617,0.0252283
44,0.8069678,0.79823667,"('prejudiced', 'unprejudiced')",-1.3702099,-1.389364,-0.2816211,-0.2955637,-0.0139426
45,-0.38728544,-0.32997072,"('incompetent', 'competent')",-0.43247253,-0.42426574,-0.409879,-0.3771182,0.0327608
46,-0.38392404,-0.33143437,"('uncompetitive', 'competitive')",-0.78330666,-0.7705022,-0.5836154,-0.5509683,0.0326471
47,0.26447204,0.30549785,"('stupid', 'smart')",5.195346,5.311074,2.7299089,2.8082857,0.0783768
48,0.002489809,-0.07307699,"('unintelligent', 'intelligent')",0.9241037,0.9376252,0.4632967,0.4322741,-0.0310226
49,0.21651386,0.2918748,"('unable', 'able')",0.0946628,0.17546113,0.1555883,0.233668,0.0780797
50,0.38983104,0.38167825,"('clumsy', 'skillful')",0.16499959,0.14006683,0.2774153,0.2608725,-0.0165428
51,-0.057173423,-0.18443818,"('uneducated', 'educated')",0.4268552,0.3711741,0.1848409,0.093368,-0.0914729
52,-0.59381944,-0.7307156,"('irrational', 'rational')",0.59611714,0.46839598,0.0011488,-0.1311598,-0.1323086
53,-1.7208605,-1.6896331,"('uncreative', 'creative')",0.7535413,0.74126446,-0.4836596,-0.4741843,0.0094753
54,-0.6324737,-0.64711106,"('incapable', 'capable')",1.1624553,1.2170864,0.2649908,0.2849877,0.0199969
55,0.4627319,0.46618214,"('incompetent', 'clever')",-0.006780736,1.0106713e-05,0.2279756,0.2330961,0.0051205
56,0.83063424,0.8456704,"('impractical', 'practical')",-0.52082103,-0.48188043,0.1549066,0.181895,0.0269884
57,-0.49959093,-0.47565946,"('unimaginative', 'imaginative')",-2.5030026,-2.49587,-1.5012968,-1.4857647,0.0155321
58,-0.6816168,-0.6983744,"('undiscriminating', 'discriminating')",0.114746675,0.059467487,-0.283435,-0.3194534,-0.0360184
59,0.09129873,0.06901655,"('foolish', 'wise')",0.7026502,0.6720715,0.3969744,0.370544,-0.0264304
60,0.9021865,0.9103953,"('inefficient', 'efficient')",-0.3579134,-0.23483373,0.2721366,0.3377808,0.0656442
61,-0.7318856,-0.83647573,"('illogical', 'logical')",0.3679672,0.2464444,-0.1819592,-0.2950157,-0.1130565
62,-0.017920889,0.04615901,"('incompetent', 'brilliant')",-0.2062179,-0.065681934,-0.1120694,-0.0097615,0.1023079
63,-0.7685617,-0.6850089,"('unperceptive', 'insightful')",0.5671879,0.67678237,-0.1006869,-0.0041133,0.0965736
64,0.41758555,0.3519374,"('shy', 'confident')",-6.5709605,-6.60442,-3.0766876,-3.1262414,-0.0495538
65,0.45438257,0.3417278,"('insecure', 'secure')",-0.6192523,-0.6664557,-0.0824349,-0.1623639,-0.079929
66,-1.2414098,-1.248841,"('inactive', 'active')",0.6531146,0.646125,-0.2941476,-0.301358,-0.0072104
