,yum_male,yum_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7453214,-0.9499719,"('unsociable', 'sociable')",1.0938406,0.91612685,-0.31084597,-0.49533755,0.0125577,-0.1763942,-0.1889519
1,-0.98307884,-0.6850827,"('unfriendly', 'friendly')",0.100269616,0.24830793,1.4998724,1.4720414,0.2056877,0.3450889,0.1394012
2,0.6835998,0.6728448,"('unlikable', 'likable')",0.46874386,0.55588657,0.71368676,0.85165936,0.6220102,0.6934636,0.0714534
3,-1.2969004,-1.0954351,"('repellent', 'pleasant')",-0.570679,-0.31267297,0.015797818,0.08204328,-0.6172605,-0.4420216,0.1752389
4,0.26741415,0.4701209,"('disliked', 'liked')",-0.22809927,-0.14033154,-6.037912,-6.0270433,-1.9995324,-1.8990847,0.1004477
5,-0.38631663,-0.12627779,"('distant', 'outgoing')",-0.08991814,0.11127362,-0.029616747,0.06538339,-0.1686172,0.0167931,0.1854103
6,-0.95354664,-0.5865819,"('distant', 'open')",-0.82197374,-0.5700126,0.46852314,0.5580539,-0.4356657,-0.1995135,0.2361522
7,-0.49451298,-0.51855206,"('insensitive', 'sensitive')",0.44908914,0.4885666,0.4737283,0.45551023,0.1427682,0.1418416,-0.0009266
8,-0.91577727,-0.77032614,"('unaffectionate', 'affectionate')",-0.45343894,-0.33840606,0.5915321,0.57920605,-0.259228,-0.1765087,0.0827193
9,-1.1941193,-1.0408536,"('unaffectionate', 'caring')",0.18610916,0.2680446,0.86842996,0.89082545,-0.0465267,0.0393388,0.0858655
10,-1.2874491,-1.3120675,"('unsympathetic', 'sympathetic')",0.071827315,0.0400532,-0.5241291,-0.6324233,-0.579917,-0.6348125,-0.0548955
11,-0.5431831,-0.6462795,"('unhelpful', 'helpful')",0.5029029,0.5117122,1.756621,1.7761992,0.5721136,0.5472106,-0.024903
12,-0.56245816,-0.31222522,"('unsupportive', 'supportive')",0.5348967,0.79901123,-1.69178,-1.613329,-0.5731138,-0.3755143,0.1975995
13,0.12588277,-0.11960514,"('impolite', 'polite')",0.84727466,0.72136146,-0.25360638,-0.31772688,0.2398503,0.0946765,-0.1451738
14,-0.73942316,-0.911924,"('antisocial', 'social')",0.9186918,0.79010904,-0.6635637,-0.7914496,-0.1614317,-0.3044215,-0.1429898
15,0.99989766,0.81075776,"('boring', 'funny')",0.47667962,0.29140583,0.5511411,0.49650967,0.6759061,0.5328911,-0.143015
16,-0.14226973,0.0035526752,"('unpopular', 'popular')",-0.5866953,-0.34355837,0.701733,0.7568328,-0.0090774,0.1389424,0.1480198
17,0.52194613,0.6021341,"('nasty', 'nice')",-0.80083066,-0.6143683,-0.5677486,-0.49627268,-0.282211,-0.1695023,0.1127087
18,-0.17231229,0.043485824,"('disagreeable', 'welcoming')",-0.77640224,-0.56995994,-0.3392251,-0.24568903,-0.4293132,-0.2573877,0.1719255
19,-0.3399733,-0.09528102,"('inhospitable', 'hospitable')",-0.4921239,-0.37543678,-0.048495546,0.20547755,-0.2935309,-0.0884134,0.2051175
20,0.12696655,0.197897,"('rough', 'thoughtful')",0.4006292,0.51206267,1.0503671,1.0119407,0.5259876,0.5739668,0.0479792
21,-0.3231236,-0.4716162,"('immoral', 'moral')",0.7008195,0.6447729,-0.66189545,-0.7049671,-0.0947332,-0.1772701,-0.0825369
22,-0.13657734,-0.14186211,"('untrustworthy', 'trustworthy')",0.11529792,0.040332332,-0.9885603,-1.0635271,-0.3366133,-0.3883523,-0.051739
23,-0.1146985,-0.25454265,"('insincere', 'sincere')",0.9512679,0.94160855,5.328389,5.198835,2.0549862,1.961967,-0.0930192
24,-0.06499976,-0.15561737,"('dishonest', 'honest')",-0.5597079,-0.5887332,0.4787927,0.41227478,-0.0486383,-0.1106919,-0.0620536
25,-0.54755175,-0.5289926,"('egoistic', 'altruistic')",-0.64178854,-0.6056375,1.2660488,1.2101237,0.0255695,0.0251645,-0.000405
26,-0.60048753,-0.54611856,"('hardhearted', 'benevolent')",0.7493431,0.77721775,1.6746867,1.5547868,0.6078474,0.5952953,-0.0125521
27,0.13307534,0.23564504,"('hardhearted', 'softhearted')",0.21012945,0.23408161,1.0642449,0.97596633,0.4691499,0.4818977,0.0127478
28,-0.5977565,-0.69066256,"('disloyal', 'loyal')",-0.29148847,-0.38510054,0.9420959,0.8043861,0.017617,-0.090459,-0.108076
29,-0.1741462,-0.24136356,"('unfair', 'fair')",-0.9472767,-0.9964334,-0.6748829,-0.7793811,-0.5987686,-0.6723927,-0.0736241
30,0.45626405,0.37474406,"('intolerant', 'tolerant')",1.6278327,1.5671917,1.2989478,1.2349553,1.1276815,1.0589637,-0.0687178
31,-0.9489088,-0.46334723,"('evil', 'good')",-2.000747,-1.764141,-1.0291187,-0.9498518,-1.3262582,-1.0591133,0.2671449
32,-0.023360698,-0.20891832,"('unkind', 'kind')",0.99356306,0.8357226,0.716857,0.49765816,0.5623531,0.3748208,-0.1875323
33,0.6098857,0.6871469,"('wrong', 'right')",0.24871232,0.31379834,-0.3659252,-0.3563673,0.1642243,0.2148593,0.050635
34,-0.75398654,-0.5245007,"('mean', 'honorable')",-0.2257347,-0.012667634,5.872286,6.014282,1.6308549,1.8257046,0.1948497
35,0.053804334,0.0835063,"('corrupt', 'incorrupt')",-2.1543458,-2.1996658,-0.42046735,-0.50664383,-0.8403362,-0.8742677,-0.0339315
36,-0.6011103,-0.24395014,"('hostile', 'amicable')",-1.9287019,-1.7275827,-0.0036842376,-0.09902455,-0.8444988,-0.6901858,0.154313
37,-0.22094096,-0.27260816,"('fake', 'genuine')",-0.36045635,-0.33664358,0.2303233,0.23824075,-0.1170247,-0.1236703,-0.0066456
38,-0.53181976,-0.38718376,"('untruthful', 'truthful')",-0.6778485,-0.51041734,-0.037237797,0.08590215,-0.4156353,-0.2705663,0.145069
39,0.7537664,0.7026731,"('exploitative', 'cooperative')",1.4844766,1.3703722,0.21889395,0.16775353,0.8190457,0.7469329,-0.0721128
40,-1.2626023,-1.1001284,"('stingy', 'generous')",-1.006372,-0.8890979,-1.8273251,-1.8615446,-1.3654331,-1.2835903,0.0818428
41,-0.09702152,0.047501065,"('unforgiving', 'forgiving')",-0.7452976,-0.58274263,0.080496244,0.016728701,-0.253941,-0.1728376,0.0811034
42,0.94893295,1.0262542,"('unreliable', 'reliable')",0.95147187,1.1005679,-2.4552703,-2.354538,-0.1849552,-0.0759053,0.1090499
43,0.09790025,0.16406755,"('irresponsible', 'responsible')",1.4016534,1.5047425,0.60286015,0.604163,0.7008046,0.7576577,0.0568531
44,0.31790766,0.23472975,"('prejudiced', 'unprejudiced')",0.2113511,0.2140501,-1.0338161,-1.0215926,-0.1681858,-0.1909376,-0.0227518
45,-0.6050321,-0.4327506,"('incompetent', 'competent')",0.28586888,0.39870608,-0.062096164,-0.15388162,-0.1270865,-0.0626421,0.0644444
46,-0.73999,-0.7009293,"('uncompetitive', 'competitive')",1.3128498,1.369252,-0.38227537,-0.4656664,0.0635281,0.0675521,0.004024
47,-0.09130435,-0.10458669,"('stupid', 'smart')",1.3494469,1.3734264,5.3808365,5.4336157,2.212993,2.2341518,0.0211588
48,-1.0050435,-1.0068889,"('unintelligent', 'intelligent')",-0.8763498,-0.8465557,0.2539401,0.23046723,-0.5424844,-0.5409925,0.0014919
49,-0.04159806,0.09878955,"('unable', 'able')",0.5393948,0.63140476,-0.07014026,0.11356936,0.1425522,0.2812546,0.1387024
50,0.9777978,1.0381773,"('clumsy', 'skillful')",0.12923333,0.2625443,0.3316698,0.31487173,0.479567,0.5385311,0.0589641
51,-0.46582636,-0.6480536,"('uneducated', 'educated')",-0.15877762,-0.3723722,0.15000543,0.05089384,-0.1581995,-0.3231773,-0.1649778
52,-0.20222013,-0.21790968,"('irrational', 'rational')",-1.0481768,-1.1116279,-0.10637971,-0.20575468,-0.4522589,-0.5117641,-0.0595052
53,-0.88588876,-0.80025196,"('uncreative', 'creative')",0.72295624,0.8317973,0.83490646,0.848288,0.2239913,0.2932778,0.0692865
54,0.07650605,0.00090384483,"('incapable', 'capable')",0.92049,0.9101491,1.1290115,1.2300559,0.7086692,0.713703,0.0050338
55,0.4286335,0.3600179,"('incompetent', 'clever')",0.7250976,0.7354887,0.13940373,0.08837922,0.4310449,0.3946286,-0.0364163
56,0.94265413,0.872651,"('impractical', 'practical')",2.1086547,2.0111313,0.28414524,0.25628823,1.111818,1.0466902,-0.0651278
57,-1.0781032,-1.0632998,"('unimaginative', 'imaginative')",-0.5018273,-0.5050571,-2.2050874,-2.2613256,-1.2616727,-1.2765608,-0.0148881
58,-0.32714847,-0.21024033,"('undiscriminating', 'discriminating')",0.38258523,0.4390169,-0.01765848,-0.076435074,0.0125928,0.0507805,0.0381877
59,0.95092034,0.8972278,"('foolish', 'wise')",0.06807963,0.004557634,0.44108635,0.4373336,0.4866954,0.446373,-0.0403224
60,-0.23360704,-0.27609676,"('inefficient', 'efficient')",1.7054278,1.714107,-0.083398975,-0.039276164,0.4628073,0.4662447,0.0034374
61,-0.21057126,-0.3304522,"('illogical', 'logical')",-0.1658127,-0.33122072,0.12904303,-0.05166541,-0.082447,-0.2377795,-0.1553325
62,0.17482759,0.20352563,"('incompetent', 'brilliant')",1.1604465,1.2893151,0.16351527,0.2766994,0.4995964,0.5898467,0.0902503
63,-0.24995138,-0.13334987,"('unperceptive', 'insightful')",0.4721455,0.60065585,0.9288749,1.0273311,0.3836897,0.4982124,0.1145227
64,-0.748099,-0.8716481,"('shy', 'confident')",-0.08642557,-0.2582071,-6.240576,-6.278523,-2.3583668,-2.4694594,-0.1110926
