,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
42,0.6998613,0.7565283,"('unreliable', 'reliable')",-3.172634,-3.0449867,-1.2363863,-1.1442292,0.0921571
43,-0.2735558,-0.22162038,"('irresponsible', 'responsible')",0.24909812,0.29135746,-0.0122288,0.0348685,0.0470973
44,0.08333973,0.10241406,"('prejudiced', 'unprejudiced')",-1.6968849,-1.6489414,-0.8067726,-0.7732637,0.0335089
45,-0.31292152,-0.35628313,"('incompetent', 'competent')",-0.24607384,-0.24614146,-0.2794977,-0.3012123,-0.0217146
46,-0.1347615,-0.2407155,"('uncompetitive', 'competitive')",-0.42751068,-0.45917764,-0.2811361,-0.3499466,-0.0688105
47,0.1142111,0.23625943,"('stupid', 'smart')",4.971285,5.0377703,2.542748,2.6370149,0.0942669
48,-0.6647228,-0.7295024,"('unintelligent', 'intelligent')",0.5549356,0.4967699,-0.0548936,-0.1163662,-0.0614726
49,-0.109852344,0.016175533,"('unable', 'able')",-0.15225603,0.015115716,-0.1310542,0.0156456,0.1466998
50,0.54255354,0.62077624,"('clumsy', 'skillful')",0.59212506,0.59038496,0.5673393,0.6055806,0.0382413
51,-0.035393175,-0.31023988,"('uneducated', 'educated')",0.7410175,0.61947095,0.3528122,0.1546155,-0.1981967
52,-0.34382388,-0.38601515,"('irrational', 'rational')",0.6067305,0.5199754,0.1314533,0.0669801,-0.0644732
53,-1.3126564,-1.2336493,"('uncreative', 'creative')",0.6605266,0.67082685,-0.3260649,-0.2814112,0.0446537
54,-0.1584057,-0.12896399,"('incapable', 'capable')",1.1449608,1.2263509,0.4932775,0.5486935,0.055416
55,-0.2317295,-0.30746233,"('incompetent', 'clever')",-0.062021784,-0.08652315,-0.1468756,-0.1969927,-0.0501171
56,0.099461675,0.014738262,"('impractical', 'practical')",-0.5181149,-0.4584039,-0.2093266,-0.2218328,-0.0125062
57,-1.1913439,-1.3024402,"('unimaginative', 'imaginative')",-2.4244778,-2.462258,-1.8079109,-1.8823491,-0.0744382
58,-0.37156135,-0.36850023,"('undiscriminating', 'discriminating')",0.18931119,0.17790544,-0.0911251,-0.0952974,-0.0041723
59,0.081187665,0.11563252,"('foolish', 'wise')",0.46182054,0.47021157,0.2715041,0.292922,0.0214179
60,0.2023681,0.17211038,"('inefficient', 'efficient')",-0.33262074,-0.23231378,-0.0651263,-0.0301017,0.0350246
61,-0.66031796,-0.7808042,"('illogical', 'logical')",0.46330386,0.28479534,-0.098507,-0.2480044,-0.1494974
62,-0.3202624,-0.26242974,"('incompetent', 'brilliant')",-0.026228836,0.16454132,-0.1732456,-0.0489442,0.1243014
63,-0.40619498,-0.39099234,"('unperceptive', 'insightful')",1.0918764,1.2407328,0.3428407,0.4248702,0.0820295
64,-0.084451534,-0.1852275,"('shy', 'confident')",-6.625836,-6.570098,-3.3551438,-3.3776627,-0.0225189
65,-0.27036902,-0.50035536,"('insecure', 'secure')",-0.47055343,-0.5086636,-0.3704612,-0.5045094,-0.1340482
66,-0.018382125,0.006564986,"('inactive', 'active')",0.9865601,0.9873431,0.484089,0.496954,0.012865
67,0.9018592,0.85406476,"('doubtful', 'determined')",-0.60140765,-0.55966556,0.1502258,0.1471996,-0.0030262
68,-0.021497,-0.0886492,"('dependent', 'independent')",-0.1947355,-0.21629499,-0.1081162,-0.1524721,-0.0443559
69,0.8784007,0.9958353,"('lazy', 'industrious')",-0.6274026,-0.57965755,0.125499,0.2080889,0.0825899
70,-0.09999396,-0.101498604,"('lethargic', 'energetic')",0.48817688,0.56714076,0.1940915,0.2328211,0.0387296
71,-0.15929458,-0.09899696,"('diffident', 'self-confident')",0.61666733,0.64545995,0.2286864,0.2732315,0.0445451
72,-1.1503229,-1.1632638,"('unambitious', 'ambitious')",-0.79537725,-0.8451849,-0.9728501,-1.0042243,-0.0313742
73,1.1816405,1.2328824,"('helpless', 'self-reliant')",-2.9428031,-2.848358,-0.8805813,-0.8077378,0.0728435
74,0.11211011,0.13043433,"('undedicated', 'dedicated')",0.25385615,0.22007275,0.1829831,0.1752535,-0.0077296
75,0.04280157,0.08502206,"('meek', 'impulsive')",-0.31687272,-0.22187823,-0.1370356,-0.0684281,0.0686075
76,0.04004336,0.08274792,"('anxious', 'daring')",-0.13033037,-0.03291402,-0.0451435,0.024917,0.0700605
77,-0.5641119,-0.615299,"('unmotivated', 'motivated')",-1.0272114,-0.93974316,-0.7956617,-0.7775211,0.0181406
78,-0.09990942,0.0073128752,"('nonresilient', 'resilient')",0.5834635,0.72404015,0.241777,0.3656765,0.1238995
79,-0.2828267,-0.2292965,"('wavering', 'unwavering')",0.24965066,0.32543832,-0.016588,0.0480709,0.0646589
80,0.3528222,0.24527374,"('dominated', 'dominating')",-1.1745889,-1.172542,-0.4108834,-0.4636341,-0.0527507
81,-0.06760688,-0.36528894,"('submissive', 'aggressive')",-1.0403689,-1.0673279,-0.5539879,-0.7163084,-0.1623205
82,-0.6808894,-0.69681567,"('poor', 'rich')",5.6551456,5.6914363,2.487128,2.4973104,0.0101824
83,-0.17553093,-0.21803308,"('powerless', 'powerful')",-0.88451964,-0.9484469,-0.5300253,-0.58324,-0.0532147
84,0.04232099,0.044592395,"('inferior', 'superior')",0.9636334,0.9978399,0.5029772,0.5212162,0.018239
85,0.25550604,0.370527,"('insignificant', 'prestigious')",1.2918618,1.3770013,0.7736839,0.8737642,0.1000803
86,-1.120703,-1.3027391,"('uninfluential', 'influential')",0.25020418,0.033086106,-0.4352494,-0.6348265,-0.1995771
87,0.4354851,0.30327362,"('unsuccessful', 'successful')",1.209158,1.2525272,0.8223215,0.7779005,-0.044421
88,-0.85440165,-0.9502755,"('low', 'eminent')",0.09322746,0.07774807,-0.3805871,-0.4362637,-0.0556766
