,illinois_male,illinois_female,tuple,tool_male,tool_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.13058405,0.09020374,"('unsociable', 'sociable')",0.073076226,0.003300801,1.236786,1.1799186,-0.23752913,-0.36662674,0.3007293,0.2266991,-0.0740302
1,-0.79572797,-0.8238938,"('unfriendly', 'friendly')",0.7944244,0.7898491,-0.26307064,-0.31022123,1.9508631,1.8557166,0.4216222,0.3778627,-0.0437595
2,0.16260484,0.28069723,"('unlikable', 'likable')",0.05512795,0.06038727,0.24390246,0.2625046,0.49595958,0.6822657,0.2393987,0.3214637,0.082065
3,0.37479037,0.4965046,"('repellent', 'pleasant')",-1.0974921,-1.0142449,0.36262244,0.44007948,0.2517511,0.28256887,-0.027082,0.051227,0.078309
4,-0.90495086,-0.99969465,"('disliked', 'liked')",0.62527716,0.52651423,-0.28127128,-0.29932156,-6.1978493,-6.2769523,-1.6896986,-1.7623636,-0.072665
5,-0.9925104,-1.0031388,"('distant', 'outgoing')",0.61535877,0.57495344,-1.497143,-1.4359279,-0.23338687,-0.17968926,-0.5269204,-0.5109506,0.0159698
6,-0.1597322,-0.15380189,"('distant', 'open')",0.98699796,0.97680163,-1.9105241,-1.839436,0.35075688,0.41425854,-0.1831254,-0.1505444,0.032581
7,0.69982797,0.76952565,"('insensitive', 'sensitive')",-0.39920625,-0.3420458,-0.4631728,-0.33973134,0.4686208,0.44147995,0.0765174,0.1323071,0.0557897
8,-0.27502665,-0.28847924,"('unaffectionate', 'affectionate')",0.4094727,0.4342067,-1.6913275,-1.6422658,0.53941524,0.5368899,-0.2543665,-0.2399121,0.0144544
9,0.5606992,0.57765824,"('unaffectionate', 'caring')",1.1875457,1.2167099,-0.6740712,-0.55732834,1.2028133,1.2571306,0.5692468,0.6235425,0.0542957
10,1.3945391,1.5088036,"('unsympathetic', 'sympathetic')",-0.960709,-0.9176254,-0.26761827,-0.22185715,-0.17270914,-0.19746391,-0.0016243,0.0429643,0.0445886
11,0.8537485,0.9865124,"('unhelpful', 'helpful')",-0.023798242,0.07492779,0.56288654,0.75622433,2.1315641,2.2784922,0.8811002,1.0240393,0.1429391
12,1.4569457,1.5549414,"('unsupportive', 'supportive')",0.7433181,0.84375393,-0.10217146,0.049826622,-1.7902422,-1.7506989,0.0769625,0.1744558,0.0974933
13,0.8996439,0.9351785,"('impolite', 'polite')",-0.21520072,-0.16528556,0.92657244,0.988828,-0.2008763,-0.289969,0.3525348,0.367188,0.0146532
14,0.7107225,0.73056275,"('antisocial', 'social')",-0.21064165,-0.22112176,1.0980304,1.0882477,-0.74387944,-0.7612444,0.213558,0.2091111,-0.0044469
15,-0.28223073,-0.3264119,"('boring', 'funny')",0.7883243,0.7763737,-0.4109938,-0.41158122,0.4498346,0.43011624,0.1362336,0.1171242,-0.0191094
16,-1.216119,-1.3244648,"('unpopular', 'popular')",0.072893605,-0.04593198,-0.28277197,-0.3577269,0.6659541,0.6643542,-0.1900108,-0.2659424,-0.0759316
17,-0.10211261,-0.09329254,"('nasty', 'nice')",-0.19468538,-0.13570775,0.3992899,0.46929896,-0.3380385,-0.28484052,-0.0588866,-0.0111355,0.0477511
18,0.012719199,0.09180157,"('disagreeable', 'welcoming')",-0.9471845,-0.8843498,-1.0632799,-1.0196341,-0.44366166,-0.4363149,-0.6103517,-0.5621243,0.0482274
19,-0.95840454,-0.8719916,"('inhospitable', 'hospitable')",0.1284503,0.14253323,-1.3593732,-1.224202,-0.19566858,-0.089874916,-0.596249,-0.5108838,0.0853652
20,0.65705043,0.7113439,"('rough', 'thoughtful')",-1.077838,-1.0704197,-0.5776193,-0.6009637,0.9182167,0.90765953,-0.0200475,-0.013095,0.0069525
21,0.47539926,0.5631083,"('immoral', 'moral')",-0.16287641,-0.18607506,0.8195352,0.82443655,-0.8330865,-0.82193106,0.0747429,0.0948847,0.0201418
22,-0.61654377,-0.5179086,"('untrustworthy', 'trustworthy')",-1.7652915,-1.7873887,-0.28272995,-0.26253042,-1.0008593,-1.0076954,-0.9163561,-0.8938808,0.0224753
23,0.62122566,0.7409884,"('insincere', 'sincere')",-0.14264536,-0.07922372,0.36288905,0.44901425,5.727903,5.705461,1.642343,1.70406,0.061717
24,1.4299893,1.5325372,"('dishonest', 'honest')",-0.81469387,-0.7572944,-0.3730914,-0.2565184,0.93241423,0.94946754,0.2936546,0.367048,0.0733934
25,0.285561,0.23394832,"('egoistic', 'altruistic')",1.1761359,1.1930053,0.5082109,0.5142215,1.3482627,1.2919098,0.8295426,0.8082713,-0.0212713
26,0.48481226,0.3395006,"('hardhearted', 'benevolent')",1.1521356,1.0729877,0.32564563,0.22307324,1.4341856,1.3606887,0.8491948,0.7490625,-0.1001323
27,0.50515574,0.5073047,"('hardhearted', 'softhearted')",-1.1520097,-1.0350088,-1.563258,-1.4415228,1.431187,1.3305678,-0.1947313,-0.1596648,0.0350665
28,1.6442091,1.5910784,"('disloyal', 'loyal')",0.3770094,0.30397916,-0.3800659,-0.3992442,1.0890455,0.9687422,0.6825495,0.6161389,-0.0664106
29,-0.7012014,-0.74766105,"('unfair', 'fair')",-0.31467515,-0.45058757,-1.4487048,-1.4723537,-0.3445639,-0.46191627,-0.7022864,-0.7831296,-0.0808432
30,-0.0038004937,0.09609397,"('intolerant', 'tolerant')",-0.13509808,-0.052931514,0.7015267,0.7935756,1.0034904,0.99791795,0.3915296,0.458664,0.0671344
31,-1.7546322,-1.7884953,"('evil', 'good')",0.2264963,0.17805348,-1.1113656,-1.0538496,-0.9679744,-1.0090303,-0.901869,-0.9183304,-0.0164614
32,0.6392997,0.6454872,"('unkind', 'kind')",-0.364089,-0.3819168,-0.021713868,-0.022098226,1.155722,1.087998,0.3523047,0.3323675,-0.0199372
33,-0.08176593,-0.17848697,"('wrong', 'right')",1.3682889,1.2934618,-0.21122411,-0.25675246,-0.39889014,-0.50491154,0.1691022,0.0883277,-0.0807745
34,0.39639086,0.5665891,"('mean', 'honorable')",-0.5490061,-0.46377593,-0.0773115,0.02732787,6.0768976,6.243073,1.4617428,1.5933036,0.1315608
