,graham_male,graham_female,tuple,holdings_male,holdings_female,co_male,co_female,average_male,average_female,female-male
0,0.34605992,0.2590064,"('unsociable', 'sociable')",-0.35696834,-0.54877555,0.20076141,0.1090556,0.0632843,-0.0602378,-0.1235221
1,-0.2965681,-0.33985782,"('unfriendly', 'friendly')",0.75344557,0.5451538,1.4033725,1.3783499,0.6200833,0.5278819,-0.0922014
2,0.89322376,0.97349066,"('unlikable', 'likable')",1.7067962,1.7485113,1.0247353,1.215709,1.2082518,1.3125703,0.1043185
3,0.2180185,0.29155704,"('repellent', 'pleasant')",-0.30988947,-0.33615708,0.6004327,0.5410045,0.1695206,0.1654681,-0.0040525
4,-0.84272933,-0.87440675,"('disliked', 'liked')",0.7545443,0.7277027,-6.7715735,-6.631037,-2.2865861,-2.2592471,0.027339
5,-0.56107503,-0.5322059,"('distant', 'outgoing')",0.096526965,0.07720082,-0.6188691,-0.4607566,-0.3611391,-0.3052539,0.0558852
6,-0.7394942,-0.7084069,"('distant', 'open')",0.07157104,-0.0022315308,-0.422615,-0.35442343,-0.3635127,-0.3550206,0.0084921
7,0.80352056,0.8565995,"('insensitive', 'sensitive')",0.2687898,0.16496156,0.26629826,0.31017342,0.4462029,0.4439115,-0.0022914
8,0.7356541,0.65428585,"('unaffectionate', 'affectionate')",0.7360906,0.6583452,0.632221,0.5654763,0.7013219,0.6260358,-0.0752861
9,1.1278186,1.1186955,"('unaffectionate', 'caring')",1.0879179,0.9260733,1.2182056,1.2090781,1.1446473,1.0846156,-0.0600317
10,0.88447237,0.92285734,"('unsympathetic', 'sympathetic')",-0.56349295,-0.70112795,0.32973817,0.23580144,0.2169059,0.1525103,-0.0643956
11,1.0027754,1.0638729,"('unhelpful', 'helpful')",-0.2864959,-0.34252784,2.186718,2.2325177,0.9676658,0.9846209,0.0169551
12,0.96317005,0.97975963,"('unsupportive', 'supportive')",0.790665,0.73306555,-1.6653523,-1.6004213,0.0294942,0.037468,0.0079738
13,0.40148512,0.4305278,"('impolite', 'polite')",-0.3590907,-0.39019966,0.27308917,0.31730238,0.1051612,0.1192102,0.014049
14,1.3123901,1.3028457,"('antisocial', 'social')",1.2860286,1.3053583,0.27550513,0.22667618,0.9579746,0.94496,-0.0130146
15,0.50787026,0.4047665,"('boring', 'funny')",-0.32567215,-0.35324237,0.32966214,0.4357817,0.1706201,0.1624353,-0.0081848
16,-2.1472287,-2.1403983,"('unpopular', 'popular')",-1.4092771,-1.2578609,-0.40432447,-0.30764762,-1.3202767,-1.2353023,0.0849744
17,0.22533813,0.1965446,"('nasty', 'nice')",-0.8246334,-0.77126306,-0.1444109,-0.09234896,-0.2479021,-0.2223558,0.0255463
18,-0.29022527,-0.33538353,"('disagreeable', 'welcoming')",0.16631705,0.19266547,-1.0397456,-1.004031,-0.3878846,-0.3822497,0.0056349
19,-0.18193662,-0.19713017,"('inhospitable', 'hospitable')",-0.48931402,-0.49161333,-0.57064754,-0.4134305,-0.4139661,-0.3673913,0.0465748
