,income_male,income_female,tuple,average_male,average_female,female-male
26,1.2150222,1.1016123,"('hardhearted', 'benevolent')",1.2150222,1.1016123,-0.1134099
27,1.6870136,1.5113282,"('hardhearted', 'softhearted')",1.6870136,1.5113282,-0.1756854
28,0.9755894,0.8475597,"('disloyal', 'loyal')",0.9755894,0.8475597,-0.1280297
29,-0.93332064,-1.1030221,"('unfair', 'fair')",-0.9333206,-1.1030221,-0.1697015
30,1.3650986,1.2867632,"('intolerant', 'tolerant')",1.3650986,1.2867632,-0.0783354
31,-1.7360747,-1.6024836,"('evil', 'good')",-1.7360747,-1.6024836,0.1335911
32,1.4910225,1.3837461,"('unkind', 'kind')",1.4910225,1.3837461,-0.1072764
33,-0.67216873,-0.64355767,"('wrong', 'right')",-0.6721687,-0.6435577,0.028611
34,4.2858963,4.4178066,"('mean', 'honorable')",4.2858963,4.4178066,0.1319103
35,-0.94760877,-1.1351151,"('corrupt', 'incorrupt')",-0.9476088,-1.1351151,-0.1875063
36,-0.28480893,-0.40909594,"('hostile', 'amicable')",-0.2848089,-0.4090959,-0.124287
37,0.8064982,0.7293469,"('fake', 'genuine')",0.8064982,0.7293469,-0.0771513
38,-0.008103266,-0.07806938,"('untruthful', 'truthful')",-0.0081033,-0.0780694,-0.0699661
39,-0.2899009,-0.29898793,"('exploitative', 'cooperative')",-0.2899009,-0.2989879,-0.009087
40,-1.5531044,-1.5905746,"('stingy', 'generous')",-1.5531044,-1.5905746,-0.0374702
41,0.2628128,0.093166396,"('unforgiving', 'forgiving')",0.2628128,0.0931664,-0.1696464
42,-1.9385071,-1.976562,"('unreliable', 'reliable')",-1.9385071,-1.976562,-0.0380549
43,1.173857,1.1765066,"('irresponsible', 'responsible')",1.173857,1.1765066,0.0026496
44,-1.1878954,-1.2445585,"('prejudiced', 'unprejudiced')",-1.1878954,-1.2445585,-0.0566631
45,0.092386335,-0.044782452,"('incompetent', 'competent')",0.0923863,-0.0447825,-0.1371688
46,-0.59458107,-0.6716046,"('uncompetitive', 'competitive')",-0.5945811,-0.6716046,-0.0770235
47,5.386602,5.506561,"('stupid', 'smart')",5.3866019,5.5065608,0.1199589
48,0.7905473,0.72559375,"('unintelligent', 'intelligent')",0.7905473,0.7255937,-0.0649536
49,-0.446729,-0.26594833,"('unable', 'able')",-0.446729,-0.2659483,0.1807807
50,-0.18074608,-0.14588505,"('clumsy', 'skillful')",-0.1807461,-0.1458851,0.034861
51,0.24633594,0.25412917,"('uneducated', 'educated')",0.2463359,0.2541292,0.0077933
52,-0.43740818,-0.5491084,"('irrational', 'rational')",-0.4374082,-0.5491084,-0.1117002
53,-0.047092855,0.0012314385,"('uncreative', 'creative')",-0.0470929,0.0012314,0.0483243
54,0.78671575,0.895687,"('incapable', 'capable')",0.7867157,0.895687,0.1089713
55,0.6181297,0.6056973,"('incompetent', 'clever')",0.6181297,0.6056973,-0.0124324
56,0.5387762,0.4922765,"('impractical', 'practical')",0.5387762,0.4922765,-0.0464997
57,-2.798627,-2.8348656,"('unimaginative', 'imaginative')",-2.7986269,-2.8348656,-0.0362387
58,-0.09072311,-0.18682064,"('undiscriminating', 'discriminating')",-0.0907231,-0.1868206,-0.0960975
59,-0.20098217,-0.06183429,"('foolish', 'wise')",-0.2009822,-0.0618343,0.1391479
60,0.65566987,0.6608786,"('inefficient', 'efficient')",0.6556699,0.6608786,0.0052087
61,0.3232628,0.086970255,"('illogical', 'logical')",0.3232628,0.0869703,-0.2362925
62,0.58385605,0.6550017,"('incompetent', 'brilliant')",0.583856,0.6550017,0.0711457
63,0.23450002,0.29583797,"('unperceptive', 'insightful')",0.2345,0.295838,0.061338
64,-5.7898293,-5.811769,"('shy', 'confident')",-5.7898293,-5.811769,-0.0219397
65,0.83981127,0.77517897,"('insecure', 'secure')",0.8398113,0.775179,-0.0646323
66,-0.15462229,-0.20546477,"('inactive', 'active')",-0.1546223,-0.2054648,-0.0508425
67,-0.7404333,-0.6662082,"('doubtful', 'determined')",-0.7404333,-0.6662082,0.0742251
68,-1.1028079,-1.0456414,"('dependent', 'independent')",-1.1028079,-1.0456414,0.0571665
69,-1.8942101,-1.7998043,"('lazy', 'industrious')",-1.8942101,-1.7998043,0.0944058
70,1.3019762,1.2409798,"('lethargic', 'energetic')",1.3019762,1.2409798,-0.0609964
71,0.24670777,0.42823398,"('diffident', 'self-confident')",0.2467078,0.428234,0.1815262
72,0.83759594,0.9637178,"('unambitious', 'ambitious')",0.8375959,0.9637178,0.1261219
73,-2.917201,-2.7857323,"('helpless', 'self-reliant')",-2.917201,-2.7857323,0.1314687
74,-0.09620849,-0.1490568,"('undedicated', 'dedicated')",-0.0962085,-0.1490568,-0.0528483
75,-0.8737528,-0.75908005,"('meek', 'impulsive')",-0.8737528,-0.7590801,0.1146727
76,0.2962854,0.24522814,"('anxious', 'daring')",0.2962854,0.2452281,-0.0510573
77,-1.1158105,-1.0621301,"('unmotivated', 'motivated')",-1.1158105,-1.0621301,0.0536804
78,-0.83341557,-0.80271786,"('nonresilient', 'resilient')",-0.8334156,-0.8027179,0.0306977
79,-0.512451,-0.56535697,"('wavering', 'unwavering')",-0.512451,-0.565357,-0.052906
80,0.15306956,0.041929558,"('dominated', 'dominating')",0.1530696,0.0419296,-0.11114
81,0.49547476,0.45077828,"('submissive', 'aggressive')",0.4954748,0.4507783,-0.0446965
82,5.8017898,5.9891844,"('poor', 'rich')",5.8017898,5.9891844,0.1873946
83,-0.122163385,-0.16119787,"('powerless', 'powerful')",-0.1221634,-0.1611979,-0.0390345
84,-0.14732736,-0.12633704,"('inferior', 'superior')",-0.1473274,-0.126337,0.0209904
85,-1.4550313,-1.4360564,"('insignificant', 'prestigious')",-1.4550313,-1.4360564,0.0189749
86,0.4100236,0.35316288,"('uninfluential', 'influential')",0.4100236,0.3531629,-0.0568607
87,-0.24712062,-0.09277956,"('unsuccessful', 'successful')",-0.2471206,-0.0927796,0.154341
88,0.104292095,0.06168631,"('low', 'eminent')",0.1042921,0.0616863,-0.0426058
