,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.09132724,-0.2598976,"('unsociable', 'sociable')",0.21228454,0.09676158,0.0604786,-0.081568,-0.1420466
1,-0.5416936,-0.6881348,"('unfriendly', 'friendly')",1.5033395,1.3322248,0.480823,0.322045,-0.158778
2,0.9001537,0.9075958,"('unlikable', 'likable')",0.53817534,0.5309555,0.7191645,0.7192757,0.0001112
3,-0.4123484,-0.3646615,"('repellent', 'pleasant')",0.8062111,0.86208457,0.1969314,0.2487115,0.0517801
4,0.7755934,0.74424136,"('disliked', 'liked')",-6.795045,-6.819326,-3.0097258,-3.0375423,-0.0278165
5,-0.4076522,-0.39240548,"('distant', 'outgoing')",-0.31116527,-0.40139705,-0.3594087,-0.3969012,-0.0374925
6,-0.39492348,-0.37940964,"('distant', 'open')",-0.057452098,-0.18072133,-0.2261878,-0.2800655,-0.0538777
7,-0.6609268,-0.69388616,"('insensitive', 'sensitive')",0.8890459,0.89247555,0.1140595,0.0992947,-0.0147648
8,-1.0074079,-1.1258154,"('unaffectionate', 'affectionate')",0.22463043,0.10888465,-0.3913887,-0.5084653,-0.1170766
9,-0.72723013,-0.866792,"('unaffectionate', 'caring')",1.0039018,0.918358,0.1383359,0.025783,-0.1125529
10,-1.4753257,-1.607276,"('unsympathetic', 'sympathetic')",-0.79072386,-0.8306286,-1.1330248,-1.2189523,-0.0859275
11,-0.5252703,-0.65915453,"('unhelpful', 'helpful')",1.131389,1.1935207,0.3030594,0.2671831,-0.0358763
12,-0.5817351,-0.60845375,"('unsupportive', 'supportive')",-1.9999775,-2.0566175,-1.2908562,-1.3325356,-0.0416794
13,-1.7139107,-1.733241,"('impolite', 'polite')",-0.8598596,-0.79876274,-1.2868851,-1.2660018,0.0208833
14,0.31942135,0.24760689,"('antisocial', 'social')",0.15347059,0.13807666,0.236446,0.1928418,-0.0436042
15,1.0681447,1.0097061,"('boring', 'funny')",0.36859763,0.38289237,0.7183712,0.6962993,-0.0220719
16,0.261859,0.26988286,"('unpopular', 'popular')",0.6201633,0.6303948,0.4410112,0.4501388,0.0091276
17,-0.2322316,-0.17079072,"('nasty', 'nice')",-0.85435766,-0.7647433,-0.5432946,-0.467767,0.0755276
18,-0.8595253,-0.82485354,"('disagreeable', 'welcoming')",-0.23779267,-0.328839,-0.548659,-0.5768462,-0.0281872
19,0.1332121,0.11289121,"('inhospitable', 'hospitable')",-0.08946378,-0.09019253,0.0218742,0.0113493,-0.0105249
20,0.35905483,0.41438457,"('rough', 'thoughtful')",0.66989905,0.6897191,0.514477,0.5520518,0.0375748
21,-0.21848702,-0.33427286,"('immoral', 'moral')",-0.16450901,-0.11751911,-0.191498,-0.225896,-0.034398
22,-0.7275472,-0.79293025,"('untrustworthy', 'trustworthy')",-0.9314443,-0.9895699,-0.8294958,-0.8912501,-0.0617543
23,-0.7775442,-0.8563079,"('insincere', 'sincere')",5.8807135,5.8681107,2.5515847,2.5059013,-0.0456834
24,-1.5463318,-1.6175702,"('dishonest', 'honest')",0.44096822,0.36607546,-0.5526818,-0.6257473,-0.0730655
25,0.7190827,0.6817905,"('egoistic', 'altruistic')",1.3978664,1.3449978,1.0584745,1.0133941,-0.0450804
26,1.2358621,1.2080699,"('hardhearted', 'benevolent')",1.8999065,1.8389109,1.5678843,1.5234904,-0.0443939
27,-0.5046873,-0.5232854,"('hardhearted', 'softhearted')",1.42619,1.3164512,0.4607514,0.3965829,-0.0641685
28,-0.16002993,-0.30144694,"('disloyal', 'loyal')",1.0837697,0.9782876,0.4618699,0.3384203,-0.1234496
29,0.21816939,0.18228889,"('unfair', 'fair')",-0.34535325,-0.46531633,-0.0635919,-0.1415137,-0.0779218
30,0.6348518,0.52088463,"('intolerant', 'tolerant')",0.9093171,0.92410576,0.7720845,0.7224952,-0.0495893
31,0.24443741,0.28795403,"('evil', 'good')",-0.054068185,-0.1536989,0.0951846,0.0671276,-0.028057
32,-0.35907435,-0.44698566,"('unkind', 'kind')",0.38905635,0.2884823,0.014991,-0.0792517,-0.0942427
33,-0.012739947,-0.035619408,"('wrong', 'right')",-0.5520687,-0.59579456,-0.2824043,-0.315707,-0.0333027
34,0.6292277,0.6676997,"('mean', 'honorable')",5.765262,5.876647,3.1972449,3.2721734,0.0749285
35,0.5909194,0.5725623,"('corrupt', 'incorrupt')",0.05179245,-0.009551508,0.3213559,0.2815054,-0.0398505
36,0.5157156,0.51095825,"('hostile', 'amicable')",0.5918395,0.47741365,0.5537776,0.494186,-0.0595916
37,-0.39483577,-0.47898436,"('fake', 'genuine')",-0.049763266,-0.061777744,-0.2222995,-0.2703811,-0.0480816
38,-0.48403922,-0.5403288,"('untruthful', 'truthful')",-0.18231055,-0.15025795,-0.3331749,-0.3452934,-0.0121185
39,0.3678555,0.47574955,"('exploitative', 'cooperative')",-0.39692655,-0.33629587,-0.0145355,0.0697268,0.0842623
40,-0.06358483,-0.07143408,"('stingy', 'generous')",-1.7549541,-1.843543,-0.9092695,-0.9574885,-0.048219
41,-0.24590048,-0.33721727,"('unforgiving', 'forgiving')",0.5151082,0.383151,0.1346039,0.0229669,-0.111637
42,0.6042605,0.57515955,"('unreliable', 'reliable')",-3.5571723,-3.5381613,-1.4764559,-1.4815009,-0.005045
